,Meta Data,Time Series (60min)
2022-10-25 10:00:00,,"{'1. open': '2.4400', '2. high': '2.5700', '3. low': '2.4300', '4. close': '2.5000', '5. volume': '574898'}"
2022-10-25 09:00:00,,"{'1. open': '2.2900', '2. high': '2.4800', '3. low': '2.2900', '4. close': '2.4400', '5. volume': '374654'}"
2022-10-24 19:00:00,,"{'1. open': '2.2800', '2. high': '2.2800', '3. low': '2.2800', '4. close': '2.2800', '5. volume': '2000'}"
2022-10-24 17:00:00,,"{'1. open': '2.2800', '2. high': '2.2800', '3. low': '2.2800', '4. close': '2.2800', '5. volume': '280'}"
2022-10-24 16:00:00,,"{'1. open': '2.2800', '2. high': '2.2800', '3. low': '2.2800', '4. close': '2.2800', '5. volume': '109713'}"
2022-10-24 15:00:00,,"{'1. open': '2.2550', '2. high': '2.2800', '3. low': '2.2450', '4. close': '2.2750', '5. volume': '519892'}"
2022-10-24 14:00:00,,"{'1. open': '2.2450', '2. high': '2.2600', '3. low': '2.2300', '4. close': '2.2550', '5. volume': '363649'}"
2022-10-24 13:00:00,,"{'1. open': '2.2950', '2. high': '2.3000', '3. low': '2.2400', '4. close': '2.2450', '5. volume': '114703'}"
2022-10-24 12:00:00,,"{'1. open': '2.3200', '2. high': '2.3400', '3. low': '2.2900', '4. close': '2.2950', '5. volume': '355680'}"
2022-10-24 11:00:00,,"{'1. open': '2.2300', '2. high': '2.3200', '3. low': '2.2250', '4. close': '2.3200', '5. volume': '305833'}"
2022-10-24 10:00:00,,"{'1. open': '2.3100', '2. high': '2.3150', '3. low': '2.2100', '4. close': '2.2250', '5. volume': '314981'}"
2022-10-24 09:00:00,,"{'1. open': '2.4800', '2. high': '2.4800', '3. low': '2.2950', '4. close': '2.3150', '5. volume': '400376'}"
2022-10-24 08:00:00,,"{'1. open': '2.5100', '2. high': '2.5100', '3. low': '2.4600', '4. close': '2.4900', '5. volume': '1480'}"
2022-10-21 18:00:00,,"{'1. open': '2.4900', '2. high': '2.4900', '3. low': '2.4900', '4. close': '2.4900', '5. volume': '193'}"
2022-10-21 16:00:00,,"{'1. open': '2.4600', '2. high': '2.4600', '3. low': '2.3600', '4. close': '2.3600', '5. volume': '157797'}"
2022-10-21 15:00:00,,"{'1. open': '2.4500', '2. high': '2.4800', '3. low': '2.4350', '4. close': '2.4600', '5. volume': '396190'}"
2022-10-21 14:00:00,,"{'1. open': '2.4700', '2. high': '2.4900', '3. low': '2.4500', '4. close': '2.4500', '5. volume': '101261'}"
2022-10-21 13:00:00,,"{'1. open': '2.4650', '2. high': '2.4850', '3. low': '2.4500', '4. close': '2.4650', '5. volume': '146864'}"
2022-10-21 12:00:00,,"{'1. open': '2.4300', '2. high': '2.4800', '3. low': '2.4250', '4. close': '2.4650', '5. volume': '202700'}"
2022-10-21 11:00:00,,"{'1. open': '2.3350', '2. high': '2.4350', '3. low': '2.3300', '4. close': '2.4250', '5. volume': '157992'}"
2022-10-21 10:00:00,,"{'1. open': '2.3550', '2. high': '2.4750', '3. low': '2.3250', '4. close': '2.3300', '5. volume': '360066'}"
2022-10-21 09:00:00,,"{'1. open': '2.4700', '2. high': '2.5100', '3. low': '2.3250', '4. close': '2.3550', '5. volume': '337302'}"
2022-10-21 08:00:00,,"{'1. open': '2.4200', '2. high': '2.4700', '3. low': '2.4200', '4. close': '2.4700', '5. volume': '5724'}"
2022-10-20 17:00:00,,"{'1. open': '2.5100', '2. high': '2.5100', '3. low': '2.5100', '4. close': '2.5100', '5. volume': '2150'}"
2022-10-20 16:00:00,,"{'1. open': '2.4800', '2. high': '2.5300', '3. low': '2.4700', '4. close': '2.4700', '5. volume': '92867'}"
2022-10-20 15:00:00,,"{'1. open': '2.4650', '2. high': '2.5100', '3. low': '2.4350', '4. close': '2.4750', '5. volume': '667994'}"
2022-10-20 14:00:00,,"{'1. open': '2.5350', '2. high': '2.5350', '3. low': '2.4600', '4. close': '2.4650', '5. volume': '209775'}"
2022-10-20 13:00:00,,"{'1. open': '2.5600', '2. high': '2.5700', '3. low': '2.5100', '4. close': '2.5350', '5. volume': '184577'}"
2022-10-20 12:00:00,,"{'1. open': '2.6150', '2. high': '2.6150', '3. low': '2.5530', '4. close': '2.5600', '5. volume': '135535'}"
2022-10-20 11:00:00,,"{'1. open': '2.5870', '2. high': '2.6700', '3. low': '2.5600', '4. close': '2.6150', '5. volume': '316979'}"
2022-10-20 10:00:00,,"{'1. open': '2.4700', '2. high': '2.6200', '3. low': '2.4600', '4. close': '2.5850', '5. volume': '611947'}"
2022-10-20 09:00:00,,"{'1. open': '2.4800', '2. high': '2.5250', '3. low': '2.4350', '4. close': '2.4650', '5. volume': '221607'}"
2022-10-20 08:00:00,,"{'1. open': '2.5000', '2. high': '2.5000', '3. low': '2.5000', '4. close': '2.5000', '5. volume': '1967'}"
2022-10-19 16:00:00,,"{'1. open': '2.5000', '2. high': '2.5200', '3. low': '2.5000', '4. close': '2.5200', '5. volume': '74441'}"
2022-10-19 15:00:00,,"{'1. open': '2.5050', '2. high': '2.5100', '3. low': '2.4600', '4. close': '2.4900', '5. volume': '916860'}"
2022-10-19 14:00:00,,"{'1. open': '2.4800', '2. high': '2.5300', '3. low': '2.4750', '4. close': '2.5050', '5. volume': '155087'}"
2022-10-19 13:00:00,,"{'1. open': '2.4800', '2. high': '2.4890', '3. low': '2.4600', '4. close': '2.4750', '5. volume': '307951'}"
2022-10-19 12:00:00,,"{'1. open': '2.5200', '2. high': '2.5250', '3. low': '2.4750', '4. close': '2.4850', '5. volume': '260965'}"
2022-10-19 11:00:00,,"{'1. open': '2.5350', '2. high': '2.5400', '3. low': '2.5200', '4. close': '2.5200', '5. volume': '164447'}"
2022-10-19 10:00:00,,"{'1. open': '2.5700', '2. high': '2.6050', '3. low': '2.5300', '4. close': '2.5350', '5. volume': '258557'}"
2022-10-19 09:00:00,,"{'1. open': '2.7100', '2. high': '2.7500', '3. low': '2.5750', '4. close': '2.5750', '5. volume': '119766'}"
2022-10-19 08:00:00,,"{'1. open': '2.7300', '2. high': '2.7300', '3. low': '2.7300', '4. close': '2.7300', '5. volume': '100'}"
2022-10-19 07:00:00,,"{'1. open': '2.7600', '2. high': '2.7600', '3. low': '2.7600', '4. close': '2.7600', '5. volume': '195'}"
2022-10-18 18:00:00,,"{'1. open': '2.7400', '2. high': '2.7400', '3. low': '2.7400', '4. close': '2.7400', '5. volume': '400'}"
2022-10-18 17:00:00,,"{'1. open': '2.7500', '2. high': '2.7600', '3. low': '2.7500', '4. close': '2.7600', '5. volume': '2491'}"
2022-10-18 16:00:00,,"{'1. open': '2.7400', '2. high': '2.7500', '3. low': '2.7400', '4. close': '2.7500', '5. volume': '160567'}"
2022-10-18 15:00:00,,"{'1. open': '2.7400', '2. high': '2.7500', '3. low': '2.6800', '4. close': '2.7400', '5. volume': '872394'}"
2022-10-18 14:00:00,,"{'1. open': '2.7500', '2. high': '2.7600', '3. low': '2.7000', '4. close': '2.7400', '5. volume': '308205'}"
2022-10-18 13:00:00,,"{'1. open': '2.7250', '2. high': '2.7500', '3. low': '2.6900', '4. close': '2.7500', '5. volume': '204939'}"
2022-10-18 12:00:00,,"{'1. open': '2.6850', '2. high': '2.7400', '3. low': '2.6800', '4. close': '2.7250', '5. volume': '229798'}"
2022-10-18 11:00:00,,"{'1. open': '2.7200', '2. high': '2.7450', '3. low': '2.6300', '4. close': '2.6870', '5. volume': '376810'}"
2022-10-18 10:00:00,,"{'1. open': '2.7450', '2. high': '2.7600', '3. low': '2.7100', '4. close': '2.7250', '5. volume': '742639'}"
2022-10-18 09:00:00,,"{'1. open': '2.8000', '2. high': '2.8850', '3. low': '2.7400', '4. close': '2.7500', '5. volume': '502294'}"
2022-10-18 08:00:00,,"{'1. open': '2.7800', '2. high': '2.8000', '3. low': '2.7800', '4. close': '2.7800', '5. volume': '6102'}"
2022-10-18 07:00:00,,"{'1. open': '2.7600', '2. high': '2.7700', '3. low': '2.7600', '4. close': '2.7700', '5. volume': '269'}"
2022-10-18 06:00:00,,"{'1. open': '2.7700', '2. high': '2.7700', '3. low': '2.7700', '4. close': '2.7700', '5. volume': '140'}"
2022-10-18 05:00:00,,"{'1. open': '2.7600', '2. high': '2.7600', '3. low': '2.7600', '4. close': '2.7600', '5. volume': '100'}"
2022-10-17 19:00:00,,"{'1. open': '2.7100', '2. high': '2.7200', '3. low': '2.7000', '4. close': '2.7200', '5. volume': '5400'}"
2022-10-17 18:00:00,,"{'1. open': '2.7000', '2. high': '2.7000', '3. low': '2.7000', '4. close': '2.7000', '5. volume': '100'}"
2022-10-17 16:00:00,,"{'1. open': '2.7000', '2. high': '2.7000', '3. low': '2.7000', '4. close': '2.7000', '5. volume': '292470'}"
2022-10-17 15:00:00,,"{'1. open': '2.6500', '2. high': '2.7000', '3. low': '2.6200', '4. close': '2.7000', '5. volume': '549774'}"
2022-10-17 14:00:00,,"{'1. open': '2.6250', '2. high': '2.6600', '3. low': '2.6210', '4. close': '2.6450', '5. volume': '187832'}"
2022-10-17 13:00:00,,"{'1. open': '2.6400', '2. high': '2.6400', '3. low': '2.6100', '4. close': '2.6250', '5. volume': '81909'}"
2022-10-17 12:00:00,,"{'1. open': '2.6750', '2. high': '2.6800', '3. low': '2.6400', '4. close': '2.6400', '5. volume': '281286'}"
2022-10-17 11:00:00,,"{'1. open': '2.6200', '2. high': '2.6800', '3. low': '2.5800', '4. close': '2.6800', '5. volume': '345446'}"
2022-10-17 10:00:00,,"{'1. open': '2.5600', '2. high': '2.6600', '3. low': '2.5600', '4. close': '2.6200', '5. volume': '351197'}"
2022-10-17 09:00:00,,"{'1. open': '2.5600', '2. high': '2.5900', '3. low': '2.4300', '4. close': '2.5550', '5. volume': '410950'}"
2022-10-17 08:00:00,,"{'1. open': '2.5000', '2. high': '2.6100', '3. low': '2.5000', '4. close': '2.6100', '5. volume': '1260'}"
2022-10-14 18:00:00,,"{'1. open': '2.4900', '2. high': '2.4900', '3. low': '2.4900', '4. close': '2.4900', '5. volume': '104'}"
2022-10-14 16:00:00,,"{'1. open': '2.4600', '2. high': '2.4900', '3. low': '2.4500', '4. close': '2.4900', '5. volume': '110267'}"
2022-10-14 15:00:00,,"{'1. open': '2.4750', '2. high': '2.4800', '3. low': '2.4500', '4. close': '2.4550', '5. volume': '417018'}"
2022-10-14 14:00:00,,"{'1. open': '2.4950', '2. high': '2.5000', '3. low': '2.4700', '4. close': '2.4700', '5. volume': '117829'}"
2022-10-14 13:00:00,,"{'1. open': '2.4900', '2. high': '2.5000', '3. low': '2.4800', '4. close': '2.4950', '5. volume': '135749'}"
2022-10-14 12:00:00,,"{'1. open': '2.5100', '2. high': '2.5250', '3. low': '2.4850', '4. close': '2.4850', '5. volume': '207493'}"
2022-10-14 11:00:00,,"{'1. open': '2.5700', '2. high': '2.5900', '3. low': '2.5150', '4. close': '2.5150', '5. volume': '119284'}"
2022-10-14 10:00:00,,"{'1. open': '2.7200', '2. high': '2.7200', '3. low': '2.5300', '4. close': '2.5650', '5. volume': '496915'}"
2022-10-14 09:00:00,,"{'1. open': '2.7400', '2. high': '2.8200', '3. low': '2.7200', '4. close': '2.7250', '5. volume': '148875'}"
2022-10-14 08:00:00,,"{'1. open': '2.7100', '2. high': '2.7600', '3. low': '2.7100', '4. close': '2.7600', '5. volume': '1693'}"
2022-10-13 19:00:00,,"{'1. open': '2.7200', '2. high': '2.7200', '3. low': '2.7200', '4. close': '2.7200', '5. volume': '100'}"
2022-10-13 16:00:00,,"{'1. open': '2.7000', '2. high': '2.7100', '3. low': '2.7000', '4. close': '2.7100', '5. volume': '125362'}"
2022-10-13 15:00:00,,"{'1. open': '2.6750', '2. high': '2.7200', '3. low': '2.6700', '4. close': '2.6900', '5. volume': '877240'}"
2022-10-13 14:00:00,,"{'1. open': '2.7000', '2. high': '2.7200', '3. low': '2.6500', '4. close': '2.6750', '5. volume': '447087'}"
2022-10-13 13:00:00,,"{'1. open': '2.6900', '2. high': '2.7300', '3. low': '2.6700', '4. close': '2.7000', '5. volume': '294141'}"
2022-10-13 12:00:00,,"{'1. open': '2.6000', '2. high': '2.6900', '3. low': '2.6000', '4. close': '2.6850', '5. volume': '377382'}"
2022-10-13 11:00:00,,"{'1. open': '2.5100', '2. high': '2.6300', '3. low': '2.4800', '4. close': '2.6050', '5. volume': '462920'}"
2022-10-13 10:00:00,,"{'1. open': '2.5000', '2. high': '2.5350', '3. low': '2.4200', '4. close': '2.5200', '5. volume': '436804'}"
2022-10-13 09:00:00,,"{'1. open': '2.6100', '2. high': '2.6200', '3. low': '2.4700', '4. close': '2.5050', '5. volume': '416705'}"
2022-10-13 08:00:00,,"{'1. open': '2.6600', '2. high': '2.7900', '3. low': '2.6100', '4. close': '2.6100', '5. volume': '3368'}"
2022-10-12 18:00:00,,"{'1. open': '2.7300', '2. high': '2.7300', '3. low': '2.7300', '4. close': '2.7300', '5. volume': '500'}"
2022-10-12 17:00:00,,"{'1. open': '2.7400', '2. high': '2.7400', '3. low': '2.7400', '4. close': '2.7400', '5. volume': '350'}"
2022-10-12 16:00:00,,"{'1. open': '2.7100', '2. high': '2.7100', '3. low': '2.7100', '4. close': '2.7100', '5. volume': '203012'}"
2022-10-12 15:00:00,,"{'1. open': '2.7100', '2. high': '2.7600', '3. low': '2.7000', '4. close': '2.7000', '5. volume': '970886'}"
2022-10-12 14:00:00,,"{'1. open': '2.6900', '2. high': '2.7200', '3. low': '2.6800', '4. close': '2.7100', '5. volume': '451217'}"
2022-10-12 13:00:00,,"{'1. open': '2.7200', '2. high': '2.7300', '3. low': '2.6850', '4. close': '2.6900', '5. volume': '475812'}"
2022-10-12 12:00:00,,"{'1. open': '2.7350', '2. high': '2.7500', '3. low': '2.7000', '4. close': '2.7150', '5. volume': '383970'}"
2022-10-12 11:00:00,,"{'1. open': '2.7450', '2. high': '2.7550', '3. low': '2.7250', '4. close': '2.7350', '5. volume': '427404'}"
2022-10-12 10:00:00,,"{'1. open': '2.7950', '2. high': '2.8000', '3. low': '2.7100', '4. close': '2.7450', '5. volume': '617737'}"
2022-10-12 09:00:00,,"{'1. open': '2.9000', '2. high': '2.9200', '3. low': '2.7600', '4. close': '2.7950', '5. volume': '387551'}"
2022-10-12 08:00:00,,"{'1. open': '2.8900', '2. high': '2.8900', '3. low': '2.8900', '4. close': '2.8900', '5. volume': '1500'}"
2022-10-11 17:00:00,,"{'1. open': '2.9500', '2. high': '2.9500', '3. low': '2.9500', '4. close': '2.9500', '5. volume': '150'}"
2022-10-11 16:00:00,,"{'1. open': '2.9300', '2. high': '2.9300', '3. low': '2.8000', '4. close': '2.8000', '5. volume': '342948'}"
2022-10-11 15:00:00,,"{'1. open': '2.8550', '2. high': '2.9400', '3. low': '2.8400', '4. close': '2.9200', '5. volume': '1037589'}"
2022-10-11 14:00:00,,"{'1. open': '2.9150', '2. high': '2.9400', '3. low': '2.8500', '4. close': '2.8550', '5. volume': '523724'}"
2022-10-11 13:00:00,,"{'1. open': '2.8850', '2. high': '2.9400', '3. low': '2.8850', '4. close': '2.9150', '5. volume': '486867'}"
2022-10-11 12:00:00,,"{'1. open': '2.8100', '2. high': '2.9100', '3. low': '2.7900', '4. close': '2.8850', '5. volume': '361308'}"
2022-10-11 11:00:00,,"{'1. open': '2.7450', '2. high': '2.8300', '3. low': '2.7400', '4. close': '2.8100', '5. volume': '347845'}"
2022-10-11 10:00:00,,"{'1. open': '2.6400', '2. high': '2.7750', '3. low': '2.6200', '4. close': '2.7450', '5. volume': '414809'}"
2022-10-11 09:00:00,,"{'1. open': '2.7100', '2. high': '2.8200', '3. low': '2.6300', '4. close': '2.6450', '5. volume': '228622'}"
2022-10-11 08:00:00,,"{'1. open': '2.7000', '2. high': '2.7000', '3. low': '2.6800', '4. close': '2.6800', '5. volume': '600'}"
2022-10-10 17:00:00,,"{'1. open': '2.7700', '2. high': '2.7700', '3. low': '2.7700', '4. close': '2.7700', '5. volume': '100'}"
2022-10-10 16:00:00,,"{'1. open': '2.7700', '2. high': '2.7900', '3. low': '2.7700', '4. close': '2.7900', '5. volume': '186303'}"
2022-10-10 15:00:00,,"{'1. open': '2.7850', '2. high': '2.7950', '3. low': '2.7400', '4. close': '2.7650', '5. volume': '1200033'}"
2022-10-10 14:00:00,,"{'1. open': '2.8150', '2. high': '2.8200', '3. low': '2.7800', '4. close': '2.7900', '5. volume': '302027'}"
2022-10-10 13:00:00,,"{'1. open': '2.7600', '2. high': '2.8200', '3. low': '2.7500', '4. close': '2.8100', '5. volume': '353949'}"
2022-10-10 12:00:00,,"{'1. open': '2.8150', '2. high': '2.8150', '3. low': '2.7600', '4. close': '2.7600', '5. volume': '323036'}"
2022-10-10 11:00:00,,"{'1. open': '2.8100', '2. high': '2.8400', '3. low': '2.7950', '4. close': '2.8100', '5. volume': '346214'}"
2022-10-10 10:00:00,,"{'1. open': '2.8050', '2. high': '2.8300', '3. low': '2.7800', '4. close': '2.8050', '5. volume': '515826'}"
2022-10-10 09:00:00,,"{'1. open': '2.9100', '2. high': '2.9100', '3. low': '2.7800', '4. close': '2.8050', '5. volume': '397665'}"
2022-10-10 08:00:00,,"{'1. open': '2.7900', '2. high': '2.7900', '3. low': '2.7900', '4. close': '2.7900', '5. volume': '1900'}"
2022-10-10 04:00:00,,"{'1. open': '2.9700', '2. high': '2.9700', '3. low': '2.9700', '4. close': '2.9700', '5. volume': '200'}"
2022-10-07 17:00:00,,"{'1. open': '2.9000', '2. high': '2.9000', '3. low': '2.9000', '4. close': '2.9000', '5. volume': '100'}"
2022-10-07 16:00:00,,"{'1. open': '2.8700', '2. high': '2.9000', '3. low': '2.8700', '4. close': '2.9000', '5. volume': '407639'}"
2022-10-07 15:00:00,,"{'1. open': '2.8650', '2. high': '2.8950', '3. low': '2.8600', '4. close': '2.8700', '5. volume': '824181'}"
2022-10-07 14:00:00,,"{'1. open': '2.8750', '2. high': '2.9050', '3. low': '2.8600', '4. close': '2.8650', '5. volume': '317784'}"
2022-10-07 13:00:00,,"{'1. open': '2.9000', '2. high': '2.9100', '3. low': '2.8600', '4. close': '2.8750', '5. volume': '302132'}"
2022-10-07 12:00:00,,"{'1. open': '2.8850', '2. high': '2.9200', '3. low': '2.8800', '4. close': '2.9050', '5. volume': '262398'}"
2022-10-07 11:00:00,,"{'1. open': '2.9750', '2. high': '3.0090', '3. low': '2.8800', '4. close': '2.8850', '5. volume': '525314'}"
2022-10-07 10:00:00,,"{'1. open': '2.7850', '2. high': '2.9900', '3. low': '2.7850', '4. close': '2.9800', '5. volume': '799663'}"
2022-10-07 09:00:00,,"{'1. open': '2.8700', '2. high': '2.8850', '3. low': '2.7400', '4. close': '2.7850', '5. volume': '618372'}"
2022-10-07 08:00:00,,"{'1. open': '2.9900', '2. high': '3.0200', '3. low': '2.9000', '4. close': '2.9500', '5. volume': '15343'}"
2022-10-07 07:00:00,,"{'1. open': '2.9900', '2. high': '2.9900', '3. low': '2.9100', '4. close': '2.9100', '5. volume': '3564'}"
2022-10-07 06:00:00,,"{'1. open': '3.0100', '2. high': '3.0100', '3. low': '3.0000', '4. close': '3.0000', '5. volume': '329'}"
2022-10-07 05:00:00,,"{'1. open': '3.0700', '2. high': '3.2200', '3. low': '2.9800', '4. close': '3.0200', '5. volume': '627'}"
2022-10-07 04:00:00,,"{'1. open': '3.3600', '2. high': '3.3600', '3. low': '3.2100', '4. close': '3.2700', '5. volume': '668'}"
2022-10-06 19:00:00,,"{'1. open': '2.9000', '2. high': '2.9500', '3. low': '2.9000', '4. close': '2.9500', '5. volume': '2800'}"
2022-10-06 18:00:00,,"{'1. open': '2.8100', '2. high': '2.9000', '3. low': '2.8100', '4. close': '2.9000', '5. volume': '6800'}"
2022-10-06 17:00:00,,"{'1. open': '2.8000', '2. high': '2.8200', '3. low': '2.8000', '4. close': '2.8200', '5. volume': '4100'}"
2022-10-06 16:00:00,,"{'1. open': '2.9600', '2. high': '2.9600', '3. low': '2.7800', '4. close': '2.8800', '5. volume': '231069'}"
2022-10-06 15:00:00,,"{'1. open': '2.9150', '2. high': '2.9700', '3. low': '2.9010', '4. close': '2.9600', '5. volume': '1156508'}"
2022-10-06 14:00:00,,"{'1. open': '2.8710', '2. high': '2.9550', '3. low': '2.8400', '4. close': '2.9150', '5. volume': '1025149'}"
2022-10-06 13:00:00,,"{'1. open': '2.8100', '2. high': '2.9100', '3. low': '2.8100', '4. close': '2.8750', '5. volume': '608211'}"
2022-10-06 12:00:00,,"{'1. open': '2.8050', '2. high': '2.8300', '3. low': '2.7800', '4. close': '2.8050', '5. volume': '496889'}"
2022-10-06 11:00:00,,"{'1. open': '2.9850', '2. high': '2.9900', '3. low': '2.7900', '4. close': '2.8050', '5. volume': '2197782'}"
2022-10-06 10:00:00,,"{'1. open': '2.9300', '2. high': '3.0000', '3. low': '2.8400', '4. close': '2.9900', '5. volume': '2166225'}"
2022-10-06 09:00:00,,"{'1. open': '2.6600', '2. high': '3.2250', '3. low': '2.5800', '4. close': '2.9300', '5. volume': '3822164'}"
