,Meta Data,Time Series (60min)
2023-01-25 14:00:00,,"{'1. open': '3.4100', '2. high': '3.4800', '3. low': '3.3850', '4. close': '3.4750', '5. volume': '281509'}"
2023-01-25 13:00:00,,"{'1. open': '3.4000', '2. high': '3.4850', '3. low': '3.3950', '4. close': '3.4100', '5. volume': '422059'}"
2023-01-25 12:00:00,,"{'1. open': '3.3550', '2. high': '3.4100', '3. low': '3.3350', '4. close': '3.4100', '5. volume': '271662'}"
2023-01-25 11:00:00,,"{'1. open': '3.2850', '2. high': '3.3650', '3. low': '3.2650', '4. close': '3.3550', '5. volume': '411504'}"
2023-01-25 10:00:00,,"{'1. open': '3.1600', '2. high': '3.3200', '3. low': '3.1600', '4. close': '3.2850', '5. volume': '422469'}"
2023-01-25 09:00:00,,"{'1. open': '3.3900', '2. high': '3.3900', '3. low': '3.1600', '4. close': '3.1600', '5. volume': '408526'}"
2023-01-25 08:00:00,,"{'1. open': '3.2200', '2. high': '3.2200', '3. low': '3.1050', '4. close': '3.1050', '5. volume': '550'}"
2023-01-24 18:00:00,,"{'1. open': '3.2300', '2. high': '3.2300', '3. low': '3.2200', '4. close': '3.2200', '5. volume': '1693'}"
2023-01-24 17:00:00,,"{'1. open': '3.3100', '2. high': '3.3100', '3. low': '3.3100', '4. close': '3.3100', '5. volume': '1700'}"
2023-01-24 16:00:00,,"{'1. open': '3.3100', '2. high': '3.3100', '3. low': '3.3100', '4. close': '3.3100', '5. volume': '108752'}"
2023-01-24 15:00:00,,"{'1. open': '3.3750', '2. high': '3.3800', '3. low': '3.3000', '4. close': '3.3000', '5. volume': '525270'}"
2023-01-24 14:00:00,,"{'1. open': '3.3700', '2. high': '3.3900', '3. low': '3.3600', '4. close': '3.3750', '5. volume': '84795'}"
2023-01-24 13:00:00,,"{'1. open': '3.3450', '2. high': '3.3950', '3. low': '3.3410', '4. close': '3.3750', '5. volume': '131573'}"
2023-01-24 12:00:00,,"{'1. open': '3.3550', '2. high': '3.3900', '3. low': '3.3300', '4. close': '3.3450', '5. volume': '121964'}"
2023-01-24 11:00:00,,"{'1. open': '3.3700', '2. high': '3.4200', '3. low': '3.3500', '4. close': '3.3500', '5. volume': '259606'}"
2023-01-24 10:00:00,,"{'1. open': '3.3700', '2. high': '3.4250', '3. low': '3.3500', '4. close': '3.3700', '5. volume': '261344'}"
2023-01-24 09:00:00,,"{'1. open': '3.3800', '2. high': '3.4700', '3. low': '3.3150', '4. close': '3.3670', '5. volume': '317237'}"
2023-01-24 08:00:00,,"{'1. open': '3.4100', '2. high': '3.4200', '3. low': '3.3700', '4. close': '3.4200', '5. volume': '2123'}"
2023-01-23 18:00:00,,"{'1. open': '3.4000', '2. high': '3.4000', '3. low': '3.4000', '4. close': '3.4000', '5. volume': '110'}"
2023-01-23 16:00:00,,"{'1. open': '3.4200', '2. high': '3.4600', '3. low': '3.4200', '4. close': '3.4600', '5. volume': '159319'}"
2023-01-23 15:00:00,,"{'1. open': '3.4350', '2. high': '3.4350', '3. low': '3.3900', '4. close': '3.4200', '5. volume': '869895'}"
2023-01-23 14:00:00,,"{'1. open': '3.5000', '2. high': '3.5000', '3. low': '3.4200', '4. close': '3.4350', '5. volume': '215047'}"
2023-01-23 13:00:00,,"{'1. open': '3.4820', '2. high': '3.5200', '3. low': '3.4700', '4. close': '3.4950', '5. volume': '111346'}"
2023-01-23 12:00:00,,"{'1. open': '3.4750', '2. high': '3.4900', '3. low': '3.4400', '4. close': '3.4850', '5. volume': '130539'}"
2023-01-23 11:00:00,,"{'1. open': '3.4750', '2. high': '3.5050', '3. low': '3.4300', '4. close': '3.4750', '5. volume': '299650'}"
2023-01-23 10:00:00,,"{'1. open': '3.4550', '2. high': '3.5000', '3. low': '3.4400', '4. close': '3.4800', '5. volume': '343559'}"
2023-01-23 09:00:00,,"{'1. open': '3.3900', '2. high': '3.5000', '3. low': '3.3200', '4. close': '3.4500', '5. volume': '308891'}"
2023-01-23 08:00:00,,"{'1. open': '3.3900', '2. high': '3.3900', '3. low': '3.3900', '4. close': '3.3900', '5. volume': '100'}"
2023-01-20 19:00:00,,"{'1. open': '3.4300', '2. high': '3.4300', '3. low': '3.3000', '4. close': '3.3000', '5. volume': '3300'}"
2023-01-20 16:00:00,,"{'1. open': '3.4100', '2. high': '3.4100', '3. low': '3.3000', '4. close': '3.3000', '5. volume': '129321'}"
2023-01-20 15:00:00,,"{'1. open': '3.3850', '2. high': '3.4400', '3. low': '3.3800', '4. close': '3.4100', '5. volume': '291735'}"
2023-01-20 14:00:00,,"{'1. open': '3.3950', '2. high': '3.4300', '3. low': '3.3800', '4. close': '3.3850', '5. volume': '197385'}"
2023-01-20 13:00:00,,"{'1. open': '3.3700', '2. high': '3.4400', '3. low': '3.3350', '4. close': '3.3950', '5. volume': '236378'}"
2023-01-20 12:00:00,,"{'1. open': '3.3850', '2. high': '3.4100', '3. low': '3.3300', '4. close': '3.3650', '5. volume': '171588'}"
2023-01-20 11:00:00,,"{'1. open': '3.2850', '2. high': '3.4000', '3. low': '3.2750', '4. close': '3.3850', '5. volume': '378359'}"
2023-01-20 10:00:00,,"{'1. open': '3.1900', '2. high': '3.3500', '3. low': '3.1650', '4. close': '3.2850', '5. volume': '391799'}"
2023-01-20 09:00:00,,"{'1. open': '3.1500', '2. high': '3.2050', '3. low': '3.0220', '4. close': '3.1990', '5. volume': '391382'}"
2023-01-19 19:00:00,,"{'1. open': '3.0900', '2. high': '3.0900', '3. low': '3.0900', '4. close': '3.0900', '5. volume': '5000'}"
2023-01-19 16:00:00,,"{'1. open': '3.1000', '2. high': '3.1000', '3. low': '3.0600', '4. close': '3.0890', '5. volume': '126468'}"
2023-01-19 15:00:00,,"{'1. open': '3.1200', '2. high': '3.1400', '3. low': '3.0900', '4. close': '3.0900', '5. volume': '299902'}"
2023-01-19 14:00:00,,"{'1. open': '3.1200', '2. high': '3.1700', '3. low': '3.1100', '4. close': '3.1150', '5. volume': '164181'}"
2023-01-19 13:00:00,,"{'1. open': '3.1300', '2. high': '3.1600', '3. low': '3.1200', '4. close': '3.1230', '5. volume': '273029'}"
2023-01-19 12:00:00,,"{'1. open': '2.9750', '2. high': '3.1500', '3. low': '2.9750', '4. close': '3.1250', '5. volume': '604365'}"
2023-01-19 11:00:00,,"{'1. open': '3.0650', '2. high': '3.1600', '3. low': '2.9050', '4. close': '2.9750', '5. volume': '746665'}"
2023-01-19 10:00:00,,"{'1. open': '3.1350', '2. high': '3.2650', '3. low': '2.9900', '4. close': '3.0650', '5. volume': '1536196'}"
2023-01-19 09:00:00,,"{'1. open': '3.4200', '2. high': '3.4200', '3. low': '3.1100', '4. close': '3.1350', '5. volume': '757044'}"
2023-01-19 08:00:00,,"{'1. open': '3.4700', '2. high': '3.4700', '3. low': '3.4100', '4. close': '3.4100', '5. volume': '1017'}"
2023-01-18 16:00:00,,"{'1. open': '3.4800', '2. high': '3.4800', '3. low': '3.4800', '4. close': '3.4800', '5. volume': '131520'}"
2023-01-18 15:00:00,,"{'1. open': '3.5200', '2. high': '3.5300', '3. low': '3.4700', '4. close': '3.4800', '5. volume': '636801'}"
2023-01-18 14:00:00,,"{'1. open': '3.5700', '2. high': '3.5700', '3. low': '3.5200', '4. close': '3.5250', '5. volume': '190577'}"
2023-01-18 13:00:00,,"{'1. open': '3.6150', '2. high': '3.6500', '3. low': '3.5700', '4. close': '3.5700', '5. volume': '231156'}"
2023-01-18 12:00:00,,"{'1. open': '3.5800', '2. high': '3.6400', '3. low': '3.5350', '4. close': '3.6150', '5. volume': '144153'}"
2023-01-18 11:00:00,,"{'1. open': '3.6060', '2. high': '3.6350', '3. low': '3.5300', '4. close': '3.5750', '5. volume': '153920'}"
2023-01-18 10:00:00,,"{'1. open': '3.7800', '2. high': '3.7800', '3. low': '3.5600', '4. close': '3.6050', '5. volume': '175185'}"
2023-01-18 09:00:00,,"{'1. open': '3.7100', '2. high': '3.8400', '3. low': '3.6500', '4. close': '3.7750', '5. volume': '487794'}"
2023-01-18 07:00:00,,"{'1. open': '3.5800', '2. high': '3.5800', '3. low': '3.5800', '4. close': '3.5800', '5. volume': '100'}"
2023-01-18 04:00:00,,"{'1. open': '3.7600', '2. high': '3.7600', '3. low': '3.7600', '4. close': '3.7600', '5. volume': '100'}"
2023-01-17 19:00:00,,"{'1. open': '3.6500', '2. high': '3.6500', '3. low': '3.6500', '4. close': '3.6500', '5. volume': '100'}"
2023-01-17 16:00:00,,"{'1. open': '3.6500', '2. high': '3.6500', '3. low': '3.6500', '4. close': '3.6500', '5. volume': '132410'}"
2023-01-17 15:00:00,,"{'1. open': '3.6500', '2. high': '3.6680', '3. low': '3.6400', '4. close': '3.6500', '5. volume': '321321'}"
2023-01-17 14:00:00,,"{'1. open': '3.6500', '2. high': '3.6700', '3. low': '3.6100', '4. close': '3.6500', '5. volume': '183641'}"
2023-01-17 13:00:00,,"{'1. open': '3.6550', '2. high': '3.6800', '3. low': '3.6500', '4. close': '3.6550', '5. volume': '154769'}"
2023-01-17 12:00:00,,"{'1. open': '3.6050', '2. high': '3.6600', '3. low': '3.5900', '4. close': '3.6500', '5. volume': '141940'}"
2023-01-17 11:00:00,,"{'1. open': '3.5900', '2. high': '3.6190', '3. low': '3.5100', '4. close': '3.6100', '5. volume': '200936'}"
2023-01-17 10:00:00,,"{'1. open': '3.6000', '2. high': '3.6400', '3. low': '3.5500', '4. close': '3.5850', '5. volume': '225219'}"
2023-01-17 09:00:00,,"{'1. open': '3.6000', '2. high': '3.6300', '3. low': '3.4800', '4. close': '3.5950', '5. volume': '192675'}"
2023-01-13 16:00:00,,"{'1. open': '3.6000', '2. high': '3.6000', '3. low': '3.5100', '4. close': '3.5100', '5. volume': '151362'}"
2023-01-13 15:00:00,,"{'1. open': '3.5650', '2. high': '3.6000', '3. low': '3.5550', '4. close': '3.5990', '5. volume': '372177'}"
2023-01-13 14:00:00,,"{'1. open': '3.6000', '2. high': '3.6000', '3. low': '3.5500', '4. close': '3.5650', '5. volume': '139131'}"
2023-01-13 13:00:00,,"{'1. open': '3.6200', '2. high': '3.6400', '3. low': '3.5500', '4. close': '3.5900', '5. volume': '351080'}"
2023-01-13 12:00:00,,"{'1. open': '3.6100', '2. high': '3.6400', '3. low': '3.6000', '4. close': '3.6250', '5. volume': '78101'}"
2023-01-13 11:00:00,,"{'1. open': '3.6550', '2. high': '3.6700', '3. low': '3.5650', '4. close': '3.6200', '5. volume': '157266'}"
2023-01-13 10:00:00,,"{'1. open': '3.5600', '2. high': '3.7000', '3. low': '3.4800', '4. close': '3.6550', '5. volume': '577541'}"
2023-01-13 09:00:00,,"{'1. open': '3.5400', '2. high': '3.6650', '3. low': '3.5120', '4. close': '3.5600', '5. volume': '228207'}"
2023-01-13 07:00:00,,"{'1. open': '3.6900', '2. high': '3.6900', '3. low': '3.6900', '4. close': '3.6900', '5. volume': '1000'}"
2023-01-12 19:00:00,,"{'1. open': '3.6800', '2. high': '3.6800', '3. low': '3.6800', '4. close': '3.6800', '5. volume': '100'}"
2023-01-12 18:00:00,,"{'1. open': '3.6900', '2. high': '3.6900', '3. low': '3.6900', '4. close': '3.6900', '5. volume': '500'}"
2023-01-12 17:00:00,,"{'1. open': '3.7100', '2. high': '3.7100', '3. low': '3.6860', '4. close': '3.6860', '5. volume': '200'}"
2023-01-12 16:00:00,,"{'1. open': '3.6400', '2. high': '3.7100', '3. low': '3.6400', '4. close': '3.7100', '5. volume': '191532'}"
2023-01-12 15:00:00,,"{'1. open': '3.5750', '2. high': '3.6500', '3. low': '3.5300', '4. close': '3.6400', '5. volume': '763001'}"
2023-01-12 14:00:00,,"{'1. open': '3.5850', '2. high': '3.6000', '3. low': '3.5500', '4. close': '3.5750', '5. volume': '228418'}"
2023-01-12 13:00:00,,"{'1. open': '3.6050', '2. high': '3.6200', '3. low': '3.5300', '4. close': '3.5900', '5. volume': '303126'}"
2023-01-12 12:00:00,,"{'1. open': '3.4900', '2. high': '3.6100', '3. low': '3.4600', '4. close': '3.6050', '5. volume': '457019'}"
2023-01-12 11:00:00,,"{'1. open': '3.4400', '2. high': '3.5300', '3. low': '3.4300', '4. close': '3.4910', '5. volume': '498815'}"
2023-01-12 10:00:00,,"{'1. open': '3.3700', '2. high': '3.4800', '3. low': '3.3650', '4. close': '3.4400', '5. volume': '735627'}"
2023-01-12 09:00:00,,"{'1. open': '3.3500', '2. high': '3.4000', '3. low': '3.2000', '4. close': '3.3650', '5. volume': '427723'}"
2023-01-12 08:00:00,,"{'1. open': '3.3100', '2. high': '3.3400', '3. low': '3.2700', '4. close': '3.3100', '5. volume': '5974'}"
2023-01-11 17:00:00,,"{'1. open': '3.1770', '2. high': '3.1770', '3. low': '3.1700', '4. close': '3.1700', '5. volume': '1010'}"
2023-01-11 16:00:00,,"{'1. open': '3.3400', '2. high': '3.3400', '3. low': '3.1800', '4. close': '3.2900', '5. volume': '185253'}"
2023-01-11 15:00:00,,"{'1. open': '3.2200', '2. high': '3.3550', '3. low': '3.1800', '4. close': '3.3450', '5. volume': '1500386'}"
2023-01-11 14:00:00,,"{'1. open': '3.2700', '2. high': '3.2900', '3. low': '3.2200', '4. close': '3.2250', '5. volume': '268118'}"
2023-01-11 13:00:00,,"{'1. open': '3.2400', '2. high': '3.3100', '3. low': '3.2250', '4. close': '3.2700', '5. volume': '291010'}"
2023-01-11 12:00:00,,"{'1. open': '3.1900', '2. high': '3.2700', '3. low': '3.1600', '4. close': '3.2400', '5. volume': '214449'}"
2023-01-11 11:00:00,,"{'1. open': '3.3010', '2. high': '3.3300', '3. low': '3.1900', '4. close': '3.1900', '5. volume': '305596'}"
2023-01-11 10:00:00,,"{'1. open': '3.3050', '2. high': '3.3900', '3. low': '3.2900', '4. close': '3.3000', '5. volume': '949761'}"
2023-01-11 09:00:00,,"{'1. open': '3.0000', '2. high': '3.3300', '3. low': '2.9850', '4. close': '3.3050', '5. volume': '677495'}"
2023-01-11 08:00:00,,"{'1. open': '3.0000', '2. high': '3.0000', '3. low': '3.0000', '4. close': '3.0000', '5. volume': '2800'}"
2023-01-10 17:00:00,,"{'1. open': '3.0000', '2. high': '3.0000', '3. low': '3.0000', '4. close': '3.0000', '5. volume': '100'}"
2023-01-10 16:00:00,,"{'1. open': '3.0100', '2. high': '3.0100', '3. low': '2.8600', '4. close': '2.8600', '5. volume': '113607'}"
2023-01-10 15:00:00,,"{'1. open': '2.9350', '2. high': '3.0100', '3. low': '2.8700', '4. close': '3.0000', '5. volume': '1265930'}"
2023-01-10 14:00:00,,"{'1. open': '2.9200', '2. high': '2.9500', '3. low': '2.9200', '4. close': '2.9350', '5. volume': '228679'}"
2023-01-10 13:00:00,,"{'1. open': '2.8950', '2. high': '2.9300', '3. low': '2.8850', '4. close': '2.9150', '5. volume': '149717'}"
2023-01-10 12:00:00,,"{'1. open': '2.8850', '2. high': '2.9000', '3. low': '2.8800', '4. close': '2.8950', '5. volume': '65987'}"
2023-01-10 11:00:00,,"{'1. open': '2.8500', '2. high': '2.9000', '3. low': '2.8350', '4. close': '2.8850', '5. volume': '151814'}"
2023-01-10 10:00:00,,"{'1. open': '2.7400', '2. high': '2.8700', '3. low': '2.7300', '4. close': '2.8500', '5. volume': '387478'}"
2023-01-10 09:00:00,,"{'1. open': '2.7900', '2. high': '2.8800', '3. low': '2.6800', '4. close': '2.7370', '5. volume': '337899'}"
2023-01-10 08:00:00,,"{'1. open': '2.8000', '2. high': '2.8000', '3. low': '2.8000', '4. close': '2.8000', '5. volume': '250'}"
2023-01-10 07:00:00,,"{'1. open': '2.8000', '2. high': '2.8000', '3. low': '2.8000', '4. close': '2.8000', '5. volume': '1000'}"
2023-01-09 17:00:00,,"{'1. open': '2.6600', '2. high': '2.6600', '3. low': '2.6600', '4. close': '2.6600', '5. volume': '498'}"
2023-01-09 16:00:00,,"{'1. open': '2.8000', '2. high': '2.8000', '3. low': '2.8000', '4. close': '2.8000', '5. volume': '118197'}"
2023-01-09 15:00:00,,"{'1. open': '2.7600', '2. high': '2.8100', '3. low': '2.7450', '4. close': '2.8050', '5. volume': '621424'}"
2023-01-09 14:00:00,,"{'1. open': '2.8670', '2. high': '2.9050', '3. low': '2.7600', '4. close': '2.7600', '5. volume': '585331'}"
2023-01-09 13:00:00,,"{'1. open': '2.8450', '2. high': '2.9050', '3. low': '2.8400', '4. close': '2.8600', '5. volume': '584370'}"
2023-01-09 12:00:00,,"{'1. open': '2.8100', '2. high': '2.8600', '3. low': '2.7900', '4. close': '2.8450', '5. volume': '319312'}"
2023-01-09 11:00:00,,"{'1. open': '2.7300', '2. high': '2.8100', '3. low': '2.7300', '4. close': '2.8000', '5. volume': '227360'}"
2023-01-09 10:00:00,,"{'1. open': '2.7250', '2. high': '2.8300', '3. low': '2.6700', '4. close': '2.7300', '5. volume': '949486'}"
2023-01-09 09:00:00,,"{'1. open': '2.5500', '2. high': '2.7300', '3. low': '2.5000', '4. close': '2.7250', '5. volume': '279368'}"
2023-01-09 08:00:00,,"{'1. open': '2.5700', '2. high': '2.5700', '3. low': '2.5700', '4. close': '2.5700', '5. volume': '500'}"
2023-01-06 16:00:00,,"{'1. open': '2.5100', '2. high': '2.5100', '3. low': '2.5100', '4. close': '2.5100', '5. volume': '172927'}"
2023-01-06 15:00:00,,"{'1. open': '2.4700', '2. high': '2.5100', '3. low': '2.4700', '4. close': '2.5100', '5. volume': '527545'}"
2023-01-06 14:00:00,,"{'1. open': '2.4500', '2. high': '2.4800', '3. low': '2.4400', '4. close': '2.4700', '5. volume': '277129'}"
2023-01-06 13:00:00,,"{'1. open': '2.4200', '2. high': '2.4500', '3. low': '2.4200', '4. close': '2.4500', '5. volume': '123458'}"
2023-01-06 12:00:00,,"{'1. open': '2.4450', '2. high': '2.4500', '3. low': '2.4200', '4. close': '2.4200', '5. volume': '62963'}"
2023-01-06 11:00:00,,"{'1. open': '2.4350', '2. high': '2.4600', '3. low': '2.4000', '4. close': '2.4500', '5. volume': '172239'}"
2023-01-06 10:00:00,,"{'1. open': '2.3000', '2. high': '2.4600', '3. low': '2.2900', '4. close': '2.4400', '5. volume': '253885'}"
2023-01-06 09:00:00,,"{'1. open': '2.4500', '2. high': '2.4500', '3. low': '2.2900', '4. close': '2.3000', '5. volume': '277577'}"
2023-01-06 08:00:00,,"{'1. open': '2.3800', '2. high': '2.3800', '3. low': '2.3800', '4. close': '2.3800', '5. volume': '300'}"
2023-01-05 16:00:00,,"{'1. open': '2.3900', '2. high': '2.3900', '3. low': '2.3800', '4. close': '2.3800', '5. volume': '96972'}"
2023-01-05 15:00:00,,"{'1. open': '2.3800', '2. high': '2.4500', '3. low': '2.3750', '4. close': '2.3900', '5. volume': '832618'}"
2023-01-05 14:00:00,,"{'1. open': '2.3850', '2. high': '2.4000', '3. low': '2.3800', '4. close': '2.3850', '5. volume': '215297'}"
2023-01-05 13:00:00,,"{'1. open': '2.3350', '2. high': '2.4000', '3. low': '2.3100', '4. close': '2.3850', '5. volume': '199872'}"
2023-01-05 12:00:00,,"{'1. open': '2.3900', '2. high': '2.4000', '3. low': '2.3100', '4. close': '2.3350', '5. volume': '190297'}"
2023-01-05 11:00:00,,"{'1. open': '2.3500', '2. high': '2.3900', '3. low': '2.3400', '4. close': '2.3850', '5. volume': '149179'}"
2023-01-05 10:00:00,,"{'1. open': '2.4050', '2. high': '2.4550', '3. low': '2.3500', '4. close': '2.3500', '5. volume': '352167'}"
2023-01-05 09:00:00,,"{'1. open': '2.3400', '2. high': '2.4200', '3. low': '2.3200', '4. close': '2.4050', '5. volume': '319987'}"
2023-01-05 08:00:00,,"{'1. open': '2.3420', '2. high': '2.3420', '3. low': '2.3420', '4. close': '2.3420', '5. volume': '200'}"
2023-01-04 19:00:00,,"{'1. open': '2.4000', '2. high': '2.4100', '3. low': '2.3900', '4. close': '2.3900', '5. volume': '5033'}"
2023-01-04 17:00:00,,"{'1. open': '2.5400', '2. high': '2.5400', '3. low': '2.5400', '4. close': '2.5400', '5. volume': '100'}"
2023-01-04 16:00:00,,"{'1. open': '2.4500', '2. high': '2.4500', '3. low': '2.4500', '4. close': '2.4500', '5. volume': '90210'}"
2023-01-04 15:00:00,,"{'1. open': '2.4750', '2. high': '2.4900', '3. low': '2.4000', '4. close': '2.4550', '5. volume': '680829'}"
2023-01-04 14:00:00,,"{'1. open': '2.5000', '2. high': '2.5200', '3. low': '2.4300', '4. close': '2.4800', '5. volume': '257293'}"
2023-01-04 13:00:00,,"{'1. open': '2.4600', '2. high': '2.5200', '3. low': '2.4400', '4. close': '2.4950', '5. volume': '248488'}"
2023-01-04 12:00:00,,"{'1. open': '2.4650', '2. high': '2.4800', '3. low': '2.4250', '4. close': '2.4650', '5. volume': '328499'}"
2023-01-04 11:00:00,,"{'1. open': '2.3900', '2. high': '2.5350', '3. low': '2.3900', '4. close': '2.4700', '5. volume': '490458'}"
2023-01-04 10:00:00,,"{'1. open': '2.3950', '2. high': '2.4000', '3. low': '2.3000', '4. close': '2.3850', '5. volume': '423161'}"
