,Meta Data,Time Series (60min)
2023-07-26 16:00:00,,"{'1. open': '4.4200', '2. high': '4.5000', '3. low': '4.2700', '4. close': '4.4200', '5. volume': '443810'}"
2023-07-26 15:00:00,,"{'1. open': '4.4400', '2. high': '4.4600', '3. low': '4.4000', '4. close': '4.4200', '5. volume': '585635'}"
2023-07-26 14:00:00,,"{'1. open': '4.3700', '2. high': '4.4700', '3. low': '4.3200', '4. close': '4.4400', '5. volume': '447446'}"
2023-07-26 13:00:00,,"{'1. open': '4.3800', '2. high': '4.4600', '3. low': '4.3750', '4. close': '4.3800', '5. volume': '377186'}"
2023-07-26 12:00:00,,"{'1. open': '4.3500', '2. high': '4.3900', '3. low': '4.3000', '4. close': '4.3850', '5. volume': '378732'}"
2023-07-26 11:00:00,,"{'1. open': '4.3490', '2. high': '4.3600', '3. low': '4.2900', '4. close': '4.3450', '5. volume': '263110'}"
2023-07-26 10:00:00,,"{'1. open': '4.3050', '2. high': '4.4400', '3. low': '4.2650', '4. close': '4.3420', '5. volume': '503980'}"
2023-07-26 09:00:00,,"{'1. open': '4.1700', '2. high': '4.3150', '3. low': '4.1700', '4. close': '4.3050', '5. volume': '123693'}"
2023-07-26 08:00:00,,"{'1. open': '4.2800', '2. high': '4.2800', '3. low': '4.0810', '4. close': '4.1900', '5. volume': '738'}"
2023-07-26 07:00:00,,"{'1. open': '4.2200', '2. high': '4.2200', '3. low': '4.2200', '4. close': '4.2200', '5. volume': '2'}"
2023-07-26 04:00:00,,"{'1. open': '4.3200', '2. high': '4.3400', '3. low': '4.2900', '4. close': '4.2900', '5. volume': '108'}"
2023-07-25 19:00:00,,"{'1. open': '4.1900', '2. high': '4.1900', '3. low': '4.1400', '4. close': '4.1900', '5. volume': '255176'}"
2023-07-25 18:00:00,,"{'1. open': '4.1700', '2. high': '4.2000', '3. low': '4.1700', '4. close': '4.1900', '5. volume': '253057'}"
2023-07-25 17:00:00,,"{'1. open': '3.9800', '2. high': '4.2000', '3. low': '3.9800', '4. close': '4.1800', '5. volume': '266'}"
2023-07-25 16:00:00,,"{'1. open': '4.1950', '2. high': '4.1950', '3. low': '4.1700', '4. close': '4.1900', '5. volume': '829587'}"
2023-07-25 15:00:00,,"{'1. open': '4.2550', '2. high': '4.2950', '3. low': '4.1700', '4. close': '4.1900', '5. volume': '1396582'}"
2023-07-25 14:00:00,,"{'1. open': '4.2700', '2. high': '4.2800', '3. low': '4.2350', '4. close': '4.2500', '5. volume': '375332'}"
2023-07-25 13:00:00,,"{'1. open': '4.3250', '2. high': '4.4100', '3. low': '4.2350', '4. close': '4.2700', '5. volume': '944835'}"
2023-07-25 12:00:00,,"{'1. open': '4.3000', '2. high': '4.3300', '3. low': '4.2600', '4. close': '4.3250', '5. volume': '368072'}"
2023-07-25 11:00:00,,"{'1. open': '4.2890', '2. high': '4.3100', '3. low': '4.2310', '4. close': '4.3000', '5. volume': '623449'}"
2023-07-25 10:00:00,,"{'1. open': '4.1750', '2. high': '4.3200', '3. low': '4.1710', '4. close': '4.2850', '5. volume': '862545'}"
2023-07-25 09:00:00,,"{'1. open': '3.9800', '2. high': '4.2000', '3. low': '3.8900', '4. close': '4.1700', '5. volume': '770233'}"
2023-07-25 08:00:00,,"{'1. open': '4.0000', '2. high': '4.0000', '3. low': '3.9800', '4. close': '3.9980', '5. volume': '1579'}"
2023-07-25 07:00:00,,"{'1. open': '3.9700', '2. high': '3.9800', '3. low': '3.9700', '4. close': '3.9800', '5. volume': '22'}"
2023-07-24 19:00:00,,"{'1. open': '3.9800', '2. high': '3.9900', '3. low': '3.9800', '4. close': '3.9900', '5. volume': '204155'}"
2023-07-24 18:00:00,,"{'1. open': '3.9600', '2. high': '3.9900', '3. low': '3.9600', '4. close': '3.9800', '5. volume': '204735'}"
2023-07-24 17:00:00,,"{'1. open': '3.9800', '2. high': '3.9800', '3. low': '3.9300', '4. close': '3.9600', '5. volume': '483861'}"
2023-07-24 16:00:00,,"{'1. open': '3.9800', '2. high': '3.9800', '3. low': '3.8900', '4. close': '3.9600', '5. volume': '624603'}"
2023-07-24 15:00:00,,"{'1. open': '3.8850', '2. high': '3.9800', '3. low': '3.8700', '4. close': '3.9800', '5. volume': '1086546'}"
2023-07-24 14:00:00,,"{'1. open': '3.8550', '2. high': '3.8900', '3. low': '3.8510', '4. close': '3.8900', '5. volume': '326983'}"
2023-07-24 13:00:00,,"{'1. open': '3.8150', '2. high': '3.8700', '3. low': '3.8050', '4. close': '3.8550', '5. volume': '188025'}"
2023-07-24 12:00:00,,"{'1. open': '3.7900', '2. high': '3.8200', '3. low': '3.7900', '4. close': '3.8200', '5. volume': '201012'}"
2023-07-24 11:00:00,,"{'1. open': '3.7400', '2. high': '3.7900', '3. low': '3.7100', '4. close': '3.7900', '5. volume': '150907'}"
2023-07-24 10:00:00,,"{'1. open': '3.6800', '2. high': '3.7450', '3. low': '3.6400', '4. close': '3.7350', '5. volume': '291255'}"
2023-07-24 09:00:00,,"{'1. open': '3.7300', '2. high': '3.8300', '3. low': '3.6100', '4. close': '3.6750', '5. volume': '457255'}"
2023-07-24 08:00:00,,"{'1. open': '3.7000', '2. high': '3.7800', '3. low': '3.5900', '4. close': '3.7100', '5. volume': '9061'}"
2023-07-24 07:00:00,,"{'1. open': '3.7000', '2. high': '3.8600', '3. low': '3.6700', '4. close': '3.7100', '5. volume': '7158'}"
2023-07-24 05:00:00,,"{'1. open': '3.5500', '2. high': '3.5500', '3. low': '3.5500', '4. close': '3.5500', '5. volume': '5'}"
2023-07-21 19:00:00,,"{'1. open': '3.5900', '2. high': '3.5900', '3. low': '3.5900', '4. close': '3.5900', '5. volume': '157261'}"
2023-07-21 18:00:00,,"{'1. open': '3.5900', '2. high': '3.5900', '3. low': '3.5900', '4. close': '3.5900', '5. volume': '157261'}"
2023-07-21 17:00:00,,"{'1. open': '3.5900', '2. high': '3.6300', '3. low': '3.5900', '4. close': '3.6300', '5. volume': '1499202'}"
2023-07-21 16:00:00,,"{'1. open': '3.6000', '2. high': '3.6000', '3. low': '3.5300', '4. close': '3.5400', '5. volume': '490643'}"
2023-07-21 15:00:00,,"{'1. open': '3.5800', '2. high': '3.6000', '3. low': '3.5400', '4. close': '3.6000', '5. volume': '650232'}"
2023-07-21 14:00:00,,"{'1. open': '3.6200', '2. high': '3.6200', '3. low': '3.5700', '4. close': '3.5750', '5. volume': '207959'}"
2023-07-21 13:00:00,,"{'1. open': '3.6000', '2. high': '3.6400', '3. low': '3.6000', '4. close': '3.6200', '5. volume': '94315'}"
2023-07-21 12:00:00,,"{'1. open': '3.6000', '2. high': '3.6100', '3. low': '3.5700', '4. close': '3.6050', '5. volume': '242933'}"
2023-07-21 11:00:00,,"{'1. open': '3.6200', '2. high': '3.6400', '3. low': '3.5900', '4. close': '3.6000', '5. volume': '208346'}"
2023-07-21 10:00:00,,"{'1. open': '3.5850', '2. high': '3.6600', '3. low': '3.5550', '4. close': '3.6200', '5. volume': '249152'}"
2023-07-21 09:00:00,,"{'1. open': '3.6900', '2. high': '3.7300', '3. low': '3.5600', '4. close': '3.5800', '5. volume': '364455'}"
2023-07-21 08:00:00,,"{'1. open': '3.6900', '2. high': '3.6900', '3. low': '3.6400', '4. close': '3.6400', '5. volume': '24'}"
2023-07-21 05:00:00,,"{'1. open': '3.5600', '2. high': '3.5600', '3. low': '3.5600', '4. close': '3.5600', '5. volume': '5'}"
2023-07-20 19:00:00,,"{'1. open': '3.6400', '2. high': '3.6420', '3. low': '3.6400', '4. close': '3.6420', '5. volume': '119994'}"
2023-07-20 18:00:00,,"{'1. open': '3.7300', '2. high': '3.7300', '3. low': '3.6400', '4. close': '3.7100', '5. volume': '120120'}"
2023-07-20 17:00:00,,"{'1. open': '3.7000', '2. high': '3.7000', '3. low': '3.7000', '4. close': '3.7000', '5. volume': '1'}"
2023-07-20 16:00:00,,"{'1. open': '3.6400', '2. high': '3.7300', '3. low': '3.5700', '4. close': '3.5900', '5. volume': '361271'}"
2023-07-20 15:00:00,,"{'1. open': '3.6200', '2. high': '3.6650', '3. low': '3.6010', '4. close': '3.6500', '5. volume': '729303'}"
2023-07-20 14:00:00,,"{'1. open': '3.6650', '2. high': '3.6800', '3. low': '3.6200', '4. close': '3.6250', '5. volume': '277422'}"
2023-07-20 13:00:00,,"{'1. open': '3.6650', '2. high': '3.6700', '3. low': '3.6500', '4. close': '3.6650', '5. volume': '180873'}"
2023-07-20 12:00:00,,"{'1. open': '3.6650', '2. high': '3.7050', '3. low': '3.6400', '4. close': '3.6700', '5. volume': '274469'}"
2023-07-20 11:00:00,,"{'1. open': '3.6400', '2. high': '3.6800', '3. low': '3.6200', '4. close': '3.6650', '5. volume': '311198'}"
2023-07-20 10:00:00,,"{'1. open': '3.6600', '2. high': '3.6600', '3. low': '3.5700', '4. close': '3.6450', '5. volume': '515973'}"
2023-07-20 09:00:00,,"{'1. open': '3.7200', '2. high': '3.7300', '3. low': '3.6000', '4. close': '3.6500', '5. volume': '184368'}"
2023-07-20 08:00:00,,"{'1. open': '3.7380', '2. high': '3.7400', '3. low': '3.6900', '4. close': '3.7200', '5. volume': '6553'}"
2023-07-20 07:00:00,,"{'1. open': '3.7600', '2. high': '3.7600', '3. low': '3.7400', '4. close': '3.7400', '5. volume': '81'}"
2023-07-20 05:00:00,,"{'1. open': '3.7500', '2. high': '3.7700', '3. low': '3.7500', '4. close': '3.7600', '5. volume': '151'}"
2023-07-19 19:00:00,,"{'1. open': '3.7600', '2. high': '3.7600', '3. low': '3.7000', '4. close': '3.7100', '5. volume': '249223'}"
2023-07-19 18:00:00,,"{'1. open': '3.7100', '2. high': '3.7600', '3. low': '3.7100', '4. close': '3.7100', '5. volume': '247233'}"
2023-07-19 17:00:00,,"{'1. open': '3.7100', '2. high': '3.7600', '3. low': '3.7090', '4. close': '3.7100', '5. volume': '257881'}"
2023-07-19 16:00:00,,"{'1. open': '3.7550', '2. high': '3.7600', '3. low': '3.6500', '4. close': '3.6800', '5. volume': '748632'}"
2023-07-19 15:00:00,,"{'1. open': '3.7200', '2. high': '3.7700', '3. low': '3.7050', '4. close': '3.7550', '5. volume': '904012'}"
2023-07-19 14:00:00,,"{'1. open': '3.7500', '2. high': '3.7700', '3. low': '3.6700', '4. close': '3.7200', '5. volume': '694485'}"
2023-07-19 13:00:00,,"{'1. open': '3.6350', '2. high': '3.7450', '3. low': '3.5700', '4. close': '3.7450', '5. volume': '608110'}"
2023-07-19 12:00:00,,"{'1. open': '3.6990', '2. high': '3.7200', '3. low': '3.5900', '4. close': '3.6310', '5. volume': '710359'}"
2023-07-19 11:00:00,,"{'1. open': '3.8600', '2. high': '3.8700', '3. low': '3.6300', '4. close': '3.7000', '5. volume': '953630'}"
2023-07-19 10:00:00,,"{'1. open': '3.9010', '2. high': '3.9850', '3. low': '3.8550', '4. close': '3.8650', '5. volume': '681249'}"
2023-07-19 09:00:00,,"{'1. open': '3.9700', '2. high': '4.0900', '3. low': '3.8100', '4. close': '3.9000', '5. volume': '496009'}"
2023-07-19 08:00:00,,"{'1. open': '3.9100', '2. high': '3.9800', '3. low': '3.9100', '4. close': '3.9700', '5. volume': '1421'}"
2023-07-19 07:00:00,,"{'1. open': '3.9700', '2. high': '3.9700', '3. low': '3.8900', '4. close': '3.8900', '5. volume': '12376'}"
2023-07-19 06:00:00,,"{'1. open': '3.9900', '2. high': '3.9900', '3. low': '3.9600', '4. close': '3.9600', '5. volume': '616'}"
2023-07-19 05:00:00,,"{'1. open': '4.0800', '2. high': '4.0800', '3. low': '4.0800', '4. close': '4.0800', '5. volume': '10'}"
2023-07-18 19:00:00,,"{'1. open': '4.0800', '2. high': '4.1200', '3. low': '4.0200', '4. close': '4.1200', '5. volume': '153191'}"
2023-07-18 18:00:00,,"{'1. open': '4.0800', '2. high': '4.1300', '3. low': '4.0800', '4. close': '4.1300', '5. volume': '154201'}"
2023-07-18 17:00:00,,"{'1. open': '4.1340', '2. high': '4.1340', '3. low': '4.1340', '4. close': '4.1340', '5. volume': '22'}"
2023-07-18 16:00:00,,"{'1. open': '4.0900', '2. high': '4.0900', '3. low': '4.0800', '4. close': '4.0800', '5. volume': '509284'}"
2023-07-18 15:00:00,,"{'1. open': '4.1100', '2. high': '4.1200', '3. low': '4.0000', '4. close': '4.0900', '5. volume': '691398'}"
2023-07-18 14:00:00,,"{'1. open': '3.9950', '2. high': '4.1150', '3. low': '3.9900', '4. close': '4.1150', '5. volume': '325919'}"
2023-07-18 13:00:00,,"{'1. open': '3.9300', '2. high': '4.0000', '3. low': '3.9200', '4. close': '3.9950', '5. volume': '261102'}"
2023-07-18 12:00:00,,"{'1. open': '3.9400', '2. high': '3.9800', '3. low': '3.9100', '4. close': '3.9300', '5. volume': '230216'}"
2023-07-18 11:00:00,,"{'1. open': '3.9850', '2. high': '4.0000', '3. low': '3.8900', '4. close': '3.9370', '5. volume': '232664'}"
2023-07-18 10:00:00,,"{'1. open': '4.0250', '2. high': '4.0300', '3. low': '3.9000', '4. close': '3.9850', '5. volume': '318664'}"
2023-07-18 09:00:00,,"{'1. open': '4.0000', '2. high': '4.0600', '3. low': '3.9300', '4. close': '4.0300', '5. volume': '262563'}"
2023-07-18 08:00:00,,"{'1. open': '3.9090', '2. high': '4.0400', '3. low': '3.9000', '4. close': '3.9900', '5. volume': '29063'}"
2023-07-18 07:00:00,,"{'1. open': '3.9100', '2. high': '3.9500', '3. low': '3.9000', '4. close': '3.9400', '5. volume': '9632'}"
2023-07-18 06:00:00,,"{'1. open': '3.9100', '2. high': '3.9100', '3. low': '3.9000', '4. close': '3.9000', '5. volume': '910'}"
2023-07-17 19:00:00,,"{'1. open': '3.9000', '2. high': '3.9300', '3. low': '3.9000', '4. close': '3.9300', '5. volume': '143520'}"
2023-07-17 18:00:00,,"{'1. open': '3.9290', '2. high': '3.9300', '3. low': '3.9000', '4. close': '3.9300', '5. volume': '143437'}"
2023-07-17 17:00:00,,"{'1. open': '3.9400', '2. high': '3.9500', '3. low': '3.9000', '4. close': '3.9300', '5. volume': '472050'}"
2023-07-17 16:00:00,,"{'1. open': '3.8900', '2. high': '4.0200', '3. low': '3.8900', '4. close': '3.9400', '5. volume': '491863'}"
2023-07-17 15:00:00,,"{'1. open': '3.8750', '2. high': '3.9100', '3. low': '3.8600', '4. close': '3.8900', '5. volume': '431375'}"
2023-07-17 14:00:00,,"{'1. open': '3.9050', '2. high': '3.9100', '3. low': '3.8730', '4. close': '3.8720', '5. volume': '181406'}"
2023-07-17 13:00:00,,"{'1. open': '3.9250', '2. high': '3.9500', '3. low': '3.9000', '4. close': '3.9050', '5. volume': '163050'}"
2023-07-17 12:00:00,,"{'1. open': '3.9300', '2. high': '3.9350', '3. low': '3.8750', '4. close': '3.9300', '5. volume': '150465'}"
2023-07-17 11:00:00,,"{'1. open': '3.8950', '2. high': '3.9400', '3. low': '3.8800', '4. close': '3.9250', '5. volume': '212210'}"
2023-07-17 10:00:00,,"{'1. open': '3.9650', '2. high': '3.9900', '3. low': '3.8700', '4. close': '3.8950', '5. volume': '269747'}"
2023-07-17 09:00:00,,"{'1. open': '3.8700', '2. high': '3.9690', '3. low': '3.8100', '4. close': '3.9690', '5. volume': '172728'}"
2023-07-17 08:00:00,,"{'1. open': '3.9000', '2. high': '3.9500', '3. low': '3.9000', '4. close': '3.9500', '5. volume': '120'}"
2023-07-17 07:00:00,,"{'1. open': '3.9000', '2. high': '3.9500', '3. low': '3.9000', '4. close': '3.9500', '5. volume': '646'}"
2023-07-14 19:00:00,,"{'1. open': '3.9000', '2. high': '4.0300', '3. low': '3.9000', '4. close': '4.0300', '5. volume': '177392'}"
2023-07-14 18:00:00,,"{'1. open': '4.0400', '2. high': '4.0400', '3. low': '3.9000', '4. close': '4.0400', '5. volume': '177595'}"
2023-07-14 16:00:00,,"{'1. open': '3.9000', '2. high': '4.0400', '3. low': '3.8100', '4. close': '3.8500', '5. volume': '566666'}"
2023-07-14 15:00:00,,"{'1. open': '3.8500', '2. high': '3.9050', '3. low': '3.8150', '4. close': '3.9000', '5. volume': '898983'}"
2023-07-14 14:00:00,,"{'1. open': '3.8850', '2. high': '3.8950', '3. low': '3.8300', '4. close': '3.8500', '5. volume': '319368'}"
2023-07-14 13:00:00,,"{'1. open': '3.8850', '2. high': '3.9200', '3. low': '3.8600', '4. close': '3.8800', '5. volume': '324528'}"
2023-07-14 12:00:00,,"{'1. open': '3.9900', '2. high': '3.9900', '3. low': '3.8600', '4. close': '3.8800', '5. volume': '621174'}"
2023-07-14 11:00:00,,"{'1. open': '4.0900', '2. high': '4.1600', '3. low': '3.9700', '4. close': '4.0000', '5. volume': '622465'}"
2023-07-14 10:00:00,,"{'1. open': '4.0500', '2. high': '4.1050', '3. low': '3.9850', '4. close': '4.0950', '5. volume': '616884'}"
2023-07-14 09:00:00,,"{'1. open': '4.1400', '2. high': '4.1400', '3. low': '4.0200', '4. close': '4.0480', '5. volume': '403951'}"
2023-07-14 08:00:00,,"{'1. open': '4.0000', '2. high': '4.1000', '3. low': '4.0000', '4. close': '4.0800', '5. volume': '364'}"
2023-07-14 07:00:00,,"{'1. open': '4.1000', '2. high': '4.1000', '3. low': '4.1000', '4. close': '4.1000', '5. volume': '2006'}"
2023-07-14 06:00:00,,"{'1. open': '4.0100', '2. high': '4.0100', '3. low': '4.0100', '4. close': '4.0100', '5. volume': '1'}"
2023-07-13 19:00:00,,"{'1. open': '4.1400', '2. high': '4.1700', '3. low': '4.1300', '4. close': '4.1500', '5. volume': '160841'}"
2023-07-13 18:00:00,,"{'1. open': '4.1800', '2. high': '4.1800', '3. low': '4.1300', '4. close': '4.1800', '5. volume': '160710'}"
2023-07-13 17:00:00,,"{'1. open': '4.1800', '2. high': '4.1800', '3. low': '4.1500', '4. close': '4.1500', '5. volume': '433'}"
2023-07-13 16:00:00,,"{'1. open': '4.1400', '2. high': '4.2000', '3. low': '4.1300', '4. close': '4.1800', '5. volume': '519880'}"
2023-07-13 15:00:00,,"{'1. open': '4.0300', '2. high': '4.1400', '3. low': '4.0100', '4. close': '4.1400', '5. volume': '1325436'}"
2023-07-13 14:00:00,,"{'1. open': '3.9900', '2. high': '4.0300', '3. low': '3.9850', '4. close': '4.0300', '5. volume': '460235'}"
2023-07-13 13:00:00,,"{'1. open': '3.9300', '2. high': '4.0200', '3. low': '3.8900', '4. close': '3.9900', '5. volume': '627586'}"
2023-07-13 12:00:00,,"{'1. open': '3.9480', '2. high': '3.9700', '3. low': '3.9100', '4. close': '3.9300', '5. volume': '308856'}"
2023-07-13 11:00:00,,"{'1. open': '4.0150', '2. high': '4.0300', '3. low': '3.9000', '4. close': '3.9400', '5. volume': '1084657'}"
2023-07-13 10:00:00,,"{'1. open': '4.0400', '2. high': '4.0700', '3. low': '3.9800', '4. close': '4.0200', '5. volume': '1004294'}"
2023-07-13 09:00:00,,"{'1. open': '4.0000', '2. high': '4.0500', '3. low': '3.8450', '4. close': '4.0450', '5. volume': '551611'}"
2023-07-13 08:00:00,,"{'1. open': '3.9310', '2. high': '4.0100', '3. low': '3.9300', '4. close': '3.9300', '5. volume': '3776'}"
2023-07-13 07:00:00,,"{'1. open': '3.9600', '2. high': '3.9700', '3. low': '3.9400', '4. close': '3.9700', '5. volume': '1373'}"
2023-07-13 06:00:00,,"{'1. open': '3.9300', '2. high': '3.9600', '3. low': '3.8900', '4. close': '3.9000', '5. volume': '569'}"
2023-07-13 05:00:00,,"{'1. open': '3.9700', '2. high': '3.9700', '3. low': '3.9700', '4. close': '3.9700', '5. volume': '1322'}"
2023-07-12 19:00:00,,"{'1. open': '3.9200', '2. high': '3.9700', '3. low': '3.9200', '4. close': '3.9700', '5. volume': '181091'}"
2023-07-12 18:00:00,,"{'1. open': '3.9500', '2. high': '3.9500', '3. low': '3.9200', '4. close': '3.9300', '5. volume': '179899'}"
2023-07-12 17:00:00,,"{'1. open': '3.9700', '2. high': '3.9990', '3. low': '3.9200', '4. close': '3.9500', '5. volume': '5396'}"
2023-07-12 16:00:00,,"{'1. open': '3.9250', '2. high': '4.0000', '3. low': '3.8900', '4. close': '3.9500', '5. volume': '583573'}"
2023-07-12 15:00:00,,"{'1. open': '3.8700', '2. high': '4.0100', '3. low': '3.8200', '4. close': '3.9250', '5. volume': '3815455'}"
2023-07-12 14:00:00,,"{'1. open': '3.7650', '2. high': '3.8800', '3. low': '3.7450', '4. close': '3.8700', '5. volume': '1296597'}"
2023-07-12 13:00:00,,"{'1. open': '3.6900', '2. high': '3.7700', '3. low': '3.6800', '4. close': '3.7700', '5. volume': '299874'}"
2023-07-12 12:00:00,,"{'1. open': '3.6450', '2. high': '3.7100', '3. low': '3.6100', '4. close': '3.6900', '5. volume': '354803'}"
2023-07-12 11:00:00,,"{'1. open': '3.6450', '2. high': '3.7700', '3. low': '3.6400', '4. close': '3.6500', '5. volume': '717321'}"
2023-07-12 10:00:00,,"{'1. open': '3.7700', '2. high': '3.7700', '3. low': '3.6300', '4. close': '3.6500', '5. volume': '910710'}"
