,Meta Data,Time Series (60min)
1. Information,"Intraday (60min) open, high, low, close prices and volume",
2. Symbol,COMP,
3. Last Refreshed,2023-09-29 19:00:00,
4. Interval,60min,
5. Output Size,Full size,
6. Time Zone,US/Eastern,
2023-09-20 11:00:00,,"{'1. open': '3.2630', '2. high': '3.2800', '3. low': '3.2550', '4. close': '3.2750', '5. volume': '229915'}"
2023-09-20 10:00:00,,"{'1. open': '3.4200', '2. high': '3.4200', '3. low': '3.2600', '4. close': '3.2650', '5. volume': '256650'}"
2023-09-20 09:00:00,,"{'1. open': '3.1900', '2. high': '3.4400', '3. low': '3.1900', '4. close': '3.4250', '5. volume': '396081'}"
2023-09-20 08:00:00,,"{'1. open': '3.1610', '2. high': '3.1610', '3. low': '3.1610', '4. close': '3.1610', '5. volume': '13'}"
2023-09-19 19:00:00,,"{'1. open': '3.1800', '2. high': '3.2400', '3. low': '3.1800', '4. close': '3.2400', '5. volume': '186181'}"
2023-09-19 18:00:00,,"{'1. open': '3.0700', '2. high': '3.2500', '3. low': '3.0700', '4. close': '3.2000', '5. volume': '186273'}"
2023-09-19 17:00:00,,"{'1. open': '3.1800', '2. high': '3.1800', '3. low': '3.1800', '4. close': '3.1800', '5. volume': '807500'}"
2023-09-19 16:00:00,,"{'1. open': '3.1800', '2. high': '3.1800', '3. low': '3.0700', '4. close': '3.1800', '5. volume': '621343'}"
2023-09-19 15:00:00,,"{'1. open': '3.1600', '2. high': '3.1900', '3. low': '3.1500', '4. close': '3.1800', '5. volume': '426852'}"
2023-09-19 14:00:00,,"{'1. open': '3.1700', '2. high': '3.1900', '3. low': '3.1550', '4. close': '3.1700', '5. volume': '141728'}"
2023-09-19 13:00:00,,"{'1. open': '3.1500', '2. high': '3.1700', '3. low': '3.1400', '4. close': '3.1650', '5. volume': '145665'}"
2023-09-19 12:00:00,,"{'1. open': '3.1100', '2. high': '3.1500', '3. low': '3.1000', '4. close': '3.1500', '5. volume': '146185'}"
2023-09-19 11:00:00,,"{'1. open': '3.0750', '2. high': '3.1200', '3. low': '3.0500', '4. close': '3.1100', '5. volume': '278679'}"
2023-09-19 10:00:00,,"{'1. open': '3.0950', '2. high': '3.1300', '3. low': '3.0550', '4. close': '3.0700', '5. volume': '387937'}"
2023-09-19 09:00:00,,"{'1. open': '3.2300', '2. high': '3.2300', '3. low': '3.0900', '4. close': '3.1000', '5. volume': '189189'}"
2023-09-19 08:00:00,,"{'1. open': '3.2500', '2. high': '3.2500', '3. low': '3.2100', '4. close': '3.2100', '5. volume': '2'}"
2023-09-18 19:00:00,,"{'1. open': '3.2500', '2. high': '3.2500', '3. low': '3.2500', '4. close': '3.2500', '5. volume': '169075'}"
2023-09-18 18:00:00,,"{'1. open': '3.2200', '2. high': '3.2500', '3. low': '3.2200', '4. close': '3.2500', '5. volume': '169076'}"
2023-09-18 16:00:00,,"{'1. open': '3.2450', '2. high': '3.2500', '3. low': '3.2200', '4. close': '3.2200', '5. volume': '542268'}"
2023-09-18 15:00:00,,"{'1. open': '3.2500', '2. high': '3.2850', '3. low': '3.2400', '4. close': '3.2450', '5. volume': '337948'}"
2023-09-18 14:00:00,,"{'1. open': '3.3150', '2. high': '3.3200', '3. low': '3.2500', '4. close': '3.2550', '5. volume': '188167'}"
2023-09-18 13:00:00,,"{'1. open': '3.3100', '2. high': '3.3300', '3. low': '3.2950', '4. close': '3.3100', '5. volume': '211684'}"
2023-09-18 12:00:00,,"{'1. open': '3.2950', '2. high': '3.3100', '3. low': '3.2500', '4. close': '3.3100', '5. volume': '198420'}"
2023-09-18 11:00:00,,"{'1. open': '3.2550', '2. high': '3.3100', '3. low': '3.2450', '4. close': '3.3000', '5. volume': '195476'}"
2023-09-18 10:00:00,,"{'1. open': '3.1700', '2. high': '3.2650', '3. low': '3.1700', '4. close': '3.2600', '5. volume': '295758'}"
2023-09-18 09:00:00,,"{'1. open': '3.2100', '2. high': '3.2200', '3. low': '3.1000', '4. close': '3.1650', '5. volume': '239610'}"
2023-09-18 08:00:00,,"{'1. open': '3.2630', '2. high': '3.2630', '3. low': '3.0700', '4. close': '3.1500', '5. volume': '109'}"
2023-09-15 19:00:00,,"{'1. open': '3.2200', '2. high': '3.2200', '3. low': '3.2200', '4. close': '3.2200', '5. volume': '3382808'}"
2023-09-15 18:00:00,,"{'1. open': '3.2200', '2. high': '3.2200', '3. low': '3.2200', '4. close': '3.2200', '5. volume': '3386807'}"
2023-09-15 17:00:00,,"{'1. open': '3.2200', '2. high': '3.2300', '3. low': '3.2200', '4. close': '3.2300', '5. volume': '863907'}"
2023-09-15 16:00:00,,"{'1. open': '3.2300', '2. high': '3.2300', '3. low': '3.1200', '4. close': '3.2300', '5. volume': '11112418'}"
2023-09-15 15:00:00,,"{'1. open': '3.1550', '2. high': '3.2300', '3. low': '3.1450', '4. close': '3.2300', '5. volume': '1119657'}"
2023-09-15 14:00:00,,"{'1. open': '3.1350', '2. high': '3.1700', '3. low': '3.1300', '4. close': '3.1550', '5. volume': '371791'}"
2023-09-15 13:00:00,,"{'1. open': '3.1220', '2. high': '3.1500', '3. low': '3.1000', '4. close': '3.1350', '5. volume': '230346'}"
2023-09-15 12:00:00,,"{'1. open': '3.1120', '2. high': '3.1600', '3. low': '3.1000', '4. close': '3.1250', '5. volume': '213848'}"
2023-09-15 11:00:00,,"{'1. open': '3.0700', '2. high': '3.1300', '3. low': '3.0650', '4. close': '3.1200', '5. volume': '217246'}"
2023-09-15 10:00:00,,"{'1. open': '3.0500', '2. high': '3.1200', '3. low': '3.0500', '4. close': '3.0700', '5. volume': '361200'}"
2023-09-15 09:00:00,,"{'1. open': '3.2900', '2. high': '3.2900', '3. low': '3.0300', '4. close': '3.0400', '5. volume': '937000'}"
2023-09-15 08:00:00,,"{'1. open': '3.1900', '2. high': '3.2000', '3. low': '3.1900', '4. close': '3.2000', '5. volume': '264'}"
2023-09-14 19:00:00,,"{'1. open': '3.1800', '2. high': '3.1800', '3. low': '3.1800', '4. close': '3.1800', '5. volume': '211929'}"
2023-09-14 18:00:00,,"{'1. open': '3.1800', '2. high': '3.2200', '3. low': '3.1800', '4. close': '3.2200', '5. volume': '214929'}"
2023-09-14 17:00:00,,"{'1. open': '3.2500', '2. high': '3.2500', '3. low': '3.1800', '4. close': '3.2000', '5. volume': '759702'}"
2023-09-14 16:00:00,,"{'1. open': '3.1800', '2. high': '3.3200', '3. low': '3.1600', '4. close': '3.1600', '5. volume': '684047'}"
2023-09-14 15:00:00,,"{'1. open': '3.2250', '2. high': '3.2400', '3. low': '3.1600', '4. close': '3.1800', '5. volume': '610857'}"
2023-09-14 14:00:00,,"{'1. open': '3.2250', '2. high': '3.2400', '3. low': '3.2000', '4. close': '3.2300', '5. volume': '193613'}"
2023-09-14 13:00:00,,"{'1. open': '3.2100', '2. high': '3.2400', '3. low': '3.2100', '4. close': '3.2300', '5. volume': '102721'}"
2023-09-14 12:00:00,,"{'1. open': '3.2300', '2. high': '3.2380', '3. low': '3.1900', '4. close': '3.2050', '5. volume': '129738'}"
2023-09-14 11:00:00,,"{'1. open': '3.2250', '2. high': '3.2600', '3. low': '3.2250', '4. close': '3.2350', '5. volume': '212947'}"
2023-09-14 10:00:00,,"{'1. open': '3.2100', '2. high': '3.2300', '3. low': '3.1510', '4. close': '3.2250', '5. volume': '294802'}"
2023-09-14 09:00:00,,"{'1. open': '3.2500', '2. high': '3.3900', '3. low': '3.1750', '4. close': '3.2050', '5. volume': '243585'}"
2023-09-14 08:00:00,,"{'1. open': '3.2500', '2. high': '3.4000', '3. low': '3.2500', '4. close': '3.4000', '5. volume': '27'}"
2023-09-13 19:00:00,,"{'1. open': '3.2400', '2. high': '3.2400', '3. low': '3.2400', '4. close': '3.2400', '5. volume': '247956'}"
2023-09-13 18:00:00,,"{'1. open': '3.2400', '2. high': '3.2400', '3. low': '3.2400', '4. close': '3.2400', '5. volume': '247956'}"
2023-09-13 17:00:00,,"{'1. open': '3.2800', '2. high': '3.2900', '3. low': '3.2400', '4. close': '3.2400', '5. volume': '15'}"
2023-09-13 16:00:00,,"{'1. open': '3.2400', '2. high': '3.3300', '3. low': '3.2200', '4. close': '3.3200', '5. volume': '813898'}"
2023-09-13 15:00:00,,"{'1. open': '3.2450', '2. high': '3.2500', '3. low': '3.2200', '4. close': '3.2400', '5. volume': '872151'}"
2023-09-13 14:00:00,,"{'1. open': '3.2550', '2. high': '3.2800', '3. low': '3.2300', '4. close': '3.2450', '5. volume': '424085'}"
2023-09-13 13:00:00,,"{'1. open': '3.3000', '2. high': '3.3100', '3. low': '3.2500', '4. close': '3.2550', '5. volume': '210255'}"
2023-09-13 12:00:00,,"{'1. open': '3.3150', '2. high': '3.3200', '3. low': '3.2750', '4. close': '3.3000', '5. volume': '175357'}"
2023-09-13 11:00:00,,"{'1. open': '3.2750', '2. high': '3.3300', '3. low': '3.2500', '4. close': '3.3200', '5. volume': '203235'}"
2023-09-13 10:00:00,,"{'1. open': '3.2450', '2. high': '3.3200', '3. low': '3.2450', '4. close': '3.2750', '5. volume': '201170'}"
2023-09-13 09:00:00,,"{'1. open': '3.3900', '2. high': '3.5300', '3. low': '3.2350', '4. close': '3.2450', '5. volume': '290092'}"
2023-09-13 08:00:00,,"{'1. open': '3.3500', '2. high': '3.4900', '3. low': '3.3500', '4. close': '3.4900', '5. volume': '814'}"
2023-09-12 19:00:00,,"{'1. open': '3.3500', '2. high': '3.3500', '3. low': '3.3500', '4. close': '3.3500', '5. volume': '220323'}"
2023-09-12 18:00:00,,"{'1. open': '3.3500', '2. high': '3.3500', '3. low': '3.3480', '4. close': '3.3480', '5. volume': '220326'}"
2023-09-12 17:00:00,,"{'1. open': '3.3500', '2. high': '3.3500', '3. low': '3.2600', '4. close': '3.2600', '5. volume': '2075'}"
2023-09-12 16:00:00,,"{'1. open': '3.3550', '2. high': '3.3550', '3. low': '3.3300', '4. close': '3.3300', '5. volume': '669352'}"
2023-09-12 15:00:00,,"{'1. open': '3.3450', '2. high': '3.3600', '3. low': '3.3400', '4. close': '3.3500', '5. volume': '712371'}"
2023-09-12 14:00:00,,"{'1. open': '3.3600', '2. high': '3.3700', '3. low': '3.3410', '4. close': '3.3500', '5. volume': '158675'}"
2023-09-12 13:00:00,,"{'1. open': '3.3500', '2. high': '3.4000', '3. low': '3.3420', '4. close': '3.3650', '5. volume': '245684'}"
2023-09-12 12:00:00,,"{'1. open': '3.3400', '2. high': '3.3600', '3. low': '3.3300', '4. close': '3.3450', '5. volume': '243843'}"
2023-09-12 11:00:00,,"{'1. open': '3.2850', '2. high': '3.3400', '3. low': '3.2800', '4. close': '3.3400', '5. volume': '241755'}"
2023-09-12 10:00:00,,"{'1. open': '3.3550', '2. high': '3.3900', '3. low': '3.2800', '4. close': '3.2850', '5. volume': '247145'}"
2023-09-12 09:00:00,,"{'1. open': '3.2600', '2. high': '3.3900', '3. low': '3.2600', '4. close': '3.3550', '5. volume': '126421'}"
2023-09-12 08:00:00,,"{'1. open': '3.2600', '2. high': '3.2600', '3. low': '3.2600', '4. close': '3.2600', '5. volume': '31'}"
2023-09-12 07:00:00,,"{'1. open': '3.2900', '2. high': '3.2900', '3. low': '3.2900', '4. close': '3.2900', '5. volume': '5'}"
2023-09-11 19:00:00,,"{'1. open': '3.2800', '2. high': '3.2800', '3. low': '3.2500', '4. close': '3.2500', '5. volume': '148307'}"
2023-09-11 18:00:00,,"{'1. open': '3.3000', '2. high': '3.3000', '3. low': '3.2800', '4. close': '3.2800', '5. volume': '148298'}"
2023-09-11 17:00:00,,"{'1. open': '3.3000', '2. high': '3.3000', '3. low': '3.3000', '4. close': '3.3000', '5. volume': '195'}"
2023-09-11 16:00:00,,"{'1. open': '3.2850', '2. high': '3.3000', '3. low': '3.2510', '4. close': '3.3000', '5. volume': '463048'}"
2023-09-11 15:00:00,,"{'1. open': '3.3350', '2. high': '3.3400', '3. low': '3.2700', '4. close': '3.2850', '5. volume': '751936'}"
2023-09-11 14:00:00,,"{'1. open': '3.3400', '2. high': '3.3450', '3. low': '3.3200', '4. close': '3.3400', '5. volume': '288753'}"
2023-09-11 13:00:00,,"{'1. open': '3.3300', '2. high': '3.3600', '3. low': '3.3200', '4. close': '3.3450', '5. volume': '297817'}"
2023-09-11 12:00:00,,"{'1. open': '3.3500', '2. high': '3.3600', '3. low': '3.3200', '4. close': '3.3350', '5. volume': '204650'}"
2023-09-11 11:00:00,,"{'1. open': '3.3950', '2. high': '3.4300', '3. low': '3.3400', '4. close': '3.3500', '5. volume': '280244'}"
2023-09-11 10:00:00,,"{'1. open': '3.3750', '2. high': '3.4300', '3. low': '3.3750', '4. close': '3.3950', '5. volume': '244028'}"
2023-09-11 09:00:00,,"{'1. open': '3.2700', '2. high': '3.4250', '3. low': '3.2700', '4. close': '3.3750', '5. volume': '167490'}"
2023-09-11 07:00:00,,"{'1. open': '3.3300', '2. high': '3.4600', '3. low': '3.3300', '4. close': '3.4600', '5. volume': '315'}"
2023-09-08 19:00:00,,"{'1. open': '3.3400', '2. high': '3.3400', '3. low': '3.3400', '4. close': '3.3400', '5. volume': '162953'}"
2023-09-08 18:00:00,,"{'1. open': '3.3400', '2. high': '3.3400', '3. low': '3.3400', '4. close': '3.3400', '5. volume': '162953'}"
