,Meta Data,Time Series (60min)
2023-03-30 19:00:00,,"{'1. open': '100.7500', '2. high': '100.8300', '3. low': '100.5200', '4. close': '100.8100', '5. volume': '14421'}"
2023-03-30 18:00:00,,"{'1. open': '100.8000', '2. high': '100.8400', '3. low': '100.7200', '4. close': '100.7900', '5. volume': '7832'}"
2023-03-30 17:00:00,,"{'1. open': '100.8000', '2. high': '100.8900', '3. low': '100.8000', '4. close': '100.8100', '5. volume': '246489'}"
2023-03-30 16:00:00,,"{'1. open': '100.8800', '2. high': '100.8900', '3. low': '100.7200', '4. close': '100.8100', '5. volume': '4123068'}"
2023-03-30 15:00:00,,"{'1. open': '100.6500', '2. high': '101.1550', '3. low': '100.6100', '4. close': '100.8900', '5. volume': '4292462'}"
2023-03-30 14:00:00,,"{'1. open': '100.6400', '2. high': '100.7400', '3. low': '100.5300', '4. close': '100.6500', '5. volume': '2381105'}"
2023-03-30 13:00:00,,"{'1. open': '100.6500', '2. high': '100.7900', '3. low': '100.4900', '4. close': '100.6400', '5. volume': '1439126'}"
2023-03-30 12:00:00,,"{'1. open': '100.5350', '2. high': '100.8100', '3. low': '100.3900', '4. close': '100.6450', '5. volume': '1729062'}"
2023-03-30 11:00:00,,"{'1. open': '100.5500', '2. high': '100.8750', '3. low': '100.2400', '4. close': '100.5300', '5. volume': '2355075'}"
2023-03-30 10:00:00,,"{'1. open': '100.3500', '2. high': '100.6850', '3. low': '99.7800', '4. close': '100.5450', '5. volume': '4854949'}"
2023-03-30 09:00:00,,"{'1. open': '101.4000', '2. high': '101.4000', '3. low': '99.7840', '4. close': '100.3500', '5. volume': '5386091'}"
2023-03-30 08:00:00,,"{'1. open': '101.6420', '2. high': '101.8000', '3. low': '100.7600', '4. close': '101.4000', '5. volume': '112420'}"
2023-03-30 07:00:00,,"{'1. open': '101.6100', '2. high': '101.8200', '3. low': '101.6000', '4. close': '101.6800', '5. volume': '47403'}"
2023-03-30 06:00:00,,"{'1. open': '101.5000', '2. high': '101.7400', '3. low': '101.5000', '4. close': '101.6100', '5. volume': '23834'}"
2023-03-30 05:00:00,,"{'1. open': '101.5600', '2. high': '101.6300', '3. low': '101.5000', '4. close': '101.5000', '5. volume': '24414'}"
2023-03-30 04:00:00,,"{'1. open': '101.1800', '2. high': '101.6800', '3. low': '101.1800', '4. close': '101.5600', '5. volume': '6414'}"
2023-03-29 19:00:00,,"{'1. open': '101.1800', '2. high': '101.2200', '3. low': '101.0200', '4. close': '101.1000', '5. volume': '13201'}"
2023-03-29 18:00:00,,"{'1. open': '101.1200', '2. high': '101.2000', '3. low': '101.0600', '4. close': '101.1500', '5. volume': '14706'}"
2023-03-29 17:00:00,,"{'1. open': '101.1700', '2. high': '101.2400', '3. low': '101.0100', '4. close': '101.0500', '5. volume': '23624'}"
2023-03-29 16:00:00,,"{'1. open': '101.3800', '2. high': '101.3900', '3. low': '101.1700', '4. close': '101.2100', '5. volume': '3748145'}"
2023-03-29 15:00:00,,"{'1. open': '101.3550', '2. high': '101.5400', '3. low': '101.1800', '4. close': '101.3800', '5. volume': '4637123'}"
2023-03-29 14:00:00,,"{'1. open': '101.3400', '2. high': '101.4700', '3. low': '101.1400', '4. close': '101.3550', '5. volume': '2068661'}"
2023-03-29 13:00:00,,"{'1. open': '101.3600', '2. high': '101.5300', '3. low': '101.1350', '4. close': '101.3300', '5. volume': '1795648'}"
2023-03-29 12:00:00,,"{'1. open': '101.5900', '2. high': '101.6600', '3. low': '101.2950', '4. close': '101.3500', '5. volume': '1787344'}"
2023-03-29 11:00:00,,"{'1. open': '100.9850', '2. high': '101.7000', '3. low': '100.9600', '4. close': '101.5900', '5. volume': '2184432'}"
2023-03-29 10:00:00,,"{'1. open': '101.5750', '2. high': '101.6600', '3. low': '100.6500', '4. close': '100.9850', '5. volume': '3530916'}"
2023-03-29 09:00:00,,"{'1. open': '102.5400', '2. high': '102.6700', '3. low': '101.0200', '4. close': '101.5500', '5. volume': '3859919'}"
2023-03-29 08:00:00,,"{'1. open': '102.1200', '2. high': '102.6600', '3. low': '100.7780', '4. close': '102.5800', '5. volume': '66139'}"
2023-03-29 07:00:00,,"{'1. open': '102.0800', '2. high': '102.3800', '3. low': '102.0800', '4. close': '102.1600', '5. volume': '38898'}"
2023-03-29 06:00:00,,"{'1. open': '102.3600', '2. high': '102.3600', '3. low': '102.0700', '4. close': '102.1200', '5. volume': '13737'}"
2023-03-29 05:00:00,,"{'1. open': '102.3400', '2. high': '102.6200', '3. low': '102.2900', '4. close': '102.3500', '5. volume': '62737'}"
2023-03-29 04:00:00,,"{'1. open': '101.5000', '2. high': '102.5200', '3. low': '101.3400', '4. close': '102.3000', '5. volume': '82611'}"
2023-03-28 19:00:00,,"{'1. open': '101.0900', '2. high': '101.2100', '3. low': '101.0700', '4. close': '101.2100', '5. volume': '6612'}"
2023-03-28 18:00:00,,"{'1. open': '101.1700', '2. high': '101.2000', '3. low': '101.0500', '4. close': '101.0900', '5. volume': '15434'}"
2023-03-28 17:00:00,,"{'1. open': '101.1600', '2. high': '101.2000', '3. low': '101.0690', '4. close': '101.2000', '5. volume': '4535'}"
2023-03-28 16:00:00,,"{'1. open': '101.0200', '2. high': '101.2300', '3. low': '100.9400', '4. close': '101.1600', '5. volume': '2869272'}"
2023-03-28 15:00:00,,"{'1. open': '100.6850', '2. high': '101.1200', '3. low': '100.6850', '4. close': '101.0300', '5. volume': '3438219'}"
2023-03-28 14:00:00,,"{'1. open': '100.1500', '2. high': '100.9700', '3. low': '100.0870', '4. close': '100.6800', '5. volume': '2234043'}"
2023-03-28 13:00:00,,"{'1. open': '100.4100', '2. high': '100.8800', '3. low': '100.0550', '4. close': '100.1540', '5. volume': '2484840'}"
2023-03-28 12:00:00,,"{'1. open': '100.8000', '2. high': '100.9510', '3. low': '100.0850', '4. close': '100.4000', '5. volume': '2644092'}"
2023-03-28 11:00:00,,"{'1. open': '99.7700', '2. high': '100.8200', '3. low': '99.7400', '4. close': '100.8000', '5. volume': '3172040'}"
2023-03-28 10:00:00,,"{'1. open': '100.2400', '2. high': '101.0650', '3. low': '99.7500', '4. close': '99.7600', '5. volume': '4346950'}"
2023-03-28 09:00:00,,"{'1. open': '101.8800', '2. high': '102.4500', '3. low': '99.7400', '4. close': '100.2400', '5. volume': '4732710'}"
2023-03-28 08:00:00,,"{'1. open': '101.6900', '2. high': '102.4600', '3. low': '101.6500', '4. close': '101.9000', '5. volume': '60203'}"
2023-03-28 07:00:00,,"{'1. open': '101.7500', '2. high': '102.0800', '3. low': '101.6200', '4. close': '101.8600', '5. volume': '23004'}"
2023-03-28 06:00:00,,"{'1. open': '101.9000', '2. high': '101.9000', '3. low': '101.5000', '4. close': '101.6500', '5. volume': '99020'}"
2023-03-28 05:00:00,,"{'1. open': '101.8000', '2. high': '101.9600', '3. low': '101.8000', '4. close': '101.8300', '5. volume': '2826'}"
2023-03-28 04:00:00,,"{'1. open': '102.0200', '2. high': '102.0200', '3. low': '101.6100', '4. close': '101.6800', '5. volume': '10536'}"
2023-03-27 19:00:00,,"{'1. open': '102.4800', '2. high': '102.6000', '3. low': '102.3500', '4. close': '102.6000', '5. volume': '9143'}"
2023-03-27 18:00:00,,"{'1. open': '102.3600', '2. high': '102.4400', '3. low': '102.3100', '4. close': '102.4400', '5. volume': '10022'}"
2023-03-27 17:00:00,,"{'1. open': '102.3700', '2. high': '102.4560', '3. low': '102.3000', '4. close': '102.4140', '5. volume': '4165'}"
2023-03-27 16:00:00,,"{'1. open': '102.5000', '2. high': '102.6600', '3. low': '102.2600', '4. close': '102.4300', '5. volume': '4325560'}"
2023-03-27 15:00:00,,"{'1. open': '103.1750', '2. high': '103.3300', '3. low': '102.2700', '4. close': '102.5000', '5. volume': '4132692'}"
2023-03-27 14:00:00,,"{'1. open': '102.5400', '2. high': '103.2300', '3. low': '102.3850', '4. close': '103.1800', '5. volume': '2126339'}"
2023-03-27 13:00:00,,"{'1. open': '102.5350', '2. high': '102.9500', '3. low': '101.9270', '4. close': '102.5400', '5. volume': '2414505'}"
2023-03-27 12:00:00,,"{'1. open': '102.3800', '2. high': '102.9500', '3. low': '102.1400', '4. close': '102.5400', '5. volume': '2228774'}"
2023-03-27 11:00:00,,"{'1. open': '103.2650', '2. high': '103.5400', '3. low': '102.3200', '4. close': '102.3900', '5. volume': '2496886'}"
2023-03-27 10:00:00,,"{'1. open': '104.6650', '2. high': '104.7150', '3. low': '103.0100', '4. close': '103.2500', '5. volume': '3918264'}"
2023-03-27 09:00:00,,"{'1. open': '105.0900', '2. high': '105.2800', '3. low': '103.4400', '4. close': '104.6600', '5. volume': '3728687'}"
2023-03-27 08:00:00,,"{'1. open': '105.6800', '2. high': '105.8000', '3. low': '105.0200', '4. close': '105.1200', '5. volume': '54683'}"
2023-03-27 07:00:00,,"{'1. open': '105.4500', '2. high': '105.8000', '3. low': '105.2800', '4. close': '105.5500', '5. volume': '21935'}"
2023-03-27 06:00:00,,"{'1. open': '105.3700', '2. high': '105.4500', '3. low': '105.3500', '4. close': '105.4000', '5. volume': '2468'}"
2023-03-27 05:00:00,,"{'1. open': '105.3900', '2. high': '105.5800', '3. low': '105.1500', '4. close': '105.1700', '5. volume': '4208'}"
2023-03-27 04:00:00,,"{'1. open': '105.6300', '2. high': '105.6300', '3. low': '105.0200', '4. close': '105.5700', '5. volume': '9121'}"
2023-03-24 19:00:00,,"{'1. open': '105.6300', '2. high': '105.7800', '3. low': '105.6200', '4. close': '105.6200', '5. volume': '10321'}"
2023-03-24 18:00:00,,"{'1. open': '105.6000', '2. high': '105.6500', '3. low': '105.5300', '4. close': '105.5300', '5. volume': '2969'}"
2023-03-24 17:00:00,,"{'1. open': '105.7000', '2. high': '105.7070', '3. low': '105.3500', '4. close': '105.5100', '5. volume': '20799'}"
2023-03-24 16:00:00,,"{'1. open': '105.4800', '2. high': '105.7400', '3. low': '105.3000', '4. close': '105.6500', '5. volume': '3441487'}"
2023-03-24 15:00:00,,"{'1. open': '105.0200', '2. high': '105.4900', '3. low': '104.7900', '4. close': '105.4700', '5. volume': '5294631'}"
2023-03-24 14:00:00,,"{'1. open': '104.8900', '2. high': '105.2000', '3. low': '104.6460', '4. close': '105.0100', '5. volume': '2057022'}"
2023-03-24 13:00:00,,"{'1. open': '104.5500', '2. high': '105.0700', '3. low': '104.3700', '4. close': '104.8900', '5. volume': '1906092'}"
2023-03-24 12:00:00,,"{'1. open': '105.1450', '2. high': '105.2600', '3. low': '104.2600', '4. close': '104.5600', '5. volume': '1790390'}"
2023-03-24 11:00:00,,"{'1. open': '104.9200', '2. high': '105.3600', '3. low': '103.8400', '4. close': '105.1500', '5. volume': '3777888'}"
2023-03-24 10:00:00,,"{'1. open': '105.0350', '2. high': '105.1850', '3. low': '104.4400', '4. close': '104.9100', '5. volume': '3381614'}"
2023-03-24 09:00:00,,"{'1. open': '104.7700', '2. high': '105.3260', '3. low': '104.2900', '4. close': '105.0350', '5. volume': '3312123'}"
2023-03-24 08:00:00,,"{'1. open': '105.2200', '2. high': '105.6300', '3. low': '104.3100', '4. close': '104.7300', '5. volume': '74746'}"
2023-03-24 07:00:00,,"{'1. open': '105.0300', '2. high': '105.1500', '3. low': '104.5900', '4. close': '104.6200', '5. volume': '18864'}"
2023-03-24 06:00:00,,"{'1. open': '105.1700', '2. high': '105.4200', '3. low': '104.8900', '4. close': '105.1000', '5. volume': '13740'}"
2023-03-24 05:00:00,,"{'1. open': '105.3700', '2. high': '105.4900', '3. low': '104.9400', '4. close': '105.1200', '5. volume': '11071'}"
2023-03-24 04:00:00,,"{'1. open': '105.1000', '2. high': '105.6400', '3. low': '105.0600', '4. close': '105.3600', '5. volume': '12468'}"
2023-03-23 19:00:00,,"{'1. open': '105.1500', '2. high': '105.4700', '3. low': '105.1400', '4. close': '105.3800', '5. volume': '13346'}"
2023-03-23 18:00:00,,"{'1. open': '105.5000', '2. high': '105.5000', '3. low': '105.0700', '4. close': '105.1500', '5. volume': '14395'}"
2023-03-23 17:00:00,,"{'1. open': '105.4300', '2. high': '105.6000', '3. low': '105.3800', '4. close': '105.6000', '5. volume': '101106'}"
2023-03-23 16:00:00,,"{'1. open': '105.4700', '2. high': '105.6000', '3. low': '105.0700', '4. close': '105.4500', '5. volume': '4843097'}"
2023-03-23 15:00:00,,"{'1. open': '105.5100', '2. high': '106.2000', '3. low': '104.9950', '4. close': '105.4700', '5. volume': '8483836'}"
2023-03-23 14:00:00,,"{'1. open': '105.6750', '2. high': '105.8200', '3. low': '104.8200', '4. close': '105.5100', '5. volume': '4259514'}"
2023-03-23 13:00:00,,"{'1. open': '105.9500', '2. high': '106.0900', '3. low': '105.4150', '4. close': '105.6700', '5. volume': '3236750'}"
2023-03-23 12:00:00,,"{'1. open': '105.9000', '2. high': '106.2300', '3. low': '105.6800', '4. close': '105.9500', '5. volume': '2777881'}"
2023-03-23 11:00:00,,"{'1. open': '105.9500', '2. high': '106.0800', '3. low': '105.5400', '4. close': '105.9050', '5. volume': '2805722'}"
2023-03-23 10:00:00,,"{'1. open': '105.1650', '2. high': '106.3000', '3. low': '105.1600', '4. close': '105.9400', '5. volume': '4869443'}"
2023-03-23 09:00:00,,"{'1. open': '104.2800', '2. high': '105.4400', '3. low': '104.0900', '4. close': '105.1700', '5. volume': '3162581'}"
2023-03-23 08:00:00,,"{'1. open': '104.1100', '2. high': '104.6800', '3. low': '103.1120', '4. close': '104.2800', '5. volume': '121685'}"
2023-03-23 07:00:00,,"{'1. open': '104.2000', '2. high': '104.3700', '3. low': '104.0300', '4. close': '104.1200', '5. volume': '24248'}"
2023-03-23 06:00:00,,"{'1. open': '104.3600', '2. high': '104.3700', '3. low': '104.0000', '4. close': '104.2000', '5. volume': '10786'}"
2023-03-23 05:00:00,,"{'1. open': '104.2500', '2. high': '104.3300', '3. low': '104.1000', '4. close': '104.3000', '5. volume': '8804'}"
2023-03-23 04:00:00,,"{'1. open': '104.3600', '2. high': '104.5500', '3. low': '103.9400', '4. close': '104.3300', '5. volume': '22222'}"
2023-03-22 19:00:00,,"{'1. open': '103.4100', '2. high': '103.4400', '3. low': '103.0000', '4. close': '103.4000', '5. volume': '14100'}"
2023-03-22 18:00:00,,"{'1. open': '103.2100', '2. high': '103.5000', '3. low': '103.1700', '4. close': '103.4100', '5. volume': '32463'}"
2023-03-22 17:00:00,,"{'1. open': '103.1990', '2. high': '103.3490', '3. low': '103.1400', '4. close': '103.3000', '5. volume': '24366'}"
2023-03-22 16:00:00,,"{'1. open': '103.3300', '2. high': '103.4500', '3. low': '102.9600', '4. close': '103.1600', '5. volume': '2780992'}"
2023-03-22 15:00:00,,"{'1. open': '105.3150', '2. high': '106.3300', '3. low': '103.3300', '4. close': '103.3400', '5. volume': '7593806'}"
2023-03-22 14:00:00,,"{'1. open': '105.2400', '2. high': '106.5900', '3. low': '104.4500', '4. close': '105.3100', '5. volume': '7526784'}"
2023-03-22 13:00:00,,"{'1. open': '105.3900', '2. high': '105.4000', '3. low': '104.9800', '4. close': '105.2300', '5. volume': '2402206'}"
2023-03-22 12:00:00,,"{'1. open': '105.7050', '2. high': '105.7800', '3. low': '104.9200', '4. close': '105.3800', '5. volume': '3438549'}"
2023-03-22 11:00:00,,"{'1. open': '104.8750', '2. high': '106.1300', '3. low': '104.8100', '4. close': '105.7050', '5. volume': '3913691'}"
2023-03-22 10:00:00,,"{'1. open': '104.7700', '2. high': '105.1300', '3. low': '104.2300', '4. close': '104.8890', '5. volume': '3560673'}"
2023-03-22 09:00:00,,"{'1. open': '103.2500', '2. high': '104.9100', '3. low': '103.1400', '4. close': '104.7700', '5. volume': '4362517'}"
2023-03-22 08:00:00,,"{'1. open': '103.9350', '2. high': '104.4000', '3. low': '103.1000', '4. close': '103.2600', '5. volume': '131458'}"
2023-03-22 07:00:00,,"{'1. open': '103.9500', '2. high': '104.0100', '3. low': '103.3000', '4. close': '103.5000', '5. volume': '35861'}"
2023-03-22 06:00:00,,"{'1. open': '103.8500', '2. high': '104.0800', '3. low': '103.7200', '4. close': '103.9500', '5. volume': '20155'}"
2023-03-22 05:00:00,,"{'1. open': '103.7700', '2. high': '103.9700', '3. low': '103.7700', '4. close': '103.7700', '5. volume': '11491'}"
2023-03-22 04:00:00,,"{'1. open': '103.8600', '2. high': '104.0000', '3. low': '103.7600', '4. close': '103.8400', '5. volume': '12728'}"
2023-03-21 19:00:00,,"{'1. open': '104.3800', '2. high': '104.4500', '3. low': '104.1700', '4. close': '104.1800', '5. volume': '21648'}"
2023-03-21 18:00:00,,"{'1. open': '104.5100', '2. high': '104.5100', '3. low': '104.2000', '4. close': '104.3500', '5. volume': '19267'}"
2023-03-21 17:00:00,,"{'1. open': '104.6300', '2. high': '104.6600', '3. low': '104.4700', '4. close': '104.4700', '5. volume': '14284'}"
2023-03-21 16:00:00,,"{'1. open': '104.9200', '2. high': '104.9200', '3. low': '104.0000', '4. close': '104.6200', '5. volume': '4684726'}"
2023-03-21 15:00:00,,"{'1. open': '104.4200', '2. high': '105.0750', '3. low': '104.3500', '4. close': '104.9100', '5. volume': '6013156'}"
2023-03-21 14:00:00,,"{'1. open': '104.5050', '2. high': '104.5300', '3. low': '103.8400', '4. close': '104.4200', '5. volume': '4631723'}"
2023-03-21 13:00:00,,"{'1. open': '104.2900', '2. high': '105.1000', '3. low': '104.2300', '4. close': '104.5100', '5. volume': '4401912'}"
2023-03-21 12:00:00,,"{'1. open': '103.2200', '2. high': '104.4500', '3. low': '103.1000', '4. close': '104.2900', '5. volume': '3959439'}"
2023-03-21 11:00:00,,"{'1. open': '102.2800', '2. high': '103.4300', '3. low': '102.2300', '4. close': '103.2250', '5. volume': '3804363'}"
2023-03-21 10:00:00,,"{'1. open': '102.3900', '2. high': '103.1600', '3. low': '102.0800', '4. close': '102.2850', '5. volume': '5139175'}"
2023-03-21 09:00:00,,"{'1. open': '101.2000', '2. high': '102.4200', '3. low': '101.0000', '4. close': '102.3760', '5. volume': '2575518'}"
2023-03-21 08:00:00,,"{'1. open': '101.3800', '2. high': '101.9000', '3. low': '100.8200', '4. close': '101.1700', '5. volume': '131672'}"
2023-03-21 07:00:00,,"{'1. open': '101.2900', '2. high': '101.9200', '3. low': '101.2600', '4. close': '101.8100', '5. volume': '37125'}"
2023-03-21 06:00:00,,"{'1. open': '101.0900', '2. high': '101.4800', '3. low': '101.0600', '4. close': '101.3200', '5. volume': '13378'}"
2023-03-21 05:00:00,,"{'1. open': '101.1500', '2. high': '101.1600', '3. low': '100.8300', '4. close': '101.0000', '5. volume': '8248'}"
2023-03-21 04:00:00,,"{'1. open': '101.1200', '2. high': '101.4500', '3. low': '101.0100', '4. close': '101.2600', '5. volume': '6732'}"
2023-03-20 19:00:00,,"{'1. open': '101.3000', '2. high': '101.3000', '3. low': '101.0800', '4. close': '101.1700', '5. volume': '12392'}"
2023-03-20 18:00:00,,"{'1. open': '101.3500', '2. high': '101.3900', '3. low': '101.2200', '4. close': '101.3100', '5. volume': '8660'}"
2023-03-20 17:00:00,,"{'1. open': '101.3500', '2. high': '101.4000', '3. low': '101.2900', '4. close': '101.3400', '5. volume': '11100'}"
2023-03-20 16:00:00,,"{'1. open': '101.2800', '2. high': '101.4500', '3. low': '101.0100', '4. close': '101.4100', '5. volume': '4394667'}"
2023-03-20 15:00:00,,"{'1. open': '101.2600', '2. high': '101.3900', '3. low': '101.0000', '4. close': '101.2700', '5. volume': '4275424'}"
2023-03-20 14:00:00,,"{'1. open': '101.1500', '2. high': '101.4900', '3. low': '100.9100', '4. close': '101.2700', '5. volume': '1962822'}"
2023-03-20 13:00:00,,"{'1. open': '101.1900', '2. high': '101.4000', '3. low': '100.7800', '4. close': '101.1600', '5. volume': '1449727'}"
2023-03-20 12:00:00,,"{'1. open': '100.9650', '2. high': '101.2700', '3. low': '100.6100', '4. close': '101.1600', '5. volume': '1912983'}"
2023-03-20 11:00:00,,"{'1. open': '101.2800', '2. high': '101.7500', '3. low': '100.9400', '4. close': '100.9700', '5. volume': '3022472'}"
2023-03-20 10:00:00,,"{'1. open': '100.1700', '2. high': '101.3000', '3. low': '100.1500', '4. close': '101.2750', '5. volume': '3863148'}"
2023-03-20 09:00:00,,"{'1. open': '100.9000', '2. high': '100.9300', '3. low': '99.8700', '4. close': '100.1700', '5. volume': '5272553'}"
2023-03-20 08:00:00,,"{'1. open': '100.8500', '2. high': '101.5400', '3. low': '100.0230', '4. close': '100.8800', '5. volume': '119701'}"
2023-03-20 07:00:00,,"{'1. open': '100.8000', '2. high': '100.9500', '3. low': '99.9500', '4. close': '100.5400', '5. volume': '39732'}"
2023-03-20 06:00:00,,"{'1. open': '101.0000', '2. high': '101.2500', '3. low': '100.7200', '4. close': '100.8000', '5. volume': '15157'}"
2023-03-20 05:00:00,,"{'1. open': '100.9500', '2. high': '101.1500', '3. low': '100.6900', '4. close': '101.0000', '5. volume': '12630'}"
2023-03-20 04:00:00,,"{'1. open': '100.2900', '2. high': '101.2000', '3. low': '100.1100', '4. close': '100.8100', '5. volume': '34227'}"
2023-03-17 19:00:00,,"{'1. open': '101.3900', '2. high': '101.4400', '3. low': '101.2000', '4. close': '101.2000', '5. volume': '9142'}"
2023-03-17 18:00:00,,"{'1. open': '101.2200', '2. high': '101.4500', '3. low': '101.2000', '4. close': '101.3000', '5. volume': '15613'}"
2023-03-17 17:00:00,,"{'1. open': '101.1700', '2. high': '101.6200', '3. low': '101.1600', '4. close': '101.3300', '5. volume': '58124'}"
2023-03-17 16:00:00,,"{'1. open': '101.5800', '2. high': '101.7800', '3. low': '101.1500', '4. close': '101.1500', '5. volume': '11720896'}"
2023-03-17 15:00:00,,"{'1. open': '101.1500', '2. high': '101.7850', '3. low': '101.0000', '4. close': '101.6400', '5. volume': '6260345'}"
2023-03-17 14:00:00,,"{'1. open': '101.8200', '2. high': '101.9300', '3. low': '100.9300', '4. close': '101.1400', '5. volume': '2732506'}"
2023-03-17 13:00:00,,"{'1. open': '101.4350', '2. high': '102.0500', '3. low': '101.3600', '4. close': '101.8200', '5. volume': '2378048'}"
2023-03-17 12:00:00,,"{'1. open': '101.1200', '2. high': '101.8900', '3. low': '101.0600', '4. close': '101.4300', '5. volume': '3208579'}"
2023-03-17 11:00:00,,"{'1. open': '101.5800', '2. high': '101.7500', '3. low': '100.3200', '4. close': '101.1150', '5. volume': '3992148'}"
2023-03-17 10:00:00,,"{'1. open': '102.2600', '2. high': '102.8350', '3. low': '100.7200', '4. close': '101.5700', '5. volume': '7422991'}"
2023-03-17 09:00:00,,"{'1. open': '99.2900', '2. high': '102.4500', '3. low': '99.2300', '4. close': '102.2600', '5. volume': '11925816'}"
2023-03-17 08:00:00,,"{'1. open': '99.7300', '2. high': '100.6500', '3. low': '99.1700', '4. close': '99.3000', '5. volume': '116881'}"
2023-03-17 07:00:00,,"{'1. open': '99.6900', '2. high': '99.8400', '3. low': '99.5600', '4. close': '99.7700', '5. volume': '16713'}"
2023-03-17 06:00:00,,"{'1. open': '100.1200', '2. high': '100.1200', '3. low': '99.5900', '4. close': '99.6500', '5. volume': '10555'}"
2023-03-17 05:00:00,,"{'1. open': '100.3100', '2. high': '100.3100', '3. low': '99.9100', '4. close': '100.2500', '5. volume': '9995'}"
2023-03-17 04:00:00,,"{'1. open': '99.0300', '2. high': '100.4900', '3. low': '99.0300', '4. close': '100.1100', '5. volume': '18168'}"
2023-03-16 19:00:00,,"{'1. open': '99.9800', '2. high': '100.2200', '3. low': '99.8500', '4. close': '100.0300', '5. volume': '24415'}"
2023-03-16 18:00:00,,"{'1. open': '100.2000', '2. high': '100.2000', '3. low': '99.5000', '4. close': '99.9800', '5. volume': '22617'}"
2023-03-16 17:00:00,,"{'1. open': '100.2500', '2. high': '100.2700', '3. low': '100.0800', '4. close': '100.1400', '5. volume': '22334'}"
2023-03-16 16:00:00,,"{'1. open': '100.3200', '2. high': '100.5500', '3. low': '99.8500', '4. close': '100.2500', '5. volume': '6678815'}"
2023-03-16 15:00:00,,"{'1. open': '100.8100', '2. high': '101.1900', '3. low': '99.9800', '4. close': '100.3300', '5. volume': '10350505'}"
2023-03-16 14:00:00,,"{'1. open': '100.3000', '2. high': '100.8500', '3. low': '100.2350', '4. close': '100.8000', '5. volume': '3869822'}"
2023-03-16 13:00:00,,"{'1. open': '100.3550', '2. high': '100.7000', '3. low': '100.1200', '4. close': '100.3100', '5. volume': '4703612'}"
2023-03-16 12:00:00,,"{'1. open': '99.7000', '2. high': '100.4200', '3. low': '99.1650', '4. close': '100.3550', '5. volume': '5579509'}"
2023-03-16 11:00:00,,"{'1. open': '99.1200', '2. high': '100.1900', '3. low': '99.0700', '4. close': '99.6900', '5. volume': '9028648'}"
2023-03-16 10:00:00,,"{'1. open': '97.6500', '2. high': '99.4550', '3. low': '97.1600', '4. close': '99.1250', '5. volume': '7865868'}"
2023-03-16 09:00:00,,"{'1. open': '96.6000', '2. high': '97.7300', '3. low': '95.5000', '4. close': '97.6330', '5. volume': '5126604'}"
2023-03-16 08:00:00,,"{'1. open': '96.4000', '2. high': '97.0000', '3. low': '95.8700', '4. close': '96.5800', '5. volume': '116136'}"
