,Meta Data,Time Series (60min)
2023-08-30 19:00:00,,"{'1. open': '135.9700', '2. high': '136.0900', '3. low': '135.7800', '4. close': '135.7800', '5. volume': '27480'}"
2023-08-30 18:00:00,,"{'1. open': '135.8800', '2. high': '136.0200', '3. low': '135.8500', '4. close': '135.9900', '5. volume': '51158'}"
2023-08-30 17:00:00,,"{'1. open': '135.9700', '2. high': '136.1200', '3. low': '135.8800', '4. close': '135.8800', '5. volume': '26235'}"
2023-08-30 16:00:00,,"{'1. open': '135.9900', '2. high': '135.9900', '3. low': '135.8200', '4. close': '135.9800', '5. volume': '7941296'}"
2023-08-30 15:00:00,,"{'1. open': '136.0800', '2. high': '136.1700', '3. low': '135.6100', '4. close': '135.8800', '5. volume': '4569202'}"
2023-08-30 14:00:00,,"{'1. open': '135.4350', '2. high': '136.2750', '3. low': '135.2200', '4. close': '136.0750', '5. volume': '2528211'}"
2023-08-30 13:00:00,,"{'1. open': '135.0850', '2. high': '135.4500', '3. low': '134.9200', '4. close': '135.4400', '5. volume': '1911933'}"
2023-08-30 12:00:00,,"{'1. open': '135.2950', '2. high': '135.6100', '3. low': '134.7500', '4. close': '135.0800', '5. volume': '2652811'}"
2023-08-30 11:00:00,,"{'1. open': '135.7000', '2. high': '135.7200', '3. low': '134.8000', '4. close': '135.2900', '5. volume': '2238529'}"
2023-08-30 10:00:00,,"{'1. open': '135.3700', '2. high': '135.9400', '3. low': '134.5300', '4. close': '135.7000', '5. volume': '4849767'}"
2023-08-30 09:00:00,,"{'1. open': '135.2600', '2. high': '135.3900', '3. low': '134.0700', '4. close': '135.3600', '5. volume': '4057495'}"
2023-08-30 08:00:00,,"{'1. open': '134.5600', '2. high': '135.3800', '3. low': '132.8650', '4. close': '135.2700', '5. volume': '228105'}"
2023-08-30 07:00:00,,"{'1. open': '134.5400', '2. high': '135.2000', '3. low': '134.5000', '4. close': '135.0500', '5. volume': '66564'}"
2023-08-30 06:00:00,,"{'1. open': '134.4600', '2. high': '134.5700', '3. low': '134.3400', '4. close': '134.5300', '5. volume': '4606'}"
2023-08-30 05:00:00,,"{'1. open': '134.3300', '2. high': '134.5000', '3. low': '134.2100', '4. close': '134.3400', '5. volume': '7519'}"
2023-08-30 04:00:00,,"{'1. open': '135.5000', '2. high': '135.5000', '3. low': '134.2600', '4. close': '134.3300', '5. volume': '17964'}"
2023-08-29 19:00:00,,"{'1. open': '134.9000', '2. high': '135.1500', '3. low': '134.8000', '4. close': '135.0000', '5. volume': '35224'}"
2023-08-29 18:00:00,,"{'1. open': '134.7900', '2. high': '135.0000', '3. low': '134.7100', '4. close': '134.9000', '5. volume': '22573'}"
2023-08-29 17:00:00,,"{'1. open': '134.6500', '2. high': '134.8400', '3. low': '134.5300', '4. close': '134.7500', '5. volume': '1511778'}"
2023-08-29 16:00:00,,"{'1. open': '134.5600', '2. high': '134.6800', '3. low': '134.2600', '4. close': '134.6500', '5. volume': '7588175'}"
2023-08-29 15:00:00,,"{'1. open': '134.4450', '2. high': '134.9900', '3. low': '134.2700', '4. close': '134.5600', '5. volume': '5526206'}"
2023-08-29 14:00:00,,"{'1. open': '133.9600', '2. high': '134.6300', '3. low': '133.9290', '4. close': '134.4500', '5. volume': '2705741'}"
2023-08-29 13:00:00,,"{'1. open': '134.5800', '2. high': '134.7100', '3. low': '133.7800', '4. close': '133.9600', '5. volume': '3993396'}"
2023-08-29 12:00:00,,"{'1. open': '136.2800', '2. high': '136.3000', '3. low': '134.3600', '4. close': '134.5600', '5. volume': '6284260'}"
2023-08-29 11:00:00,,"{'1. open': '135.3200', '2. high': '136.5700', '3. low': '135.0600', '4. close': '136.2800', '5. volume': '5869258'}"
2023-08-29 10:00:00,,"{'1. open': '132.9500', '2. high': '135.5400', '3. low': '132.9150', '4. close': '135.3190', '5. volume': '7626196'}"
2023-08-29 09:00:00,,"{'1. open': '131.9300', '2. high': '133.5000', '3. low': '131.4900', '4. close': '132.9400', '5. volume': '4912345'}"
2023-08-29 08:00:00,,"{'1. open': '132.0000', '2. high': '132.3900', '3. low': '130.6000', '4. close': '131.9350', '5. volume': '118947'}"
2023-08-29 07:00:00,,"{'1. open': '131.1500', '2. high': '132.3900', '3. low': '131.1000', '4. close': '131.9100', '5. volume': '55239'}"
2023-08-29 06:00:00,,"{'1. open': '131.2800', '2. high': '131.4800', '3. low': '131.1400', '4. close': '131.1400', '5. volume': '1900'}"
2023-08-29 05:00:00,,"{'1. open': '131.1600', '2. high': '131.4200', '3. low': '131.1200', '4. close': '131.2800', '5. volume': '1737'}"
2023-08-29 04:00:00,,"{'1. open': '131.6400', '2. high': '131.6400', '3. low': '131.1000', '4. close': '131.2000', '5. volume': '5035'}"
2023-08-28 19:00:00,,"{'1. open': '131.2600', '2. high': '131.4300', '3. low': '131.2600', '4. close': '131.4200', '5. volume': '10087'}"
2023-08-28 18:00:00,,"{'1. open': '131.4200', '2. high': '131.4300', '3. low': '129.6700', '4. close': '131.3150', '5. volume': '9440'}"
2023-08-28 17:00:00,,"{'1. open': '131.1200', '2. high': '131.4300', '3. low': '131.0800', '4. close': '131.3900', '5. volume': '21826'}"
2023-08-28 16:00:00,,"{'1. open': '131.0700', '2. high': '131.2500', '3. low': '130.8700', '4. close': '131.0900', '5. volume': '7700248'}"
2023-08-28 15:00:00,,"{'1. open': '130.9300', '2. high': '131.2800', '3. low': '130.6600', '4. close': '131.0700', '5. volume': '3440685'}"
2023-08-28 14:00:00,,"{'1. open': '130.2500', '2. high': '131.0200', '3. low': '130.2350', '4. close': '130.9200', '5. volume': '1384724'}"
2023-08-28 13:00:00,,"{'1. open': '131.1400', '2. high': '131.3900', '3. low': '130.1400', '4. close': '130.2600', '5. volume': '1441160'}"
2023-08-28 12:00:00,,"{'1. open': '130.4600', '2. high': '131.1900', '3. low': '130.3000', '4. close': '131.1450', '5. volume': '1368927'}"
2023-08-28 11:00:00,,"{'1. open': '130.8350', '2. high': '130.8800', '3. low': '130.1940', '4. close': '130.4650', '5. volume': '1919247'}"
2023-08-28 10:00:00,,"{'1. open': '131.3500', '2. high': '131.8290', '3. low': '130.5700', '4. close': '130.8350', '5. volume': '2814374'}"
2023-08-28 09:00:00,,"{'1. open': '131.1700', '2. high': '132.5400', '3. low': '129.8800', '4. close': '131.3420', '5. volume': '3374687'}"
2023-08-28 08:00:00,,"{'1. open': '130.3900', '2. high': '131.2900', '3. low': '129.8800', '4. close': '131.2900', '5. volume': '80935'}"
2023-08-28 07:00:00,,"{'1. open': '130.4100', '2. high': '130.5000', '3. low': '130.3400', '4. close': '130.4400', '5. volume': '14101'}"
2023-08-28 06:00:00,,"{'1. open': '130.3800', '2. high': '130.4400', '3. low': '130.1700', '4. close': '130.4100', '5. volume': '8715'}"
2023-08-28 05:00:00,,"{'1. open': '130.4400', '2. high': '130.4600', '3. low': '130.2000', '4. close': '130.3400', '5. volume': '3954'}"
2023-08-28 04:00:00,,"{'1. open': '130.2200', '2. high': '130.5100', '3. low': '130.0600', '4. close': '130.4100', '5. volume': '6115'}"
2023-08-25 19:00:00,,"{'1. open': '129.8000', '2. high': '129.8500', '3. low': '129.6800', '4. close': '129.8400', '5. volume': '10332'}"
2023-08-25 18:00:00,,"{'1. open': '129.7600', '2. high': '129.8800', '3. low': '129.6300', '4. close': '129.7900', '5. volume': '10345'}"
2023-08-25 17:00:00,,"{'1. open': '129.8550', '2. high': '129.8800', '3. low': '129.6800', '4. close': '129.8000', '5. volume': '9881'}"
2023-08-25 16:00:00,,"{'1. open': '129.8600', '2. high': '130.0400', '3. low': '129.6200', '4. close': '129.8300', '5. volume': '7574012'}"
2023-08-25 15:00:00,,"{'1. open': '129.7800', '2. high': '130.1800', '3. low': '129.5400', '4. close': '129.8600', '5. volume': '4378253'}"
2023-08-25 14:00:00,,"{'1. open': '128.8400', '2. high': '129.8700', '3. low': '128.6500', '4. close': '129.7900', '5. volume': '1970622'}"
2023-08-25 13:00:00,,"{'1. open': '128.8300', '2. high': '128.9600', '3. low': '128.2800', '4. close': '128.8600', '5. volume': '1633508'}"
2023-08-25 12:00:00,,"{'1. open': '128.1200', '2. high': '128.8500', '3. low': '128.0300', '4. close': '128.8500', '5. volume': '1807296'}"
2023-08-25 11:00:00,,"{'1. open': '127.4900', '2. high': '128.7450', '3. low': '127.2500', '4. close': '128.1300', '5. volume': '3963923'}"
2023-08-25 10:00:00,,"{'1. open': '129.5700', '2. high': '130.7600', '3. low': '127.4000', '4. close': '127.4700', '5. volume': '5959887'}"
2023-08-25 09:00:00,,"{'1. open': '130.1500', '2. high': '134.1950', '3. low': '128.7200', '4. close': '129.5500', '5. volume': '2210980'}"
2023-08-25 08:00:00,,"{'1. open': '129.8000', '2. high': '130.3000', '3. low': '129.4150', '4. close': '130.1400', '5. volume': '366531'}"
2023-08-25 07:00:00,,"{'1. open': '129.7700', '2. high': '129.9500', '3. low': '129.6400', '4. close': '129.8300', '5. volume': '13697'}"
2023-08-25 06:00:00,,"{'1. open': '129.4100', '2. high': '129.8500', '3. low': '129.4100', '4. close': '129.7800', '5. volume': '3159'}"
2023-08-25 05:00:00,,"{'1. open': '129.9100', '2. high': '129.9100', '3. low': '129.4000', '4. close': '129.5500', '5. volume': '4617'}"
2023-08-25 04:00:00,,"{'1. open': '129.4500', '2. high': '129.9900', '3. low': '129.4500', '4. close': '129.8600', '5. volume': '5398'}"
2023-08-24 19:00:00,,"{'1. open': '129.9700', '2. high': '129.9700', '3. low': '129.4000', '4. close': '129.6100', '5. volume': '9265'}"
2023-08-24 18:00:00,,"{'1. open': '129.3200', '2. high': '130.0000', '3. low': '129.2200', '4. close': '129.8400', '5. volume': '26565'}"
2023-08-24 17:00:00,,"{'1. open': '129.4500', '2. high': '129.5300', '3. low': '129.0200', '4. close': '129.3200', '5. volume': '50613'}"
2023-08-24 16:00:00,,"{'1. open': '129.7700', '2. high': '131.7300', '3. low': '129.0000', '4. close': '129.4500', '5. volume': '9803572'}"
2023-08-24 15:00:00,,"{'1. open': '130.6950', '2. high': '130.8500', '3. low': '129.5700', '4. close': '129.7600', '5. volume': '4869826'}"
2023-08-24 14:00:00,,"{'1. open': '130.9100', '2. high': '131.2000', '3. low': '130.4700', '4. close': '130.6900', '5. volume': '1949578'}"
2023-08-24 13:00:00,,"{'1. open': '131.0900', '2. high': '131.3100', '3. low': '130.7900', '4. close': '130.9000', '5. volume': '1454631'}"
2023-08-24 12:00:00,,"{'1. open': '130.1900', '2. high': '131.5600', '3. low': '130.1550', '4. close': '131.0900', '5. volume': '2436043'}"
2023-08-24 11:00:00,,"{'1. open': '131.7500', '2. high': '131.8400', '3. low': '130.1550', '4. close': '130.1800', '5. volume': '3808480'}"
2023-08-24 10:00:00,,"{'1. open': '132.8050', '2. high': '132.9700', '3. low': '131.1700', '4. close': '131.7400', '5. volume': '3862691'}"
2023-08-24 09:00:00,,"{'1. open': '134.0000', '2. high': '134.7150', '3. low': '131.6700', '4. close': '132.8000', '5. volume': '4086221'}"
2023-08-24 08:00:00,,"{'1. open': '134.0300', '2. high': '134.5750', '3. low': '129.5600', '4. close': '134.0700', '5. volume': '144743'}"
2023-08-24 07:00:00,,"{'1. open': '134.0700', '2. high': '134.3900', '3. low': '134.0000', '4. close': '134.0900', '5. volume': '49233'}"
2023-08-24 06:00:00,,"{'1. open': '134.0900', '2. high': '134.2700', '3. low': '133.8000', '4. close': '134.0700', '5. volume': '30760'}"
2023-08-24 05:00:00,,"{'1. open': '134.2200', '2. high': '134.3700', '3. low': '133.8700', '4. close': '134.0900', '5. volume': '8409'}"
2023-08-24 04:00:00,,"{'1. open': '133.7000', '2. high': '134.5500', '3. low': '133.7000', '4. close': '134.2000', '5. volume': '18742'}"
2023-08-23 19:00:00,,"{'1. open': '133.6800', '2. high': '134.0000', '3. low': '133.5000', '4. close': '133.7000', '5. volume': '35041'}"
2023-08-23 18:00:00,,"{'1. open': '133.8700', '2. high': '133.9400', '3. low': '133.4400', '4. close': '133.6000', '5. volume': '45333'}"
2023-08-23 17:00:00,,"{'1. open': '133.4000', '2. high': '133.9400', '3. low': '133.3800', '4. close': '133.8000', '5. volume': '119961'}"
2023-08-23 16:00:00,,"{'1. open': '132.3900', '2. high': '133.6000', '3. low': '132.1900', '4. close': '133.4000', '5. volume': '8051912'}"
2023-08-23 15:00:00,,"{'1. open': '132.9500', '2. high': '133.0900', '3. low': '132.1650', '4. close': '132.3900', '5. volume': '5147078'}"
2023-08-23 14:00:00,,"{'1. open': '133.1500', '2. high': '133.1770', '3. low': '132.6800', '4. close': '132.9600', '5. volume': '1901572'}"
2023-08-23 13:00:00,,"{'1. open': '132.2000', '2. high': '133.2400', '3. low': '132.1600', '4. close': '133.1500', '5. volume': '1829414'}"
2023-08-23 12:00:00,,"{'1. open': '132.5850', '2. high': '132.6600', '3. low': '132.1400', '4. close': '132.2120', '5. volume': '1666404'}"
2023-08-23 11:00:00,,"{'1. open': '132.7600', '2. high': '132.8100', '3. low': '132.2400', '4. close': '132.5900', '5. volume': '2487645'}"
2023-08-23 10:00:00,,"{'1. open': '132.2500', '2. high': '133.4100', '3. low': '131.9100', '4. close': '132.7600', '5. volume': '5404476'}"
2023-08-23 09:00:00,,"{'1. open': '129.6200', '2. high': '132.3600', '3. low': '129.5500', '4. close': '132.2400', '5. volume': '4622268'}"
2023-08-23 08:00:00,,"{'1. open': '129.5450', '2. high': '130.0000', '3. low': '129.0900', '4. close': '129.5800', '5. volume': '55636'}"
2023-08-23 07:00:00,,"{'1. open': '129.5000', '2. high': '129.6800', '3. low': '129.2000', '4. close': '129.5200', '5. volume': '14762'}"
2023-08-23 06:00:00,,"{'1. open': '129.7800', '2. high': '129.8800', '3. low': '129.5000', '4. close': '129.6000', '5. volume': '6712'}"
2023-08-23 05:00:00,,"{'1. open': '129.9300', '2. high': '129.9800', '3. low': '129.5300', '4. close': '129.7700', '5. volume': '6822'}"
2023-08-23 04:00:00,,"{'1. open': '129.3300', '2. high': '129.9800', '3. low': '129.3300', '4. close': '129.9300', '5. volume': '5407'}"
2023-08-22 19:00:00,,"{'1. open': '129.1100', '2. high': '129.3100', '3. low': '128.9000', '4. close': '128.9200', '5. volume': '4547'}"
2023-08-22 18:00:00,,"{'1. open': '129.1050', '2. high': '129.4300', '3. low': '129.0800', '4. close': '129.1500', '5. volume': '8582'}"
2023-08-22 17:00:00,,"{'1. open': '129.1000', '2. high': '129.1500', '3. low': '124.2560', '4. close': '129.1000', '5. volume': '14592'}"
2023-08-22 16:00:00,,"{'1. open': '129.0800', '2. high': '129.3500', '3. low': '128.6600', '4. close': '129.0800', '5. volume': '8190989'}"
2023-08-22 15:00:00,,"{'1. open': '129.1450', '2. high': '129.4800', '3. low': '128.6550', '4. close': '129.0800', '5. volume': '2941207'}"
2023-08-22 14:00:00,,"{'1. open': '129.1200', '2. high': '129.2700', '3. low': '128.8000', '4. close': '129.1500', '5. volume': '1577566'}"
2023-08-22 13:00:00,,"{'1. open': '129.4850', '2. high': '129.5900', '3. low': '128.8300', '4. close': '129.1400', '5. volume': '1526270'}"
2023-08-22 12:00:00,,"{'1. open': '129.7900', '2. high': '129.9450', '3. low': '129.2700', '4. close': '129.5090', '5. volume': '1984393'}"
2023-08-22 11:00:00,,"{'1. open': '129.9400', '2. high': '130.2780', '3. low': '129.6400', '4. close': '129.7900', '5. volume': '2014321'}"
2023-08-22 10:00:00,,"{'1. open': '128.9800', '2. high': '130.0500', '3. low': '128.8100', '4. close': '129.9350', '5. volume': '4335796'}"
2023-08-22 09:00:00,,"{'1. open': '128.8200', '2. high': '129.4250', '3. low': '128.2500', '4. close': '128.9900', '5. volume': '3196097'}"
2023-08-22 08:00:00,,"{'1. open': '129.0500', '2. high': '129.3500', '3. low': '127.9600', '4. close': '128.8600', '5. volume': '97342'}"
2023-08-22 07:00:00,,"{'1. open': '128.9800', '2. high': '129.1400', '3. low': '128.8600', '4. close': '129.1000', '5. volume': '31275'}"
2023-08-22 06:00:00,,"{'1. open': '128.8600', '2. high': '129.1500', '3. low': '128.8300', '4. close': '129.0000', '5. volume': '9706'}"
2023-08-22 05:00:00,,"{'1. open': '128.8700', '2. high': '128.9500', '3. low': '128.7300', '4. close': '128.8800', '5. volume': '17306'}"
2023-08-22 04:00:00,,"{'1. open': '128.4500', '2. high': '128.9500', '3. low': '128.4500', '4. close': '128.8600', '5. volume': '11495'}"
2023-08-21 19:00:00,,"{'1. open': '128.1100', '2. high': '128.1600', '3. low': '127.6000', '4. close': '127.7800', '5. volume': '11095'}"
2023-08-21 18:00:00,,"{'1. open': '128.1750', '2. high': '128.2500', '3. low': '127.8900', '4. close': '128.1000', '5. volume': '7043'}"
2023-08-21 17:00:00,,"{'1. open': '128.2200', '2. high': '128.3700', '3. low': '120.0120', '4. close': '128.2500', '5. volume': '12710'}"
2023-08-21 16:00:00,,"{'1. open': '128.3100', '2. high': '128.4100', '3. low': '128.0900', '4. close': '128.2600', '5. volume': '11319992'}"
2023-08-21 15:00:00,,"{'1. open': '128.5500', '2. high': '128.7000', '3. low': '128.2600', '4. close': '128.3100', '5. volume': '3730817'}"
2023-08-21 14:00:00,,"{'1. open': '128.3300', '2. high': '128.7250', '3. low': '127.2900', '4. close': '128.5400', '5. volume': '3000111'}"
2023-08-21 13:00:00,,"{'1. open': '127.6800', '2. high': '128.4950', '3. low': '127.5050', '4. close': '128.3300', '5. volume': '1711931'}"
2023-08-21 12:00:00,,"{'1. open': '126.9300', '2. high': '127.7100', '3. low': '126.8900', '4. close': '127.6850', '5. volume': '1622149'}"
2023-08-21 11:00:00,,"{'1. open': '127.2800', '2. high': '127.5500', '3. low': '126.5600', '4. close': '126.9300', '5. volume': '2264141'}"
2023-08-21 10:00:00,,"{'1. open': '128.1600', '2. high': '128.5600', '3. low': '127.1900', '4. close': '127.2750', '5. volume': '3044327'}"
2023-08-21 09:00:00,,"{'1. open': '127.4600', '2. high': '128.1800', '3. low': '127.0000', '4. close': '128.1500', '5. volume': '2889478'}"
2023-08-21 08:00:00,,"{'1. open': '127.8400', '2. high': '128.2100', '3. low': '126.9100', '4. close': '127.4600', '5. volume': '89184'}"
2023-08-21 07:00:00,,"{'1. open': '127.8800', '2. high': '127.9500', '3. low': '127.6400', '4. close': '127.8600', '5. volume': '23502'}"
2023-08-21 06:00:00,,"{'1. open': '128.0000', '2. high': '128.0000', '3. low': '127.7900', '4. close': '127.8200', '5. volume': '5597'}"
2023-08-21 05:00:00,,"{'1. open': '127.9000', '2. high': '128.0600', '3. low': '127.7900', '4. close': '127.9800', '5. volume': '7897'}"
2023-08-21 04:00:00,,"{'1. open': '128.0000', '2. high': '128.0400', '3. low': '127.3200', '4. close': '127.9400', '5. volume': '10102'}"
2023-08-18 19:00:00,,"{'1. open': '127.4100', '2. high': '127.6300', '3. low': '127.3300', '4. close': '127.5500', '5. volume': '6452'}"
2023-08-18 18:00:00,,"{'1. open': '127.4200', '2. high': '127.4900', '3. low': '127.2800', '4. close': '127.4800', '5. volume': '8642'}"
2023-08-18 17:00:00,,"{'1. open': '127.3500', '2. high': '130.1500', '3. low': '127.2900', '4. close': '127.4200', '5. volume': '15030'}"
2023-08-18 16:00:00,,"{'1. open': '127.4600', '2. high': '127.6100', '3. low': '127.3200', '4. close': '127.3500', '5. volume': '6694565'}"
2023-08-18 15:00:00,,"{'1. open': '127.1600', '2. high': '127.9100', '3. low': '126.8900', '4. close': '127.4700', '5. volume': '4076067'}"
2023-08-18 14:00:00,,"{'1. open': '127.2100', '2. high': '127.6800', '3. low': '127.0600', '4. close': '127.1800', '5. volume': '2583256'}"
2023-08-18 13:00:00,,"{'1. open': '127.5750', '2. high': '127.6000', '3. low': '126.5600', '4. close': '127.2100', '5. volume': '2304810'}"
2023-08-18 12:00:00,,"{'1. open': '127.8000', '2. high': '127.9480', '3. low': '127.4200', '4. close': '127.5900', '5. volume': '2460663'}"
2023-08-18 11:00:00,,"{'1. open': '127.2100', '2. high': '127.9100', '3. low': '126.7900', '4. close': '127.8120', '5. volume': '4313934'}"
2023-08-18 10:00:00,,"{'1. open': '127.0900', '2. high': '127.3600', '3. low': '126.3820', '4. close': '127.2100', '5. volume': '4517972'}"
2023-08-18 09:00:00,,"{'1. open': '128.9670', '2. high': '129.2500', '3. low': '126.9100', '4. close': '127.1050', '5. volume': '6003439'}"
2023-08-18 08:00:00,,"{'1. open': '129.0300', '2. high': '129.9200', '3. low': '128.4900', '4. close': '128.9500', '5. volume': '187481'}"
2023-08-18 07:00:00,,"{'1. open': '129.0300', '2. high': '129.1100', '3. low': '128.5000', '4. close': '128.7500', '5. volume': '50318'}"
2023-08-18 06:00:00,,"{'1. open': '129.3600', '2. high': '129.5100', '3. low': '128.9400', '4. close': '129.0200', '5. volume': '4971'}"
2023-08-18 05:00:00,,"{'1. open': '129.6500', '2. high': '129.6900', '3. low': '129.3000', '4. close': '129.4000', '5. volume': '8111'}"
2023-08-18 04:00:00,,"{'1. open': '129.0600', '2. high': '129.8500', '3. low': '129.0600', '4. close': '129.7000', '5. volume': '10890'}"
2023-08-17 19:00:00,,"{'1. open': '129.4900', '2. high': '129.7300', '3. low': '129.4300', '4. close': '129.5000', '5. volume': '9618'}"
2023-08-17 18:00:00,,"{'1. open': '129.7110', '2. high': '129.8000', '3. low': '129.3000', '4. close': '129.4900', '5. volume': '11795'}"
2023-08-17 17:00:00,,"{'1. open': '129.5300', '2. high': '130.5000', '3. low': '129.3000', '4. close': '129.7100', '5. volume': '225874'}"
2023-08-17 16:00:00,,"{'1. open': '129.8850', '2. high': '130.1000', '3. low': '129.5000', '4. close': '129.5500', '5. volume': '9050018'}"
2023-08-17 15:00:00,,"{'1. open': '130.0100', '2. high': '130.4300', '3. low': '129.3220', '4. close': '129.8850', '5. volume': '5619181'}"
2023-08-17 14:00:00,,"{'1. open': '130.8400', '2. high': '130.8400', '3. low': '129.8300', '4. close': '130.0200', '5. volume': '2893504'}"
2023-08-17 13:00:00,,"{'1. open': '131.9350', '2. high': '131.9900', '3. low': '130.6200', '4. close': '130.8500', '5. volume': '2889365'}"
2023-08-17 12:00:00,,"{'1. open': '131.2100', '2. high': '131.9800', '3. low': '130.8800', '4. close': '131.9350', '5. volume': '3465357'}"
2023-08-17 11:00:00,,"{'1. open': '130.3100', '2. high': '131.3000', '3. low': '130.2700', '4. close': '131.2000', '5. volume': '3931097'}"
2023-08-17 10:00:00,,"{'1. open': '130.1300', '2. high': '130.6500', '3. low': '129.2900', '4. close': '130.3000', '5. volume': '4709846'}"
2023-08-17 09:00:00,,"{'1. open': '129.3900', '2. high': '130.6550', '3. low': '128.8400', '4. close': '130.1300', '5. volume': '4492226'}"
2023-08-17 08:00:00,,"{'1. open': '128.9500', '2. high': '129.8000', '3. low': '127.5700', '4. close': '129.3950', '5. volume': '98861'}"
2023-08-17 07:00:00,,"{'1. open': '128.7000', '2. high': '129.0600', '3. low': '128.5800', '4. close': '129.0600', '5. volume': '15545'}"
2023-08-17 06:00:00,,"{'1. open': '128.8100', '2. high': '128.9500', '3. low': '128.6400', '4. close': '128.6800', '5. volume': '5078'}"
2023-08-17 05:00:00,,"{'1. open': '128.8500', '2. high': '128.9800', '3. low': '128.6500', '4. close': '128.7300', '5. volume': '1386'}"
2023-08-17 04:00:00,,"{'1. open': '128.3000', '2. high': '129.4100', '3. low': '128.3000', '4. close': '128.9900', '5. volume': '5590'}"
2023-08-16 19:00:00,,"{'1. open': '128.5650', '2. high': '128.6300', '3. low': '128.1800', '4. close': '128.3000', '5. volume': '9065'}"
2023-08-16 18:00:00,,"{'1. open': '128.5400', '2. high': '128.7600', '3. low': '128.5000', '4. close': '128.5500', '5. volume': '8039'}"
2023-08-16 17:00:00,,"{'1. open': '128.4700', '2. high': '128.7500', '3. low': '128.4200', '4. close': '128.5300', '5. volume': '63074'}"
2023-08-16 16:00:00,,"{'1. open': '128.7100', '2. high': '128.9600', '3. low': '128.1900', '4. close': '128.4700', '5. volume': '8328666'}"
2023-08-16 15:00:00,,"{'1. open': '129.0100', '2. high': '129.0100', '3. low': '128.2900', '4. close': '128.7100', '5. volume': '6042438'}"
2023-08-16 14:00:00,,"{'1. open': '128.5200', '2. high': '129.2000', '3. low': '127.9700', '4. close': '129.0300', '5. volume': '2243456'}"
2023-08-16 13:00:00,,"{'1. open': '128.1400', '2. high': '128.6550', '3. low': '127.8850', '4. close': '128.5300', '5. volume': '1673677'}"
2023-08-16 12:00:00,,"{'1. open': '128.5600', '2. high': '128.6900', '3. low': '127.8650', '4. close': '128.1350', '5. volume': '2160737'}"
2023-08-16 11:00:00,,"{'1. open': '129.7800', '2. high': '129.9250', '3. low': '128.4400', '4. close': '128.5650', '5. volume': '2251733'}"
2023-08-16 10:00:00,,"{'1. open': '129.3000', '2. high': '130.2810', '3. low': '129.1150', '4. close': '129.7900', '5. volume': '2636405'}"
2023-08-16 09:00:00,,"{'1. open': '129.5000', '2. high': '129.7400', '3. low': '128.3100', '4. close': '129.3050', '5. volume': '2408994'}"
2023-08-16 08:00:00,,"{'1. open': '129.7800', '2. high': '130.3350', '3. low': '129.2500', '4. close': '129.3800', '5. volume': '45637'}"
