,Meta Data,Time Series (60min)
2023-04-27 19:00:00,,"{'1. open': '106.9700', '2. high': '107.2000', '3. low': '106.7200', '4. close': '106.7700', '5. volume': '37705'}"
2023-04-27 18:00:00,,"{'1. open': '106.9400', '2. high': '107.1800', '3. low': '106.8990', '4. close': '106.9800', '5. volume': '65792'}"
2023-04-27 17:00:00,,"{'1. open': '106.9400', '2. high': '107.1340', '3. low': '106.6800', '4. close': '106.9500', '5. volume': '69736'}"
2023-04-27 16:00:00,,"{'1. open': '107.5900', '2. high': '107.9900', '3. low': '106.8700', '4. close': '106.9300', '5. volume': '5949266'}"
2023-04-27 15:00:00,,"{'1. open': '108.1350', '2. high': '108.2600', '3. low': '107.4500', '4. close': '107.5700', '5. volume': '6395655'}"
2023-04-27 14:00:00,,"{'1. open': '108.0600', '2. high': '108.3100', '3. low': '108.0100', '4. close': '108.1350', '5. volume': '2921926'}"
2023-04-27 13:00:00,,"{'1. open': '107.9300', '2. high': '108.3700', '3. low': '107.7900', '4. close': '108.0600', '5. volume': '3340929'}"
2023-04-27 12:00:00,,"{'1. open': '107.4650', '2. high': '108.0200', '3. low': '107.4100', '4. close': '107.9250', '5. volume': '4083185'}"
2023-04-27 11:00:00,,"{'1. open': '106.4700', '2. high': '107.9000', '3. low': '106.3650', '4. close': '107.4600', '5. volume': '5534627'}"
2023-04-27 10:00:00,,"{'1. open': '105.3650', '2. high': '107.0600', '3. low': '105.3000', '4. close': '106.4600', '5. volume': '6832713'}"
2023-04-27 09:00:00,,"{'1. open': '104.0000', '2. high': '105.9900', '3. low': '103.5400', '4. close': '105.3680', '5. volume': '6145680'}"
2023-04-27 08:00:00,,"{'1. open': '104.1900', '2. high': '104.5300', '3. low': '103.6000', '4. close': '103.9700', '5. volume': '117777'}"
2023-04-27 07:00:00,,"{'1. open': '104.1000', '2. high': '104.3400', '3. low': '104.0700', '4. close': '104.2500', '5. volume': '35912'}"
2023-04-27 06:00:00,,"{'1. open': '103.8900', '2. high': '104.2000', '3. low': '103.6000', '4. close': '104.2000', '5. volume': '12730'}"
2023-04-27 05:00:00,,"{'1. open': '103.9500', '2. high': '104.0000', '3. low': '103.8800', '4. close': '103.9800', '5. volume': '7917'}"
2023-04-27 04:00:00,,"{'1. open': '104.0300', '2. high': '104.0500', '3. low': '103.8500', '4. close': '103.8800', '5. volume': '8297'}"
2023-04-26 19:00:00,,"{'1. open': '103.6200', '2. high': '103.6400', '3. low': '103.3000', '4. close': '103.6200', '5. volume': '18013'}"
2023-04-26 18:00:00,,"{'1. open': '103.8300', '2. high': '103.9250', '3. low': '103.5600', '4. close': '103.5900', '5. volume': '27605'}"
2023-04-26 17:00:00,,"{'1. open': '103.6400', '2. high': '104.0000', '3. low': '103.4700', '4. close': '103.8300', '5. volume': '54386'}"
2023-04-26 16:00:00,,"{'1. open': '103.6500', '2. high': '104.2400', '3. low': '102.7900', '4. close': '103.4800', '5. volume': '3746194'}"
2023-04-26 15:00:00,,"{'1. open': '103.4400', '2. high': '103.9200', '3. low': '103.3600', '4. close': '103.6700', '5. volume': '5200178'}"
2023-04-26 14:00:00,,"{'1. open': '103.7000', '2. high': '103.8900', '3. low': '103.2800', '4. close': '103.4400', '5. volume': '2687768'}"
2023-04-26 13:00:00,,"{'1. open': '103.5700', '2. high': '103.8500', '3. low': '103.2650', '4. close': '103.7000', '5. volume': '3331273'}"
2023-04-26 12:00:00,,"{'1. open': '104.2370', '2. high': '104.8000', '3. low': '103.3100', '4. close': '103.5600', '5. volume': '4538095'}"
2023-04-26 11:00:00,,"{'1. open': '105.0400', '2. high': '105.7000', '3. low': '104.1500', '4. close': '104.2400', '5. volume': '5555051'}"
2023-04-26 10:00:00,,"{'1. open': '105.7000', '2. high': '106.3500', '3. low': '104.9500', '4. close': '105.0350', '5. volume': '8242554'}"
2023-04-26 09:00:00,,"{'1. open': '104.4300', '2. high': '105.8100', '3. low': '102.6300', '4. close': '105.7100', '5. volume': '9256996'}"
2023-04-26 08:00:00,,"{'1. open': '103.1990', '2. high': '105.9400', '3. low': '102.2200', '4. close': '104.5000', '5. volume': '496441'}"
2023-04-26 07:00:00,,"{'1. open': '103.2000', '2. high': '103.6300', '3. low': '102.2000', '4. close': '102.8100', '5. volume': '338494'}"
2023-04-26 06:00:00,,"{'1. open': '105.0000', '2. high': '105.0200', '3. low': '102.8200', '4. close': '103.2000', '5. volume': '101232'}"
2023-04-26 05:00:00,,"{'1. open': '104.7200', '2. high': '105.0500', '3. low': '104.1600', '4. close': '105.0000', '5. volume': '53630'}"
2023-04-26 04:00:00,,"{'1. open': '105.7300', '2. high': '105.8000', '3. low': '104.5000', '4. close': '104.8000', '5. volume': '57122'}"
2023-04-25 19:00:00,,"{'1. open': '105.3900', '2. high': '105.8400', '3. low': '104.9000', '4. close': '105.5900', '5. volume': '249819'}"
2023-04-25 18:00:00,,"{'1. open': '105.8100', '2. high': '106.7000', '3. low': '104.5700', '4. close': '105.3500', '5. volume': '626778'}"
2023-04-25 17:00:00,,"{'1. open': '107.7900', '2. high': '108.2800', '3. low': '103.8500', '4. close': '105.8100', '5. volume': '969160'}"
2023-04-25 16:00:00,,"{'1. open': '103.9400', '2. high': '110.0200', '3. low': '101.0900', '4. close': '107.7800', '5. volume': '6953936'}"
2023-04-25 15:00:00,,"{'1. open': '104.6750', '2. high': '104.7500', '3. low': '103.8400', '4. close': '103.9500', '5. volume': '8155334'}"
2023-04-25 14:00:00,,"{'1. open': '104.7800', '2. high': '105.0000', '3. low': '104.5600', '4. close': '104.6750', '5. volume': '2744463'}"
2023-04-25 13:00:00,,"{'1. open': '105.5700', '2. high': '105.7150', '3. low': '104.7000', '4. close': '104.7830', '5. volume': '2823113'}"
2023-04-25 12:00:00,,"{'1. open': '105.8400', '2. high': '106.0100', '3. low': '105.2500', '4. close': '105.5800', '5. volume': '2382098'}"
2023-04-25 11:00:00,,"{'1. open': '105.4300', '2. high': '106.1200', '3. low': '105.3000', '4. close': '105.8300', '5. volume': '3464392'}"
2023-04-25 10:00:00,,"{'1. open': '105.3900', '2. high': '105.7880', '3. low': '105.1200', '4. close': '105.4300', '5. volume': '3407076'}"
2023-04-25 09:00:00,,"{'1. open': '105.4900', '2. high': '106.6900', '3. low': '105.3200', '4. close': '105.4000', '5. volume': '3890157'}"
2023-04-25 08:00:00,,"{'1. open': '105.6500', '2. high': '105.7800', '3. low': '105.1600', '4. close': '105.4500', '5. volume': '54560'}"
2023-04-25 07:00:00,,"{'1. open': '105.7500', '2. high': '105.7800', '3. low': '105.4300', '4. close': '105.5000', '5. volume': '25970'}"
2023-04-25 06:00:00,,"{'1. open': '105.5600', '2. high': '105.8100', '3. low': '105.5300', '4. close': '105.6700', '5. volume': '4566'}"
2023-04-25 05:00:00,,"{'1. open': '105.5000', '2. high': '105.5000', '3. low': '105.4500', '4. close': '105.4700', '5. volume': '877'}"
2023-04-25 04:00:00,,"{'1. open': '105.4500', '2. high': '105.7300', '3. low': '105.2100', '4. close': '105.5000', '5. volume': '7278'}"
2023-04-24 19:00:00,,"{'1. open': '105.9300', '2. high': '105.9800', '3. low': '105.8900', '4. close': '105.9600', '5. volume': '23322'}"
2023-04-24 18:00:00,,"{'1. open': '105.9500', '2. high': '105.9600', '3. low': '105.8900', '4. close': '105.9400', '5. volume': '11060'}"
2023-04-24 17:00:00,,"{'1. open': '105.9100', '2. high': '105.9700', '3. low': '105.7700', '4. close': '105.9200', '5. volume': '24353'}"
2023-04-24 16:00:00,,"{'1. open': '106.0000', '2. high': '106.0400', '3. low': '105.8600', '4. close': '105.8700', '5. volume': '2613766'}"
2023-04-24 15:00:00,,"{'1. open': '106.3100', '2. high': '106.3750', '3. low': '105.8000', '4. close': '105.9900', '5. volume': '3393018'}"
2023-04-24 14:00:00,,"{'1. open': '106.2650', '2. high': '106.6300', '3. low': '106.1450', '4. close': '106.3030', '5. volume': '1643515'}"
2023-04-24 13:00:00,,"{'1. open': '105.6650', '2. high': '106.2800', '3. low': '105.5750', '4. close': '106.2600', '5. volume': '1503532'}"
2023-04-24 12:00:00,,"{'1. open': '105.3400', '2. high': '105.7700', '3. low': '105.3350', '4. close': '105.6650', '5. volume': '1253329'}"
2023-04-24 11:00:00,,"{'1. open': '105.4050', '2. high': '105.7850', '3. low': '105.2200', '4. close': '105.3300', '5. volume': '2299807'}"
2023-04-24 10:00:00,,"{'1. open': '106.1000', '2. high': '106.3000', '3. low': '105.0300', '4. close': '105.4000', '5. volume': '3168433'}"
2023-04-24 09:00:00,,"{'1. open': '105.6700', '2. high': '106.4500', '3. low': '104.7000', '4. close': '106.1000', '5. volume': '2664198'}"
2023-04-24 08:00:00,,"{'1. open': '105.6600', '2. high': '105.8500', '3. low': '104.7800', '4. close': '105.6200', '5. volume': '103257'}"
2023-04-24 07:00:00,,"{'1. open': '105.7200', '2. high': '105.8400', '3. low': '105.5100', '4. close': '105.6300', '5. volume': '25046'}"
2023-04-24 06:00:00,,"{'1. open': '105.5700', '2. high': '105.7800', '3. low': '105.5200', '4. close': '105.7800', '5. volume': '1392'}"
2023-04-24 05:00:00,,"{'1. open': '105.3300', '2. high': '105.6400', '3. low': '105.3000', '4. close': '105.6300', '5. volume': '3531'}"
2023-04-24 04:00:00,,"{'1. open': '105.0000', '2. high': '105.3400', '3. low': '104.9500', '4. close': '105.1100', '5. volume': '2659'}"
2023-04-21 19:00:00,,"{'1. open': '105.6900', '2. high': '105.7000', '3. low': '105.5800', '4. close': '105.6400', '5. volume': '3874'}"
2023-04-21 18:00:00,,"{'1. open': '105.7200', '2. high': '105.7990', '3. low': '105.6000', '4. close': '105.7000', '5. volume': '6607'}"
2023-04-21 17:00:00,,"{'1. open': '105.3800', '2. high': '106.0200', '3. low': '105.3600', '4. close': '105.8000', '5. volume': '155693'}"
2023-04-21 16:00:00,,"{'1. open': '105.4200', '2. high': '105.4700', '3. low': '105.3300', '4. close': '105.3600', '5. volume': '3039190'}"
2023-04-21 15:00:00,,"{'1. open': '105.1500', '2. high': '105.4600', '3. low': '104.9400', '4. close': '105.4200', '5. volume': '3902433'}"
2023-04-21 14:00:00,,"{'1. open': '105.3850', '2. high': '105.5900', '3. low': '105.1000', '4. close': '105.1600', '5. volume': '1380677'}"
2023-04-21 13:00:00,,"{'1. open': '105.1100', '2. high': '105.5100', '3. low': '104.9050', '4. close': '105.3850', '5. volume': '1853665'}"
2023-04-21 12:00:00,,"{'1. open': '105.3450', '2. high': '105.5100', '3. low': '104.9500', '4. close': '105.1000', '5. volume': '1921310'}"
2023-04-21 11:00:00,,"{'1. open': '105.6600', '2. high': '105.9700', '3. low': '105.2950', '4. close': '105.3500', '5. volume': '2692319'}"
2023-04-21 10:00:00,,"{'1. open': '105.0500', '2. high': '105.6500', '3. low': '104.7800', '4. close': '105.6500', '5. volume': '2900997'}"
2023-04-21 09:00:00,,"{'1. open': '105.6700', '2. high': '106.0000', '3. low': '104.9500', '4. close': '105.0500', '5. volume': '2698572'}"
2023-04-21 08:00:00,,"{'1. open': '105.3600', '2. high': '105.7500', '3. low': '104.9500', '4. close': '105.7280', '5. volume': '48910'}"
2023-04-21 07:00:00,,"{'1. open': '105.2100', '2. high': '105.4900', '3. low': '104.9500', '4. close': '105.3700', '5. volume': '16200'}"
2023-04-21 06:00:00,,"{'1. open': '105.4200', '2. high': '105.4200', '3. low': '105.0800', '4. close': '105.0800', '5. volume': '1708'}"
2023-04-21 05:00:00,,"{'1. open': '105.6300', '2. high': '105.7000', '3. low': '105.5500', '4. close': '105.7000', '5. volume': '676'}"
2023-04-21 04:00:00,,"{'1. open': '105.5200', '2. high': '105.7000', '3. low': '105.3000', '4. close': '105.4300', '5. volume': '3549'}"
2023-04-20 19:00:00,,"{'1. open': '105.7100', '2. high': '105.8100', '3. low': '105.5100', '4. close': '105.5100', '5. volume': '8881'}"
2023-04-20 18:00:00,,"{'1. open': '105.8000', '2. high': '105.9000', '3. low': '105.6500', '4. close': '105.6600', '5. volume': '15916'}"
2023-04-20 17:00:00,,"{'1. open': '106.0600', '2. high': '106.1700', '3. low': '105.6720', '4. close': '105.9810', '5. volume': '67227'}"
2023-04-20 16:00:00,,"{'1. open': '105.3100', '2. high': '106.1600', '3. low': '105.1400', '4. close': '106.0000', '5. volume': '3582459'}"
2023-04-20 15:00:00,,"{'1. open': '105.2000', '2. high': '105.4700', '3. low': '104.5900', '4. close': '105.3050', '5. volume': '4278991'}"
2023-04-20 14:00:00,,"{'1. open': '105.9000', '2. high': '105.9050', '3. low': '104.9700', '4. close': '105.1950', '5. volume': '2756706'}"
2023-04-20 13:00:00,,"{'1. open': '105.7000', '2. high': '106.2500', '3. low': '105.6600', '4. close': '105.9050', '5. volume': '2346479'}"
2023-04-20 12:00:00,,"{'1. open': '105.2500', '2. high': '105.7100', '3. low': '104.9800', '4. close': '105.6950', '5. volume': '1588449'}"
2023-04-20 11:00:00,,"{'1. open': '104.9100', '2. high': '105.3900', '3. low': '104.5350', '4. close': '105.2400', '5. volume': '1916649'}"
2023-04-20 10:00:00,,"{'1. open': '104.8700', '2. high': '105.0700', '3. low': '104.4300', '4. close': '104.9100', '5. volume': '2579404'}"
2023-04-20 09:00:00,,"{'1. open': '104.0400', '2. high': '105.0950', '3. low': '103.6600', '4. close': '104.8750', '5. volume': '2998912'}"
2023-04-20 08:00:00,,"{'1. open': '103.7000', '2. high': '104.0600', '3. low': '103.3800', '4. close': '103.9700', '5. volume': '66497'}"
2023-04-20 07:00:00,,"{'1. open': '103.6000', '2. high': '104.0100', '3. low': '103.6000', '4. close': '103.7900', '5. volume': '29960'}"
2023-04-20 06:00:00,,"{'1. open': '103.4600', '2. high': '103.5500', '3. low': '103.3000', '4. close': '103.5000', '5. volume': '3909'}"
2023-04-20 05:00:00,,"{'1. open': '103.1100', '2. high': '103.6000', '3. low': '103.1000', '4. close': '103.4600', '5. volume': '6065'}"
2023-04-20 04:00:00,,"{'1. open': '103.8000', '2. high': '103.8000', '3. low': '103.1000', '4. close': '103.1100', '5. volume': '5701'}"
2023-04-19 19:00:00,,"{'1. open': '104.0200', '2. high': '104.1000', '3. low': '103.8000', '4. close': '103.9300', '5. volume': '19378'}"
2023-04-19 18:00:00,,"{'1. open': '104.1400', '2. high': '104.1500', '3. low': '104.0200', '4. close': '104.0200', '5. volume': '4646'}"
2023-04-19 17:00:00,,"{'1. open': '104.1200', '2. high': '104.1500', '3. low': '104.0760', '4. close': '104.1000', '5. volume': '6753'}"
2023-04-19 16:00:00,,"{'1. open': '104.2050', '2. high': '104.2100', '3. low': '104.0500', '4. close': '104.1500', '5. volume': '2437801'}"
2023-04-19 15:00:00,,"{'1. open': '104.5650', '2. high': '104.6600', '3. low': '104.0500', '4. close': '104.2000', '5. volume': '2764564'}"
2023-04-19 14:00:00,,"{'1. open': '104.8600', '2. high': '104.9800', '3. low': '104.4150', '4. close': '104.5650', '5. volume': '1379071'}"
2023-04-19 13:00:00,,"{'1. open': '104.6250', '2. high': '104.8700', '3. low': '104.5600', '4. close': '104.8480', '5. volume': '1190442'}"
2023-04-19 12:00:00,,"{'1. open': '104.4750', '2. high': '104.7350', '3. low': '104.3700', '4. close': '104.6300', '5. volume': '1770641'}"
2023-04-19 11:00:00,,"{'1. open': '103.8350', '2. high': '104.4800', '3. low': '103.8350', '4. close': '104.4750', '5. volume': '2100164'}"
2023-04-19 10:00:00,,"{'1. open': '103.1450', '2. high': '104.0300', '3. low': '103.1250', '4. close': '103.8300', '5. volume': '2471087'}"
2023-04-19 09:00:00,,"{'1. open': '103.8200', '2. high': '104.1700', '3. low': '103.0700', '4. close': '103.1450', '5. volume': '2393307'}"
2023-04-19 08:00:00,,"{'1. open': '103.6010', '2. high': '104.2390', '3. low': '103.2700', '4. close': '103.8000', '5. volume': '51962'}"
2023-04-19 07:00:00,,"{'1. open': '103.6000', '2. high': '103.7100', '3. low': '103.4100', '4. close': '103.6700', '5. volume': '17028'}"
2023-04-19 06:00:00,,"{'1. open': '103.3800', '2. high': '103.6900', '3. low': '103.3800', '4. close': '103.6900', '5. volume': '3674'}"
2023-04-19 05:00:00,,"{'1. open': '103.6300', '2. high': '103.6300', '3. low': '103.3000', '4. close': '103.3400', '5. volume': '2735'}"
2023-04-19 04:00:00,,"{'1. open': '103.9900', '2. high': '103.9900', '3. low': '103.6500', '4. close': '103.6500', '5. volume': '3577'}"
2023-04-18 19:00:00,,"{'1. open': '104.2000', '2. high': '104.3400', '3. low': '104.1100', '4. close': '104.2700', '5. volume': '12593'}"
2023-04-18 18:00:00,,"{'1. open': '104.1600', '2. high': '104.2500', '3. low': '104.1100', '4. close': '104.1900', '5. volume': '9976'}"
2023-04-18 17:00:00,,"{'1. open': '104.5000', '2. high': '104.5000', '3. low': '104.1200', '4. close': '104.1900', '5. volume': '27779'}"
2023-04-18 16:00:00,,"{'1. open': '104.4600', '2. high': '104.5800', '3. low': '103.8800', '4. close': '104.5000', '5. volume': '2763750'}"
2023-04-18 15:00:00,,"{'1. open': '104.2750', '2. high': '104.6300', '3. low': '104.0700', '4. close': '104.4700', '5. volume': '3521086'}"
2023-04-18 14:00:00,,"{'1. open': '104.7050', '2. high': '104.8750', '3. low': '104.2500', '4. close': '104.2700', '5. volume': '1659148'}"
2023-04-18 13:00:00,,"{'1. open': '104.9350', '2. high': '104.9500', '3. low': '104.4000', '4. close': '104.7100', '5. volume': '2642192'}"
2023-04-18 12:00:00,,"{'1. open': '104.9700', '2. high': '105.2850', '3. low': '104.7900', '4. close': '104.9350', '5. volume': '1352968'}"
2023-04-18 11:00:00,,"{'1. open': '105.0100', '2. high': '105.3400', '3. low': '104.9100', '4. close': '104.9800', '5. volume': '1863502'}"
2023-04-18 10:00:00,,"{'1. open': '105.7600', '2. high': '105.8750', '3. low': '104.8000', '4. close': '105.0200', '5. volume': '4319401'}"
2023-04-18 09:00:00,,"{'1. open': '106.5100', '2. high': '106.5400', '3. low': '105.2000', '4. close': '105.7550', '5. volume': '3368948'}"
2023-04-18 08:00:00,,"{'1. open': '106.3500', '2. high': '106.8000', '3. low': '104.6800', '4. close': '106.5500', '5. volume': '97236'}"
2023-04-18 07:00:00,,"{'1. open': '106.5100', '2. high': '106.8000', '3. low': '106.3600', '4. close': '106.5800', '5. volume': '42695'}"
2023-04-18 06:00:00,,"{'1. open': '106.4000', '2. high': '106.7700', '3. low': '106.4000', '4. close': '106.5100', '5. volume': '80605'}"
2023-04-18 05:00:00,,"{'1. open': '105.8000', '2. high': '106.3500', '3. low': '105.7800', '4. close': '106.3200', '5. volume': '8600'}"
2023-04-18 04:00:00,,"{'1. open': '105.5000', '2. high': '106.0300', '3. low': '105.5000', '4. close': '105.9000', '5. volume': '18970'}"
2023-04-17 19:00:00,,"{'1. open': '105.5200', '2. high': '105.5600', '3. low': '105.1200', '4. close': '105.1600', '5. volume': '37547'}"
2023-04-17 18:00:00,,"{'1. open': '105.7400', '2. high': '105.7800', '3. low': '105.5160', '4. close': '105.5160', '5. volume': '17032'}"
2023-04-17 17:00:00,,"{'1. open': '105.8400', '2. high': '105.9700', '3. low': '105.7300', '4. close': '105.8000', '5. volume': '71097'}"
2023-04-17 16:00:00,,"{'1. open': '105.9000', '2. high': '106.1000', '3. low': '105.8200', '4. close': '105.8600', '5. volume': '4554378'}"
2023-04-17 15:00:00,,"{'1. open': '105.8950', '2. high': '106.1600', '3. low': '105.7700', '4. close': '105.9900', '5. volume': '3411071'}"
2023-04-17 14:00:00,,"{'1. open': '105.5560', '2. high': '105.9600', '3. low': '105.3800', '4. close': '105.8900', '5. volume': '1673530'}"
2023-04-17 13:00:00,,"{'1. open': '105.3300', '2. high': '105.8800', '3. low': '105.2100', '4. close': '105.5550', '5. volume': '2004025'}"
2023-04-17 12:00:00,,"{'1. open': '105.0900', '2. high': '105.3800', '3. low': '104.9300', '4. close': '105.3200', '5. volume': '2327999'}"
2023-04-17 11:00:00,,"{'1. open': '105.5600', '2. high': '105.5700', '3. low': '104.7300', '4. close': '105.0900', '5. volume': '3182376'}"
2023-04-17 10:00:00,,"{'1. open': '105.0550', '2. high': '106.0000', '3. low': '104.9100', '4. close': '105.5400', '5. volume': '5267398'}"
2023-04-17 09:00:00,,"{'1. open': '104.8300', '2. high': '105.9200', '3. low': '104.0000', '4. close': '105.0500', '5. volume': '7519684'}"
2023-04-17 08:00:00,,"{'1. open': '105.5000', '2. high': '109.4500', '3. low': '103.4300', '4. close': '104.7900', '5. volume': '655256'}"
2023-04-17 07:00:00,,"{'1. open': '105.4500', '2. high': '105.8500', '3. low': '104.2000', '4. close': '104.3500', '5. volume': '238744'}"
2023-04-17 06:00:00,,"{'1. open': '106.6900', '2. high': '106.6900', '3. low': '105.2400', '4. close': '105.3600', '5. volume': '86614'}"
2023-04-17 05:00:00,,"{'1. open': '107.7300', '2. high': '107.7300', '3. low': '106.6900', '4. close': '106.6900', '5. volume': '37182'}"
2023-04-17 04:00:00,,"{'1. open': '109.1000', '2. high': '109.1000', '3. low': '107.7300', '4. close': '107.7600', '5. volume': '33732'}"
2023-04-14 19:00:00,,"{'1. open': '109.0200', '2. high': '109.0700', '3. low': '108.9000', '4. close': '108.9500', '5. volume': '14055'}"
2023-04-14 18:00:00,,"{'1. open': '109.0300', '2. high': '109.0300', '3. low': '108.9600', '4. close': '108.9730', '5. volume': '8030'}"
2023-04-14 17:00:00,,"{'1. open': '109.0000', '2. high': '109.0700', '3. low': '108.9590', '4. close': '109.0300', '5. volume': '10852'}"
2023-04-14 16:00:00,,"{'1. open': '108.8700', '2. high': '109.1000', '3. low': '108.7300', '4. close': '109.0000', '5. volume': '3556948'}"
2023-04-14 15:00:00,,"{'1. open': '108.8200', '2. high': '108.9400', '3. low': '108.2520', '4. close': '108.8700', '5. volume': '4562347'}"
2023-04-14 14:00:00,,"{'1. open': '107.9100', '2. high': '108.8600', '3. low': '107.8800', '4. close': '108.8200', '5. volume': '2560348'}"
2023-04-14 13:00:00,,"{'1. open': '107.4300', '2. high': '108.0300', '3. low': '107.3530', '4. close': '107.9000', '5. volume': '1659206'}"
2023-04-14 12:00:00,,"{'1. open': '107.9300', '2. high': '107.9400', '3. low': '107.2700', '4. close': '107.4300', '5. volume': '1864615'}"
2023-04-14 11:00:00,,"{'1. open': '107.7650', '2. high': '108.0850', '3. low': '107.5050', '4. close': '107.9300', '5. volume': '2456189'}"
2023-04-14 10:00:00,,"{'1. open': '107.7800', '2. high': '108.0900', '3. low': '107.1400', '4. close': '107.7700', '5. volume': '2852545'}"
2023-04-14 09:00:00,,"{'1. open': '106.0650', '2. high': '108.0900', '3. low': '106.0380', '4. close': '107.7800', '5. volume': '2416013'}"
2023-04-14 08:00:00,,"{'1. open': '106.5000', '2. high': '107.3600', '3. low': '105.9800', '4. close': '106.0200', '5. volume': '90502'}"
2023-04-14 07:00:00,,"{'1. open': '106.5900', '2. high': '106.8100', '3. low': '106.3000', '4. close': '106.4800', '5. volume': '20157'}"
2023-04-14 06:00:00,,"{'1. open': '107.0000', '2. high': '107.1800', '3. low': '106.3700', '4. close': '106.4000', '5. volume': '8493'}"
2023-04-14 05:00:00,,"{'1. open': '107.1600', '2. high': '107.1600', '3. low': '107.0200', '4. close': '107.0200', '5. volume': '990'}"
2023-04-14 04:00:00,,"{'1. open': '107.6500', '2. high': '107.6500', '3. low': '107.4400', '4. close': '107.4400', '5. volume': '1998'}"
2023-04-13 19:00:00,,"{'1. open': '107.2100', '2. high': '107.2500', '3. low': '107.1200', '4. close': '107.1600', '5. volume': '7035'}"
2023-04-13 18:00:00,,"{'1. open': '107.2300', '2. high': '107.2500', '3. low': '107.1000', '4. close': '107.2100', '5. volume': '9760'}"
2023-04-13 17:00:00,,"{'1. open': '107.1240', '2. high': '107.2800', '3. low': '107.1240', '4. close': '107.2200', '5. volume': '10682'}"
2023-04-13 16:00:00,,"{'1. open': '107.4300', '2. high': '107.4400', '3. low': '107.1400', '4. close': '107.1400', '5. volume': '3698355'}"
2023-04-13 15:00:00,,"{'1. open': '107.1900', '2. high': '107.4900', '3. low': '107.0450', '4. close': '107.4400', '5. volume': '3341663'}"
2023-04-13 14:00:00,,"{'1. open': '107.2500', '2. high': '107.4700', '3. low': '107.0700', '4. close': '107.1850', '5. volume': '1597929'}"
2023-04-13 13:00:00,,"{'1. open': '106.8150', '2. high': '107.2850', '3. low': '106.6700', '4. close': '107.2500', '5. volume': '1933503'}"
2023-04-13 12:00:00,,"{'1. open': '106.6460', '2. high': '106.8800', '3. low': '106.5300', '4. close': '106.8100', '5. volume': '1561318'}"
2023-04-13 11:00:00,,"{'1. open': '106.4100', '2. high': '106.9000', '3. low': '106.3300', '4. close': '106.6400', '5. volume': '2083052'}"
2023-04-13 10:00:00,,"{'1. open': '106.7200', '2. high': '107.0850', '3. low': '106.3700', '4. close': '106.4050', '5. volume': '2984701'}"
2023-04-13 09:00:00,,"{'1. open': '105.4000', '2. high': '107.0100', '3. low': '105.0800', '4. close': '106.7300', '5. volume': '3135499'}"
2023-04-13 08:00:00,,"{'1. open': '104.6500', '2. high': '105.6800', '3. low': '104.2500', '4. close': '105.5000', '5. volume': '94235'}"
