,Meta Data,Time Series (60min)
2023-07-28 19:00:00,,"{'1. open': '132.8650', '2. high': '133.0000', '3. low': '132.8000', '4. close': '133.0000', '5. volume': '10147'}"
2023-07-28 18:00:00,,"{'1. open': '132.8200', '2. high': '133.0000', '3. low': '132.7100', '4. close': '132.9300', '5. volume': '9472'}"
2023-07-28 17:00:00,,"{'1. open': '132.6700', '2. high': '132.8800', '3. low': '132.5800', '4. close': '132.8200', '5. volume': '183444'}"
2023-07-28 16:00:00,,"{'1. open': '132.6150', '2. high': '132.7300', '3. low': '132.4400', '4. close': '132.6500', '5. volume': '6807591'}"
2023-07-28 15:00:00,,"{'1. open': '132.9350', '2. high': '133.0900', '3. low': '132.4600', '4. close': '132.6100', '5. volume': '5250208'}"
2023-07-28 14:00:00,,"{'1. open': '132.1650', '2. high': '133.0000', '3. low': '132.0800', '4. close': '132.9300', '5. volume': '2928063'}"
2023-07-28 13:00:00,,"{'1. open': '133.2200', '2. high': '133.2200', '3. low': '131.8900', '4. close': '132.1600', '5. volume': '2929858'}"
2023-07-28 12:00:00,,"{'1. open': '133.6600', '2. high': '133.7050', '3. low': '133.1500', '4. close': '133.2200', '5. volume': '2816899'}"
2023-07-28 11:00:00,,"{'1. open': '132.9800', '2. high': '133.7400', '3. low': '132.9000', '4. close': '133.6700', '5. volume': '6028550'}"
2023-07-28 10:00:00,,"{'1. open': '132.4100', '2. high': '133.0000', '3. low': '132.1200', '4. close': '132.9700', '5. volume': '5494528'}"
2023-07-28 09:00:00,,"{'1. open': '131.1990', '2. high': '132.8600', '3. low': '130.2800', '4. close': '132.4150', '5. volume': '5725464'}"
2023-07-28 08:00:00,,"{'1. open': '130.9200', '2. high': '131.3400', '3. low': '129.4000', '4. close': '131.1900', '5. volume': '1050690'}"
2023-07-28 07:00:00,,"{'1. open': '130.7000', '2. high': '130.9700', '3. low': '130.5100', '4. close': '130.9200', '5. volume': '34287'}"
2023-07-28 06:00:00,,"{'1. open': '130.7200', '2. high': '130.7800', '3. low': '130.4900', '4. close': '130.7100', '5. volume': '18370'}"
2023-07-28 05:00:00,,"{'1. open': '130.4000', '2. high': '130.7100', '3. low': '130.1900', '4. close': '130.7000', '5. volume': '7425'}"
2023-07-28 04:00:00,,"{'1. open': '130.4000', '2. high': '130.8300', '3. low': '129.8100', '4. close': '130.5000', '5. volume': '21713'}"
2023-07-27 19:00:00,,"{'1. open': '129.8700', '2. high': '129.9900', '3. low': '129.5300', '4. close': '129.7000', '5. volume': '14223'}"
2023-07-27 18:00:00,,"{'1. open': '129.8200', '2. high': '129.9500', '3. low': '129.6200', '4. close': '129.7500', '5. volume': '26328'}"
2023-07-27 17:00:00,,"{'1. open': '129.8000', '2. high': '129.8700', '3. low': '129.4000', '4. close': '129.8300', '5. volume': '86616'}"
2023-07-27 16:00:00,,"{'1. open': '129.4000', '2. high': '131.6950', '3. low': '128.5000', '4. close': '129.8000', '5. volume': '8035166'}"
2023-07-27 15:00:00,,"{'1. open': '129.3100', '2. high': '130.0300', '3. low': '128.7900', '4. close': '129.4100', '5. volume': '6737510'}"
2023-07-27 14:00:00,,"{'1. open': '131.0300', '2. high': '131.1600', '3. low': '129.3100', '4. close': '129.3100', '5. volume': '4773375'}"
2023-07-27 13:00:00,,"{'1. open': '132.8750', '2. high': '132.9400', '3. low': '130.7800', '4. close': '131.0200', '5. volume': '4134945'}"
2023-07-27 12:00:00,,"{'1. open': '131.7700', '2. high': '133.0200', '3. low': '131.7300', '4. close': '132.8800', '5. volume': '3782298'}"
2023-07-27 11:00:00,,"{'1. open': '131.8800', '2. high': '132.3150', '3. low': '131.5600', '4. close': '131.7750', '5. volume': '3814398'}"
2023-07-27 10:00:00,,"{'1. open': '132.7400', '2. high': '133.0700', '3. low': '131.4710', '4. close': '131.8700', '5. volume': '7440380'}"
2023-07-27 09:00:00,,"{'1. open': '130.9900', '2. high': '133.2400', '3. low': '130.7400', '4. close': '132.7700', '5. volume': '9075975'}"
2023-07-27 08:00:00,,"{'1. open': '130.6200', '2. high': '131.1900', '3. low': '129.2700', '4. close': '130.9800', '5. volume': '321681'}"
2023-07-27 07:00:00,,"{'1. open': '130.6400', '2. high': '131.1000', '3. low': '130.6000', '4. close': '130.8800', '5. volume': '92862'}"
2023-07-27 06:00:00,,"{'1. open': '130.4900', '2. high': '130.8300', '3. low': '130.4100', '4. close': '130.6300', '5. volume': '44727'}"
2023-07-27 05:00:00,,"{'1. open': '130.3200', '2. high': '130.5000', '3. low': '130.3200', '4. close': '130.4500', '5. volume': '16517'}"
2023-07-27 04:00:00,,"{'1. open': '129.4500', '2. high': '130.5000', '3. low': '129.4000', '4. close': '130.3000', '5. volume': '33312'}"
2023-07-26 19:00:00,,"{'1. open': '129.3000', '2. high': '129.4800', '3. low': '129.2600', '4. close': '129.3500', '5. volume': '36947'}"
2023-07-26 18:00:00,,"{'1. open': '129.4100', '2. high': '129.6700', '3. low': '129.1700', '4. close': '129.3650', '5. volume': '32368'}"
2023-07-26 17:00:00,,"{'1. open': '129.7500', '2. high': '129.9100', '3. low': '129.2700', '4. close': '129.4800', '5. volume': '187665'}"
2023-07-26 16:00:00,,"{'1. open': '129.3300', '2. high': '130.9500', '3. low': '122.3900', '4. close': '129.8800', '5. volume': '7456385'}"
2023-07-26 15:00:00,,"{'1. open': '129.8400', '2. high': '129.9600', '3. low': '128.7700', '4. close': '129.3300', '5. volume': '8740413'}"
2023-07-26 14:00:00,,"{'1. open': '129.3410', '2. high': '130.2900', '3. low': '129.0200', '4. close': '129.8300', '5. volume': '5369389'}"
2023-07-26 13:00:00,,"{'1. open': '129.2500', '2. high': '129.5600', '3. low': '129.0400', '4. close': '129.3500', '5. volume': '3308111'}"
2023-07-26 12:00:00,,"{'1. open': '129.8600', '2. high': '129.9400', '3. low': '129.0800', '4. close': '129.2600', '5. volume': '3103675'}"
2023-07-26 11:00:00,,"{'1. open': '129.4500', '2. high': '130.1100', '3. low': '129.1600', '4. close': '129.8600', '5. volume': '5774419'}"
2023-07-26 10:00:00,,"{'1. open': '130.4400', '2. high': '130.8700', '3. low': '129.0300', '4. close': '129.4500', '5. volume': '12760107'}"
2023-07-26 09:00:00,,"{'1. open': '129.8700', '2. high': '130.9800', '3. low': '128.3200', '4. close': '130.4400', '5. volume': '16659546'}"
2023-07-26 08:00:00,,"{'1. open': '129.8700', '2. high': '130.8950', '3. low': '128.7600', '4. close': '129.9000', '5. volume': '553503'}"
2023-07-26 07:00:00,,"{'1. open': '129.9100', '2. high': '130.2800', '3. low': '129.4900', '4. close': '130.0700', '5. volume': '350111'}"
2023-07-26 06:00:00,,"{'1. open': '130.3700', '2. high': '130.4000', '3. low': '129.6900', '4. close': '129.9000', '5. volume': '84492'}"
2023-07-26 05:00:00,,"{'1. open': '130.5400', '2. high': '130.7500', '3. low': '130.2600', '4. close': '130.3200', '5. volume': '53640'}"
2023-07-26 04:00:00,,"{'1. open': '129.8500', '2. high': '130.9000', '3. low': '129.6100', '4. close': '130.5400', '5. volume': '156478'}"
2023-07-25 19:00:00,,"{'1. open': '130.4000', '2. high': '130.6400', '3. low': '129.1700', '4. close': '129.6000', '5. volume': '300016'}"
2023-07-25 18:00:00,,"{'1. open': '130.0000', '2. high': '130.6000', '3. low': '129.3000', '4. close': '130.3600', '5. volume': '559919'}"
2023-07-25 17:00:00,,"{'1. open': '132.2000', '2. high': '132.4900', '3. low': '121.5300', '4. close': '129.8500', '5. volume': '2921551'}"
2023-07-25 16:00:00,,"{'1. open': '122.2100', '2. high': '132.3000', '3. low': '120.4500', '4. close': '132.2100', '5. volume': '14745845'}"
2023-07-25 15:00:00,,"{'1. open': '122.5750', '2. high': '123.0500', '3. low': '122.1900', '4. close': '122.2150', '5. volume': '6796696'}"
2023-07-25 14:00:00,,"{'1. open': '122.7100', '2. high': '123.0000', '3. low': '122.5500', '4. close': '122.5720', '5. volume': '3142104'}"
2023-07-25 13:00:00,,"{'1. open': '122.4900', '2. high': '123.1450', '3. low': '122.3100', '4. close': '122.7150', '5. volume': '4777294'}"
2023-07-25 12:00:00,,"{'1. open': '121.4910', '2. high': '122.5000', '3. low': '121.3600', '4. close': '122.4900', '5. volume': '4711534'}"
2023-07-25 11:00:00,,"{'1. open': '121.1650', '2. high': '121.6800', '3. low': '121.1050', '4. close': '121.4900', '5. volume': '4954862'}"
2023-07-25 10:00:00,,"{'1. open': '122.3700', '2. high': '122.3800', '3. low': '121.0200', '4. close': '121.1700', '5. volume': '6867316'}"
2023-07-25 09:00:00,,"{'1. open': '122.1000', '2. high': '122.4700', '3. low': '121.1400', '4. close': '122.3700', '5. volume': '4565032'}"
2023-07-25 08:00:00,,"{'1. open': '122.2900', '2. high': '122.5650', '3. low': '121.5300', '4. close': '122.0800', '5. volume': '372995'}"
2023-07-25 07:00:00,,"{'1. open': '122.1100', '2. high': '122.4100', '3. low': '122.0000', '4. close': '122.2200', '5. volume': '59671'}"
2023-07-25 06:00:00,,"{'1. open': '122.3900', '2. high': '122.4500', '3. low': '121.9900', '4. close': '122.0700', '5. volume': '9310'}"
2023-07-25 05:00:00,,"{'1. open': '122.3300', '2. high': '122.4700', '3. low': '122.2200', '4. close': '122.4200', '5. volume': '9851'}"
2023-07-25 04:00:00,,"{'1. open': '122.0000', '2. high': '123.0000', '3. low': '121.8800', '4. close': '122.3400', '5. volume': '25074'}"
2023-07-24 19:00:00,,"{'1. open': '121.9000', '2. high': '121.9900', '3. low': '121.7900', '4. close': '121.9300', '5. volume': '22482'}"
2023-07-24 18:00:00,,"{'1. open': '121.9100', '2. high': '121.9500', '3. low': '120.4500', '4. close': '121.8900', '5. volume': '24674'}"
2023-07-24 17:00:00,,"{'1. open': '121.7500', '2. high': '121.9500', '3. low': '120.2740', '4. close': '121.9200', '5. volume': '158704'}"
2023-07-24 16:00:00,,"{'1. open': '121.5500', '2. high': '121.8900', '3. low': '119.3050', '4. close': '121.7700', '5. volume': '8677142'}"
2023-07-24 15:00:00,,"{'1. open': '121.4860', '2. high': '121.6400', '3. low': '121.1600', '4. close': '121.5500', '5. volume': '4268984'}"
2023-07-24 14:00:00,,"{'1. open': '121.6900', '2. high': '121.7600', '3. low': '121.2200', '4. close': '121.4880', '5. volume': '1741514'}"
2023-07-24 13:00:00,,"{'1. open': '121.5980', '2. high': '121.9000', '3. low': '121.4000', '4. close': '121.6900', '5. volume': '1805748'}"
2023-07-24 12:00:00,,"{'1. open': '121.8800', '2. high': '122.0300', '3. low': '121.5000', '4. close': '121.6000', '5. volume': '2422476'}"
2023-07-24 11:00:00,,"{'1. open': '122.4300', '2. high': '122.4490', '3. low': '121.5200', '4. close': '121.8800', '5. volume': '2448480'}"
2023-07-24 10:00:00,,"{'1. open': '121.7000', '2. high': '122.7500', '3. low': '121.1400', '4. close': '122.4300', '5. volume': '5165679'}"
2023-07-24 09:00:00,,"{'1. open': '121.2300', '2. high': '123.0000', '3. low': '120.0200', '4. close': '121.7000', '5. volume': '6114949'}"
2023-07-24 08:00:00,,"{'1. open': '120.7060', '2. high': '121.3800', '3. low': '120.0200', '4. close': '121.2120', '5. volume': '183283'}"
2023-07-24 07:00:00,,"{'1. open': '120.6200', '2. high': '121.1500', '3. low': '120.5000', '4. close': '121.0300', '5. volume': '88996'}"
2023-07-24 06:00:00,,"{'1. open': '120.7700', '2. high': '120.8100', '3. low': '120.6000', '4. close': '120.6300', '5. volume': '8776'}"
2023-07-24 05:00:00,,"{'1. open': '120.5300', '2. high': '120.8500', '3. low': '120.5000', '4. close': '120.7800', '5. volume': '9695'}"
2023-07-24 04:00:00,,"{'1. open': '120.3100', '2. high': '121.0000', '3. low': '120.3000', '4. close': '120.5400', '5. volume': '16267'}"
2023-07-21 19:00:00,,"{'1. open': '120.0600', '2. high': '120.2900', '3. low': '120.0000', '4. close': '120.1650', '5. volume': '20266'}"
2023-07-21 18:00:00,,"{'1. open': '120.0600', '2. high': '120.1000', '3. low': '120.0000', '4. close': '120.0600', '5. volume': '23971'}"
2023-07-21 17:00:00,,"{'1. open': '120.0200', '2. high': '124.3110', '3. low': '112.0720', '4. close': '120.0600', '5. volume': '34232'}"
2023-07-21 16:00:00,,"{'1. open': '119.9700', '2. high': '120.1800', '3. low': '119.9100', '4. close': '120.0400', '5. volume': '62842668'}"
2023-07-21 15:00:00,,"{'1. open': '119.8550', '2. high': '120.1600', '3. low': '119.1400', '4. close': '119.9800', '5. volume': '12662061'}"
2023-07-21 14:00:00,,"{'1. open': '120.0400', '2. high': '120.1600', '3. low': '119.4900', '4. close': '119.8500', '5. volume': '3228293'}"
2023-07-21 13:00:00,,"{'1. open': '119.4900', '2. high': '120.1600', '3. low': '119.4520', '4. close': '120.0350', '5. volume': '2275719'}"
2023-07-21 12:00:00,,"{'1. open': '119.9800', '2. high': '120.0200', '3. low': '119.2500', '4. close': '119.5000', '5. volume': '3084147'}"
2023-07-21 11:00:00,,"{'1. open': '119.8000', '2. high': '120.6800', '3. low': '119.6700', '4. close': '119.9700', '5. volume': '3756679'}"
2023-07-21 10:00:00,,"{'1. open': '119.8800', '2. high': '120.1400', '3. low': '118.7300', '4. close': '119.8000', '5. volume': '4373987'}"
2023-07-21 09:00:00,,"{'1. open': '120.9400', '2. high': '121.0000', '3. low': '118.3750', '4. close': '119.8800', '5. volume': '6732641'}"
2023-07-21 08:00:00,,"{'1. open': '120.6000', '2. high': '121.2300', '3. low': '119.2000', '4. close': '120.9600', '5. volume': '179540'}"
2023-07-21 07:00:00,,"{'1. open': '120.6000', '2. high': '120.7100', '3. low': '120.3000', '4. close': '120.3200', '5. volume': '40820'}"
2023-07-21 06:00:00,,"{'1. open': '120.1700', '2. high': '120.7200', '3. low': '120.1600', '4. close': '120.5600', '5. volume': '19288'}"
2023-07-21 05:00:00,,"{'1. open': '120.2300', '2. high': '120.2300', '3. low': '119.8600', '4. close': '120.1700', '5. volume': '10830'}"
2023-07-21 04:00:00,,"{'1. open': '120.2400', '2. high': '120.4700', '3. low': '119.9200', '4. close': '120.2300', '5. volume': '27196'}"
2023-07-20 19:00:00,,"{'1. open': '119.7000', '2. high': '119.8500', '3. low': '119.4000', '4. close': '119.6000', '5. volume': '36035'}"
2023-07-20 18:00:00,,"{'1. open': '119.5500', '2. high': '119.8800', '3. low': '119.5000', '4. close': '119.6900', '5. volume': '52495'}"
2023-07-20 17:00:00,,"{'1. open': '122.0300', '2. high': '122.0300', '3. low': '119.2000', '4. close': '119.5600', '5. volume': '36782'}"
2023-07-20 16:00:00,,"{'1. open': '119.1800', '2. high': '124.4800', '3. low': '119.1800', '4. close': '119.4200', '5. volume': '11723730'}"
2023-07-20 15:00:00,,"{'1. open': '118.7750', '2. high': '119.3600', '3. low': '118.2200', '4. close': '119.1800', '5. volume': '7863679'}"
2023-07-20 14:00:00,,"{'1. open': '119.9050', '2. high': '119.9050', '3. low': '118.7510', '4. close': '118.7750', '5. volume': '3557326'}"
2023-07-20 13:00:00,,"{'1. open': '120.0100', '2. high': '120.2150', '3. low': '119.7650', '4. close': '119.9060', '5. volume': '2607787'}"
2023-07-20 12:00:00,,"{'1. open': '120.7300', '2. high': '120.9600', '3. low': '120.0100', '4. close': '120.0100', '5. volume': '2856472'}"
2023-07-20 11:00:00,,"{'1. open': '120.9450', '2. high': '121.2550', '3. low': '120.5000', '4. close': '120.7500', '5. volume': '3946136'}"
2023-07-20 10:00:00,,"{'1. open': '122.9550', '2. high': '123.1200', '3. low': '120.8200', '4. close': '120.9500', '5. volume': '5125469'}"
2023-07-20 09:00:00,,"{'1. open': '121.4400', '2. high': '124.0900', '3. low': '121.2500', '4. close': '122.9600', '5. volume': '4480792'}"
2023-07-20 08:00:00,,"{'1. open': '121.7290', '2. high': '122.2900', '3. low': '121.3610', '4. close': '121.4400', '5. volume': '724439'}"
2023-07-20 07:00:00,,"{'1. open': '121.7000', '2. high': '121.7800', '3. low': '121.5600', '4. close': '121.7700', '5. volume': '30490'}"
2023-07-20 06:00:00,,"{'1. open': '121.7000', '2. high': '121.9400', '3. low': '121.6500', '4. close': '121.6900', '5. volume': '16661'}"
2023-07-20 05:00:00,,"{'1. open': '121.6200', '2. high': '121.7800', '3. low': '121.5000', '4. close': '121.7000', '5. volume': '6030'}"
2023-07-20 04:00:00,,"{'1. open': '122.3000', '2. high': '122.3000', '3. low': '121.4500', '4. close': '121.6000', '5. volume': '18508'}"
2023-07-19 19:00:00,,"{'1. open': '121.9900', '2. high': '122.1200', '3. low': '121.8400', '4. close': '121.9150', '5. volume': '27998'}"
2023-07-19 18:00:00,,"{'1. open': '122.0500', '2. high': '122.2000', '3. low': '121.5000', '4. close': '121.9900', '5. volume': '77963'}"
2023-07-19 17:00:00,,"{'1. open': '122.2400', '2. high': '122.2900', '3. low': '122.0000', '4. close': '122.0300', '5. volume': '27526'}"
2023-07-19 16:00:00,,"{'1. open': '122.0400', '2. high': '122.7120', '3. low': '122.0300', '4. close': '122.2100', '5. volume': '12493865'}"
2023-07-19 15:00:00,,"{'1. open': '122.5000', '2. high': '122.8410', '3. low': '121.8000', '4. close': '122.0400', '5. volume': '5849154'}"
2023-07-19 14:00:00,,"{'1. open': '122.4200', '2. high': '122.5400', '3. low': '122.0300', '4. close': '122.5000', '5. volume': '2905380'}"
2023-07-19 13:00:00,,"{'1. open': '122.5900', '2. high': '122.5980', '3. low': '121.8600', '4. close': '122.4150', '5. volume': '3438806'}"
2023-07-19 12:00:00,,"{'1. open': '123.8200', '2. high': '123.8600', '3. low': '122.1700', '4. close': '122.6000', '5. volume': '5541564'}"
2023-07-19 11:00:00,,"{'1. open': '123.6800', '2. high': '124.0000', '3. low': '123.5600', '4. close': '123.8100', '5. volume': '3491745'}"
2023-07-19 10:00:00,,"{'1. open': '124.3300', '2. high': '124.5600', '3. low': '123.4810', '4. close': '123.6690', '5. volume': '3971885'}"
2023-07-19 09:00:00,,"{'1. open': '124.0800', '2. high': '125.1800', '3. low': '123.9600', '4. close': '124.3150', '5. volume': '3885849'}"
2023-07-19 08:00:00,,"{'1. open': '123.8550', '2. high': '124.4100', '3. low': '123.4310', '4. close': '124.1100', '5. volume': '136857'}"
2023-07-19 07:00:00,,"{'1. open': '123.7800', '2. high': '123.9300', '3. low': '123.6700', '4. close': '123.7000', '5. volume': '32119'}"
2023-07-19 06:00:00,,"{'1. open': '123.7400', '2. high': '123.8200', '3. low': '123.5000', '4. close': '123.7700', '5. volume': '10725'}"
2023-07-19 05:00:00,,"{'1. open': '123.6300', '2. high': '123.9100', '3. low': '123.6200', '4. close': '123.8200', '5. volume': '15853'}"
2023-07-19 04:00:00,,"{'1. open': '124.2500', '2. high': '124.2500', '3. low': '123.4600', '4. close': '123.6200', '5. volume': '18712'}"
2023-07-18 19:00:00,,"{'1. open': '123.6700', '2. high': '123.8900', '3. low': '123.5400', '4. close': '123.6900', '5. volume': '16292'}"
2023-07-18 18:00:00,,"{'1. open': '123.5000', '2. high': '123.7800', '3. low': '120.8000', '4. close': '123.6600', '5. volume': '20563'}"
2023-07-18 17:00:00,,"{'1. open': '124.6500', '2. high': '124.6500', '3. low': '123.4600', '4. close': '123.5000', '5. volume': '15693'}"
2023-07-18 16:00:00,,"{'1. open': '123.7700', '2. high': '123.8500', '3. low': '123.4000', '4. close': '123.4800', '5. volume': '8025366'}"
2023-07-18 15:00:00,,"{'1. open': '124.0550', '2. high': '124.1150', '3. low': '123.6600', '4. close': '123.7700', '5. volume': '3900522'}"
2023-07-18 14:00:00,,"{'1. open': '123.9650', '2. high': '124.4110', '3. low': '123.8720', '4. close': '124.0600', '5. volume': '1818603'}"
2023-07-18 13:00:00,,"{'1. open': '123.4800', '2. high': '124.1100', '3. low': '123.3980', '4. close': '123.9700', '5. volume': '2305072'}"
2023-07-18 12:00:00,,"{'1. open': '123.5300', '2. high': '123.6400', '3. low': '123.0300', '4. close': '123.4900', '5. volume': '3200070'}"
2023-07-18 11:00:00,,"{'1. open': '123.4250', '2. high': '123.6500', '3. low': '122.9600', '4. close': '123.5290', '5. volume': '3450100'}"
2023-07-18 10:00:00,,"{'1. open': '123.5150', '2. high': '123.6500', '3. low': '123.0700', '4. close': '123.4270', '5. volume': '3016084'}"
2023-07-18 09:00:00,,"{'1. open': '124.4300', '2. high': '124.7300', '3. low': '122.9850', '4. close': '123.5170', '5. volume': '2901427'}"
2023-07-18 08:00:00,,"{'1. open': '124.7400', '2. high': '124.9000', '3. low': '124.0000', '4. close': '124.4200', '5. volume': '1039452'}"
2023-07-18 07:00:00,,"{'1. open': '124.7600', '2. high': '124.9300', '3. low': '124.2700', '4. close': '124.4000', '5. volume': '34923'}"
2023-07-18 06:00:00,,"{'1. open': '124.7200', '2. high': '124.8800', '3. low': '124.6000', '4. close': '124.7300', '5. volume': '11872'}"
2023-07-18 05:00:00,,"{'1. open': '124.7700', '2. high': '124.8000', '3. low': '124.6900', '4. close': '124.7200', '5. volume': '3645'}"
2023-07-18 04:00:00,,"{'1. open': '124.3500', '2. high': '124.8200', '3. low': '124.3500', '4. close': '124.7000', '5. volume': '10036'}"
2023-07-17 19:00:00,,"{'1. open': '124.4700', '2. high': '124.6000', '3. low': '124.4000', '4. close': '124.4100', '5. volume': '18366'}"
2023-07-17 18:00:00,,"{'1. open': '124.6000', '2. high': '124.6300', '3. low': '124.4500', '4. close': '124.4900', '5. volume': '20114'}"
2023-07-17 17:00:00,,"{'1. open': '124.4500', '2. high': '124.7990', '3. low': '117.7690', '4. close': '124.6200', '5. volume': '22460'}"
2023-07-17 16:00:00,,"{'1. open': '124.6400', '2. high': '124.6600', '3. low': '124.2600', '4. close': '124.5000', '5. volume': '7299011'}"
2023-07-17 15:00:00,,"{'1. open': '124.6400', '2. high': '124.9150', '3. low': '124.4250', '4. close': '124.6450', '5. volume': '4350401'}"
2023-07-17 14:00:00,,"{'1. open': '124.8900', '2. high': '125.1800', '3. low': '124.5900', '4. close': '124.6380', '5. volume': '2721893'}"
2023-07-17 13:00:00,,"{'1. open': '124.5150', '2. high': '124.9100', '3. low': '124.4650', '4. close': '124.8890', '5. volume': '1810184'}"
2023-07-17 12:00:00,,"{'1. open': '124.6400', '2. high': '124.6570', '3. low': '124.1950', '4. close': '124.5100', '5. volume': '1832843'}"
2023-07-17 11:00:00,,"{'1. open': '125.3200', '2. high': '125.4300', '3. low': '124.3400', '4. close': '124.6400', '5. volume': '2092547'}"
2023-07-17 10:00:00,,"{'1. open': '125.4900', '2. high': '125.6500', '3. low': '125.1300', '4. close': '125.3100', '5. volume': '3040408'}"
2023-07-17 09:00:00,,"{'1. open': '125.4200', '2. high': '127.1000', '3. low': '124.8640', '4. close': '125.4800', '5. volume': '5024797'}"
2023-07-17 08:00:00,,"{'1. open': '125.3700', '2. high': '125.8850', '3. low': '124.9600', '4. close': '125.4300', '5. volume': '99628'}"
2023-07-17 07:00:00,,"{'1. open': '125.3400', '2. high': '125.6200', '3. low': '124.9800', '4. close': '125.2100', '5. volume': '53294'}"
2023-07-17 06:00:00,,"{'1. open': '125.1500', '2. high': '125.3900', '3. low': '125.0800', '4. close': '125.3000', '5. volume': '12899'}"
2023-07-17 05:00:00,,"{'1. open': '125.3600', '2. high': '125.4200', '3. low': '125.1700', '4. close': '125.2000', '5. volume': '7436'}"
2023-07-17 04:00:00,,"{'1. open': '125.4200', '2. high': '125.7400', '3. low': '125.2500', '4. close': '125.4000', '5. volume': '13290'}"
2023-07-14 19:00:00,,"{'1. open': '125.5700', '2. high': '125.7000', '3. low': '125.5100', '4. close': '125.7000', '5. volume': '10745'}"
2023-07-14 18:00:00,,"{'1. open': '125.4900', '2. high': '125.6000', '3. low': '125.4900', '4. close': '125.5800', '5. volume': '9959'}"
2023-07-14 17:00:00,,"{'1. open': '125.5500', '2. high': '125.5500', '3. low': '125.4200', '4. close': '125.4850', '5. volume': '947498'}"
2023-07-14 16:00:00,,"{'1. open': '125.4900', '2. high': '125.6000', '3. low': '125.3500', '4. close': '125.5300', '5. volume': '6005236'}"
2023-07-14 15:00:00,,"{'1. open': '125.2850', '2. high': '125.4900', '3. low': '125.0100', '4. close': '125.4700', '5. volume': '5587434'}"
2023-07-14 14:00:00,,"{'1. open': '125.0600', '2. high': '125.4700', '3. low': '124.8650', '4. close': '125.2850', '5. volume': '2615319'}"
2023-07-14 13:00:00,,"{'1. open': '125.0750', '2. high': '125.2100', '3. low': '124.9000', '4. close': '125.0550', '5. volume': '2477796'}"
2023-07-14 12:00:00,,"{'1. open': '125.4200', '2. high': '125.4300', '3. low': '124.8400', '4. close': '125.0750', '5. volume': '2602743'}"
2023-07-14 11:00:00,,"{'1. open': '125.1900', '2. high': '125.7180', '3. low': '125.0800', '4. close': '125.4150', '5. volume': '2907067'}"
2023-07-14 10:00:00,,"{'1. open': '126.2600', '2. high': '126.5350', '3. low': '124.6700', '4. close': '125.1900', '5. volume': '6179200'}"
2023-07-14 09:00:00,,"{'1. open': '124.5400', '2. high': '126.7750', '3. low': '123.4900', '4. close': '126.2500', '5. volume': '6050171'}"
2023-07-14 08:00:00,,"{'1. open': '124.5000', '2. high': '126.9000', '3. low': '120.9050', '4. close': '124.5500', '5. volume': '219907'}"
