,Meta Data,Time Series (60min)
2022-10-28 18:00:00,,"{'1. open': '233.6020', '2. high': '233.7280', '3. low': '233.4680', '4. close': '233.6130', '5. volume': '6449'}"
2022-10-28 17:00:00,,"{'1. open': '233.7400', '2. high': '233.7870', '3. low': '233.5470', '4. close': '233.5930', '5. volume': '12128'}"
2022-10-28 16:00:00,,"{'1. open': '233.6120', '2. high': '234.0050', '3. low': '233.1210', '4. close': '233.7420', '5. volume': '5254564'}"
2022-10-28 15:00:00,,"{'1. open': '233.4630', '2. high': '234.3520', '3. low': '232.3090', '4. close': '233.5240', '5. volume': '5202349'}"
2022-10-28 14:00:00,,"{'1. open': '231.6010', '2. high': '233.9950', '3. low': '231.5760', '4. close': '233.4450', '5. volume': '3197059'}"
2022-10-28 13:00:00,,"{'1. open': '230.7890', '2. high': '231.8260', '3. low': '230.6950', '4. close': '231.6030', '5. volume': '1865339'}"
2022-10-28 12:00:00,,"{'1. open': '230.2740', '2. high': '231.5880', '3. low': '229.4860', '4. close': '230.7660', '5. volume': '2279555'}"
2022-10-28 11:00:00,,"{'1. open': '231.4430', '2. high': '232.3510', '3. low': '229.8730', '4. close': '230.2750', '5. volume': '3435638'}"
2022-10-28 10:00:00,,"{'1. open': '227.0850', '2. high': '232.9550', '3. low': '226.1890', '4. close': '231.4340', '5. volume': '6321160'}"
2022-10-28 09:00:00,,"{'1. open': '223.5390', '2. high': '228.7450', '3. low': '223.0710', '4. close': '227.0420', '5. volume': '4253756'}"
2022-10-28 08:00:00,,"{'1. open': '222.2420', '2. high': '224.8430', '3. low': '221.6920', '4. close': '223.5310', '5. volume': '145878'}"
2022-10-28 07:00:00,,"{'1. open': '222.0040', '2. high': '222.9510', '3. low': '221.6920', '4. close': '222.7480', '5. volume': '47446'}"
2022-10-28 06:00:00,,"{'1. open': '222.1520', '2. high': '222.3570', '3. low': '221.7520', '4. close': '222.2230', '5. volume': '6255'}"
2022-10-28 05:00:00,,"{'1. open': '222.0630', '2. high': '222.1690', '3. low': '221.0980', '4. close': '222.1440', '5. volume': '10990'}"
2022-10-28 04:00:00,,"{'1. open': '221.8650', '2. high': '222.2680', '3. low': '221.3460', '4. close': '222.0650', '5. volume': '22970'}"
2022-10-27 19:00:00,,"{'1. open': '222.7470', '2. high': '222.8620', '3. low': '222.4350', '4. close': '222.5500', '5. volume': '27555'}"
2022-10-27 18:00:00,,"{'1. open': '222.5420', '2. high': '223.3570', '3. low': '222.0980', '4. close': '222.8670', '5. volume': '67932'}"
2022-10-27 17:00:00,,"{'1. open': '221.6570', '2. high': '223.7430', '3. low': '221.2470', '4. close': '222.7880', '5. volume': '131956'}"
2022-10-27 16:00:00,,"{'1. open': '224.5790', '2. high': '225.2990', '3. low': '218.2060', '4. close': '221.6590', '5. volume': '5403720'}"
2022-10-27 15:00:00,,"{'1. open': '224.1830', '2. high': '225.8240', '3. low': '223.9210', '4. close': '224.6400', '5. volume': '4741027'}"
2022-10-27 14:00:00,,"{'1. open': '224.5050', '2. high': '225.0610', '3. low': '223.9310', '4. close': '224.1840', '5. volume': '2080484'}"
2022-10-27 13:00:00,,"{'1. open': '224.4400', '2. high': '225.5070', '3. low': '223.9900', '4. close': '224.5010', '5. volume': '2499922'}"
2022-10-27 12:00:00,,"{'1. open': '225.1140', '2. high': '225.4070', '3. low': '223.6040', '4. close': '224.4420', '5. volume': '3044020'}"
2022-10-27 11:00:00,,"{'1. open': '225.7280', '2. high': '226.8830', '3. low': '224.8610', '4. close': '225.1050', '5. volume': '2937587'}"
2022-10-27 10:00:00,,"{'1. open': '225.0990', '2. high': '228.5370', '3. low': '224.6830', '4. close': '225.7600', '5. volume': '4976382'}"
2022-10-27 09:00:00,,"{'1. open': '229.7790', '2. high': '231.4690', '3. low': '224.6240', '4. close': '225.1150', '5. volume': '5494831'}"
2022-10-27 08:00:00,,"{'1. open': '227.8470', '2. high': '230.0030', '3. low': '227.7930', '4. close': '229.9780', '5. volume': '138589'}"
2022-10-27 07:00:00,,"{'1. open': '228.1350', '2. high': '228.7550', '3. low': '227.7830', '4. close': '228.0960', '5. volume': '30037'}"
2022-10-27 06:00:00,,"{'1. open': '228.8280', '2. high': '228.8450', '3. low': '227.7830', '4. close': '227.9180', '5. volume': '13147'}"
2022-10-27 05:00:00,,"{'1. open': '229.5310', '2. high': '229.5480', '3. low': '228.7730', '4. close': '228.8390', '5. volume': '14900'}"
2022-10-27 04:00:00,,"{'1. open': '230.2150', '2. high': '230.5090', '3. low': '229.3680', '4. close': '229.7800', '5. volume': '18248'}"
2022-10-26 19:00:00,,"{'1. open': '229.4820', '2. high': '230.5380', '3. low': '229.4670', '4. close': '230.3250', '5. volume': '59587'}"
2022-10-26 18:00:00,,"{'1. open': '228.4420', '2. high': '229.5080', '3. low': '228.1590', '4. close': '229.4930', '5. volume': '53955'}"
2022-10-26 17:00:00,,"{'1. open': '229.2240', '2. high': '229.4290', '3. low': '228.3870', '4. close': '228.5320', '5. volume': '57620'}"
2022-10-26 16:00:00,,"{'1. open': '228.9860', '2. high': '229.4690', '3. low': '228.0110', '4. close': '229.2850', '5. volume': '5033152'}"
2022-10-26 15:00:00,,"{'1. open': '231.1750', '2. high': '231.1970', '3. low': '227.8420', '4. close': '228.9910', '5. volume': '9020042'}"
2022-10-26 14:00:00,,"{'1. open': '232.8290', '2. high': '233.5390', '3. low': '230.7140', '4. close': '231.1920', '5. volume': '4288911'}"
2022-10-26 13:00:00,,"{'1. open': '232.6760', '2. high': '232.9540', '3. low': '231.0240', '4. close': '232.8370', '5. volume': '4565927'}"
2022-10-26 12:00:00,,"{'1. open': '234.2550', '2. high': '234.9160', '3. low': '232.5570', '4. close': '232.6820', '5. volume': '5328074'}"
2022-10-26 11:00:00,,"{'1. open': '232.9980', '2. high': '236.0360', '3. low': '232.9820', '4. close': '234.2620', '5. volume': '7201239'}"
2022-10-26 10:00:00,,"{'1. open': '228.9170', '2. high': '234.9760', '3. low': '228.5850', '4. close': '232.9690', '5. volume': '14473312'}"
2022-10-26 09:00:00,,"{'1. open': '231.6610', '2. high': '232.4000', '3. low': '227.9510', '4. close': '228.9090', '5. volume': '15150391'}"
2022-10-26 08:00:00,,"{'1. open': '232.6510', '2. high': '233.5590', '3. low': '231.1010', '4. close': '231.7210', '5. volume': '568065'}"
2022-10-26 07:00:00,,"{'1. open': '232.7100', '2. high': '233.6480', '3. low': '231.0220', '4. close': '232.5040', '5. volume': '385669'}"
2022-10-26 06:00:00,,"{'1. open': '233.2850', '2. high': '233.6580', '3. low': '232.3980', '4. close': '232.4540', '5. volume': '117840'}"
2022-10-26 05:00:00,,"{'1. open': '234.3550', '2. high': '234.6090', '3. low': '233.2300', '4. close': '233.2670', '5. volume': '60104'}"
2022-10-26 04:00:00,,"{'1. open': '233.0080', '2. high': '235.0850', '3. low': '232.9330', '4. close': '234.5340', '5. volume': '75254'}"
2022-10-25 19:00:00,,"{'1. open': '231.8090', '2. high': '232.0930', '3. low': '230.9720', '4. close': '231.7610', '5. volume': '255163'}"
2022-10-25 18:00:00,,"{'1. open': '235.8300', '2. high': '236.5900', '3. low': '228.1690', '4. close': '231.8700', '5. volume': '1452696'}"
2022-10-25 17:00:00,,"{'1. open': '243.7730', '2. high': '244.1380', '3. low': '234.7750', '4. close': '235.8020', '5. volume': '1043865'}"
2022-10-25 16:00:00,,"{'1. open': '248.5970', '2. high': '250.2990', '3. low': '239.6670', '4. close': '243.7250', '5. volume': '5654123'}"
2022-10-25 15:00:00,,"{'1. open': '247.1410', '2. high': '248.6540', '3. low': '246.9470', '4. close': '248.3610', '5. volume': '4243650'}"
2022-10-25 14:00:00,,"{'1. open': '246.7350', '2. high': '247.7330', '3. low': '246.6440', '4. close': '247.1440', '5. volume': '2013161'}"
2022-10-25 13:00:00,,"{'1. open': '246.4870', '2. high': '247.0400', '3. low': '245.7680', '4. close': '246.7360', '5. volume': '1746258'}"
2022-10-25 12:00:00,,"{'1. open': '247.3890', '2. high': '247.5770', '3. low': '246.3830', '4. close': '246.4990', '5. volume': '1717288'}"
2022-10-25 11:00:00,,"{'1. open': '246.2500', '2. high': '247.6240', '3. low': '245.9260', '4. close': '247.3600', '5. volume': '2296384'}"
2022-10-25 10:00:00,,"{'1. open': '247.1010', '2. high': '247.3270', '3. low': '245.3520', '4. close': '246.2110', '5. volume': '2657602'}"
2022-10-25 09:00:00,,"{'1. open': '245.4270', '2. high': '247.4160', '3. low': '243.4600', '4. close': '247.0780', '5. volume': '3664813'}"
2022-10-25 08:00:00,,"{'1. open': '245.0780', '2. high': '245.8390', '3. low': '244.6390', '4. close': '245.3990', '5. volume': '52059'}"
2022-10-25 07:00:00,,"{'1. open': '245.3280', '2. high': '245.7330', '3. low': '244.9160', '4. close': '245.1420', '5. volume': '31971'}"
2022-10-25 06:00:00,,"{'1. open': '244.4270', '2. high': '245.1480', '3. low': '244.4110', '4. close': '245.1320', '5. volume': '1622'}"
2022-10-25 05:00:00,,"{'1. open': '245.1200', '2. high': '245.1380', '3. low': '244.3220', '4. close': '244.3400', '5. volume': '3899'}"
2022-10-25 04:00:00,,"{'1. open': '244.9920', '2. high': '245.5150', '3. low': '244.6190', '4. close': '245.1320', '5. volume': '5587'}"
2022-10-24 19:00:00,,"{'1. open': '244.6350', '2. high': '245.1480', '3. low': '244.5200', '4. close': '245.1320', '5. volume': '23465'}"
2022-10-24 18:00:00,,"{'1. open': '244.2390', '2. high': '244.6230', '3. low': '244.1240', '4. close': '244.5870', '5. volume': '8680'}"
2022-10-24 17:00:00,,"{'1. open': '244.3660', '2. high': '244.5930', '3. low': '244.1730', '4. close': '244.3870', '5. volume': '11262'}"
2022-10-24 16:00:00,,"{'1. open': '244.8830', '2. high': '245.1380', '3. low': '243.9480', '4. close': '244.2600', '5. volume': '3324710'}"
2022-10-24 15:00:00,,"{'1. open': '244.8040', '2. high': '245.4850', '3. low': '244.0350', '4. close': '244.9540', '5. volume': '3168836'}"
2022-10-24 14:00:00,,"{'1. open': '242.9420', '2. high': '244.8010', '3. low': '242.8320', '4. close': '244.7490', '5. volume': '1503652'}"
2022-10-24 13:00:00,,"{'1. open': '243.6940', '2. high': '243.7390', '3. low': '242.4600', '4. close': '242.9430', '5. volume': '1182491'}"
2022-10-24 12:00:00,,"{'1. open': '243.4170', '2. high': '244.3560', '3. low': '242.9060', '4. close': '243.6960', '5. volume': '1524413'}"
2022-10-24 11:00:00,,"{'1. open': '241.9070', '2. high': '243.5040', '3. low': '241.0240', '4. close': '243.4180', '5. volume': '1926757'}"
2022-10-24 10:00:00,,"{'1. open': '242.2780', '2. high': '242.3350', '3. low': '238.9690', '4. close': '241.8980', '5. volume': '3088582'}"
2022-10-24 09:00:00,,"{'1. open': '242.3470', '2. high': '243.3950', '3. low': '239.1720', '4. close': '242.2890', '5. volume': '3131991'}"
2022-10-24 08:00:00,,"{'1. open': '241.6640', '2. high': '242.8400', '3. low': '239.1870', '4. close': '242.3470', '5. volume': '87642'}"
2022-10-24 07:00:00,,"{'1. open': '241.3070', '2. high': '242.6520', '3. low': '241.1230', '4. close': '242.1710', '5. volume': '26293'}"
2022-10-24 06:00:00,,"{'1. open': '240.9310', '2. high': '242.1470', '3. low': '239.7660', '4. close': '241.9230', '5. volume': '10032'}"
2022-10-24 05:00:00,,"{'1. open': '239.2670', '2. high': '240.9880', '3. low': '239.2510', '4. close': '240.6750', '5. volume': '5792'}"
2022-10-24 04:00:00,,"{'1. open': '239.6730', '2. high': '239.9080', '3. low': '238.5880', '4. close': '239.6750', '5. volume': '17746'}"
2022-10-21 19:00:00,,"{'1. open': '240.0400', '2. high': '240.1660', '3. low': '239.8850', '4. close': '239.9820', '5. volume': '8402'}"
2022-10-21 18:00:00,,"{'1. open': '240.0590', '2. high': '240.1960', '3. low': '239.7860', '4. close': '240.1600', '5. volume': '3574'}"
2022-10-21 17:00:00,,"{'1. open': '240.2870', '2. high': '240.3050', '3. low': '239.8990', '4. close': '240.1800', '5. volume': '15632'}"
2022-10-21 16:00:00,,"{'1. open': '239.7230', '2. high': '240.5420', '3. low': '239.5880', '4. close': '240.2890', '5. volume': '4564675'}"
2022-10-21 15:00:00,,"{'1. open': '238.8410', '2. high': '240.6910', '3. low': '238.6970', '4. close': '239.7140', '5. volume': '3350989'}"
2022-10-21 14:00:00,,"{'1. open': '238.7420', '2. high': '239.6810', '3. low': '238.2120', '4. close': '238.8330', '5. volume': '1550809'}"
2022-10-21 13:00:00,,"{'1. open': '236.9200', '2. high': '238.8880', '3. low': '236.8050', '4. close': '238.7340', '5. volume': '1512052'}"
2022-10-21 12:00:00,,"{'1. open': '236.6920', '2. high': '237.5410', '3. low': '235.6170', '4. close': '236.8920', '5. volume': '1387677'}"
2022-10-21 11:00:00,,"{'1. open': '233.7110', '2. high': '236.7190', '3. low': '232.8440', '4. close': '236.7030', '5. volume': '1587490'}"
2022-10-21 10:00:00,,"{'1. open': '235.7310', '2. high': '236.4810', '3. low': '233.6260', '4. close': '233.7070', '5. volume': '2019722'}"
2022-10-21 09:00:00,,"{'1. open': '232.4330', '2. high': '235.7380', '3. low': '231.7940', '4. close': '235.7130', '5. volume': '4186244'}"
2022-10-21 08:00:00,,"{'1. open': '232.1260', '2. high': '233.9060', '3. low': '230.9320', '4. close': '232.2960', '5. volume': '45036'}"
2022-10-21 07:00:00,,"{'1. open': '232.0170', '2. high': '232.6780', '3. low': '231.8730', '4. close': '232.2170', '5. volume': '5853'}"
2022-10-21 06:00:00,,"{'1. open': '231.9380', '2. high': '231.9550', '3. low': '231.7350', '4. close': '231.7510', '5. volume': '690'}"
2022-10-21 05:00:00,,"{'1. open': '231.7600', '2. high': '232.0040', '3. low': '231.5760', '4. close': '231.7610', '5. volume': '709'}"
2022-10-21 04:00:00,,"{'1. open': '232.4230', '2. high': '232.4400', '3. low': '231.7840', '4. close': '231.8010', '5. volume': '1821'}"
2022-10-20 19:00:00,,"{'1. open': '231.8590', '2. high': '233.1630', '3. low': '231.0020', '4. close': '232.5040', '5. volume': '21306'}"
2022-10-20 18:00:00,,"{'1. open': '233.5620', '2. high': '233.5790', '3. low': '231.7640', '4. close': '232.3550', '5. volume': '17398'}"
2022-10-20 17:00:00,,"{'1. open': '233.7400', '2. high': '233.8470', '3. low': '233.3980', '4. close': '233.5440', '5. volume': '5207'}"
2022-10-20 16:00:00,,"{'1. open': '233.8490', '2. high': '234.8470', '3. low': '233.0220', '4. close': '233.5540', '5. volume': '3966124'}"
2022-10-20 15:00:00,,"{'1. open': '233.5420', '2. high': '234.7080', '3. low': '233.1110', '4. close': '233.8610', '5. volume': '2519993'}"
2022-10-20 14:00:00,,"{'1. open': '233.7010', '2. high': '233.9650', '3. low': '232.6060', '4. close': '233.5640', '5. volume': '1612237'}"
2022-10-20 13:00:00,,"{'1. open': '235.6390', '2. high': '236.2340', '3. low': '233.0810', '4. close': '233.7260', '5. volume': '1468862'}"
2022-10-20 12:00:00,,"{'1. open': '237.3410', '2. high': '237.3730', '3. low': '234.6070', '4. close': '235.6630', '5. volume': '1648925'}"
2022-10-20 11:00:00,,"{'1. open': '238.0980', '2. high': '238.3140', '3. low': '236.5680', '4. close': '237.3570', '5. volume': '1213491'}"
2022-10-20 10:00:00,,"{'1. open': '236.6230', '2. high': '239.0170', '3. low': '236.2410', '4. close': '238.1000', '5. volume': '1862548'}"
2022-10-20 09:00:00,,"{'1. open': '233.4630', '2. high': '237.0850', '3. low': '233.4380', '4. close': '236.6040', '5. volume': '1947704'}"
2022-10-20 08:00:00,,"{'1. open': '235.3750', '2. high': '236.7290', '3. low': '233.2600', '4. close': '233.2760', '5. volume': '38389'}"
2022-10-20 07:00:00,,"{'1. open': '234.8500', '2. high': '235.7190', '3. low': '234.0520', '4. close': '234.0690', '5. volume': '11090'}"
2022-10-20 06:00:00,,"{'1. open': '232.9880', '2. high': '235.3920', '3. low': '232.9730', '4. close': '234.5340', '5. volume': '9370'}"
2022-10-20 05:00:00,,"{'1. open': '232.7400', '2. high': '233.3410', '3. low': '232.7250', '4. close': '233.0490', '5. volume': '4172'}"
2022-10-20 04:00:00,,"{'1. open': '231.7790', '2. high': '232.8160', '3. low': '231.7540', '4. close': '232.5530', '5. volume': '5665'}"
2022-10-19 19:00:00,,"{'1. open': '233.2850', '2. high': '233.3020', '3. low': '232.0420', '4. close': '232.0580', '5. volume': '12747'}"
2022-10-19 18:00:00,,"{'1. open': '233.5720', '2. high': '234.1630', '3. low': '233.1310', '4. close': '233.2960', '5. volume': '5505'}"
2022-10-19 17:00:00,,"{'1. open': '234.1860', '2. high': '234.5500', '3. low': '233.7250', '4. close': '233.7520', '5. volume': '11724'}"
2022-10-19 16:00:00,,"{'1. open': '234.2460', '2. high': '235.2330', '3. low': '233.7250', '4. close': '234.1880', '5. volume': '2625809'}"
2022-10-19 15:00:00,,"{'1. open': '232.5820', '2. high': '234.3910', '3. low': '232.3880', '4. close': '234.2670', '5. volume': '2196066'}"
2022-10-19 14:00:00,,"{'1. open': '232.8790', '2. high': '233.9950', '3. low': '232.5370', '4. close': '232.5730', '5. volume': '1271222'}"
2022-10-19 13:00:00,,"{'1. open': '233.4330', '2. high': '233.6090', '3. low': '232.0320', '4. close': '232.9150', '5. volume': '1465443'}"
2022-10-19 12:00:00,,"{'1. open': '235.0380', '2. high': '235.1440', '3. low': '233.1010', '4. close': '233.4600', '5. volume': '1521752'}"
2022-10-19 11:00:00,,"{'1. open': '235.5080', '2. high': '236.0750', '3. low': '234.2400', '4. close': '235.0890', '5. volume': '1707816'}"
2022-10-19 10:00:00,,"{'1. open': '234.8700', '2. high': '237.3330', '3. low': '234.4780', '4. close': '235.5050', '5. volume': '2365851'}"
2022-10-19 09:00:00,,"{'1. open': '234.4830', '2. high': '236.3030', '3. low': '233.9230', '4. close': '234.9110', '5. volume': '1938415'}"
2022-10-19 08:00:00,,"{'1. open': '236.3960', '2. high': '239.7000', '3. low': '234.0020', '4. close': '234.6430', '5. volume': '45344'}"
2022-10-19 07:00:00,,"{'1. open': '236.2960', '2. high': '236.3130', '3. low': '234.0520', '4. close': '235.1780', '5. volume': '18085'}"
2022-10-19 06:00:00,,"{'1. open': '238.0490', '2. high': '238.0660', '3. low': '235.0420', '4. close': '236.2480', '5. volume': '7620'}"
2022-10-19 05:00:00,,"{'1. open': '237.0090', '2. high': '237.9170', '3. low': '236.7360', '4. close': '237.8520', '5. volume': '1546'}"
2022-10-19 04:00:00,,"{'1. open': '236.8800', '2. high': '236.8970', '3. low': '235.3100', '4. close': '236.4160', '5. volume': '28017'}"
2022-10-18 19:00:00,,"{'1. open': '238.7420', '2. high': '240.2850', '3. low': '238.6270', '4. close': '239.2390', '5. volume': '16552'}"
2022-10-18 18:00:00,,"{'1. open': '239.1980', '2. high': '239.2250', '3. low': '238.2610', '4. close': '238.5260', '5. volume': '7648'}"
2022-10-18 17:00:00,,"{'1. open': '239.2080', '2. high': '239.6310', '3. low': '238.6970', '4. close': '239.4370', '5. volume': '22163'}"
2022-10-18 16:00:00,,"{'1. open': '236.2660', '2. high': '239.8980', '3. low': '235.9440', '4. close': '239.2880', '5. volume': '2770735'}"
2022-10-18 15:00:00,,"{'1. open': '235.1570', '2. high': '236.9570', '3. low': '234.3190', '4. close': '236.2770', '5. volume': '2804845'}"
2022-10-18 14:00:00,,"{'1. open': '236.7510', '2. high': '236.9170', '3. low': '233.9430', '4. close': '235.1780', '5. volume': '1716820'}"
2022-10-18 13:00:00,,"{'1. open': '235.8800', '2. high': '237.0460', '3. low': '234.6170', '4. close': '236.7830', '5. volume': '1762642'}"
2022-10-18 12:00:00,,"{'1. open': '234.9590', '2. high': '236.7780', '3. low': '234.6360', '4. close': '235.8810', '5. volume': '2116749'}"
2022-10-18 11:00:00,,"{'1. open': '237.2560', '2. high': '237.2840', '3. low': '233.1010', '4. close': '234.9800', '5. volume': '2785342'}"
2022-10-18 10:00:00,,"{'1. open': '237.7020', '2. high': '239.0470', '3. low': '236.3790', '4. close': '237.3070', '5. volume': '2840862'}"
2022-10-18 09:00:00,,"{'1. open': '241.3670', '2. high': '241.8400', '3. low': '237.4180', '4. close': '237.6940', '5. volume': '3192246'}"
2022-10-18 08:00:00,,"{'1. open': '238.7270', '2. high': '241.6810', '3. low': '234.6530', '4. close': '241.4670', '5. volume': '104014'}"
2022-10-18 07:00:00,,"{'1. open': '238.7020', '2. high': '240.3050', '3. low': '238.6870', '4. close': '240.0310', '5. volume': '34193'}"
2022-10-18 06:00:00,,"{'1. open': '239.3560', '2. high': '239.7990', '3. low': '238.7760', '4. close': '238.9910', '5. volume': '10363'}"
2022-10-18 05:00:00,,"{'1. open': '238.0490', '2. high': '239.4030', '3. low': '237.7760', '4. close': '239.3580', '5. volume': '15069'}"
2022-10-18 04:00:00,,"{'1. open': '238.7020', '2. high': '239.8190', '3. low': '238.0330', '4. close': '238.0500', '5. volume': '11108'}"
2022-10-17 19:00:00,,"{'1. open': '236.9100', '2. high': '237.6400', '3. low': '236.8940', '4. close': '237.6240', '5. volume': '12935'}"
2022-10-17 18:00:00,,"{'1. open': '236.1080', '2. high': '237.0260', '3. low': '236.0920', '4. close': '237.0100', '5. volume': '16999'}"
2022-10-17 17:00:00,,"{'1. open': '235.7190', '2. high': '235.9390', '3. low': '235.4680', '4. close': '235.9230', '5. volume': '8207'}"
2022-10-17 16:00:00,,"{'1. open': '235.2560', '2. high': '235.8370', '3. low': '235.0130', '4. close': '235.5050', '5. volume': '6142158'}"
2022-10-17 15:00:00,,"{'1. open': '235.1370', '2. high': '235.6890', '3. low': '234.4480', '4. close': '235.2570', '5. volume': '3870857'}"
2022-10-17 14:00:00,,"{'1. open': '235.2060', '2. high': '235.7680', '3. low': '234.7750', '4. close': '235.1580', '5. volume': '1460826'}"
2022-10-17 13:00:00,,"{'1. open': '233.7800', '2. high': '235.3030', '3. low': '233.3390', '4. close': '235.1980', '5. volume': '1274553'}"
2022-10-17 12:00:00,,"{'1. open': '234.8200', '2. high': '234.9860', '3. low': '233.5070', '4. close': '233.8010', '5. volume': '1394449'}"
2022-10-17 11:00:00,,"{'1. open': '233.6120', '2. high': '235.2330', '3. low': '232.8690', '4. close': '234.8410', '5. volume': '2104654'}"
2022-10-17 10:00:00,,"{'1. open': '234.9090', '2. high': '235.7980', '3. low': '233.1520', '4. close': '233.6220', '5. volume': '2348149'}"
2022-10-17 09:00:00,,"{'1. open': '231.2450', '2. high': '236.6890', '3. low': '231.1110', '4. close': '234.9120', '5. volume': '3464218'}"
2022-10-17 08:00:00,,"{'1. open': '229.5030', '2. high': '231.2710', '3. low': '225.7910', '4. close': '231.0970', '5. volume': '70694'}"
2022-10-17 07:00:00,,"{'1. open': '229.7790', '2. high': '230.0930', '3. low': '229.1100', '4. close': '230.0770', '5. volume': '14559'}"
2022-10-17 06:00:00,,"{'1. open': '229.2340', '2. high': '230.7170', '3. low': '229.1700', '4. close': '229.6020', '5. volume': '7572'}"
2022-10-17 05:00:00,,"{'1. open': '229.2840', '2. high': '229.4780', '3. low': '229.2690', '4. close': '229.3350', '5. volume': '2537'}"
2022-10-17 04:00:00,,"{'1. open': '229.7790', '2. high': '229.8450', '3. low': '228.8530', '4. close': '229.2350', '5. volume': '16053'}"
2022-10-14 19:00:00,,"{'1. open': '225.8370', '2. high': '225.9320', '3. low': '225.6340', '4. close': '225.7690', '5. volume': '3547'}"
2022-10-14 18:00:00,,"{'1. open': '226.3620', '2. high': '226.3780', '3. low': '225.9010', '4. close': '225.9180', '5. volume': '5166'}"
2022-10-14 17:00:00,,"{'1. open': '226.3320', '2. high': '226.3480', '3. low': '225.8120', '4. close': '226.1550', '5. volume': '5770'}"
2022-10-14 16:00:00,,"{'1. open': '226.3720', '2. high': '226.7550', '3. low': '226.3170', '4. close': '226.4800', '5. volume': '5576780'}"
2022-10-14 15:00:00,,"{'1. open': '227.6990', '2. high': '228.4090', '3. low': '226.1390', '4. close': '226.3930', '5. volume': '4980657'}"
2022-10-14 14:00:00,,"{'1. open': '228.4610', '2. high': '228.4880', '3. low': '226.7930', '4. close': '227.7100', '5. volume': '1600850'}"
2022-10-14 13:00:00,,"{'1. open': '227.5900', '2. high': '228.5080', '3. low': '227.2980', '4. close': '228.4630', '5. volume': '1332156'}"
2022-10-14 12:00:00,,"{'1. open': '227.9860', '2. high': '228.7950', '3. low': '226.8120', '4. close': '227.5910', '5. volume': '1818176'}"
2022-10-14 11:00:00,,"{'1. open': '229.2930', '2. high': '230.7710', '3. low': '227.6940', '4. close': '228.0510', '5. volume': '2259235'}"
2022-10-14 10:00:00,,"{'1. open': '231.8690', '2. high': '231.9350', '3. low': '228.0900', '4. close': '229.2850', '5. volume': '3470939'}"
2022-10-14 09:00:00,,"{'1. open': '234.0180', '2. high': '234.9860', '3. low': '231.5120', '4. close': '231.9390', '5. volume': '3218111'}"
2022-10-14 08:00:00,,"{'1. open': '231.7800', '2. high': '234.6860', '3. low': '230.2690', '4. close': '233.7620', '5. volume': '88358'}"
