,Meta Data,Time Series (60min)
2023-03-30 18:00:00,,"{'1. open': '282.4150', '2. high': '282.5450', '3. low': '281.9820', '4. close': '282.3580', '5. volume': '11776'}"
2023-03-30 17:00:00,,"{'1. open': '282.7950', '2. high': '282.9240', '3. low': '282.5990', '4. close': '282.6170', '5. volume': '5515'}"
2023-03-30 16:00:00,,"{'1. open': '282.8330', '2. high': '282.9820', '3. low': '282.6790', '4. close': '282.8160', '5. volume': '2874557'}"
2023-03-30 15:00:00,,"{'1. open': '282.0960', '2. high': '282.9240', '3. low': '281.6630', '4. close': '282.8760', '5. volume': '2732865'}"
2023-03-30 14:00:00,,"{'1. open': '280.8530', '2. high': '282.3160', '3. low': '280.8070', '4. close': '282.1110', '5. volume': '1772661'}"
2023-03-30 13:00:00,,"{'1. open': '280.8820', '2. high': '281.0220', '3. low': '280.2690', '4. close': '280.8250', '5. volume': '1407987'}"
2023-03-30 12:00:00,,"{'1. open': '281.9870', '2. high': '282.3860', '3. low': '280.6480', '4. close': '280.8740', '5. volume': '1697865'}"
2023-03-30 11:00:00,,"{'1. open': '281.5290', '2. high': '282.5450', '3. low': '281.2250', '4. close': '281.9900', '5. volume': '1885950'}"
2023-03-30 10:00:00,,"{'1. open': '282.2560', '2. high': '282.6950', '3. low': '280.9560', '4. close': '281.5510', '5. volume': '2807304'}"
2023-03-30 09:00:00,,"{'1. open': '282.7440', '2. high': '283.5110', '3. low': '281.1130', '4. close': '282.2610', '5. volume': '2981049'}"
2023-03-30 08:00:00,,"{'1. open': '281.5290', '2. high': '283.1830', '3. low': '279.4830', '4. close': '282.7960', '5. volume': '129151'}"
2023-03-30 07:00:00,,"{'1. open': '281.3000', '2. high': '282.4660', '3. low': '281.2350', '4. close': '282.2980', '5. volume': '30025'}"
2023-03-30 06:00:00,,"{'1. open': '281.1410', '2. high': '281.6990', '3. low': '281.0760', '4. close': '281.3920', '5. volume': '3879'}"
2023-03-30 05:00:00,,"{'1. open': '280.1950', '2. high': '281.5200', '3. low': '280.1900', '4. close': '281.1230', '5. volume': '5660'}"
2023-03-30 04:00:00,,"{'1. open': '280.1250', '2. high': '280.2350', '3. low': '279.8110', '4. close': '280.2170', '5. volume': '4881'}"
2023-03-29 19:00:00,,"{'1. open': '279.7470', '2. high': '279.9370', '3. low': '279.4730', '4. close': '279.7990', '5. volume': '10716'}"
2023-03-29 18:00:00,,"{'1. open': '280.0150', '2. high': '280.0860', '3. low': '279.7920', '4. close': '279.7990', '5. volume': '5675'}"
2023-03-29 17:00:00,,"{'1. open': '279.4980', '2. high': '280.2950', '3. low': '279.3040', '4. close': '280.0110', '5. volume': '48615'}"
2023-03-29 16:00:00,,"{'1. open': '279.5280', '2. high': '279.6080', '3. low': '279.0050', '4. close': '279.4800', '5. volume': '5126691'}"
2023-03-29 15:00:00,,"{'1. open': '278.5320', '2. high': '279.9460', '3. low': '278.1690', '4. close': '279.3210', '5. volume': '3679211'}"
2023-03-29 14:00:00,,"{'1. open': '277.9740', '2. high': '278.6220', '3. low': '277.7600', '4. close': '278.5340', '5. volume': '1348945'}"
2023-03-29 13:00:00,,"{'1. open': '278.1650', '2. high': '278.9510', '3. low': '277.7600', '4. close': '277.9770', '5. volume': '1281612'}"
2023-03-29 12:00:00,,"{'1. open': '278.5020', '2. high': '278.8210', '3. low': '277.9590', '4. close': '278.1560', '5. volume': '1370331'}"
2023-03-29 11:00:00,,"{'1. open': '277.6760', '2. high': '278.7620', '3. low': '277.2130', '4. close': '278.4950', '5. volume': '1739068'}"
2023-03-29 10:00:00,,"{'1. open': '278.7310', '2. high': '279.4690', '3. low': '277.5010', '4. close': '277.6680', '5. volume': '2958723'}"
2023-03-29 09:00:00,,"{'1. open': '276.2910', '2. high': '278.7810', '3. low': '276.2070', '4. close': '278.7090', '5. volume': '2299026'}"
2023-03-29 08:00:00,,"{'1. open': '276.4500', '2. high': '276.7000', '3. low': '274.9130', '4. close': '276.4040', '5. volume': '45637'}"
2023-03-29 07:00:00,,"{'1. open': '276.2320', '2. high': '276.6700', '3. low': '276.1870', '4. close': '276.4130', '5. volume': '20904'}"
2023-03-29 06:00:00,,"{'1. open': '276.4810', '2. high': '276.4910', '3. low': '276.1070', '4. close': '276.3240', '5. volume': '2617'}"
2023-03-29 05:00:00,,"{'1. open': '276.1320', '2. high': '276.6210', '3. low': '276.1270', '4. close': '276.4130', '5. volume': '8002'}"
2023-03-29 04:00:00,,"{'1. open': '275.6940', '2. high': '276.6110', '3. low': '275.6100', '4. close': '275.8760', '5. volume': '9958'}"
2023-03-28 19:00:00,,"{'1. open': '274.5190', '2. high': '274.9980', '3. low': '274.5140', '4. close': '274.9900', '5. volume': '6919'}"
2023-03-28 18:00:00,,"{'1. open': '274.4890', '2. high': '274.7590', '3. low': '274.2160', '4. close': '274.3720', '5. volume': '6124'}"
2023-03-28 17:00:00,,"{'1. open': '274.4490', '2. high': '274.6290', '3. low': '274.3230', '4. close': '274.3300', '5. volume': '3860'}"
2023-03-28 16:00:00,,"{'1. open': '274.0510', '2. high': '274.6890', '3. low': '273.8170', '4. close': '274.4520', '5. volume': '2697405'}"
2023-03-28 15:00:00,,"{'1. open': '272.4380', '2. high': '274.1610', '3. low': '272.4330', '4. close': '274.0830', '5. volume': '2454964'}"
2023-03-28 14:00:00,,"{'1. open': '271.0740', '2. high': '272.4880', '3. low': '270.9800', '4. close': '272.4210', '5. volume': '1264205'}"
2023-03-28 13:00:00,,"{'1. open': '272.2990', '2. high': '272.4680', '3. low': '270.9500', '4. close': '271.0860', '5. volume': '2053288'}"
2023-03-28 12:00:00,,"{'1. open': '272.5770', '2. high': '272.6760', '3. low': '271.8660', '4. close': '272.2910', '5. volume': '1202621'}"
2023-03-28 11:00:00,,"{'1. open': '270.9840', '2. high': '272.9360', '3. low': '270.8750', '4. close': '272.5800', '5. volume': '2348425'}"
2023-03-28 10:00:00,,"{'1. open': '272.5580', '2. high': '273.1060', '3. low': '270.8900', '4. close': '270.9710', '5. volume': '2128652'}"
2023-03-28 09:00:00,,"{'1. open': '274.4200', '2. high': '275.0080', '3. low': '271.5670', '4. close': '272.5610', '5. volume': '2544067'}"
2023-03-28 08:00:00,,"{'1. open': '274.3470', '2. high': '276.1430', '3. low': '274.0260', '4. close': '274.5320', '5. volume': '24783'}"
2023-03-28 07:00:00,,"{'1. open': '274.1810', '2. high': '274.9280', '3. low': '274.1760', '4. close': '274.6210', '5. volume': '4524'}"
2023-03-28 06:00:00,,"{'1. open': '274.0210', '2. high': '274.8280', '3. low': '273.7080', '4. close': '273.8250', '5. volume': '5331'}"
2023-03-28 05:00:00,,"{'1. open': '273.8120', '2. high': '274.3300', '3. low': '273.8070', '4. close': '274.0240', '5. volume': '2385'}"
2023-03-28 04:00:00,,"{'1. open': '275.5650', '2. high': '275.5750', '3. low': '272.9710', '4. close': '273.8250', '5. volume': '8476'}"
2023-03-27 19:00:00,,"{'1. open': '275.3850', '2. high': '275.5750', '3. low': '275.0820', '4. close': '275.5670', '5. volume': '9672'}"
2023-03-27 18:00:00,,"{'1. open': '275.3690', '2. high': '275.3800', '3. low': '275.0120', '4. close': '275.3080', '5. volume': '10590'}"
2023-03-27 17:00:00,,"{'1. open': '275.2760', '2. high': '275.4770', '3. low': '274.9620', '4. close': '274.9700', '5. volume': '30705'}"
2023-03-27 16:00:00,,"{'1. open': '275.1960', '2. high': '275.6250', '3. low': '274.8130', '4. close': '275.3180', '5. volume': '3559671'}"
2023-03-27 15:00:00,,"{'1. open': '275.6940', '2. high': '276.0630', '3. low': '274.5380', '4. close': '275.1990', '5. volume': '3421592'}"
2023-03-27 14:00:00,,"{'1. open': '275.2560', '2. high': '275.9930', '3. low': '274.7130', '4. close': '275.6470', '5. volume': '1579829'}"
2023-03-27 13:00:00,,"{'1. open': '275.2560', '2. high': '275.6650', '3. low': '274.3350', '4. close': '275.2580', '5. volume': '1653184'}"
2023-03-27 12:00:00,,"{'1. open': '274.7680', '2. high': '275.7380', '3. low': '274.3850', '4. close': '275.2390', '5. volume': '1827683'}"
2023-03-27 11:00:00,,"{'1. open': '277.0780', '2. high': '277.1340', '3. low': '274.5440', '4. close': '274.7580', '5. volume': '2839792'}"
2023-03-27 10:00:00,,"{'1. open': '278.9900', '2. high': '280.2050', '3. low': '277.0230', '4. close': '277.0810', '5. volume': '3035850'}"
2023-03-27 09:00:00,,"{'1. open': '279.1990', '2. high': '280.2640', '3. low': '277.3120', '4. close': '278.9930', '5. volume': '2974606'}"
2023-03-27 08:00:00,,"{'1. open': '279.6770', '2. high': '280.7930', '3. low': '278.6650', '4. close': '279.0520', '5. volume': '75627'}"
2023-03-27 07:00:00,,"{'1. open': '280.2940', '2. high': '280.6240', '3. low': '279.5230', '4. close': '279.5500', '5. volume': '33446'}"
2023-03-27 06:00:00,,"{'1. open': '280.1950', '2. high': '280.5940', '3. low': '280.1900', '4. close': '280.2970', '5. volume': '10024'}"
2023-03-27 05:00:00,,"{'1. open': '279.9960', '2. high': '280.3050', '3. low': '279.7020', '4. close': '279.8390', '5. volume': '4005'}"
2023-03-27 04:00:00,,"{'1. open': '278.9900', '2. high': '280.3050', '3. low': '278.7960', '4. close': '280.0880', '5. volume': '9193'}"
2023-03-24 19:00:00,,"{'1. open': '279.7370', '2. high': '279.7470', '3. low': '279.4430', '4. close': '279.6000', '5. volume': '9553'}"
2023-03-24 18:00:00,,"{'1. open': '279.5280', '2. high': '279.8070', '3. low': '279.3930', '4. close': '279.5500', '5. volume': '9138'}"
2023-03-24 17:00:00,,"{'1. open': '279.5710', '2. high': '279.6670', '3. low': '279.2540', '4. close': '279.5000', '5. volume': '24120'}"
2023-03-24 16:00:00,,"{'1. open': '279.3780', '2. high': '279.7370', '3. low': '278.7960', '4. close': '279.5500', '5. volume': '3651410'}"
2023-03-24 15:00:00,,"{'1. open': '277.7450', '2. high': '279.4390', '3. low': '277.4910', '4. close': '279.3710', '5. volume': '3719492'}"
2023-03-24 14:00:00,,"{'1. open': '276.8640', '2. high': '278.0150', '3. low': '276.6450', '4. close': '277.7340', '5. volume': '1453418'}"
2023-03-24 13:00:00,,"{'1. open': '277.0080', '2. high': '278.0150', '3. low': '276.3860', '4. close': '276.8690', '5. volume': '1870353'}"
2023-03-24 12:00:00,,"{'1. open': '278.0640', '2. high': '278.5820', '3. low': '276.0350', '4. close': '277.0110', '5. volume': '2234256'}"
2023-03-24 11:00:00,,"{'1. open': '277.7150', '2. high': '278.5230', '3. low': '275.5260', '4. close': '278.0560', '5. volume': '3066283'}"
2023-03-24 10:00:00,,"{'1. open': '276.5800', '2. high': '277.7510', '3. low': '275.4200', '4. close': '277.6880', '5. volume': '3358952'}"
2023-03-24 09:00:00,,"{'1. open': '275.5150', '2. high': '276.7500', '3. low': '274.0960', '4. close': '276.5130', '5. volume': '2555720'}"
2023-03-24 08:00:00,,"{'1. open': '275.1170', '2. high': '277.6460', '3. low': '273.6180', '4. close': '275.7310', '5. volume': '51680'}"
2023-03-24 07:00:00,,"{'1. open': '275.0170', '2. high': '275.2270', '3. low': '273.8670', '4. close': '274.2330', '5. volume': '30613'}"
2023-03-24 06:00:00,,"{'1. open': '275.6140', '2. high': '275.7540', '3. low': '274.6340', '4. close': '274.7010', '5. volume': '26787'}"
2023-03-24 05:00:00,,"{'1. open': '276.1520', '2. high': '276.8600', '3. low': '275.5400', '4. close': '275.9160', '5. volume': '5928'}"
2023-03-24 04:00:00,,"{'1. open': '277.6950', '2. high': '277.7060', '3. low': '275.8090', '4. close': '276.4730', '5. volume': '16678'}"
2023-03-23 19:00:00,,"{'1. open': '275.9830', '2. high': '276.4020', '3. low': '275.7090', '4. close': '275.8760', '5. volume': '3596'}"
2023-03-23 18:00:00,,"{'1. open': '276.5600', '2. high': '276.5710', '3. low': '275.5700', '4. close': '275.8160', '5. volume': '13114'}"
2023-03-23 17:00:00,,"{'1. open': '276.6200', '2. high': '276.7400', '3. low': '276.4660', '4. close': '276.5630', '5. volume': '142364'}"
2023-03-23 16:00:00,,"{'1. open': '276.4010', '2. high': '277.1980', '3. low': '275.6100', '4. close': '276.6230', '5. volume': '4235894'}"
2023-03-23 15:00:00,,"{'1. open': '276.1120', '2. high': '277.8650', '3. low': '274.0160', '4. close': '276.4430', '5. volume': '5443504'}"
2023-03-23 14:00:00,,"{'1. open': '277.6460', '2. high': '278.0450', '3. low': '274.1970', '4. close': '276.0950', '5. volume': '3905801'}"
2023-03-23 13:00:00,,"{'1. open': '278.8400', '2. high': '279.2200', '3. low': '277.4520', '4. close': '277.6480', '5. volume': '2564248'}"
2023-03-23 12:00:00,,"{'1. open': '279.0890', '2. high': '279.4880', '3. low': '278.4870', '4. close': '278.8130', '5. volume': '2143958'}"
2023-03-23 11:00:00,,"{'1. open': '278.9000', '2. high': '279.8670', '3. low': '278.3880', '4. close': '279.1120', '5. volume': '3060885'}"
2023-03-23 10:00:00,,"{'1. open': '275.8040', '2. high': '278.9410', '3. low': '275.2010', '4. close': '278.8930', '5. volume': '3655931'}"
2023-03-23 09:00:00,,"{'1. open': '275.0670', '2. high': '277.4270', '3. low': '274.1160', '4. close': '275.7960', '5. volume': '2897056'}"
2023-03-23 08:00:00,,"{'1. open': '275.0280', '2. high': '275.4260', '3. low': '270.4420', '4. close': '275.0190', '5. volume': '63763'}"
2023-03-23 07:00:00,,"{'1. open': '274.8380', '2. high': '275.4960', '3. low': '274.1460', '4. close': '274.8000', '5. volume': '18615'}"
2023-03-23 06:00:00,,"{'1. open': '275.3060', '2. high': '275.3160', '3. low': '274.3250', '4. close': '274.8200', '5. volume': '10994'}"
2023-03-23 05:00:00,,"{'1. open': '275.2160', '2. high': '275.4260', '3. low': '274.6840', '4. close': '275.1290', '5. volume': '7668'}"
2023-03-23 04:00:00,,"{'1. open': '272.9260', '2. high': '275.8240', '3. low': '272.8020', '4. close': '275.4870', '5. volume': '19780'}"
2023-03-22 19:00:00,,"{'1. open': '272.0800', '2. high': '272.1400', '3. low': '271.7160', '4. close': '271.8330', '5. volume': '12323'}"
2023-03-22 18:00:00,,"{'1. open': '271.7010', '2. high': '272.1400', '3. low': '271.6770', '4. close': '272.0820', '5. volume': '15742'}"
2023-03-22 17:00:00,,"{'1. open': '271.7010', '2. high': '271.8410', '3. low': '271.5770', '4. close': '271.7650', '5. volume': '20599'}"
2023-03-22 16:00:00,,"{'1. open': '271.1140', '2. high': '272.0700', '3. low': '270.6810', '4. close': '271.6540', '5. volume': '4025473'}"
2023-03-22 15:00:00,,"{'1. open': '275.9830', '2. high': '277.3870', '3. low': '271.0090', '4. close': '271.1160', '5. volume': '5877799'}"
2023-03-22 14:00:00,,"{'1. open': '276.1520', '2. high': '279.8470', '3. low': '275.1810', '4. close': '275.9750', '5. volume': '5047722'}"
2023-03-22 13:00:00,,"{'1. open': '275.7540', '2. high': '276.2320', '3. low': '275.3010', '4. close': '276.1000', '5. volume': '1301464'}"
2023-03-22 12:00:00,,"{'1. open': '276.6700', '2. high': '276.7100', '3. low': '274.5780', '4. close': '275.7560', '5. volume': '1888368'}"
2023-03-22 11:00:00,,"{'1. open': '274.8870', '2. high': '277.0790', '3. low': '274.4150', '4. close': '276.6620', '5. volume': '2272561'}"
2023-03-22 10:00:00,,"{'1. open': '271.9600', '2. high': '276.1230', '3. low': '271.6770', '4. close': '274.9100', '5. volume': '4029150'}"
2023-03-22 09:00:00,,"{'1. open': '272.1570', '2. high': '273.0760', '3. low': '271.4480', '4. close': '271.9730', '5. volume': '1840239'}"
2023-03-22 08:00:00,,"{'1. open': '271.6600', '2. high': '273.0660', '3. low': '270.7220', '4. close': '272.0620', '5. volume': '32902'}"
2023-03-22 07:00:00,,"{'1. open': '271.6710', '2. high': '272.4880', '3. low': '271.6670', '4. close': '271.8430', '5. volume': '14423'}"
2023-03-22 06:00:00,,"{'1. open': '271.7410', '2. high': '271.8410', '3. low': '271.1390', '4. close': '271.7830', '5. volume': '3275'}"
2023-03-22 05:00:00,,"{'1. open': '270.9740', '2. high': '272.1700', '3. low': '270.7510', '4. close': '271.5740', '5. volume': '3116'}"
2023-03-22 04:00:00,,"{'1. open': '271.9100', '2. high': '271.9210', '3. low': '270.8100', '4. close': '271.3150', '5. volume': '7687'}"
2023-03-21 19:00:00,,"{'1. open': '271.8310', '2. high': '272.2190', '3. low': '271.7760', '4. close': '271.7830', '5. volume': '9809'}"
2023-03-21 18:00:00,,"{'1. open': '271.8210', '2. high': '271.9900', '3. low': '271.5270', '4. close': '271.9830', '5. volume': '7399'}"
2023-03-21 17:00:00,,"{'1. open': '272.1090', '2. high': '272.1400', '3. low': '271.7260', '4. close': '271.7340', '5. volume': '11248'}"
2023-03-21 16:00:00,,"{'1. open': '272.6070', '2. high': '272.6180', '3. low': '271.9450', '4. close': '272.0920', '5. volume': '6032949'}"
2023-03-21 15:00:00,,"{'1. open': '270.8850', '2. high': '272.6780', '3. low': '270.8500', '4. close': '272.6200', '5. volume': '3598615'}"
2023-03-21 14:00:00,,"{'1. open': '269.8090', '2. high': '271.2640', '3. low': '269.7750', '4. close': '270.8970', '5. volume': '1693661'}"
2023-03-21 13:00:00,,"{'1. open': '270.7250', '2. high': '271.6320', '3. low': '269.7850', '4. close': '269.8030', '5. volume': '2045227'}"
2023-03-21 12:00:00,,"{'1. open': '269.0820', '2. high': '270.8850', '3. low': '268.8790', '4. close': '270.7180', '5. volume': '2151607'}"
2023-03-21 11:00:00,,"{'1. open': '269.7400', '2. high': '270.3470', '3. low': '268.5200', '4. close': '269.0750', '5. volume': '2671177'}"
2023-03-21 10:00:00,,"{'1. open': '272.7170', '2. high': '273.1750', '3. low': '268.3600', '4. close': '269.7220', '5. volume': '4421880'}"
2023-03-21 09:00:00,,"{'1. open': '272.4180', '2. high': '274.2310', '3. low': '271.6370', '4. close': '272.7060', '5. volume': '2769464'}"
2023-03-21 08:00:00,,"{'1. open': '272.3290', '2. high': '272.6380', '3. low': '270.1830', '4. close': '272.4310', '5. volume': '136372'}"
2023-03-21 07:00:00,,"{'1. open': '270.3370', '2. high': '272.7270', '3. low': '270.2330', '4. close': '272.3310', '5. volume': '48723'}"
2023-03-21 06:00:00,,"{'1. open': '270.6260', '2. high': '271.8010', '3. low': '269.8350', '4. close': '270.3400', '5. volume': '23826'}"
2023-03-21 05:00:00,,"{'1. open': '271.3430', '2. high': '271.3530', '3. low': '270.4320', '4. close': '270.6280', '5. volume': '6223'}"
2023-03-21 04:00:00,,"{'1. open': '271.2530', '2. high': '271.6320', '3. low': '271.0390', '4. close': '271.4250', '5. volume': '3959'}"
2023-03-20 19:00:00,,"{'1. open': '271.1340', '2. high': '271.1440', '3. low': '270.5810', '4. close': '270.8370', '5. volume': '9077'}"
2023-03-20 18:00:00,,"{'1. open': '271.2030', '2. high': '271.2140', '3. low': '271.0390', '4. close': '271.0860', '5. volume': '3118'}"
2023-03-20 17:00:00,,"{'1. open': '271.2030', '2. high': '271.4730', '3. low': '271.1890', '4. close': '271.2060', '5. volume': '9484'}"
2023-03-20 16:00:00,,"{'1. open': '271.0640', '2. high': '271.3200', '3. low': '270.8400', '4. close': '271.1260', '5. volume': '4362882'}"
2023-03-20 15:00:00,,"{'1. open': '269.6800', '2. high': '271.0840', '3. low': '269.1080', '4. close': '271.0660', '5. volume': '4554913'}"
2023-03-20 14:00:00,,"{'1. open': '270.1780', '2. high': '270.2880', '3. low': '269.1080', '4. close': '269.7020', '5. volume': '2450496'}"
2023-03-20 13:00:00,,"{'1. open': '269.6600', '2. high': '270.3570', '3. low': '269.5360', '4. close': '270.1900', '5. volume': '2173509'}"
2023-03-20 12:00:00,,"{'1. open': '269.8790', '2. high': '270.1880', '3. low': '268.7590', '4. close': '269.6430', '5. volume': '2848669'}"
2023-03-20 11:00:00,,"{'1. open': '269.4110', '2. high': '272.6680', '3. low': '269.1490', '4. close': '269.8860', '5. volume': '4288920'}"
2023-03-20 10:00:00,,"{'1. open': '270.3970', '2. high': '272.2390', '3. low': '268.6890', '4. close': '269.4040', '5. volume': '5919041'}"
2023-03-20 09:00:00,,"{'1. open': '277.4370', '2. high': '277.6660', '3. low': '270.0040', '4. close': '270.3940', '5. volume': '4837599'}"
2023-03-20 08:00:00,,"{'1. open': '278.5020', '2. high': '279.2400', '3. low': '275.9080', '4. close': '277.7080', '5. volume': '92856'}"
2023-03-20 07:00:00,,"{'1. open': '278.9400', '2. high': '279.2400', '3. low': '276.9240', '4. close': '277.5090', '5. volume': '36627'}"
2023-03-20 06:00:00,,"{'1. open': '279.3180', '2. high': '279.7770', '3. low': '278.1590', '4. close': '278.8730', '5. volume': '33944'}"
2023-03-20 05:00:00,,"{'1. open': '278.7710', '2. high': '279.9960', '3. low': '278.7660', '4. close': '279.3010', '5. volume': '33673'}"
2023-03-20 04:00:00,,"{'1. open': '274.6490', '2. high': '278.8010', '3. low': '274.6440', '4. close': '278.6040', '5. volume': '32750'}"
2023-03-17 19:00:00,,"{'1. open': '278.0940', '2. high': '278.1940', '3. low': '277.8600', '4. close': '278.1860', '5. volume': '11501'}"
2023-03-17 18:00:00,,"{'1. open': '278.1930', '2. high': '278.3630', '3. low': '277.9200', '4. close': '277.9470', '5. volume': '6183'}"
2023-03-17 17:00:00,,"{'1. open': '278.2630', '2. high': '278.3430', '3. low': '278.1390', '4. close': '278.1960', '5. volume': '39010'}"
2023-03-17 16:00:00,,"{'1. open': '278.0890', '2. high': '278.4930', '3. low': '278.0590', '4. close': '278.2660', '5. volume': '13115565'}"
2023-03-17 15:00:00,,"{'1. open': '276.9390', '2. high': '278.3330', '3. low': '276.1970', '4. close': '278.2260', '5. volume': '5819204'}"
2023-03-17 14:00:00,,"{'1. open': '279.3980', '2. high': '280.0160', '3. low': '275.6990', '4. close': '276.9110', '5. volume': '3342072'}"
2023-03-17 13:00:00,,"{'1. open': '277.3670', '2. high': '279.6780', '3. low': '277.3620', '4. close': '279.3910', '5. volume': '3434759'}"
2023-03-17 12:00:00,,"{'1. open': '276.3010', '2. high': '277.9250', '3. low': '275.6890', '4. close': '277.3450', '5. volume': '2921112'}"
2023-03-17 11:00:00,,"{'1. open': '279.3880', '2. high': '279.3990', '3. low': '275.1320', '4. close': '276.2890', '5. volume': '4842515'}"
2023-03-17 10:00:00,,"{'1. open': '280.3390', '2. high': '282.1270', '3. low': '278.0150', '4. close': '279.3510', '5. volume': '7595453'}"
2023-03-17 09:00:00,,"{'1. open': '276.1330', '2. high': '280.6930', '3. low': '276.1170', '4. close': '280.3170', '5. volume': '13647109'}"
2023-03-17 08:00:00,,"{'1. open': '276.5600', '2. high': '277.6860', '3. low': '275.0120', '4. close': '276.1350', '5. volume': '173239'}"
2023-03-17 07:00:00,,"{'1. open': '276.2120', '2. high': '277.0790', '3. low': '275.6200', '4. close': '277.0210', '5. volume': '59847'}"
2023-03-17 06:00:00,,"{'1. open': '275.7440', '2. high': '276.8200', '3. low': '275.3110', '4. close': '276.0250', '5. volume': '19214'}"
2023-03-17 05:00:00,,"{'1. open': '276.4110', '2. high': '276.5210', '3. low': '275.1320', '4. close': '275.7360', '5. volume': '9668'}"
2023-03-17 04:00:00,,"{'1. open': '275.2160', '2. high': '276.8200', '3. low': '275.2110', '4. close': '276.2440', '5. volume': '36448'}"
2023-03-16 19:00:00,,"{'1. open': '275.0170', '2. high': '275.3260', '3. low': '274.8230', '4. close': '275.1290', '5. volume': '17191'}"
2023-03-16 18:00:00,,"{'1. open': '274.7580', '2. high': '275.0080', '3. low': '273.7180', '4. close': '274.9000', '5. volume': '26638'}"
2023-03-16 17:00:00,,"{'1. open': '275.1260', '2. high': '275.1670', '3. low': '274.6040', '4. close': '274.7610', '5. volume': '19462'}"
2023-03-16 16:00:00,,"{'1. open': '274.9120', '2. high': '275.4060', '3. low': '274.5640', '4. close': '275.0690', '5. volume': '6076079'}"
2023-03-16 15:00:00,,"{'1. open': '274.1910', '2. high': '275.3860', '3. low': '274.1160', '4. close': '275.0390', '5. volume': '6946859'}"
2023-03-16 14:00:00,,"{'1. open': '274.3200', '2. high': '274.8280', '3. low': '273.0510', '4. close': '274.1850', '5. volume': '3044858'}"
2023-03-16 13:00:00,,"{'1. open': '273.9910', '2. high': '274.6390', '3. low': '272.9010', '4. close': '274.3030', '5. volume': '3803040'}"
2023-03-16 12:00:00,,"{'1. open': '271.9400', '2. high': '275.3460', '3. low': '271.3680', '4. close': '273.9990', '5. volume': '6239156'}"
2023-03-16 11:00:00,,"{'1. open': '265.4080', '2. high': '272.7770', '3. low': '264.9750', '4. close': '271.9330', '5. volume': '8067495'}"
2023-03-16 10:00:00,,"{'1. open': '263.4110', '2. high': '265.4980', '3. low': '262.1480', '4. close': '265.4010', '5. volume': '3817249'}"
2023-03-16 09:00:00,,"{'1. open': '264.1390', '2. high': '264.7710', '3. low': '262.2970', '4. close': '263.3990', '5. volume': '2922089'}"
2023-03-16 08:00:00,,"{'1. open': '264.7610', '2. high': '265.3690', '3. low': '263.6380', '4. close': '264.2660', '5. volume': '53996'}"
