,Meta Data,Time Series (60min)
2023-06-29 18:00:00,,"{'1. open': '334.1820', '2. high': '334.4090', '3. low': '334.0000', '4. close': '334.1910', '5. volume': '7809'}"
2023-06-29 17:00:00,,"{'1. open': '334.1920', '2. high': '334.3490', '3. low': '333.8800', '4. close': '334.1810', '5. volume': '100244'}"
2023-06-29 16:00:00,,"{'1. open': '334.1520', '2. high': '334.5490', '3. low': '318.6200', '4. close': '334.2610', '5. volume': '5432343'}"
2023-06-29 15:00:00,,"{'1. open': '334.0820', '2. high': '334.5790', '3. low': '333.1520', '4. close': '334.3400', '5. volume': '2721095'}"
2023-06-29 14:00:00,,"{'1. open': '332.9940', '2. high': '334.1500', '3. low': '332.5730', '4. close': '334.0310', '5. volume': '1378355'}"
2023-06-29 13:00:00,,"{'1. open': '333.3730', '2. high': '334.0160', '3. low': '332.7920', '4. close': '333.0430', '5. volume': '1101437'}"
2023-06-29 12:00:00,,"{'1. open': '334.5960', '2. high': '335.1870', '3. low': '333.0720', '4. close': '333.3820', '5. volume': '1315455'}"
2023-06-29 11:00:00,,"{'1. open': '333.4630', '2. high': '335.4070', '3. low': '333.4610', '4. close': '334.5800', '5. volume': '2092795'}"
2023-06-29 10:00:00,,"{'1. open': '334.0520', '2. high': '334.7080', '3. low': '331.9140', '4. close': '333.4420', '5. volume': '2543386'}"
2023-06-29 09:00:00,,"{'1. open': '334.4910', '2. high': '335.2470', '3. low': '333.0020', '4. close': '334.0560', '5. volume': '2284573'}"
2023-06-29 08:00:00,,"{'1. open': '334.9500', '2. high': '337.1780', '3. low': '333.3960', '4. close': '334.5250', '5. volume': '79684'}"
2023-06-29 07:00:00,,"{'1. open': '334.8900', '2. high': '336.0760', '3. low': '334.8580', '4. close': '335.5880', '5. volume': '34000'}"
2023-06-29 06:00:00,,"{'1. open': '334.1420', '2. high': '335.0880', '3. low': '333.8000', '4. close': '334.8990', '5. volume': '5731'}"
2023-06-29 05:00:00,,"{'1. open': '334.4410', '2. high': '334.6590', '3. low': '333.3910', '4. close': '334.2010', '5. volume': '11298'}"
2023-06-29 04:00:00,,"{'1. open': '336.0880', '2. high': '336.0960', '3. low': '334.0300', '4. close': '334.6200', '5. volume': '13743'}"
2023-06-28 19:00:00,,"{'1. open': '336.4870', '2. high': '336.6940', '3. low': '335.2870', '4. close': '335.7870', '5. volume': '15008'}"
2023-06-28 18:00:00,,"{'1. open': '335.8580', '2. high': '336.5550', '3. low': '335.1370', '4. close': '336.4860', '5. volume': '235019'}"
2023-06-28 17:00:00,,"{'1. open': '335.8280', '2. high': '336.1250', '3. low': '317.1900', '4. close': '335.8470', '5. volume': '466342'}"
2023-06-28 16:00:00,,"{'1. open': '335.2190', '2. high': '336.7940', '3. low': '334.8180', '4. close': '335.7770', '5. volume': '5629552'}"
2023-06-28 15:00:00,,"{'1. open': '334.4810', '2. high': '335.2470', '3. low': '333.1020', '4. close': '335.1790', '5. volume': '3222767'}"
2023-06-28 14:00:00,,"{'1. open': '334.5810', '2. high': '335.4770', '3. low': '334.2890', '4. close': '334.4400', '5. volume': '1547226'}"
2023-06-28 13:00:00,,"{'1. open': '334.2910', '2. high': '334.9380', '3. low': '333.7500', '4. close': '334.4900', '5. volume': '2153560'}"
2023-06-28 12:00:00,,"{'1. open': '336.3970', '2. high': '337.2330', '3. low': '333.8600', '4. close': '334.3390', '5. volume': '1984460'}"
2023-06-28 11:00:00,,"{'1. open': '336.5670', '2. high': '337.1630', '3. low': '334.5190', '4. close': '336.4260', '5. volume': '1834900'}"
2023-06-28 10:00:00,,"{'1. open': '334.7900', '2. high': '337.2730', '3. low': '333.2260', '4. close': '336.5560', '5. volume': '2919209'}"
2023-06-28 09:00:00,,"{'1. open': '334.5610', '2. high': '336.1060', '3. low': '330.2280', '4. close': '334.8090', '5. volume': '2269542'}"
2023-06-28 08:00:00,,"{'1. open': '334.7500', '2. high': '336.2250', '3. low': '332.9920', '4. close': '334.5780', '5. volume': '85875'}"
2023-06-28 07:00:00,,"{'1. open': '334.8400', '2. high': '336.1950', '3. low': '334.5190', '4. close': '334.5300', '5. volume': '55126'}"
2023-06-28 06:00:00,,"{'1. open': '334.4410', '2. high': '335.0480', '3. low': '334.3090', '4. close': '334.8390', '5. volume': '7932'}"
2023-06-28 05:00:00,,"{'1. open': '334.2910', '2. high': '334.5890', '3. low': '333.7000', '4. close': '334.3400', '5. volume': '11856'}"
2023-06-28 04:00:00,,"{'1. open': '333.8320', '2. high': '335.5670', '3. low': '333.5110', '4. close': '334.3900', '5. volume': '17264'}"
2023-06-27 19:00:00,,"{'1. open': '333.1140', '2. high': '333.8400', '3. low': '333.0220', '4. close': '333.8310', '5. volume': '24635'}"
2023-06-27 18:00:00,,"{'1. open': '333.1460', '2. high': '333.8600', '3. low': '332.9020', '4. close': '333.1030', '5. volume': '40985'}"
2023-06-27 17:00:00,,"{'1. open': '327.9050', '2. high': '344.7740', '3. low': '327.9030', '4. close': '333.2930', '5. volume': '200476'}"
2023-06-27 16:00:00,,"{'1. open': '333.8320', '2. high': '334.2990', '3. low': '333.1320', '4. close': '333.6320', '5. volume': '8767790'}"
2023-06-27 15:00:00,,"{'1. open': '334.9500', '2. high': '335.2770', '3. low': '333.6010', '4. close': '333.8310', '5. volume': '3492921'}"
2023-06-27 14:00:00,,"{'1. open': '334.0320', '2. high': '335.4470', '3. low': '333.7350', '4. close': '334.9170', '5. volume': '2103742'}"
2023-06-27 13:00:00,,"{'1. open': '332.0460', '2. high': '334.0500', '3. low': '331.5650', '4. close': '334.0010', '5. volume': '2682497'}"
2023-06-27 12:00:00,,"{'1. open': '331.7770', '2. high': '332.3030', '3. low': '330.5670', '4. close': '332.0570', '5. volume': '1952884'}"
2023-06-27 11:00:00,,"{'1. open': '330.1000', '2. high': '332.1440', '3. low': '328.6010', '4. close': '331.7660', '5. volume': '2473077'}"
2023-06-27 10:00:00,,"{'1. open': '332.5300', '2. high': '333.0520', '3. low': '329.5790', '4. close': '330.0690', '5. volume': '3020566'}"
2023-06-27 09:00:00,,"{'1. open': '330.0300', '2. high': '333.4160', '3. low': '329.7990', '4. close': '332.5340', '5. volume': '2881498'}"
2023-06-27 08:00:00,,"{'1. open': '329.7610', '2. high': '334.5790', '3. low': '327.3240', '4. close': '329.8500', '5. volume': '96407'}"
2023-06-27 07:00:00,,"{'1. open': '329.7710', '2. high': '330.2380', '3. low': '329.3500', '4. close': '329.9000', '5. volume': '43085'}"
2023-06-27 06:00:00,,"{'1. open': '329.3920', '2. high': '330.3080', '3. low': '329.1700', '4. close': '329.9200', '5. volume': '9621'}"
2023-06-27 05:00:00,,"{'1. open': '328.9830', '2. high': '329.5990', '3. low': '328.8810', '4. close': '329.3810', '5. volume': '3594'}"
2023-06-27 04:00:00,,"{'1. open': '328.9030', '2. high': '329.4290', '3. low': '327.7330', '4. close': '329.0220', '5. volume': '16486'}"
2023-06-26 19:00:00,,"{'1. open': '328.3840', '2. high': '329.3100', '3. low': '327.9030', '4. close': '329.0420', '5. volume': '38468'}"
2023-06-26 18:00:00,,"{'1. open': '328.4940', '2. high': '328.7310', '3. low': '328.0920', '4. close': '328.1240', '5. volume': '8158'}"
2023-06-26 17:00:00,,"{'1. open': '327.9050', '2. high': '328.7310', '3. low': '327.9030', '4. close': '328.2530', '5. volume': '18293'}"
2023-06-26 16:00:00,,"{'1. open': '327.9950', '2. high': '336.3950', '3. low': '327.7430', '4. close': '328.1240', '5. volume': '7157934'}"
2023-06-26 15:00:00,,"{'1. open': '329.6810', '2. high': '329.7390', '3. low': '327.7930', '4. close': '327.9840', '5. volume': '3865576'}"
2023-06-26 14:00:00,,"{'1. open': '329.2620', '2. high': '330.3080', '3. low': '328.8210', '4. close': '329.6700', '5. volume': '1644613'}"
2023-06-26 13:00:00,,"{'1. open': '329.7410', '2. high': '329.8490', '3. low': '328.7710', '4. close': '329.2710', '5. volume': '1726863'}"
2023-06-26 12:00:00,,"{'1. open': '330.6690', '2. high': '331.0660', '3. low': '328.7160', '4. close': '329.7100', '5. volume': '2479119'}"
2023-06-26 11:00:00,,"{'1. open': '333.7360', '2. high': '333.8100', '3. low': '330.1480', '4. close': '330.6680', '5. volume': '2800968'}"
2023-06-26 10:00:00,,"{'1. open': '334.6860', '2. high': '335.4070', '3. low': '332.0640', '4. close': '333.7520', '5. volume': '2445642'}"
2023-06-26 09:00:00,,"{'1. open': '333.7820', '2. high': '334.8780', '3. low': '331.8050', '4. close': '334.7000', '5. volume': '2088712'}"
2023-06-26 08:00:00,,"{'1. open': '333.7920', '2. high': '336.2950', '3. low': '332.7920', '4. close': '333.7820', '5. volume': '48321'}"
2023-06-26 07:00:00,,"{'1. open': '333.7920', '2. high': '334.4390', '3. low': '333.5910', '4. close': '333.9710', '5. volume': '25468'}"
2023-06-26 06:00:00,,"{'1. open': '333.7920', '2. high': '333.9000', '3. low': '333.5110', '4. close': '333.7820', '5. volume': '2120'}"
2023-06-26 05:00:00,,"{'1. open': '333.6730', '2. high': '333.9000', '3. low': '333.3710', '4. close': '333.7920', '5. volume': '3604'}"
2023-06-26 04:00:00,,"{'1. open': '334.3110', '2. high': '338.9990', '3. low': '333.4510', '4. close': '333.6720', '5. volume': '12094'}"
2023-06-23 19:00:00,,"{'1. open': '333.9420', '2. high': '334.2890', '3. low': '333.7900', '4. close': '334.1810', '5. volume': '10183'}"
2023-06-23 18:00:00,,"{'1. open': '334.0920', '2. high': '334.3190', '3. low': '333.8600', '4. close': '333.9910', '5. volume': '52480'}"
2023-06-23 17:00:00,,"{'1. open': '334.2420', '2. high': '334.3190', '3. low': '334.0000', '4. close': '334.0910', '5. volume': '24525'}"
2023-06-23 16:00:00,,"{'1. open': '334.1920', '2. high': '335.9540', '3. low': '333.8500', '4. close': '334.2410', '5. volume': '11080531'}"
2023-06-23 15:00:00,,"{'1. open': '334.8900', '2. high': '335.6240', '3. low': '333.9700', '4. close': '334.3000', '5. volume': '4124504'}"
2023-06-23 14:00:00,,"{'1. open': '336.3770', '2. high': '336.7140', '3. low': '334.5090', '4. close': '334.8890', '5. volume': '1575710'}"
2023-06-23 13:00:00,,"{'1. open': '336.5310', '2. high': '337.2530', '3. low': '336.2960', '4. close': '336.3960', '5. volume': '1413736'}"
2023-06-23 12:00:00,,"{'1. open': '335.1600', '2. high': '336.6040', '3. low': '335.0480', '4. close': '336.4760', '5. volume': '1486013'}"
2023-06-23 11:00:00,,"{'1. open': '335.4140', '2. high': '335.6100', '3. low': '334.3120', '4. close': '335.1390', '5. volume': '1877920'}"
2023-06-23 10:00:00,,"{'1. open': '334.1920', '2. high': '336.3550', '3. low': '333.7800', '4. close': '335.3780', '5. volume': '2888613'}"
2023-06-23 09:00:00,,"{'1. open': '334.2910', '2. high': '337.8070', '3. low': '332.7420', '4. close': '334.1910', '5. volume': '2998865'}"
2023-06-23 08:00:00,,"{'1. open': '336.6060', '2. high': '338.9990', '3. low': '333.3910', '4. close': '334.2910', '5. volume': '120898'}"
2023-06-23 07:00:00,,"{'1. open': '336.4870', '2. high': '337.3030', '3. low': '335.5370', '4. close': '336.0270', '5. volume': '53160'}"
2023-06-23 06:00:00,,"{'1. open': '336.7860', '2. high': '336.7940', '3. low': '336.1450', '4. close': '336.5560', '5. volume': '5081'}"
2023-06-23 05:00:00,,"{'1. open': '336.2370', '2. high': '336.9640', '3. low': '336.1750', '4. close': '336.8350', '5. volume': '6622'}"
2023-06-23 04:00:00,,"{'1. open': '337.3050', '2. high': '338.2710', '3. low': '336.1550', '4. close': '336.1570', '5. volume': '9455'}"
2023-06-22 19:00:00,,"{'1. open': '339.6300', '2. high': '339.7880', '3. low': '338.8990', '4. close': '338.9010', '5. volume': '17885'}"
2023-06-22 18:00:00,,"{'1. open': '339.4700', '2. high': '339.8380', '3. low': '279.9150', '4. close': '339.5790', '5. volume': '10654'}"
2023-06-22 17:00:00,,"{'1. open': '332.8540', '2. high': '339.6080', '3. low': '332.8520', '4. close': '339.3800', '5. volume': '18669'}"
2023-06-22 16:00:00,,"{'1. open': '338.8220', '2. high': '339.4480', '3. low': '336.1470', '4. close': '339.1300', '5. volume': '5763240'}"
2023-06-22 15:00:00,,"{'1. open': '338.2230', '2. high': '339.4090', '3. low': '337.6620', '4. close': '338.9710', '5. volume': '3785416'}"
2023-06-22 14:00:00,,"{'1. open': '337.4150', '2. high': '338.3310', '3. low': '337.1030', '4. close': '338.2160', '5. volume': '2773171'}"
2023-06-22 13:00:00,,"{'1. open': '336.4070', '2. high': '337.4830', '3. low': '335.4670', '4. close': '337.3840', '5. volume': '1684067'}"
2023-06-22 12:00:00,,"{'1. open': '337.3250', '2. high': '337.3530', '3. low': '335.9860', '4. close': '336.4060', '5. volume': '1717248'}"
2023-06-22 11:00:00,,"{'1. open': '335.1600', '2. high': '338.0460', '3. low': '335.1470', '4. close': '337.3340', '5. volume': '2632467'}"
2023-06-22 10:00:00,,"{'1. open': '335.9680', '2. high': '337.8520', '3. low': '334.7380', '4. close': '335.1740', '5. volume': '3949811'}"
2023-06-22 09:00:00,,"{'1. open': '333.6730', '2. high': '336.6790', '3. low': '332.6330', '4. close': '335.9970', '5. volume': '3331330'}"
2023-06-22 08:00:00,,"{'1. open': '333.1040', '2. high': '336.3200', '3. low': '332.1840', '4. close': '333.6820', '5. volume': '80829'}"
2023-06-22 07:00:00,,"{'1. open': '333.2140', '2. high': '334.3590', '3. low': '332.9420', '4. close': '334.0210', '5. volume': '45648'}"
2023-06-22 06:00:00,,"{'1. open': '333.3030', '2. high': '333.5410', '3. low': '332.8020', '4. close': '333.2230', '5. volume': '11804'}"
2023-06-22 05:00:00,,"{'1. open': '332.6650', '2. high': '333.7010', '3. low': '332.6330', '4. close': '333.2830', '5. volume': '6791'}"
2023-06-22 04:00:00,,"{'1. open': '332.6850', '2. high': '333.8800', '3. low': '332.2930', '4. close': '332.6640', '5. volume': '17669'}"
2023-06-21 19:00:00,,"{'1. open': '333.5930', '2. high': '334.4690', '3. low': '333.3110', '4. close': '333.9510', '5. volume': '9705'}"
2023-06-21 18:00:00,,"{'1. open': '333.2940', '2. high': '333.8000', '3. low': '333.0920', '4. close': '333.5820', '5. volume': '23540'}"
2023-06-21 17:00:00,,"{'1. open': '337.3350', '2. high': '337.3430', '3. low': '332.8520', '4. close': '333.2030', '5. volume': '192999'}"
2023-06-21 16:00:00,,"{'1. open': '332.8340', '2. high': '333.5010', '3. low': '332.4730', '4. close': '333.1430', '5. volume': '11747821'}"
2023-06-21 15:00:00,,"{'1. open': '334.1270', '2. high': '334.1900', '3. low': '332.4530', '4. close': '332.8640', '5. volume': '2971377'}"
2023-06-21 14:00:00,,"{'1. open': '333.6530', '2. high': '335.0780', '3. low': '333.4510', '4. close': '334.1110', '5. volume': '1564907'}"
2023-06-21 13:00:00,,"{'1. open': '333.4830', '2. high': '333.7800', '3. low': '332.8420', '4. close': '333.6420', '5. volume': '1336384'}"
2023-06-21 12:00:00,,"{'1. open': '331.7870', '2. high': '333.8700', '3. low': '331.6250', '4. close': '333.5220', '5. volume': '2115692'}"
2023-06-21 11:00:00,,"{'1. open': '333.3330', '2. high': '333.4510', '3. low': '331.3650', '4. close': '331.7250', '5. volume': '2784464'}"
2023-06-21 10:00:00,,"{'1. open': '334.4310', '2. high': '334.6390', '3. low': '332.3630', '4. close': '333.3350', '5. volume': '3432867'}"
2023-06-21 09:00:00,,"{'1. open': '335.9480', '2. high': '337.0240', '3. low': '333.6110', '4. close': '334.4600', '5. volume': '2881125'}"
2023-06-21 08:00:00,,"{'1. open': '336.3470', '2. high': '341.0150', '3. low': '335.2970', '4. close': '335.7080', '5. volume': '1059768'}"
2023-06-21 07:00:00,,"{'1. open': '336.6160', '2. high': '336.8040', '3. low': '335.5470', '4. close': '335.8970', '5. volume': '35165'}"
2023-06-21 06:00:00,,"{'1. open': '336.7260', '2. high': '336.9340', '3. low': '336.2550', '4. close': '336.4360', '5. volume': '10819'}"
2023-06-21 05:00:00,,"{'1. open': '336.5570', '2. high': '336.7940', '3. low': '336.5340', '4. close': '336.7150', '5. volume': '2202'}"
2023-06-21 04:00:00,,"{'1. open': '337.6940', '2. high': '337.7020', '3. low': '336.4850', '4. close': '336.5460', '5. volume': '7076'}"
2023-06-20 19:00:00,,"{'1. open': '337.1850', '2. high': '337.7720', '3. low': '336.8040', '4. close': '337.6330', '5. volume': '16068'}"
2023-06-20 18:00:00,,"{'1. open': '337.0850', '2. high': '337.2430', '3. low': '336.7940', '4. close': '336.8150', '5. volume': '11210'}"
2023-06-20 17:00:00,,"{'1. open': '341.6060', '2. high': '341.6140', '3. low': '336.8740', '4. close': '337.1840', '5. volume': '25633'}"
2023-06-20 16:00:00,,"{'1. open': '337.3350', '2. high': '337.7920', '3. low': '336.7950', '4. close': '337.0150', '5. volume': '8484056'}"
2023-06-20 15:00:00,,"{'1. open': '337.8640', '2. high': '338.4010', '3. low': '337.0830', '4. close': '337.3340', '5. volume': '3698676'}"
2023-06-20 14:00:00,,"{'1. open': '337.9540', '2. high': '338.5200', '3. low': '337.4970', '4. close': '337.8630', '5. volume': '1681488'}"
2023-06-20 13:00:00,,"{'1. open': '338.3330', '2. high': '338.9880', '3. low': '337.7820', '4. close': '337.9430', '5. volume': '1851788'}"
2023-06-20 12:00:00,,"{'1. open': '335.3890', '2. high': '338.6750', '3. low': '335.3420', '4. close': '338.3220', '5. volume': '2273757'}"
2023-06-20 11:00:00,,"{'1. open': '336.0880', '2. high': '337.0930', '3. low': '335.3770', '4. close': '335.3930', '5. volume': '2716796'}"
2023-06-20 10:00:00,,"{'1. open': '338.5320', '2. high': '339.3490', '3. low': '335.1470', '4. close': '336.0940', '5. volume': '4754057'}"
2023-06-20 09:00:00,,"{'1. open': '340.5880', '2. high': '346.3240', '3. low': '337.8820', '4. close': '338.5810', '5. volume': '4010169'}"
2023-06-20 08:00:00,,"{'1. open': '340.0090', '2. high': '341.6140', '3. low': '338.4020', '4. close': '340.5470', '5. volume': '67535'}"
2023-06-20 07:00:00,,"{'1. open': '339.9990', '2. high': '340.1670', '3. low': '339.2890', '4. close': '339.6290', '5. volume': '54313'}"
2023-06-20 06:00:00,,"{'1. open': '339.1710', '2. high': '340.0470', '3. low': '339.1590', '4. close': '339.8490', '5. volume': '11875'}"
2023-06-20 05:00:00,,"{'1. open': '338.7420', '2. high': '339.1790', '3. low': '338.6100', '4. close': '339.1600', '5. volume': '12087'}"
2023-06-20 04:00:00,,"{'1. open': '340.7580', '2. high': '342.4720', '3. low': '338.3900', '4. close': '338.6110', '5. volume': '36291'}"
2023-06-16 19:00:00,,"{'1. open': '341.9050', '2. high': '342.6820', '3. low': '341.8430', '4. close': '342.4530', '5. volume': '10157'}"
2023-06-16 18:00:00,,"{'1. open': '341.9150', '2. high': '342.2730', '3. low': '341.7930', '4. close': '342.1740', '5. volume': '8233'}"
2023-06-16 17:00:00,,"{'1. open': '350.3270', '2. high': '350.3360', '3. low': '341.6040', '4. close': '341.9140', '5. volume': '134059'}"
2023-06-16 16:00:00,,"{'1. open': '341.8700', '2. high': '348.0750', '3. low': '336.4700', '4. close': '341.8250', '5. volume': '22201554'}"
2023-06-16 15:00:00,,"{'1. open': '343.4220', '2. high': '343.5900', '3. low': '341.2240', '4. close': '341.8350', '5. volume': '5721851'}"
2023-06-16 14:00:00,,"{'1. open': '345.2080', '2. high': '345.3460', '3. low': '343.3200', '4. close': '343.4240', '5. volume': '2821862'}"
2023-06-16 13:00:00,,"{'1. open': '345.9670', '2. high': '346.2540', '3. low': '344.6770', '4. close': '345.2070', '5. volume': '1476474'}"
2023-06-16 12:00:00,,"{'1. open': '346.2660', '2. high': '346.4740', '3. low': '345.3860', '4. close': '345.9610', '5. volume': '1768780'}"
2023-06-16 11:00:00,,"{'1. open': '345.9270', '2. high': '347.2020', '3. low': '344.4180', '4. close': '346.2450', '5. volume': '2827080'}"
2023-06-16 10:00:00,,"{'1. open': '345.1380', '2. high': '350.0260', '3. low': '344.4560', '4. close': '345.8860', '5. volume': '4504295'}"
2023-06-16 09:00:00,,"{'1. open': '349.5490', '2. high': '351.5130', '3. low': '333.7700', '4. close': '345.1080', '5. volume': '13662452'}"
2023-06-16 08:00:00,,"{'1. open': '348.6760', '2. high': '350.3660', '3. low': '346.8520', '4. close': '349.5480', '5. volume': '433557'}"
2023-06-16 07:00:00,,"{'1. open': '348.5910', '2. high': '349.8870', '3. low': '348.5590', '4. close': '349.0590', '5. volume': '88655'}"
2023-06-16 06:00:00,,"{'1. open': '348.9000', '2. high': '349.1280', '3. low': '347.3810', '4. close': '348.5400', '5. volume': '30731'}"
2023-06-16 05:00:00,,"{'1. open': '348.9200', '2. high': '349.1280', '3. low': '348.3590', '4. close': '348.9000', '5. volume': '17910'}"
2023-06-16 04:00:00,,"{'1. open': '347.3740', '2. high': '349.1180', '3. low': '347.3710', '4. close': '348.9690', '5. volume': '19678'}"
2023-06-15 19:00:00,,"{'1. open': '347.8030', '2. high': '348.3400', '3. low': '347.6110', '4. close': '348.2610', '5. volume': '19476'}"
2023-06-15 18:00:00,,"{'1. open': '348.9200', '2. high': '349.0180', '3. low': '347.6110', '4. close': '347.7120', '5. volume': '25327'}"
2023-06-15 17:00:00,,"{'1. open': '348.2620', '2. high': '349.2180', '3. low': '347.3610', '4. close': '349.0090', '5. volume': '204182'}"
2023-06-15 16:00:00,,"{'1. open': '347.4340', '2. high': '348.5100', '3. low': '323.3130', '4. close': '348.0610', '5. volume': '10274994'}"
2023-06-15 15:00:00,,"{'1. open': '348.0120', '2. high': '349.1080', '3. low': '346.6630', '4. close': '347.3930', '5. volume': '7037633'}"
2023-06-15 14:00:00,,"{'1. open': '345.9870', '2. high': '348.5000', '3. low': '345.4090', '4. close': '348.0100', '5. volume': '3869451'}"
2023-06-15 13:00:00,,"{'1. open': '345.1130', '2. high': '346.2640', '3. low': '343.6610', '4. close': '345.9760', '5. volume': '3228939'}"
2023-06-15 12:00:00,,"{'1. open': '344.6790', '2. high': '346.0550', '3. low': '344.4280', '4. close': '345.0840', '5. volume': '2731027'}"
2023-06-15 11:00:00,,"{'1. open': '344.4600', '2. high': '345.4360', '3. low': '343.2800', '4. close': '344.6590', '5. volume': '3665027'}"
2023-06-15 10:00:00,,"{'1. open': '340.3780', '2. high': '345.0870', '3. low': '339.6780', '4. close': '344.4640', '5. volume': '7250926'}"
2023-06-15 09:00:00,,"{'1. open': '336.0380', '2. high': '341.2140', '3. low': '332.3180', '4. close': '340.3380', '5. volume': '5071940'}"
2023-06-15 08:00:00,,"{'1. open': '334.7200', '2. high': '337.1830', '3. low': '333.8820', '4. close': '335.9670', '5. volume': '88323'}"
2023-06-15 07:00:00,,"{'1. open': '334.9400', '2. high': '335.2770', '3. low': '334.3890', '4. close': '334.8890', '5. volume': '44898'}"
2023-06-15 06:00:00,,"{'1. open': '334.3010', '2. high': '334.9580', '3. low': '334.0000', '4. close': '334.7790', '5. volume': '14756'}"
2023-06-15 05:00:00,,"{'1. open': '335.1990', '2. high': '335.6460', '3. low': '333.8700', '4. close': '334.3100', '5. volume': '18217'}"
2023-06-15 04:00:00,,"{'1. open': '337.6540', '2. high': '337.6620', '3. low': '335.1370', '4. close': '335.1990', '5. volume': '8875'}"
2023-06-14 19:00:00,,"{'1. open': '337.6840', '2. high': '337.7620', '3. low': '337.2830', '4. close': '337.5540', '5. volume': '12806'}"
2023-06-14 18:00:00,,"{'1. open': '337.2750', '2. high': '337.7420', '3. low': '336.8840', '4. close': '337.5340', '5. volume': '11253'}"
2023-06-14 17:00:00,,"{'1. open': '333.5830', '2. high': '337.9420', '3. low': '333.5810', '4. close': '337.2740', '5. volume': '117957'}"
2023-06-14 16:00:00,,"{'1. open': '336.6360', '2. high': '338.1510', '3. low': '330.5570', '4. close': '337.5840', '5. volume': '8286208'}"
2023-06-14 15:00:00,,"{'1. open': '334.9000', '2. high': '337.3930', '3. low': '334.4290', '4. close': '336.6260', '5. volume': '4761949'}"
2023-06-14 14:00:00,,"{'1. open': '335.9080', '2. high': '335.9860', '3. low': '332.1040', '4. close': '334.8800', '5. volume': '3922459'}"
2023-06-14 13:00:00,,"{'1. open': '336.9860', '2. high': '336.9940', '3. low': '335.5170', '4. close': '335.9470', '5. volume': '1780347'}"
2023-06-14 12:00:00,,"{'1. open': '337.1150', '2. high': '337.3730', '3. low': '336.3150', '4. close': '337.0050', '5. volume': '1560567'}"
2023-06-14 11:00:00,,"{'1. open': '335.6090', '2. high': '338.3310', '3. low': '335.0180', '4. close': '337.1050', '5. volume': '2910059'}"
2023-06-14 10:00:00,,"{'1. open': '334.9650', '2. high': '336.4350', '3. low': '334.6980', '4. close': '335.5680', '5. volume': '3263913'}"
2023-06-14 09:00:00,,"{'1. open': '332.8740', '2. high': '335.1570', '3. low': '332.4030', '4. close': '334.9590', '5. volume': '2576380'}"
2023-06-14 08:00:00,,"{'1. open': '333.7730', '2. high': '334.7980', '3. low': '332.6430', '4. close': '333.0330', '5. volume': '58640'}"
