,Meta Data,Time Series (60min)
2023-09-28 18:00:00,,"{'1. open': '313.8000', '2. high': '314.4200', '3. low': '313.7000', '4. close': '314.3000', '5. volume': '8175'}"
2023-09-28 17:00:00,,"{'1. open': '312.7900', '2. high': '314.4200', '3. low': '312.7900', '4. close': '313.8700', '5. volume': '321146'}"
2023-09-28 16:00:00,,"{'1. open': '313.6200', '2. high': '314.2900', '3. low': '312.1800', '4. close': '313.9000', '5. volume': '4580843'}"
2023-09-28 15:00:00,,"{'1. open': '313.4820', '2. high': '314.6500', '3. low': '312.8100', '4. close': '313.6700', '5. volume': '2796695'}"
2023-09-28 14:00:00,,"{'1. open': '313.4100', '2. high': '314.5200', '3. low': '312.7200', '4. close': '313.4800', '5. volume': '1867345'}"
2023-09-28 13:00:00,,"{'1. open': '314.2400', '2. high': '314.6700', '3. low': '313.0900', '4. close': '313.3700', '5. volume': '1226358'}"
2023-09-28 12:00:00,,"{'1. open': '313.8600', '2. high': '315.4800', '3. low': '313.7300', '4. close': '314.2200', '5. volume': '2191313'}"
2023-09-28 11:00:00,,"{'1. open': '311.4450', '2. high': '314.1240', '3. low': '310.8000', '4. close': '313.8600', '5. volume': '2683685'}"
2023-09-28 10:00:00,,"{'1. open': '311.5700', '2. high': '312.1190', '3. low': '309.8800', '4. close': '311.4500', '5. volume': '2741679'}"
2023-09-28 09:00:00,,"{'1. open': '311.2200', '2. high': '313.2800', '3. low': '309.4500', '4. close': '311.5700', '5. volume': '2957614'}"
2023-09-28 08:00:00,,"{'1. open': '311.8800', '2. high': '313.8000', '3. low': '310.1600', '4. close': '311.1500', '5. volume': '134217'}"
2023-09-28 07:00:00,,"{'1. open': '312.5000', '2. high': '312.7000', '3. low': '310.2800', '4. close': '310.3200', '5. volume': '54774'}"
2023-09-28 06:00:00,,"{'1. open': '313.0800', '2. high': '313.1000', '3. low': '312.0800', '4. close': '312.3000', '5. volume': '13875'}"
2023-09-28 05:00:00,,"{'1. open': '312.7000', '2. high': '313.1000', '3. low': '311.2300', '4. close': '313.0800', '5. volume': '10613'}"
2023-09-28 04:00:00,,"{'1. open': '313.7000', '2. high': '314.8900', '3. low': '312.5100', '4. close': '312.6500', '5. volume': '7547'}"
2023-09-27 19:00:00,,"{'1. open': '313.1900', '2. high': '313.8900', '3. low': '313.0300', '4. close': '313.7800', '5. volume': '14902'}"
2023-09-27 18:00:00,,"{'1. open': '313.7000', '2. high': '313.7500', '3. low': '312.8000', '4. close': '313.2700', '5. volume': '12971'}"
2023-09-27 17:00:00,,"{'1. open': '313.7200', '2. high': '314.8790', '3. low': '291.9110', '4. close': '313.6000', '5. volume': '17872'}"
2023-09-27 16:00:00,,"{'1. open': '312.8500', '2. high': '314.0000', '3. low': '309.9600', '4. close': '313.7300', '5. volume': '5090920'}"
2023-09-27 15:00:00,,"{'1. open': '312.6950', '2. high': '314.2990', '3. low': '311.8700', '4. close': '312.8300', '5. volume': '3355362'}"
2023-09-27 14:00:00,,"{'1. open': '310.1150', '2. high': '313.1600', '3. low': '309.6900', '4. close': '312.6950', '5. volume': '2262652'}"
2023-09-27 13:00:00,,"{'1. open': '311.0300', '2. high': '311.9000', '3. low': '309.7500', '4. close': '310.1100', '5. volume': '1778133'}"
2023-09-27 12:00:00,,"{'1. open': '310.8300', '2. high': '311.2800', '3. low': '310.2700', '4. close': '311.0130', '5. volume': '1390916'}"
2023-09-27 11:00:00,,"{'1. open': '310.3500', '2. high': '311.8770', '3. low': '310.3000', '4. close': '310.8400', '5. volume': '1900203'}"
2023-09-27 10:00:00,,"{'1. open': '312.2050', '2. high': '312.5020', '3. low': '310.1750', '4. close': '310.3470', '5. volume': '3525182'}"
2023-09-27 09:00:00,,"{'1. open': '313.6000', '2. high': '314.1600', '3. low': '311.8100', '4. close': '312.1900', '5. volume': '2103370'}"
2023-09-27 08:00:00,,"{'1. open': '313.7220', '2. high': '315.0000', '3. low': '312.1400', '4. close': '313.6000', '5. volume': '60813'}"
2023-09-27 07:00:00,,"{'1. open': '313.9500', '2. high': '314.1000', '3. low': '313.3200', '4. close': '313.3500', '5. volume': '24732'}"
2023-09-27 06:00:00,,"{'1. open': '313.7700', '2. high': '314.3200', '3. low': '313.6700', '4. close': '313.9900', '5. volume': '6583'}"
2023-09-27 05:00:00,,"{'1. open': '314.0000', '2. high': '314.1400', '3. low': '313.5700', '4. close': '314.0000', '5. volume': '8237'}"
2023-09-27 04:00:00,,"{'1. open': '314.0000', '2. high': '314.6900', '3. low': '313.0300', '4. close': '313.8600', '5. volume': '12860'}"
2023-09-26 19:00:00,,"{'1. open': '312.2600', '2. high': '312.9800', '3. low': '312.1300', '4. close': '312.8000', '5. volume': '19128'}"
2023-09-26 18:00:00,,"{'1. open': '312.1300', '2. high': '312.3500', '3. low': '312.0500', '4. close': '312.2600', '5. volume': '6416'}"
2023-09-26 17:00:00,,"{'1. open': '312.1400', '2. high': '312.1400', '3. low': '301.9280', '4. close': '312.0100', '5. volume': '10933'}"
2023-09-26 16:00:00,,"{'1. open': '312.1300', '2. high': '312.6900', '3. low': '311.5500', '4. close': '312.1400', '5. volume': '7504252'}"
2023-09-26 15:00:00,,"{'1. open': '310.9170', '2. high': '312.4300', '3. low': '310.0200', '4. close': '312.1400', '5. volume': '5388124'}"
2023-09-26 14:00:00,,"{'1. open': '311.5800', '2. high': '311.7800', '3. low': '310.3700', '4. close': '310.9300', '5. volume': '2570908'}"
2023-09-26 13:00:00,,"{'1. open': '312.3400', '2. high': '312.9200', '3. low': '310.6600', '4. close': '311.6200', '5. volume': '2192874'}"
2023-09-26 12:00:00,,"{'1. open': '311.4600', '2. high': '312.8100', '3. low': '311.2500', '4. close': '312.3330', '5. volume': '1807804'}"
2023-09-26 11:00:00,,"{'1. open': '312.8900', '2. high': '313.1400', '3. low': '310.8300', '4. close': '311.4550', '5. volume': '2532099'}"
2023-09-26 10:00:00,,"{'1. open': '313.2400', '2. high': '313.7200', '3. low': '311.5600', '4. close': '312.8900', '5. volume': '4360347'}"
2023-09-26 09:00:00,,"{'1. open': '315.9000', '2. high': '315.9200', '3. low': '313.1850', '4. close': '313.2700', '5. volume': '3039849'}"
2023-09-26 08:00:00,,"{'1. open': '316.3300', '2. high': '317.5400', '3. low': '315.0810', '4. close': '315.6600', '5. volume': '45182'}"
2023-09-26 07:00:00,,"{'1. open': '316.4800', '2. high': '316.6100', '3. low': '315.7500', '4. close': '316.3100', '5. volume': '9568'}"
2023-09-26 06:00:00,,"{'1. open': '315.4800', '2. high': '316.3400', '3. low': '315.3000', '4. close': '316.3400', '5. volume': '4114'}"
2023-09-26 05:00:00,,"{'1. open': '315.3800', '2. high': '316.0000', '3. low': '315.1100', '4. close': '315.5200', '5. volume': '5023'}"
2023-09-26 04:00:00,,"{'1. open': '315.9400', '2. high': '316.8000', '3. low': '315.2800', '4. close': '315.3700', '5. volume': '12634'}"
2023-09-25 19:00:00,,"{'1. open': '317.6000', '2. high': '317.6500', '3. low': '317.0000', '4. close': '317.4200', '5. volume': '12291'}"
2023-09-25 18:00:00,,"{'1. open': '317.6600', '2. high': '317.7500', '3. low': '317.5400', '4. close': '317.6400', '5. volume': '11401'}"
2023-09-25 17:00:00,,"{'1. open': '317.7100', '2. high': '317.8500', '3. low': '303.3460', '4. close': '317.7500', '5. volume': '1266394'}"
2023-09-25 16:00:00,,"{'1. open': '317.5700', '2. high': '317.8500', '3. low': '317.5210', '4. close': '317.7460', '5. volume': '4031839'}"
2023-09-25 15:00:00,,"{'1. open': '315.6100', '2. high': '317.6300', '3. low': '315.0000', '4. close': '317.6000', '5. volume': '3215968'}"
2023-09-25 14:00:00,,"{'1. open': '316.3100', '2. high': '316.4600', '3. low': '315.5000', '4. close': '315.6000', '5. volume': '1346876'}"
2023-09-25 13:00:00,,"{'1. open': '315.6800', '2. high': '316.4510', '3. low': '315.2700', '4. close': '316.2900', '5. volume': '1256724'}"
2023-09-25 12:00:00,,"{'1. open': '316.5100', '2. high': '316.8600', '3. low': '315.3310', '4. close': '315.6800', '5. volume': '1258044'}"
2023-09-25 11:00:00,,"{'1. open': '315.0800', '2. high': '317.2200', '3. low': '315.0800', '4. close': '316.4850', '5. volume': '1587312'}"
2023-09-25 10:00:00,,"{'1. open': '316.4300', '2. high': '317.6200', '3. low': '315.0600', '4. close': '315.1000', '5. volume': '2582171'}"
2023-09-25 09:00:00,,"{'1. open': '316.6000', '2. high': '319.9550', '3. low': '315.6500', '4. close': '316.3900', '5. volume': '2613597'}"
2023-09-25 08:00:00,,"{'1. open': '317.2420', '2. high': '318.8600', '3. low': '314.9300', '4. close': '316.6000', '5. volume': '126137'}"
2023-09-25 07:00:00,,"{'1. open': '317.3500', '2. high': '317.7600', '3. low': '316.0200', '4. close': '316.3300', '5. volume': '22279'}"
2023-09-25 06:00:00,,"{'1. open': '315.6900', '2. high': '318.2700', '3. low': '315.6900', '4. close': '317.3800', '5. volume': '33324'}"
2023-09-25 05:00:00,,"{'1. open': '315.1400', '2. high': '315.9000', '3. low': '315.0200', '4. close': '315.5500', '5. volume': '5798'}"
2023-09-25 04:00:00,,"{'1. open': '317.4000', '2. high': '318.0000', '3. low': '314.4500', '4. close': '315.3800', '5. volume': '16275'}"
2023-09-22 19:00:00,,"{'1. open': '317.1000', '2. high': '317.1000', '3. low': '316.8000', '4. close': '316.8100', '5. volume': '10580'}"
2023-09-22 18:00:00,,"{'1. open': '317.1000', '2. high': '317.1000', '3. low': '316.8000', '4. close': '317.0900', '5. volume': '9403'}"
2023-09-22 17:00:00,,"{'1. open': '317.1000', '2. high': '317.2500', '3. low': '296.6700', '4. close': '317.1000', '5. volume': '29792'}"
2023-09-22 16:00:00,,"{'1. open': '317.0100', '2. high': '336.2820', '3. low': '316.6000', '4. close': '317.0700', '5. volume': '9111149'}"
2023-09-22 15:00:00,,"{'1. open': '317.4300', '2. high': '319.3000', '3. low': '316.1500', '4. close': '317.0100', '5. volume': '3791039'}"
2023-09-22 14:00:00,,"{'1. open': '317.7000', '2. high': '318.0490', '3. low': '316.5900', '4. close': '317.4600', '5. volume': '1435687'}"
2023-09-22 13:00:00,,"{'1. open': '319.7340', '2. high': '319.7450', '3. low': '317.4200', '4. close': '317.7200', '5. volume': '1698932'}"
2023-09-22 12:00:00,,"{'1. open': '319.0400', '2. high': '320.1300', '3. low': '318.9250', '4. close': '319.7100', '5. volume': '1302567'}"
2023-09-22 11:00:00,,"{'1. open': '320.7900', '2. high': '320.9300', '3. low': '319.0000', '4. close': '319.0500', '5. volume': '2204167'}"
2023-09-22 10:00:00,,"{'1. open': '320.2000', '2. high': '321.0400', '3. low': '318.5500', '4. close': '320.7900', '5. volume': '2784751'}"
2023-09-22 09:00:00,,"{'1. open': '321.2800', '2. high': '328.6500', '3. low': '317.6300', '4. close': '320.1800', '5. volume': '2622645'}"
2023-09-22 08:00:00,,"{'1. open': '320.4000', '2. high': '321.9900', '3. low': '319.5300', '4. close': '321.3000', '5. volume': '87673'}"
2023-09-22 07:00:00,,"{'1. open': '320.6300', '2. high': '320.9600', '3. low': '320.0400', '4. close': '320.3700', '5. volume': '24061'}"
2023-09-22 06:00:00,,"{'1. open': '321.0900', '2. high': '321.1600', '3. low': '320.0200', '4. close': '320.8800', '5. volume': '16075'}"
2023-09-22 05:00:00,,"{'1. open': '320.7900', '2. high': '321.1500', '3. low': '320.0200', '4. close': '320.8700', '5. volume': '4272'}"
2023-09-22 04:00:00,,"{'1. open': '321.0100', '2. high': '321.5700', '3. low': '319.5300', '4. close': '320.7800', '5. volume': '16038'}"
2023-09-21 19:00:00,,"{'1. open': '319.4500', '2. high': '320.0000', '3. low': '318.8000', '4. close': '319.3000', '5. volume': '19578'}"
2023-09-21 18:00:00,,"{'1. open': '318.8500', '2. high': '319.5200', '3. low': '318.6700', '4. close': '319.4900', '5. volume': '16443'}"
2023-09-21 17:00:00,,"{'1. open': '318.7800', '2. high': '320.0000', '3. low': '300.5670', '4. close': '318.8900', '5. volume': '1037672'}"
2023-09-21 16:00:00,,"{'1. open': '319.5400', '2. high': '322.1900', '3. low': '307.9000', '4. close': '318.7900', '5. volume': '8201852'}"
2023-09-21 15:00:00,,"{'1. open': '320.5700', '2. high': '321.7600', '3. low': '319.5000', '4. close': '319.5100', '5. volume': '5695811'}"
2023-09-21 14:00:00,,"{'1. open': '321.9500', '2. high': '322.5500', '3. low': '320.3400', '4. close': '320.5400', '5. volume': '2098420'}"
2023-09-21 13:00:00,,"{'1. open': '321.2700', '2. high': '323.4000', '3. low': '321.2000', '4. close': '321.8600', '5. volume': '2590440'}"
2023-09-21 12:00:00,,"{'1. open': '321.7000', '2. high': '321.8100', '3. low': '320.2400', '4. close': '321.2750', '5. volume': '1987785'}"
2023-09-21 11:00:00,,"{'1. open': '323.2500', '2. high': '324.1500', '3. low': '321.5100', '4. close': '321.7100', '5. volume': '3571540'}"
2023-09-21 10:00:00,,"{'1. open': '317.4300', '2. high': '325.3500', '3. low': '315.0000', '4. close': '323.2400', '5. volume': '10282454'}"
2023-09-21 09:00:00,,"{'1. open': '318.5400', '2. high': '329.4400', '3. low': '317.2700', '4. close': '317.4300', '5. volume': '3421728'}"
2023-09-21 08:00:00,,"{'1. open': '319.5450', '2. high': '320.7700', '3. low': '318.0000', '4. close': '318.5400', '5. volume': '138602'}"
2023-09-21 07:00:00,,"{'1. open': '319.6200', '2. high': '319.8500', '3. low': '317.9900', '4. close': '318.9500', '5. volume': '97015'}"
2023-09-21 06:00:00,,"{'1. open': '319.4500', '2. high': '319.7500', '3. low': '319.1000', '4. close': '319.6400', '5. volume': '11574'}"
2023-09-21 05:00:00,,"{'1. open': '319.5000', '2. high': '319.7300', '3. low': '319.2300', '4. close': '319.2800', '5. volume': '5882'}"
2023-09-21 04:00:00,,"{'1. open': '319.5700', '2. high': '320.4800', '3. low': '319.3800', '4. close': '319.4400', '5. volume': '10502'}"
2023-09-20 19:00:00,,"{'1. open': '320.2800', '2. high': '320.5000', '3. low': '320.0000', '4. close': '320.0600', '5. volume': '33677'}"
2023-09-20 18:00:00,,"{'1. open': '320.6300', '2. high': '320.9000', '3. low': '320.0500', '4. close': '320.2000', '5. volume': '23941'}"
2023-09-20 17:00:00,,"{'1. open': '320.7900', '2. high': '320.7900', '3. low': '305.4170', '4. close': '320.6500', '5. volume': '1204286'}"
2023-09-20 16:00:00,,"{'1. open': '320.7600', '2. high': '325.7200', '3. low': '320.1100', '4. close': '320.5800', '5. volume': '6101502'}"
2023-09-20 15:00:00,,"{'1. open': '324.0900', '2. high': '324.6700', '3. low': '320.5100', '4. close': '320.7500', '5. volume': '4724014'}"
2023-09-20 14:00:00,,"{'1. open': '325.6300', '2. high': '326.6270', '3. low': '323.7500', '4. close': '324.1300', '5. volume': '3108081'}"
2023-09-20 13:00:00,,"{'1. open': '326.6500', '2. high': '326.6500', '3. low': '325.5350', '4. close': '325.7600', '5. volume': '1198260'}"
2023-09-20 12:00:00,,"{'1. open': '327.1900', '2. high': '327.2280', '3. low': '326.2200', '4. close': '326.6500', '5. volume': '1223593'}"
2023-09-20 11:00:00,,"{'1. open': '327.2800', '2. high': '327.3600', '3. low': '325.0300', '4. close': '327.2000', '5. volume': '1771257'}"
2023-09-20 10:00:00,,"{'1. open': '328.9000', '2. high': '329.1600', '3. low': '327.2000', '4. close': '327.2800', '5. volume': '1997340'}"
2023-09-20 09:00:00,,"{'1. open': '329.9900', '2. high': '330.3840', '3. low': '327.9000', '4. close': '328.9000', '5. volume': '1953448'}"
2023-09-20 08:00:00,,"{'1. open': '329.2000', '2. high': '330.2000', '3. low': '328.1670', '4. close': '330.0000', '5. volume': '541858'}"
2023-09-20 07:00:00,,"{'1. open': '329.1200', '2. high': '329.6500', '3. low': '328.9000', '4. close': '329.1000', '5. volume': '12336'}"
2023-09-20 06:00:00,,"{'1. open': '329.3100', '2. high': '329.3700', '3. low': '329.0100', '4. close': '329.0800', '5. volume': '1494'}"
2023-09-20 05:00:00,,"{'1. open': '329.1000', '2. high': '329.3900', '3. low': '328.9400', '4. close': '329.3700', '5. volume': '1730'}"
2023-09-20 04:00:00,,"{'1. open': '328.8000', '2. high': '329.1200', '3. low': '328.1000', '4. close': '329.0000', '5. volume': '12633'}"
2023-09-19 19:00:00,,"{'1. open': '328.8800', '2. high': '328.9800', '3. low': '328.6400', '4. close': '328.9100', '5. volume': '4026'}"
2023-09-19 18:00:00,,"{'1. open': '328.7900', '2. high': '328.9900', '3. low': '328.6900', '4. close': '328.8800', '5. volume': '4793'}"
2023-09-19 17:00:00,,"{'1. open': '328.8300', '2. high': '333.5150', '3. low': '306.9750', '4. close': '328.7900', '5. volume': '7729'}"
2023-09-19 16:00:00,,"{'1. open': '328.6300', '2. high': '329.0600', '3. low': '328.4600', '4. close': '328.8400', '5. volume': '5465428'}"
2023-09-19 15:00:00,,"{'1. open': '327.6700', '2. high': '329.3900', '3. low': '327.5500', '4. close': '328.6300', '5. volume': '2271978'}"
2023-09-19 14:00:00,,"{'1. open': '328.2500', '2. high': '329.1900', '3. low': '327.6500', '4. close': '327.6500', '5. volume': '1493904'}"
2023-09-19 13:00:00,,"{'1. open': '326.3400', '2. high': '328.3700', '3. low': '326.2800', '4. close': '328.2300', '5. volume': '1229848'}"
2023-09-19 12:00:00,,"{'1. open': '326.4500', '2. high': '326.6780', '3. low': '325.5600', '4. close': '326.3400', '5. volume': '1178162'}"
2023-09-19 11:00:00,,"{'1. open': '325.1400', '2. high': '326.5800', '3. low': '325.0200', '4. close': '326.4500', '5. volume': '1571199'}"
2023-09-19 10:00:00,,"{'1. open': '326.6700', '2. high': '326.7650', '3. low': '324.5100', '4. close': '325.1400', '5. volume': '2566143'}"
2023-09-19 09:00:00,,"{'1. open': '327.8300', '2. high': '328.7500', '3. low': '324.8700', '4. close': '326.6600', '5. volume': '3055401'}"
2023-09-19 08:00:00,,"{'1. open': '329.0600', '2. high': '330.3000', '3. low': '327.0650', '4. close': '327.9000', '5. volume': '95132'}"
2023-09-19 07:00:00,,"{'1. open': '329.2400', '2. high': '329.5000', '3. low': '328.5300', '4. close': '328.8000', '5. volume': '12242'}"
2023-09-19 06:00:00,,"{'1. open': '329.3600', '2. high': '329.6500', '3. low': '329.1000', '4. close': '329.2900', '5. volume': '4498'}"
2023-09-19 05:00:00,,"{'1. open': '329.5200', '2. high': '329.6600', '3. low': '329.2800', '4. close': '329.3000', '5. volume': '1438'}"
2023-09-19 04:00:00,,"{'1. open': '329.0600', '2. high': '329.5700', '3. low': '329.0600', '4. close': '329.5600', '5. volume': '2082'}"
2023-09-18 19:00:00,,"{'1. open': '329.3100', '2. high': '329.3300', '3. low': '329.0200', '4. close': '329.0900', '5. volume': '4292'}"
2023-09-18 18:00:00,,"{'1. open': '328.8800', '2. high': '329.5000', '3. low': '328.5600', '4. close': '329.2700', '5. volume': '4341'}"
2023-09-18 17:00:00,,"{'1. open': '329.0000', '2. high': '331.7890', '3. low': '306.5260', '4. close': '328.8900', '5. volume': '170359'}"
2023-09-18 16:00:00,,"{'1. open': '329.1000', '2. high': '329.8500', '3. low': '327.7000', '4. close': '329.0000', '5. volume': '6309316'}"
2023-09-18 15:00:00,,"{'1. open': '326.8100', '2. high': '329.3200', '3. low': '326.5800', '4. close': '329.1000', '5. volume': '2740309'}"
2023-09-18 14:00:00,,"{'1. open': '328.1500', '2. high': '328.6400', '3. low': '326.3600', '4. close': '326.8200', '5. volume': '1224432'}"
2023-09-18 13:00:00,,"{'1. open': '328.7000', '2. high': '329.0500', '3. low': '327.3400', '4. close': '328.0900', '5. volume': '1286016'}"
2023-09-18 12:00:00,,"{'1. open': '329.9800', '2. high': '330.0800', '3. low': '328.6500', '4. close': '328.6700', '5. volume': '1107044'}"
2023-09-18 11:00:00,,"{'1. open': '328.7700', '2. high': '330.4000', '3. low': '328.3720', '4. close': '329.9250', '5. volume': '1533726'}"
2023-09-18 10:00:00,,"{'1. open': '329.1400', '2. high': '329.8000', '3. low': '328.0600', '4. close': '328.7800', '5. volume': '2142655'}"
2023-09-18 09:00:00,,"{'1. open': '328.9990', '2. high': '330.3150', '3. low': '326.8500', '4. close': '329.1900', '5. volume': '2788683'}"
2023-09-18 08:00:00,,"{'1. open': '330.5700', '2. high': '335.4500', '3. low': '328.6000', '4. close': '329.0000', '5. volume': '77545'}"
2023-09-18 07:00:00,,"{'1. open': '330.6300', '2. high': '330.7500', '3. low': '328.6500', '4. close': '328.6900', '5. volume': '32756'}"
2023-09-18 06:00:00,,"{'1. open': '330.5300', '2. high': '330.7700', '3. low': '330.0700', '4. close': '330.5800', '5. volume': '7169'}"
2023-09-18 05:00:00,,"{'1. open': '330.8100', '2. high': '331.0000', '3. low': '330.4600', '4. close': '330.5600', '5. volume': '2549'}"
2023-09-18 04:00:00,,"{'1. open': '330.5000', '2. high': '331.3100', '3. low': '330.0200', '4. close': '330.8100', '5. volume': '8260'}"
2023-09-15 19:00:00,,"{'1. open': '330.1600', '2. high': '330.2000', '3. low': '329.9500', '4. close': '329.9500', '5. volume': '7802'}"
2023-09-15 18:00:00,,"{'1. open': '330.2200', '2. high': '340.1500', '3. low': '330.1100', '4. close': '330.1600', '5. volume': '5457'}"
2023-09-15 17:00:00,,"{'1. open': '330.0400', '2. high': '336.2820', '3. low': '330.0400', '4. close': '330.2100', '5. volume': '842425'}"
2023-09-15 16:00:00,,"{'1. open': '330.2700', '2. high': '336.8630', '3. low': '329.8900', '4. close': '330.0400', '5. volume': '21341665'}"
2023-09-15 15:00:00,,"{'1. open': '330.3100', '2. high': '331.4400', '3. low': '330.0500', '4. close': '330.2500', '5. volume': '3541981'}"
2023-09-15 14:00:00,,"{'1. open': '331.1500', '2. high': '331.3100', '3. low': '329.6500', '4. close': '330.3400', '5. volume': '1754536'}"
2023-09-15 13:00:00,,"{'1. open': '333.1890', '2. high': '333.2000', '3. low': '330.7700', '4. close': '331.1500', '5. volume': '2476538'}"
2023-09-15 12:00:00,,"{'1. open': '332.2800', '2. high': '333.4200', '3. low': '332.1100', '4. close': '333.1500', '5. volume': '2390625'}"
2023-09-15 11:00:00,,"{'1. open': '332.6100', '2. high': '332.9100', '3. low': '331.5800', '4. close': '332.2370', '5. volume': '2502710'}"
2023-09-15 10:00:00,,"{'1. open': '333.2400', '2. high': '333.9800', '3. low': '332.0300', '4. close': '332.6200', '5. volume': '2819367'}"
2023-09-15 09:00:00,,"{'1. open': '337.8800', '2. high': '338.6400', '3. low': '332.3500', '4. close': '333.2000', '5. volume': '8700018'}"
2023-09-15 08:00:00,,"{'1. open': '338.9700', '2. high': '340.3400', '3. low': '337.7700', '4. close': '337.8000', '5. volume': '62817'}"
2023-09-15 07:00:00,,"{'1. open': '338.9200', '2. high': '339.1300', '3. low': '338.6700', '4. close': '338.7800', '5. volume': '13091'}"
2023-09-15 06:00:00,,"{'1. open': '338.6400', '2. high': '338.9900', '3. low': '338.5400', '4. close': '338.9900', '5. volume': '2732'}"
2023-09-15 05:00:00,,"{'1. open': '339.0600', '2. high': '339.2100', '3. low': '338.4600', '4. close': '338.6400', '5. volume': '4888'}"
2023-09-15 04:00:00,,"{'1. open': '340.0500', '2. high': '340.0500', '3. low': '339.0700', '4. close': '339.1500', '5. volume': '6809'}"
2023-09-14 19:00:00,,"{'1. open': '339.7700', '2. high': '340.3000', '3. low': '339.7000', '4. close': '340.2000', '5. volume': '26005'}"
2023-09-14 18:00:00,,"{'1. open': '339.5470', '2. high': '339.7800', '3. low': '339.2600', '4. close': '339.7000', '5. volume': '5316'}"
2023-09-14 17:00:00,,"{'1. open': '339.6200', '2. high': '339.8100', '3. low': '339.2200', '4. close': '339.5400', '5. volume': '24193'}"
2023-09-14 16:00:00,,"{'1. open': '338.6200', '2. high': '340.2600', '3. low': '331.3900', '4. close': '339.6200', '5. volume': '7354874'}"
2023-09-14 15:00:00,,"{'1. open': '338.8400', '2. high': '339.7800', '3. low': '338.1800', '4. close': '338.6800', '5. volume': '3352639'}"
2023-09-14 14:00:00,,"{'1. open': '339.1850', '2. high': '339.1850', '3. low': '338.3800', '4. close': '338.8400', '5. volume': '1231097'}"
2023-09-14 13:00:00,,"{'1. open': '340.1600', '2. high': '340.1600', '3. low': '339.2000', '4. close': '339.2000', '5. volume': '1044196'}"
2023-09-14 12:00:00,,"{'1. open': '340.2050', '2. high': '340.7100', '3. low': '339.4280', '4. close': '340.1500', '5. volume': '1569947'}"
2023-09-14 11:00:00,,"{'1. open': '339.8600', '2. high': '340.8600', '3. low': '338.3950', '4. close': '340.1900', '5. volume': '3306642'}"
2023-09-14 10:00:00,,"{'1. open': '337.7550', '2. high': '340.0300', '3. low': '336.6200', '4. close': '339.8400', '5. volume': '2319340'}"
2023-09-14 09:00:00,,"{'1. open': '337.9800', '2. high': '340.4700', '3. low': '331.2100', '4. close': '337.7400', '5. volume': '3046475'}"
2023-09-14 08:00:00,,"{'1. open': '337.5800', '2. high': '338.5800', '3. low': '336.0600', '4. close': '337.9300', '5. volume': '152949'}"
