,Meta Data,Time Series (60min)
1. Information,"Intraday (60min) open, high, low, close prices and volume",
2. Symbol,WTI,
3. Last Refreshed,2023-06-30 19:00:00,
4. Interval,60min,
5. Output Size,Full size,
6. Time Zone,US/Eastern,
2023-06-30 19:00:00,,"{'1. open': '3.8700', '2. high': '3.9100', '3. low': '3.8700', '4. close': '3.9100', '5. volume': '101325'}"
2023-06-30 18:00:00,,"{'1. open': '3.8700', '2. high': '3.8930', '3. low': '3.8700', '4. close': '3.8930', '5. volume': '101146'}"
2023-06-30 17:00:00,,"{'1. open': '3.8700', '2. high': '3.9300', '3. low': '3.8690', '4. close': '3.8800', '5. volume': '258'}"
2023-06-30 16:00:00,,"{'1. open': '3.8650', '2. high': '3.8700', '3. low': '3.8600', '4. close': '3.8700', '5. volume': '328698'}"
2023-06-30 15:00:00,,"{'1. open': '3.8950', '2. high': '3.9000', '3. low': '3.8600', '4. close': '3.8650', '5. volume': '287397'}"
2023-06-30 14:00:00,,"{'1. open': '3.9100', '2. high': '3.9200', '3. low': '3.8950', '4. close': '3.8950', '5. volume': '115176'}"
2023-06-30 13:00:00,,"{'1. open': '3.9250', '2. high': '3.9300', '3. low': '3.9000', '4. close': '3.9000', '5. volume': '112290'}"
2023-06-30 12:00:00,,"{'1. open': '3.9000', '2. high': '3.9300', '3. low': '3.9000', '4. close': '3.9250', '5. volume': '152310'}"
2023-06-30 11:00:00,,"{'1. open': '3.8850', '2. high': '3.9200', '3. low': '3.8800', '4. close': '3.9000', '5. volume': '196740'}"
2023-06-30 10:00:00,,"{'1. open': '3.8950', '2. high': '3.9300', '3. low': '3.8800', '4. close': '3.8900', '5. volume': '244399'}"
2023-06-30 09:00:00,,"{'1. open': '3.9400', '2. high': '3.9700', '3. low': '3.8550', '4. close': '3.9000', '5. volume': '221456'}"
2023-06-30 08:00:00,,"{'1. open': '3.9000', '2. high': '3.9400', '3. low': '3.9000', '4. close': '3.9400', '5. volume': '3635'}"
2023-06-30 07:00:00,,"{'1. open': '3.9200', '2. high': '3.9500', '3. low': '3.9100', '4. close': '3.9200', '5. volume': '565'}"
2023-06-30 04:00:00,,"{'1. open': '3.9200', '2. high': '3.9200', '3. low': '3.9200', '4. close': '3.9200', '5. volume': '1'}"
2023-06-29 19:00:00,,"{'1. open': '3.8900', '2. high': '3.9300', '3. low': '3.8900', '4. close': '3.9300', '5. volume': '109868'}"
2023-06-29 18:00:00,,"{'1. open': '3.9200', '2. high': '3.9200', '3. low': '3.8800', '4. close': '3.8900', '5. volume': '106707'}"
2023-06-29 17:00:00,,"{'1. open': '3.8800', '2. high': '3.9000', '3. low': '3.8800', '4. close': '3.9000', '5. volume': '266'}"
2023-06-29 16:00:00,,"{'1. open': '3.8950', '2. high': '3.9000', '3. low': '3.8900', '4. close': '3.9000', '5. volume': '345069'}"
2023-06-29 15:00:00,,"{'1. open': '3.8700', '2. high': '3.9100', '3. low': '3.8700', '4. close': '3.8950', '5. volume': '182840'}"
2023-06-29 14:00:00,,"{'1. open': '3.8800', '2. high': '3.8900', '3. low': '3.8700', '4. close': '3.8700', '5. volume': '103860'}"
2023-06-29 13:00:00,,"{'1. open': '3.8750', '2. high': '3.8900', '3. low': '3.8600', '4. close': '3.8800', '5. volume': '123912'}"
2023-06-29 12:00:00,,"{'1. open': '3.8450', '2. high': '3.8800', '3. low': '3.8400', '4. close': '3.8780', '5. volume': '138384'}"
2023-06-29 11:00:00,,"{'1. open': '3.8700', '2. high': '3.8750', '3. low': '3.8200', '4. close': '3.8400', '5. volume': '143573'}"
2023-06-29 10:00:00,,"{'1. open': '3.8600', '2. high': '3.9200', '3. low': '3.8600', '4. close': '3.8740', '5. volume': '201736'}"
2023-06-29 09:00:00,,"{'1. open': '3.8300', '2. high': '3.8800', '3. low': '3.8000', '4. close': '3.8600', '5. volume': '107663'}"
2023-06-29 08:00:00,,"{'1. open': '3.8400', '2. high': '3.8830', '3. low': '3.8400', '4. close': '3.8550', '5. volume': '688'}"
2023-06-29 07:00:00,,"{'1. open': '3.9200', '2. high': '3.9200', '3. low': '3.8200', '4. close': '3.8600', '5. volume': '1252'}"
2023-06-28 19:00:00,,"{'1. open': '3.8200', '2. high': '3.8400', '3. low': '3.8200', '4. close': '3.8400', '5. volume': '101065'}"
2023-06-28 18:00:00,,"{'1. open': '3.8200', '2. high': '3.8200', '3. low': '3.8200', '4. close': '3.8200', '5. volume': '101996'}"
2023-06-28 17:00:00,,"{'1. open': '3.8200', '2. high': '3.8300', '3. low': '3.8200', '4. close': '3.8200', '5. volume': '1100'}"
2023-06-28 16:00:00,,"{'1. open': '3.8200', '2. high': '3.8300', '3. low': '3.8200', '4. close': '3.8300', '5. volume': '331635'}"
2023-06-28 15:00:00,,"{'1. open': '3.8250', '2. high': '3.8500', '3. low': '3.8100', '4. close': '3.8200', '5. volume': '426005'}"
2023-06-28 14:00:00,,"{'1. open': '3.7800', '2. high': '3.8300', '3. low': '3.7800', '4. close': '3.8250', '5. volume': '142125'}"
2023-06-28 13:00:00,,"{'1. open': '3.7450', '2. high': '3.8000', '3. low': '3.7450', '4. close': '3.7850', '5. volume': '179058'}"
2023-06-28 12:00:00,,"{'1. open': '3.7450', '2. high': '3.7700', '3. low': '3.7350', '4. close': '3.7490', '5. volume': '127006'}"
2023-06-28 11:00:00,,"{'1. open': '3.7200', '2. high': '3.7600', '3. low': '3.7150', '4. close': '3.7500', '5. volume': '122856'}"
2023-06-28 10:00:00,,"{'1. open': '3.7290', '2. high': '3.7600', '3. low': '3.7050', '4. close': '3.7100', '5. volume': '141760'}"
2023-06-28 09:00:00,,"{'1. open': '3.7900', '2. high': '3.8100', '3. low': '3.6900', '4. close': '3.7200', '5. volume': '181306'}"
2023-06-28 08:00:00,,"{'1. open': '3.8000', '2. high': '3.8200', '3. low': '3.7800', '4. close': '3.8100', '5. volume': '3015'}"
2023-06-28 07:00:00,,"{'1. open': '3.7800', '2. high': '3.8100', '3. low': '3.7800', '4. close': '3.8100', '5. volume': '19'}"
2023-06-28 06:00:00,,"{'1. open': '3.7600', '2. high': '3.7600', '3. low': '3.7600', '4. close': '3.7600', '5. volume': '500'}"
2023-06-27 19:00:00,,"{'1. open': '3.7800', '2. high': '3.8000', '3. low': '3.7600', '4. close': '3.7800', '5. volume': '69720'}"
2023-06-27 18:00:00,,"{'1. open': '3.8100', '2. high': '3.8100', '3. low': '3.7400', '4. close': '3.7400', '5. volume': '68233'}"
2023-06-27 17:00:00,,"{'1. open': '3.7200', '2. high': '3.8100', '3. low': '3.7200', '4. close': '3.8100', '5. volume': '203'}"
2023-06-27 16:00:00,,"{'1. open': '3.7750', '2. high': '3.7800', '3. low': '3.7700', '4. close': '3.7700', '5. volume': '217080'}"
2023-06-27 15:00:00,,"{'1. open': '3.7750', '2. high': '3.8000', '3. low': '3.7650', '4. close': '3.7750', '5. volume': '304154'}"
2023-06-27 14:00:00,,"{'1. open': '3.7800', '2. high': '3.7850', '3. low': '3.7500', '4. close': '3.7750', '5. volume': '218232'}"
2023-06-27 13:00:00,,"{'1. open': '3.7850', '2. high': '3.7900', '3. low': '3.7700', '4. close': '3.7850', '5. volume': '75370'}"
2023-06-27 12:00:00,,"{'1. open': '3.7900', '2. high': '3.8000', '3. low': '3.7750', '4. close': '3.7900', '5. volume': '107017'}"
2023-06-27 11:00:00,,"{'1. open': '3.8250', '2. high': '3.8350', '3. low': '3.7810', '4. close': '3.7900', '5. volume': '295469'}"
2023-06-27 10:00:00,,"{'1. open': '3.6950', '2. high': '3.8300', '3. low': '3.6950', '4. close': '3.8300', '5. volume': '494401'}"
2023-06-27 09:00:00,,"{'1. open': '3.7700', '2. high': '3.7700', '3. low': '3.6650', '4. close': '3.6950', '5. volume': '176699'}"
2023-06-27 08:00:00,,"{'1. open': '3.7200', '2. high': '3.7500', '3. low': '3.6800', '4. close': '3.7000', '5. volume': '2268'}"
2023-06-27 07:00:00,,"{'1. open': '3.7100', '2. high': '3.7200', '3. low': '3.7000', '4. close': '3.7000', '5. volume': '1539'}"
2023-06-27 06:00:00,,"{'1. open': '3.7100', '2. high': '3.7100', '3. low': '3.7100', '4. close': '3.7100', '5. volume': '600'}"
2023-06-27 05:00:00,,"{'1. open': '3.7000', '2. high': '3.7000', '3. low': '3.7000', '4. close': '3.7000', '5. volume': '1699'}"
2023-06-27 04:00:00,,"{'1. open': '3.7200', '2. high': '3.7200', '3. low': '3.7000', '4. close': '3.7000', '5. volume': '2'}"
2023-06-26 19:00:00,,"{'1. open': '3.7200', '2. high': '3.7200', '3. low': '3.7200', '4. close': '3.7200', '5. volume': '86569'}"
2023-06-26 18:00:00,,"{'1. open': '3.7200', '2. high': '3.7400', '3. low': '3.7200', '4. close': '3.7400', '5. volume': '86623'}"
2023-06-26 17:00:00,,"{'1. open': '3.7400', '2. high': '3.7400', '3. low': '3.7400', '4. close': '3.7400', '5. volume': '10'}"
2023-06-26 16:00:00,,"{'1. open': '3.7200', '2. high': '3.7560', '3. low': '3.7110', '4. close': '3.7400', '5. volume': '281326'}"
2023-06-26 15:00:00,,"{'1. open': '3.7750', '2. high': '3.7800', '3. low': '3.7200', '4. close': '3.7200', '5. volume': '310244'}"
2023-06-26 14:00:00,,"{'1. open': '3.7710', '2. high': '3.7800', '3. low': '3.7600', '4. close': '3.7750', '5. volume': '139512'}"
2023-06-26 13:00:00,,"{'1. open': '3.7500', '2. high': '3.7800', '3. low': '3.7500', '4. close': '3.7750', '5. volume': '113710'}"
2023-06-26 12:00:00,,"{'1. open': '3.7550', '2. high': '3.7650', '3. low': '3.7300', '4. close': '3.7600', '5. volume': '183113'}"
2023-06-26 11:00:00,,"{'1. open': '3.7350', '2. high': '3.7600', '3. low': '3.7200', '4. close': '3.7550', '5. volume': '117358'}"
2023-06-26 10:00:00,,"{'1. open': '3.7810', '2. high': '3.7900', '3. low': '3.7200', '4. close': '3.7350', '5. volume': '165464'}"
2023-06-26 09:00:00,,"{'1. open': '3.7200', '2. high': '3.8100', '3. low': '3.7000', '4. close': '3.7900', '5. volume': '234656'}"
2023-06-26 08:00:00,,"{'1. open': '3.6800', '2. high': '3.7400', '3. low': '3.6800', '4. close': '3.7200', '5. volume': '8958'}"
2023-06-26 07:00:00,,"{'1. open': '3.6900', '2. high': '3.7000', '3. low': '3.6900', '4. close': '3.6900', '5. volume': '76'}"
2023-06-26 04:00:00,,"{'1. open': '3.6900', '2. high': '3.6900', '3. low': '3.6900', '4. close': '3.6900', '5. volume': '26'}"
2023-06-23 19:00:00,,"{'1. open': '3.6900', '2. high': '3.7200', '3. low': '3.6900', '4. close': '3.6900', '5. volume': '513320'}"
2023-06-23 18:00:00,,"{'1. open': '3.7000', '2. high': '3.7000', '3. low': '3.6900', '4. close': '3.7000', '5. volume': '512017'}"
2023-06-23 17:00:00,,"{'1. open': '3.6900', '2. high': '3.7000', '3. low': '3.6900', '4. close': '3.6900', '5. volume': '39116'}"
2023-06-23 16:00:00,,"{'1. open': '3.7000', '2. high': '3.7100', '3. low': '3.6880', '4. close': '3.7000', '5. volume': '2118676'}"
2023-06-23 15:00:00,,"{'1. open': '3.6910', '2. high': '3.7000', '3. low': '3.6750', '4. close': '3.7000', '5. volume': '598102'}"
2023-06-23 14:00:00,,"{'1. open': '3.7100', '2. high': '3.7360', '3. low': '3.6900', '4. close': '3.6900', '5. volume': '278050'}"
2023-06-23 13:00:00,,"{'1. open': '3.7000', '2. high': '3.7300', '3. low': '3.6900', '4. close': '3.7150', '5. volume': '138773'}"
2023-06-23 12:00:00,,"{'1. open': '3.7250', '2. high': '3.7250', '3. low': '3.6900', '4. close': '3.7000', '5. volume': '143918'}"
2023-06-23 11:00:00,,"{'1. open': '3.7150', '2. high': '3.7350', '3. low': '3.6900', '4. close': '3.7150', '5. volume': '262899'}"
2023-06-23 10:00:00,,"{'1. open': '3.7050', '2. high': '3.7400', '3. low': '3.6800', '4. close': '3.7200', '5. volume': '298247'}"
2023-06-23 09:00:00,,"{'1. open': '3.7100', '2. high': '3.7400', '3. low': '3.6750', '4. close': '3.7000', '5. volume': '286355'}"
2023-06-23 08:00:00,,"{'1. open': '3.7500', '2. high': '3.7600', '3. low': '3.7100', '4. close': '3.7100', '5. volume': '8368'}"
2023-06-23 07:00:00,,"{'1. open': '3.7500', '2. high': '3.7500', '3. low': '3.7200', '4. close': '3.7500', '5. volume': '9502'}"
2023-06-23 06:00:00,,"{'1. open': '3.7300', '2. high': '3.7500', '3. low': '3.7200', '4. close': '3.7500', '5. volume': '1713'}"
2023-06-23 05:00:00,,"{'1. open': '3.7500', '2. high': '3.7500', '3. low': '3.7500', '4. close': '3.7500', '5. volume': '3'}"
2023-06-23 04:00:00,,"{'1. open': '3.7500', '2. high': '3.7500', '3. low': '3.7000', '4. close': '3.7500', '5. volume': '767'}"
2023-06-22 19:00:00,,"{'1. open': '3.7600', '2. high': '3.7900', '3. low': '3.7600', '4. close': '3.7900', '5. volume': '232392'}"
2023-06-22 18:00:00,,"{'1. open': '3.7800', '2. high': '3.7900', '3. low': '3.7600', '4. close': '3.7800', '5. volume': '230411'}"
2023-06-22 17:00:00,,"{'1. open': '3.7900', '2. high': '3.7900', '3. low': '3.7700', '4. close': '3.7700', '5. volume': '528'}"
2023-06-22 16:00:00,,"{'1. open': '3.7600', '2. high': '3.8300', '3. low': '3.7600', '4. close': '3.8000', '5. volume': '840963'}"
2023-06-22 15:00:00,,"{'1. open': '3.7850', '2. high': '3.8000', '3. low': '3.7600', '4. close': '3.7600', '5. volume': '529749'}"
2023-06-22 14:00:00,,"{'1. open': '3.7850', '2. high': '3.8000', '3. low': '3.7800', '4. close': '3.7900', '5. volume': '170708'}"
2023-06-22 13:00:00,,"{'1. open': '3.7680', '2. high': '3.8000', '3. low': '3.7600', '4. close': '3.7900', '5. volume': '242705'}"
2023-06-22 12:00:00,,"{'1. open': '3.7810', '2. high': '3.8000', '3. low': '3.7500', '4. close': '3.7650', '5. volume': '226504'}"
2023-06-22 11:00:00,,"{'1. open': '3.7800', '2. high': '3.7900', '3. low': '3.7500', '4. close': '3.7800', '5. volume': '239473'}"
2023-06-22 10:00:00,,"{'1. open': '3.8000', '2. high': '3.8200', '3. low': '3.7600', '4. close': '3.7750', '5. volume': '310163'}"
2023-06-22 09:00:00,,"{'1. open': '3.8700', '2. high': '3.9200', '3. low': '3.7600', '4. close': '3.7950', '5. volume': '483326'}"
2023-06-22 08:00:00,,"{'1. open': '3.9300', '2. high': '3.9400', '3. low': '3.8700', '4. close': '3.9200', '5. volume': '177'}"
2023-06-22 07:00:00,,"{'1. open': '3.9200', '2. high': '3.9200', '3. low': '3.8700', '4. close': '3.8700', '5. volume': '3668'}"
2023-06-22 05:00:00,,"{'1. open': '3.8800', '2. high': '3.8800', '3. low': '3.8800', '4. close': '3.8800', '5. volume': '1'}"
2023-06-21 19:00:00,,"{'1. open': '3.9300', '2. high': '3.9600', '3. low': '3.9300', '4. close': '3.9400', '5. volume': '104966'}"
