,Meta Data,Time Series (60min)
2023-01-20 07:00:00,,"{'1. open': '6.0700', '2. high': '6.0700', '3. low': '6.0300', '4. close': '6.0300', '5. volume': '1468'}"
2023-01-20 06:00:00,,"{'1. open': '6.1200', '2. high': '6.1200', '3. low': '6.0600', '4. close': '6.0600', '5. volume': '400'}"
2023-01-19 19:00:00,,"{'1. open': '6.0100', '2. high': '6.0500', '3. low': '6.0100', '4. close': '6.0100', '5. volume': '725'}"
2023-01-19 18:00:00,,"{'1. open': '6.0300', '2. high': '6.0300', '3. low': '6.0300', '4. close': '6.0300', '5. volume': '145'}"
2023-01-19 17:00:00,,"{'1. open': '6.0400', '2. high': '6.0400', '3. low': '6.0300', '4. close': '6.0300', '5. volume': '1450'}"
2023-01-19 16:00:00,,"{'1. open': '6.0400', '2. high': '6.0500', '3. low': '6.0200', '4. close': '6.0500', '5. volume': '181980'}"
2023-01-19 15:00:00,,"{'1. open': '5.9950', '2. high': '6.0450', '3. low': '5.9700', '4. close': '6.0300', '5. volume': '459479'}"
2023-01-19 14:00:00,,"{'1. open': '5.9500', '2. high': '6.0070', '3. low': '5.9400', '4. close': '5.9950', '5. volume': '202999'}"
2023-01-19 13:00:00,,"{'1. open': '5.8900', '2. high': '5.9600', '3. low': '5.8750', '4. close': '5.9500', '5. volume': '194628'}"
2023-01-19 12:00:00,,"{'1. open': '5.8000', '2. high': '5.9200', '3. low': '5.8000', '4. close': '5.8850', '5. volume': '271806'}"
2023-01-19 11:00:00,,"{'1. open': '5.8100', '2. high': '5.8350', '3. low': '5.7500', '4. close': '5.7950', '5. volume': '188079'}"
2023-01-19 10:00:00,,"{'1. open': '5.8600', '2. high': '5.8900', '3. low': '5.8000', '4. close': '5.8200', '5. volume': '412872'}"
2023-01-19 09:00:00,,"{'1. open': '5.8100', '2. high': '5.9000', '3. low': '5.7000', '4. close': '5.8650', '5. volume': '322571'}"
2023-01-19 08:00:00,,"{'1. open': '5.7600', '2. high': '5.8300', '3. low': '5.7600', '4. close': '5.7600', '5. volume': '23239'}"
2023-01-19 07:00:00,,"{'1. open': '5.8500', '2. high': '5.8500', '3. low': '5.7700', '4. close': '5.7700', '5. volume': '8298'}"
2023-01-18 18:00:00,,"{'1. open': '5.8400', '2. high': '5.9200', '3. low': '5.8400', '4. close': '5.9200', '5. volume': '7296'}"
2023-01-18 17:00:00,,"{'1. open': '5.8500', '2. high': '5.8500', '3. low': '5.8400', '4. close': '5.8400', '5. volume': '1266'}"
2023-01-18 16:00:00,,"{'1. open': '5.8300', '2. high': '5.9500', '3. low': '5.8300', '4. close': '5.8400', '5. volume': '485612'}"
2023-01-18 15:00:00,,"{'1. open': '5.9300', '2. high': '5.9350', '3. low': '5.8300', '4. close': '5.8300', '5. volume': '669038'}"
2023-01-18 14:00:00,,"{'1. open': '6.0000', '2. high': '6.0210', '3. low': '5.9300', '4. close': '5.9350', '5. volume': '336364'}"
2023-01-18 13:00:00,,"{'1. open': '6.0500', '2. high': '6.0550', '3. low': '5.9700', '4. close': '6.0000', '5. volume': '339732'}"
2023-01-18 12:00:00,,"{'1. open': '6.1800', '2. high': '6.2000', '3. low': '6.0300', '4. close': '6.0600', '5. volume': '232690'}"
2023-01-18 11:00:00,,"{'1. open': '6.3000', '2. high': '6.3150', '3. low': '6.1550', '4. close': '6.1800', '5. volume': '306091'}"
2023-01-18 10:00:00,,"{'1. open': '6.3800', '2. high': '6.3950', '3. low': '6.2750', '4. close': '6.3000', '5. volume': '297254'}"
2023-01-18 09:00:00,,"{'1. open': '6.3300', '2. high': '6.4500', '3. low': '6.3000', '4. close': '6.3800', '5. volume': '419813'}"
2023-01-18 08:00:00,,"{'1. open': '6.3100', '2. high': '6.3100', '3. low': '6.2400', '4. close': '6.2700', '5. volume': '5965'}"
2023-01-18 07:00:00,,"{'1. open': '6.2500', '2. high': '6.3300', '3. low': '6.2400', '4. close': '6.2900', '5. volume': '8191'}"
2023-01-18 06:00:00,,"{'1. open': '6.3000', '2. high': '6.3000', '3. low': '6.2900', '4. close': '6.2900', '5. volume': '828'}"
2023-01-17 19:00:00,,"{'1. open': '6.2200', '2. high': '6.2200', '3. low': '6.2200', '4. close': '6.2200', '5. volume': '250'}"
2023-01-17 18:00:00,,"{'1. open': '6.1700', '2. high': '6.2000', '3. low': '6.1700', '4. close': '6.2000', '5. volume': '521'}"
2023-01-17 17:00:00,,"{'1. open': '6.1150', '2. high': '6.2080', '3. low': '6.1100', '4. close': '6.2070', '5. volume': '300'}"
2023-01-17 16:00:00,,"{'1. open': '6.2200', '2. high': '6.2200', '3. low': '6.1500', '4. close': '6.1700', '5. volume': '367607'}"
2023-01-17 15:00:00,,"{'1. open': '6.1350', '2. high': '6.2200', '3. low': '6.1350', '4. close': '6.2100', '5. volume': '524146'}"
2023-01-17 14:00:00,,"{'1. open': '6.1250', '2. high': '6.1700', '3. low': '6.1200', '4. close': '6.1350', '5. volume': '224318'}"
2023-01-17 13:00:00,,"{'1. open': '6.1200', '2. high': '6.1500', '3. low': '6.1100', '4. close': '6.1300', '5. volume': '65736'}"
2023-01-17 12:00:00,,"{'1. open': '6.1000', '2. high': '6.1500', '3. low': '6.1000', '4. close': '6.1250', '5. volume': '172188'}"
2023-01-17 11:00:00,,"{'1. open': '6.1400', '2. high': '6.1650', '3. low': '6.0800', '4. close': '6.1000', '5. volume': '197513'}"
2023-01-17 10:00:00,,"{'1. open': '6.1400', '2. high': '6.2100', '3. low': '6.1200', '4. close': '6.1320', '5. volume': '227211'}"
2023-01-17 09:00:00,,"{'1. open': '6.0600', '2. high': '6.2300', '3. low': '6.0600', '4. close': '6.1360', '5. volume': '268844'}"
2023-01-17 08:00:00,,"{'1. open': '6.0790', '2. high': '6.0900', '3. low': '6.0400', '4. close': '6.0600', '5. volume': '7963'}"
2023-01-17 07:00:00,,"{'1. open': '6.0800', '2. high': '6.0800', '3. low': '6.0200', '4. close': '6.0200', '5. volume': '917'}"
2023-01-17 04:00:00,,"{'1. open': '6.0000', '2. high': '6.0100', '3. low': '6.0000', '4. close': '6.0100', '5. volume': '200'}"
2023-01-13 19:00:00,,"{'1. open': '5.9700', '2. high': '5.9700', '3. low': '5.9700', '4. close': '5.9700', '5. volume': '130'}"
2023-01-13 18:00:00,,"{'1. open': '5.9900', '2. high': '5.9900', '3. low': '5.9800', '4. close': '5.9800', '5. volume': '5175'}"
2023-01-13 17:00:00,,"{'1. open': '5.9810', '2. high': '5.9810', '3. low': '5.9810', '4. close': '5.9810', '5. volume': '200'}"
2023-01-13 16:00:00,,"{'1. open': '6.0100', '2. high': '6.0400', '3. low': '6.0100', '4. close': '6.0400', '5. volume': '117273'}"
2023-01-13 15:00:00,,"{'1. open': '5.9300', '2. high': '6.0500', '3. low': '5.9250', '4. close': '6.0100', '5. volume': '660396'}"
2023-01-13 14:00:00,,"{'1. open': '5.9690', '2. high': '5.9700', '3. low': '5.9200', '4. close': '5.9250', '5. volume': '163440'}"
2023-01-13 13:00:00,,"{'1. open': '5.9200', '2. high': '5.9750', '3. low': '5.9000', '4. close': '5.9700', '5. volume': '166911'}"
2023-01-13 12:00:00,,"{'1. open': '5.8600', '2. high': '5.9600', '3. low': '5.8600', '4. close': '5.9120', '5. volume': '243531'}"
2023-01-13 11:00:00,,"{'1. open': '5.8550', '2. high': '5.8750', '3. low': '5.8350', '4. close': '5.8600', '5. volume': '272922'}"
2023-01-13 10:00:00,,"{'1. open': '5.8000', '2. high': '5.9100', '3. low': '5.8000', '4. close': '5.8550', '5. volume': '270852'}"
2023-01-13 09:00:00,,"{'1. open': '5.9400', '2. high': '5.9500', '3. low': '5.7850', '4. close': '5.8100', '5. volume': '205670'}"
2023-01-13 08:00:00,,"{'1. open': '6.0500', '2. high': '6.0500', '3. low': '5.9100', '4. close': '5.9500', '5. volume': '5516'}"
2023-01-13 06:00:00,,"{'1. open': '5.9100', '2. high': '5.9100', '3. low': '5.9100', '4. close': '5.9100', '5. volume': '220'}"
2023-01-12 18:00:00,,"{'1. open': '5.9800', '2. high': '5.9800', '3. low': '5.9700', '4. close': '5.9700', '5. volume': '10020'}"
2023-01-12 17:00:00,,"{'1. open': '5.9400', '2. high': '5.9400', '3. low': '5.9000', '4. close': '5.9000', '5. volume': '635'}"
2023-01-12 16:00:00,,"{'1. open': '5.9100', '2. high': '6.0200', '3. low': '5.9000', '4. close': '5.9000', '5. volume': '292222'}"
2023-01-12 15:00:00,,"{'1. open': '6.0350', '2. high': '6.0350', '3. low': '5.9100', '4. close': '5.9100', '5. volume': '711725'}"
2023-01-12 14:00:00,,"{'1. open': '5.9400', '2. high': '6.0500', '3. low': '5.9350', '4. close': '6.0350', '5. volume': '675763'}"
2023-01-12 13:00:00,,"{'1. open': '6.0250', '2. high': '6.0400', '3. low': '5.8600', '4. close': '5.9390', '5. volume': '356829'}"
2023-01-12 12:00:00,,"{'1. open': '5.8740', '2. high': '6.0950', '3. low': '5.8740', '4. close': '6.0200', '5. volume': '704760'}"
2023-01-12 11:00:00,,"{'1. open': '5.7700', '2. high': '5.8900', '3. low': '5.7500', '4. close': '5.8800', '5. volume': '365410'}"
2023-01-12 10:00:00,,"{'1. open': '5.6200', '2. high': '5.7900', '3. low': '5.6150', '4. close': '5.7700', '5. volume': '261882'}"
2023-01-12 09:00:00,,"{'1. open': '5.6700', '2. high': '5.6900', '3. low': '5.5800', '4. close': '5.6250', '5. volume': '211324'}"
2023-01-12 08:00:00,,"{'1. open': '5.6500', '2. high': '5.6700', '3. low': '5.6200', '4. close': '5.6300', '5. volume': '5547'}"
2023-01-12 07:00:00,,"{'1. open': '5.6500', '2. high': '5.6600', '3. low': '5.6500', '4. close': '5.6600', '5. volume': '1389'}"
2023-01-11 19:00:00,,"{'1. open': '5.5900', '2. high': '5.5900', '3. low': '5.5900', '4. close': '5.5900', '5. volume': '2400'}"
2023-01-11 16:00:00,,"{'1. open': '5.5800', '2. high': '5.5800', '3. low': '5.5100', '4. close': '5.5800', '5. volume': '206011'}"
2023-01-11 15:00:00,,"{'1. open': '5.5050', '2. high': '5.5800', '3. low': '5.4900', '4. close': '5.5800', '5. volume': '357791'}"
2023-01-11 14:00:00,,"{'1. open': '5.5100', '2. high': '5.5300', '3. low': '5.4800', '4. close': '5.5050', '5. volume': '188035'}"
2023-01-11 13:00:00,,"{'1. open': '5.5520', '2. high': '5.5600', '3. low': '5.5000', '4. close': '5.5100', '5. volume': '137014'}"
2023-01-11 12:00:00,,"{'1. open': '5.6300', '2. high': '5.6600', '3. low': '5.5550', '4. close': '5.5590', '5. volume': '203782'}"
2023-01-11 11:00:00,,"{'1. open': '5.4800', '2. high': '5.6550', '3. low': '5.4750', '4. close': '5.6400', '5. volume': '255407'}"
2023-01-11 10:00:00,,"{'1. open': '5.5900', '2. high': '5.6000', '3. low': '5.4900', '4. close': '5.4900', '5. volume': '301704'}"
2023-01-11 09:00:00,,"{'1. open': '5.5200', '2. high': '5.6040', '3. low': '5.4500', '4. close': '5.5850', '5. volume': '255170'}"
2023-01-11 08:00:00,,"{'1. open': '5.5000', '2. high': '5.5000', '3. low': '5.4300', '4. close': '5.5000', '5. volume': '7836'}"
2023-01-11 07:00:00,,"{'1. open': '5.4300', '2. high': '5.5000', '3. low': '5.4300', '4. close': '5.4900', '5. volume': '2946'}"
2023-01-10 19:00:00,,"{'1. open': '5.4600', '2. high': '5.4600', '3. low': '5.3800', '4. close': '5.3800', '5. volume': '290'}"
2023-01-10 18:00:00,,"{'1. open': '5.3100', '2. high': '5.3100', '3. low': '5.3100', '4. close': '5.3100', '5. volume': '325'}"
2023-01-10 17:00:00,,"{'1. open': '5.3230', '2. high': '5.3230', '3. low': '5.3230', '4. close': '5.3230', '5. volume': '100'}"
2023-01-10 16:00:00,,"{'1. open': '5.4300', '2. high': '5.4600', '3. low': '5.3100', '4. close': '5.4500', '5. volume': '570363'}"
2023-01-10 15:00:00,,"{'1. open': '5.4450', '2. high': '5.4600', '3. low': '5.4000', '4. close': '5.4200', '5. volume': '731409'}"
2023-01-10 14:00:00,,"{'1. open': '5.4150', '2. high': '5.4500', '3. low': '5.3950', '4. close': '5.4400', '5. volume': '175780'}"
2023-01-10 13:00:00,,"{'1. open': '5.3500', '2. high': '5.4150', '3. low': '5.3350', '4. close': '5.4150', '5. volume': '87027'}"
2023-01-10 12:00:00,,"{'1. open': '5.3300', '2. high': '5.4030', '3. low': '5.3200', '4. close': '5.3550', '5. volume': '118094'}"
2023-01-10 11:00:00,,"{'1. open': '5.2750', '2. high': '5.3290', '3. low': '5.2650', '4. close': '5.3280', '5. volume': '121145'}"
2023-01-10 10:00:00,,"{'1. open': '5.2800', '2. high': '5.3250', '3. low': '5.2400', '4. close': '5.2700', '5. volume': '209219'}"
2023-01-10 09:00:00,,"{'1. open': '5.4400', '2. high': '5.5200', '3. low': '5.2500', '4. close': '5.2800', '5. volume': '281918'}"
