,Meta Data,Time Series (60min)
1. Information,"Intraday (60min) open, high, low, close prices and volume",
2. Symbol,WTI,
3. Last Refreshed,2023-03-31 16:00:00,
4. Interval,60min,
5. Output Size,Full size,
6. Time Zone,US/Eastern,
2023-03-31 16:00:00,,"{'1. open': '5.0800', '2. high': '5.0800', '3. low': '5.0300', '4. close': '5.0300', '5. volume': '224015'}"
2023-03-31 15:00:00,,"{'1. open': '5.0150', '2. high': '5.0800', '3. low': '5.0100', '4. close': '5.0750', '5. volume': '348917'}"
2023-03-31 14:00:00,,"{'1. open': '5.0300', '2. high': '5.0500', '3. low': '5.0100', '4. close': '5.0150', '5. volume': '50785'}"
2023-03-31 13:00:00,,"{'1. open': '5.0700', '2. high': '5.0700', '3. low': '5.0250', '4. close': '5.0300', '5. volume': '76698'}"
2023-03-31 12:00:00,,"{'1. open': '5.1100', '2. high': '5.1150', '3. low': '5.0600', '4. close': '5.0650', '5. volume': '96007'}"
2023-03-31 11:00:00,,"{'1. open': '5.0900', '2. high': '5.1200', '3. low': '5.0600', '4. close': '5.1050', '5. volume': '153156'}"
2023-03-31 10:00:00,,"{'1. open': '5.0600', '2. high': '5.1000', '3. low': '5.0500', '4. close': '5.0900', '5. volume': '111869'}"
2023-03-31 09:00:00,,"{'1. open': '5.0400', '2. high': '5.1100', '3. low': '5.0400', '4. close': '5.0550', '5. volume': '133029'}"
2023-03-31 08:00:00,,"{'1. open': '5.0400', '2. high': '5.0500', '3. low': '5.0130', '4. close': '5.0500', '5. volume': '850'}"
2023-03-31 07:00:00,,"{'1. open': '5.0400', '2. high': '5.0400', '3. low': '5.0400', '4. close': '5.0400', '5. volume': '100'}"
2023-03-30 19:00:00,,"{'1. open': '5.0100', '2. high': '5.0600', '3. low': '5.0100', '4. close': '5.0600', '5. volume': '18278'}"
2023-03-30 17:00:00,,"{'1. open': '5.0100', '2. high': '5.0100', '3. low': '5.0100', '4. close': '5.0100', '5. volume': '400'}"
2023-03-30 16:00:00,,"{'1. open': '5.0100', '2. high': '5.0100', '3. low': '5.0100', '4. close': '5.0100', '5. volume': '127466'}"
2023-03-30 15:00:00,,"{'1. open': '4.9850', '2. high': '5.0100', '3. low': '4.9800', '4. close': '5.0000', '5. volume': '320706'}"
2023-03-30 14:00:00,,"{'1. open': '5.0050', '2. high': '5.0200', '3. low': '4.9800', '4. close': '4.9900', '5. volume': '115247'}"
2023-03-30 13:00:00,,"{'1. open': '5.0150', '2. high': '5.0350', '3. low': '4.9800', '4. close': '5.0050', '5. volume': '186766'}"
2023-03-30 12:00:00,,"{'1. open': '5.0200', '2. high': '5.0400', '3. low': '5.0000', '4. close': '5.0150', '5. volume': '165707'}"
2023-03-30 11:00:00,,"{'1. open': '5.0300', '2. high': '5.0600', '3. low': '5.0000', '4. close': '5.0200', '5. volume': '104363'}"
2023-03-30 10:00:00,,"{'1. open': '5.1200', '2. high': '5.1300', '3. low': '5.0200', '4. close': '5.0400', '5. volume': '196760'}"
2023-03-30 09:00:00,,"{'1. open': '5.1400', '2. high': '5.1880', '3. low': '5.0700', '4. close': '5.1150', '5. volume': '171116'}"
2023-03-30 08:00:00,,"{'1. open': '5.1700', '2. high': '5.1700', '3. low': '5.1300', '4. close': '5.1600', '5. volume': '1481'}"
2023-03-30 07:00:00,,"{'1. open': '5.1600', '2. high': '5.1600', '3. low': '5.1600', '4. close': '5.1600', '5. volume': '198'}"
2023-03-29 18:00:00,,"{'1. open': '5.1000', '2. high': '5.1000', '3. low': '5.1000', '4. close': '5.1000', '5. volume': '227'}"
2023-03-29 16:00:00,,"{'1. open': '5.1000', '2. high': '5.1000', '3. low': '5.1000', '4. close': '5.1000', '5. volume': '256308'}"
2023-03-29 15:00:00,,"{'1. open': '5.0900', '2. high': '5.1000', '3. low': '5.0610', '4. close': '5.1000', '5. volume': '451973'}"
2023-03-29 14:00:00,,"{'1. open': '5.0650', '2. high': '5.1050', '3. low': '5.0550', '4. close': '5.0900', '5. volume': '225511'}"
2023-03-29 13:00:00,,"{'1. open': '5.0700', '2. high': '5.1000', '3. low': '5.0400', '4. close': '5.0650', '5. volume': '303162'}"
2023-03-29 12:00:00,,"{'1. open': '5.0600', '2. high': '5.1100', '3. low': '5.0600', '4. close': '5.0650', '5. volume': '114270'}"
2023-03-29 11:00:00,,"{'1. open': '5.1000', '2. high': '5.1350', '3. low': '5.0600', '4. close': '5.0650', '5. volume': '330440'}"
2023-03-29 10:00:00,,"{'1. open': '5.1250', '2. high': '5.1600', '3. low': '5.0510', '4. close': '5.1000', '5. volume': '251956'}"
2023-03-29 09:00:00,,"{'1. open': '5.1200', '2. high': '5.1590', '3. low': '5.0900', '4. close': '5.1250', '5. volume': '154262'}"
2023-03-29 08:00:00,,"{'1. open': '5.1490', '2. high': '5.1500', '3. low': '5.1400', '4. close': '5.1400', '5. volume': '2782'}"
2023-03-29 07:00:00,,"{'1. open': '5.1300', '2. high': '5.1300', '3. low': '5.1300', '4. close': '5.1300', '5. volume': '200'}"
2023-03-29 06:00:00,,"{'1. open': '5.1000', '2. high': '5.1000', '3. low': '5.0600', '4. close': '5.0600', '5. volume': '600'}"
2023-03-28 18:00:00,,"{'1. open': '5.0500', '2. high': '5.0500', '3. low': '5.0100', '4. close': '5.0100', '5. volume': '400'}"
2023-03-28 16:00:00,,"{'1. open': '5.0200', '2. high': '5.0400', '3. low': '5.0200', '4. close': '5.0400', '5. volume': '116606'}"
2023-03-28 15:00:00,,"{'1. open': '5.0700', '2. high': '5.0850', '3. low': '5.0100', '4. close': '5.0200', '5. volume': '337384'}"
2023-03-28 14:00:00,,"{'1. open': '5.0800', '2. high': '5.1000', '3. low': '5.0250', '4. close': '5.0700', '5. volume': '134059'}"
2023-03-28 13:00:00,,"{'1. open': '5.0900', '2. high': '5.1050', '3. low': '5.0500', '4. close': '5.0800', '5. volume': '183554'}"
2023-03-28 12:00:00,,"{'1. open': '5.0800', '2. high': '5.1050', '3. low': '5.0650', '4. close': '5.0950', '5. volume': '211914'}"
2023-03-28 11:00:00,,"{'1. open': '5.0600', '2. high': '5.1100', '3. low': '5.0300', '4. close': '5.0880', '5. volume': '348577'}"
2023-03-28 10:00:00,,"{'1. open': '4.9800', '2. high': '5.0750', '3. low': '4.9650', '4. close': '5.0500', '5. volume': '176285'}"
2023-03-28 09:00:00,,"{'1. open': '5.0500', '2. high': '5.0500', '3. low': '4.9300', '4. close': '4.9900', '5. volume': '152204'}"
2023-03-28 08:00:00,,"{'1. open': '5.1000', '2. high': '5.1000', '3. low': '5.0500', '4. close': '5.0500', '5. volume': '20088'}"
2023-03-28 07:00:00,,"{'1. open': '5.0700', '2. high': '5.0700', '3. low': '5.0500', '4. close': '5.0500', '5. volume': '1825'}"
2023-03-28 04:00:00,,"{'1. open': '5.0400', '2. high': '5.0500', '3. low': '5.0300', '4. close': '5.0300', '5. volume': '1223'}"
2023-03-27 19:00:00,,"{'1. open': '5.0400', '2. high': '5.0400', '3. low': '5.0100', '4. close': '5.0100', '5. volume': '1231'}"
2023-03-27 16:00:00,,"{'1. open': '5.0300', '2. high': '5.0400', '3. low': '5.0300', '4. close': '5.0400', '5. volume': '229610'}"
2023-03-27 15:00:00,,"{'1. open': '5.0200', '2. high': '5.0600', '3. low': '4.9900', '4. close': '5.0400', '5. volume': '639673'}"
2023-03-27 14:00:00,,"{'1. open': '5.0050', '2. high': '5.0500', '3. low': '4.9950', '4. close': '5.0180', '5. volume': '253006'}"
2023-03-27 13:00:00,,"{'1. open': '4.9450', '2. high': '5.0200', '3. low': '4.9450', '4. close': '5.0100', '5. volume': '222916'}"
2023-03-27 12:00:00,,"{'1. open': '4.8900', '2. high': '4.9800', '3. low': '4.8820', '4. close': '4.9450', '5. volume': '238018'}"
2023-03-27 11:00:00,,"{'1. open': '4.8100', '2. high': '4.8900', '3. low': '4.7800', '4. close': '4.8900', '5. volume': '149081'}"
2023-03-27 10:00:00,,"{'1. open': '4.8100', '2. high': '4.8700', '3. low': '4.7800', '4. close': '4.8100', '5. volume': '275670'}"
2023-03-27 09:00:00,,"{'1. open': '4.9500', '2. high': '5.0000', '3. low': '4.7750', '4. close': '4.8150', '5. volume': '300892'}"
2023-03-27 08:00:00,,"{'1. open': '4.9100', '2. high': '4.9480', '3. low': '4.9100', '4. close': '4.9470', '5. volume': '260'}"
2023-03-27 07:00:00,,"{'1. open': '4.9500', '2. high': '4.9500', '3. low': '4.8600', '4. close': '4.8600', '5. volume': '869'}"
2023-03-24 18:00:00,,"{'1. open': '4.8600', '2. high': '4.8600', '3. low': '4.8600', '4. close': '4.8600', '5. volume': '1000'}"
2023-03-24 17:00:00,,"{'1. open': '4.8500', '2. high': '4.8500', '3. low': '4.8500', '4. close': '4.8500', '5. volume': '100'}"
2023-03-24 16:00:00,,"{'1. open': '4.8200', '2. high': '4.8200', '3. low': '4.8200', '4. close': '4.8200', '5. volume': '133905'}"
2023-03-24 15:00:00,,"{'1. open': '4.8550', '2. high': '4.8800', '3. low': '4.8000', '4. close': '4.8200', '5. volume': '330836'}"
2023-03-24 14:00:00,,"{'1. open': '4.8400', '2. high': '4.8800', '3. low': '4.8300', '4. close': '4.8550', '5. volume': '81609'}"
2023-03-24 13:00:00,,"{'1. open': '4.8250', '2. high': '4.8500', '3. low': '4.8100', '4. close': '4.8350', '5. volume': '93024'}"
2023-03-24 12:00:00,,"{'1. open': '4.8450', '2. high': '4.8700', '3. low': '4.8000', '4. close': '4.8250', '5. volume': '133740'}"
2023-03-24 11:00:00,,"{'1. open': '4.7000', '2. high': '4.8500', '3. low': '4.6900', '4. close': '4.8500', '5. volume': '151415'}"
2023-03-24 10:00:00,,"{'1. open': '4.7250', '2. high': '4.7800', '3. low': '4.6800', '4. close': '4.7000', '5. volume': '233189'}"
2023-03-24 09:00:00,,"{'1. open': '4.6500', '2. high': '4.7350', '3. low': '4.6100', '4. close': '4.7300', '5. volume': '206604'}"
2023-03-24 08:00:00,,"{'1. open': '4.6000', '2. high': '4.6700', '3. low': '4.6000', '4. close': '4.6600', '5. volume': '3164'}"
2023-03-24 07:00:00,,"{'1. open': '4.7400', '2. high': '4.7400', '3. low': '4.6300', '4. close': '4.6300', '5. volume': '2117'}"
2023-03-24 06:00:00,,"{'1. open': '4.6500', '2. high': '4.6500', '3. low': '4.6500', '4. close': '4.6500', '5. volume': '200'}"
2023-03-24 05:00:00,,"{'1. open': '4.7100', '2. high': '4.7100', '3. low': '4.7100', '4. close': '4.7100', '5. volume': '1000'}"
2023-03-23 19:00:00,,"{'1. open': '4.7800', '2. high': '4.7800', '3. low': '4.7800', '4. close': '4.7800', '5. volume': '300'}"
2023-03-23 18:00:00,,"{'1. open': '4.8300', '2. high': '4.8300', '3. low': '4.8300', '4. close': '4.8300', '5. volume': '1000'}"
2023-03-23 17:00:00,,"{'1. open': '4.8000', '2. high': '4.8300', '3. low': '4.8000', '4. close': '4.8300', '5. volume': '3796'}"
2023-03-23 16:00:00,,"{'1. open': '4.7800', '2. high': '4.7900', '3. low': '4.7700', '4. close': '4.7900', '5. volume': '296602'}"
2023-03-23 15:00:00,,"{'1. open': '4.8150', '2. high': '4.8700', '3. low': '4.7350', '4. close': '4.7800', '5. volume': '594702'}"
2023-03-23 14:00:00,,"{'1. open': '4.8850', '2. high': '4.8900', '3. low': '4.7800', '4. close': '4.8100', '5. volume': '320291'}"
2023-03-23 13:00:00,,"{'1. open': '4.9300', '2. high': '4.9500', '3. low': '4.8800', '4. close': '4.8850', '5. volume': '280700'}"
2023-03-23 12:00:00,,"{'1. open': '4.9850', '2. high': '5.0200', '3. low': '4.9100', '4. close': '4.9300', '5. volume': '276193'}"
2023-03-23 11:00:00,,"{'1. open': '5.0000', '2. high': '5.0350', '3. low': '4.9750', '4. close': '4.9850', '5. volume': '465236'}"
2023-03-23 10:00:00,,"{'1. open': '5.0750', '2. high': '5.0900', '3. low': '4.9650', '4. close': '5.0000', '5. volume': '291793'}"
2023-03-23 09:00:00,,"{'1. open': '4.9900', '2. high': '5.1400', '3. low': '4.9900', '4. close': '5.0750', '5. volume': '220265'}"
2023-03-23 08:00:00,,"{'1. open': '4.9900', '2. high': '5.0000', '3. low': '4.9900', '4. close': '5.0000', '5. volume': '3400'}"
2023-03-23 07:00:00,,"{'1. open': '4.9800', '2. high': '4.9800', '3. low': '4.9700', '4. close': '4.9700', '5. volume': '900'}"
2023-03-22 19:00:00,,"{'1. open': '4.9800', '2. high': '4.9800', '3. low': '4.9800', '4. close': '4.9800', '5. volume': '601'}"
2023-03-22 18:00:00,,"{'1. open': '4.9300', '2. high': '4.9300', '3. low': '4.9300', '4. close': '4.9300', '5. volume': '1001'}"
2023-03-22 17:00:00,,"{'1. open': '4.9900', '2. high': '4.9900', '3. low': '4.9400', '4. close': '4.9400', '5. volume': '798'}"
2023-03-22 16:00:00,,"{'1. open': '4.9300', '2. high': '4.9600', '3. low': '4.9300', '4. close': '4.9500', '5. volume': '317448'}"
2023-03-22 15:00:00,,"{'1. open': '5.0550', '2. high': '5.1450', '3. low': '4.9400', '4. close': '4.9400', '5. volume': '1377839'}"
2023-03-22 14:00:00,,"{'1. open': '5.1050', '2. high': '5.1900', '3. low': '5.0400', '4. close': '5.0600', '5. volume': '539494'}"
2023-03-22 13:00:00,,"{'1. open': '5.0950', '2. high': '5.1300', '3. low': '5.0550', '4. close': '5.1100', '5. volume': '171887'}"
2023-03-22 12:00:00,,"{'1. open': '5.1350', '2. high': '5.1350', '3. low': '5.0650', '4. close': '5.0950', '5. volume': '213406'}"
2023-03-22 11:00:00,,"{'1. open': '5.1400', '2. high': '5.1800', '3. low': '5.1050', '4. close': '5.1350', '5. volume': '285104'}"
2023-03-22 10:00:00,,"{'1. open': '5.0950', '2. high': '5.1600', '3. low': '5.0400', '4. close': '5.1350', '5. volume': '539241'}"
2023-03-22 09:00:00,,"{'1. open': '5.1200', '2. high': '5.1200', '3. low': '5.0200', '4. close': '5.0950', '5. volume': '373866'}"
2023-03-22 08:00:00,,"{'1. open': '5.0200', '2. high': '5.1090', '3. low': '5.0200', '4. close': '5.1090', '5. volume': '10173'}"
2023-03-22 07:00:00,,"{'1. open': '5.0600', '2. high': '5.0600', '3. low': '5.0600', '4. close': '5.0600', '5. volume': '5000'}"
2023-03-21 19:00:00,,"{'1. open': '5.1100', '2. high': '5.1100', '3. low': '5.0100', '4. close': '5.0100', '5. volume': '1972'}"
2023-03-21 18:00:00,,"{'1. open': '5.0700', '2. high': '5.0700', '3. low': '5.0700', '4. close': '5.0700', '5. volume': '200'}"
2023-03-21 17:00:00,,"{'1. open': '5.0500', '2. high': '5.1200', '3. low': '5.0500', '4. close': '5.1200', '5. volume': '2301'}"
2023-03-21 16:00:00,,"{'1. open': '5.0500', '2. high': '5.0600', '3. low': '4.8500', '4. close': '5.0500', '5. volume': '225865'}"
2023-03-21 15:00:00,,"{'1. open': '5.0450', '2. high': '5.1100', '3. low': '5.0250', '4. close': '5.0500', '5. volume': '940197'}"
