,Meta Data,Time Series (60min)
2023-07-20 19:00:00,,"{'1. open': '4.1000', '2. high': '4.1000', '3. low': '4.0500', '4. close': '4.0900', '5. volume': '58268'}"
2023-07-20 18:00:00,,"{'1. open': '4.0800', '2. high': '4.1000', '3. low': '4.0800', '4. close': '4.0900', '5. volume': '57946'}"
2023-07-20 17:00:00,,"{'1. open': '4.0900', '2. high': '4.0900', '3. low': '4.0900', '4. close': '4.0900', '5. volume': '26'}"
2023-07-20 16:00:00,,"{'1. open': '4.1100', '2. high': '4.1100', '3. low': '4.0800', '4. close': '4.0900', '5. volume': '189509'}"
2023-07-20 15:00:00,,"{'1. open': '4.1050', '2. high': '4.1100', '3. low': '4.0800', '4. close': '4.1100', '5. volume': '219094'}"
2023-07-20 14:00:00,,"{'1. open': '4.0850', '2. high': '4.1100', '3. low': '4.0800', '4. close': '4.1100', '5. volume': '81477'}"
2023-07-20 13:00:00,,"{'1. open': '4.1000', '2. high': '4.1180', '3. low': '4.0700', '4. close': '4.0850', '5. volume': '178241'}"
2023-07-20 12:00:00,,"{'1. open': '4.1000', '2. high': '4.1100', '3. low': '4.0800', '4. close': '4.0950', '5. volume': '154991'}"
2023-07-20 11:00:00,,"{'1. open': '4.1400', '2. high': '4.1450', '3. low': '4.0550', '4. close': '4.0950', '5. volume': '352371'}"
2023-07-20 10:00:00,,"{'1. open': '4.1650', '2. high': '4.1700', '3. low': '4.0900', '4. close': '4.1300', '5. volume': '244674'}"
2023-07-20 09:00:00,,"{'1. open': '4.1600', '2. high': '4.2400', '3. low': '4.1500', '4. close': '4.1600', '5. volume': '245655'}"
2023-07-20 08:00:00,,"{'1. open': '4.1600', '2. high': '4.1600', '3. low': '4.1600', '4. close': '4.1600', '5. volume': '5246'}"
2023-07-20 07:00:00,,"{'1. open': '4.1600', '2. high': '4.1600', '3. low': '4.1600', '4. close': '4.1600', '5. volume': '3'}"
2023-07-19 19:00:00,,"{'1. open': '4.1200', '2. high': '4.1400', '3. low': '4.1200', '4. close': '4.1380', '5. volume': '80233'}"
2023-07-19 18:00:00,,"{'1. open': '4.1200', '2. high': '4.1390', '3. low': '4.1200', '4. close': '4.1390', '5. volume': '80171'}"
2023-07-19 17:00:00,,"{'1. open': '4.1400', '2. high': '4.1400', '3. low': '4.1400', '4. close': '4.1400', '5. volume': '257'}"
2023-07-19 16:00:00,,"{'1. open': '4.1200', '2. high': '4.1300', '3. low': '4.1100', '4. close': '4.1300', '5. volume': '260677'}"
2023-07-19 15:00:00,,"{'1. open': '4.1250', '2. high': '4.1500', '3. low': '4.1100', '4. close': '4.1200', '5. volume': '310483'}"
2023-07-19 14:00:00,,"{'1. open': '4.1000', '2. high': '4.1300', '3. low': '4.0950', '4. close': '4.1250', '5. volume': '164597'}"
2023-07-19 13:00:00,,"{'1. open': '4.1650', '2. high': '4.1650', '3. low': '4.1050', '4. close': '4.1050', '5. volume': '166694'}"
2023-07-19 12:00:00,,"{'1. open': '4.1900', '2. high': '4.2000', '3. low': '4.1300', '4. close': '4.1700', '5. volume': '186665'}"
2023-07-19 11:00:00,,"{'1. open': '4.1750', '2. high': '4.2100', '3. low': '4.1550', '4. close': '4.1950', '5. volume': '337455'}"
2023-07-19 10:00:00,,"{'1. open': '4.2450', '2. high': '4.2450', '3. low': '4.1550', '4. close': '4.1750', '5. volume': '248739'}"
2023-07-19 09:00:00,,"{'1. open': '4.1900', '2. high': '4.2800', '3. low': '4.1800', '4. close': '4.2450', '5. volume': '346025'}"
2023-07-19 08:00:00,,"{'1. open': '4.1700', '2. high': '4.1900', '3. low': '4.1300', '4. close': '4.1900', '5. volume': '275'}"
2023-07-19 07:00:00,,"{'1. open': '4.1700', '2. high': '4.1800', '3. low': '4.1600', '4. close': '4.1600', '5. volume': '38'}"
2023-07-19 06:00:00,,"{'1. open': '4.1800', '2. high': '4.1800', '3. low': '4.1800', '4. close': '4.1800', '5. volume': '100'}"
2023-07-19 04:00:00,,"{'1. open': '4.1600', '2. high': '4.1600', '3. low': '4.1600', '4. close': '4.1600', '5. volume': '5'}"
2023-07-18 19:00:00,,"{'1. open': '4.1600', '2. high': '4.1600', '3. low': '4.1200', '4. close': '4.1600', '5. volume': '117469'}"
2023-07-18 18:00:00,,"{'1. open': '4.1500', '2. high': '4.1600', '3. low': '4.1200', '4. close': '4.1590', '5. volume': '112477'}"
2023-07-18 17:00:00,,"{'1. open': '4.1600', '2. high': '4.1600', '3. low': '4.1500', '4. close': '4.1500', '5. volume': '290'}"
2023-07-18 16:00:00,,"{'1. open': '4.1650', '2. high': '4.1650', '3. low': '4.1400', '4. close': '4.1600', '5. volume': '361685'}"
2023-07-18 15:00:00,,"{'1. open': '4.1700', '2. high': '4.1700', '3. low': '4.1500', '4. close': '4.1650', '5. volume': '281338'}"
2023-07-18 14:00:00,,"{'1. open': '4.1650', '2. high': '4.1700', '3. low': '4.1450', '4. close': '4.1700', '5. volume': '180819'}"
2023-07-18 13:00:00,,"{'1. open': '4.1450', '2. high': '4.1800', '3. low': '4.1350', '4. close': '4.1700', '5. volume': '211338'}"
2023-07-18 12:00:00,,"{'1. open': '4.1550', '2. high': '4.1650', '3. low': '4.1300', '4. close': '4.1490', '5. volume': '174008'}"
2023-07-18 11:00:00,,"{'1. open': '4.1500', '2. high': '4.1900', '3. low': '4.1450', '4. close': '4.1550', '5. volume': '338688'}"
2023-07-18 10:00:00,,"{'1. open': '4.1000', '2. high': '4.1600', '3. low': '4.0910', '4. close': '4.1450', '5. volume': '384590'}"
2023-07-18 09:00:00,,"{'1. open': '3.9210', '2. high': '4.1000', '3. low': '3.9210', '4. close': '4.1000', '5. volume': '252089'}"
2023-07-18 08:00:00,,"{'1. open': '3.9210', '2. high': '4.0000', '3. low': '3.9210', '4. close': '3.9250', '5. volume': '3520'}"
2023-07-18 07:00:00,,"{'1. open': '3.9600', '2. high': '3.9600', '3. low': '3.9600', '4. close': '3.9600', '5. volume': '2'}"
2023-07-17 19:00:00,,"{'1. open': '3.9200', '2. high': '3.9200', '3. low': '3.9200', '4. close': '3.9200', '5. volume': '72135'}"
2023-07-17 18:00:00,,"{'1. open': '3.9400', '2. high': '3.9400', '3. low': '3.9200', '4. close': '3.9200', '5. volume': '72351'}"
2023-07-17 17:00:00,,"{'1. open': '3.9400', '2. high': '3.9400', '3. low': '3.9300', '4. close': '3.9390', '5. volume': '295'}"
2023-07-17 16:00:00,,"{'1. open': '3.9300', '2. high': '3.9490', '3. low': '3.9000', '4. close': '3.9400', '5. volume': '240577'}"
2023-07-17 15:00:00,,"{'1. open': '3.9550', '2. high': '3.9600', '3. low': '3.9100', '4. close': '3.9300', '5. volume': '328508'}"
2023-07-17 14:00:00,,"{'1. open': '3.9650', '2. high': '3.9800', '3. low': '3.9500', '4. close': '3.9550', '5. volume': '97388'}"
2023-07-17 13:00:00,,"{'1. open': '3.9400', '2. high': '3.9800', '3. low': '3.9300', '4. close': '3.9650', '5. volume': '130732'}"
2023-07-17 12:00:00,,"{'1. open': '3.9150', '2. high': '3.9600', '3. low': '3.9150', '4. close': '3.9350', '5. volume': '122684'}"
2023-07-17 11:00:00,,"{'1. open': '3.9500', '2. high': '3.9600', '3. low': '3.9150', '4. close': '3.9150', '5. volume': '117358'}"
2023-07-17 10:00:00,,"{'1. open': '3.9300', '2. high': '3.9800', '3. low': '3.9200', '4. close': '3.9500', '5. volume': '217761'}"
2023-07-17 09:00:00,,"{'1. open': '3.9500', '2. high': '3.9670', '3. low': '3.8700', '4. close': '3.9300', '5. volume': '182068'}"
2023-07-17 08:00:00,,"{'1. open': '3.9700', '2. high': '3.9700', '3. low': '3.8700', '4. close': '3.9600', '5. volume': '342'}"
2023-07-17 07:00:00,,"{'1. open': '3.9000', '2. high': '3.9800', '3. low': '3.8900', '4. close': '3.8900', '5. volume': '1887'}"
2023-07-17 04:00:00,,"{'1. open': '3.9000', '2. high': '3.9000', '3. low': '3.9000', '4. close': '3.9000', '5. volume': '500'}"
2023-07-14 19:00:00,,"{'1. open': '3.9000', '2. high': '3.9200', '3. low': '3.9000', '4. close': '3.9000', '5. volume': '171719'}"
2023-07-14 18:00:00,,"{'1. open': '3.9000', '2. high': '3.9200', '3. low': '3.9000', '4. close': '3.9190', '5. volume': '171592'}"
2023-07-14 17:00:00,,"{'1. open': '3.9200', '2. high': '3.9300', '3. low': '3.9200', '4. close': '3.9200', '5. volume': '1353'}"
2023-07-14 16:00:00,,"{'1. open': '3.9000', '2. high': '3.9300', '3. low': '3.9000', '4. close': '3.9000', '5. volume': '537558'}"
2023-07-14 15:00:00,,"{'1. open': '3.9400', '2. high': '3.9500', '3. low': '3.9000', '4. close': '3.9000', '5. volume': '640089'}"
2023-07-14 14:00:00,,"{'1. open': '3.9450', '2. high': '3.9600', '3. low': '3.9400', '4. close': '3.9500', '5. volume': '90775'}"
2023-07-14 13:00:00,,"{'1. open': '3.9300', '2. high': '3.9650', '3. low': '3.9200', '4. close': '3.9450', '5. volume': '196808'}"
2023-07-14 12:00:00,,"{'1. open': '3.9520', '2. high': '3.9600', '3. low': '3.9250', '4. close': '3.9300', '5. volume': '184050'}"
2023-07-14 11:00:00,,"{'1. open': '3.9510', '2. high': '3.9800', '3. low': '3.9300', '4. close': '3.9550', '5. volume': '241376'}"
2023-07-14 10:00:00,,"{'1. open': '4.0250', '2. high': '4.0260', '3. low': '3.9300', '4. close': '3.9500', '5. volume': '467685'}"
2023-07-14 09:00:00,,"{'1. open': '4.1900', '2. high': '4.1900', '3. low': '4.0150', '4. close': '4.0200', '5. volume': '213429'}"
2023-07-14 08:00:00,,"{'1. open': '4.1400', '2. high': '4.1900', '3. low': '4.1400', '4. close': '4.1900', '5. volume': '2262'}"
2023-07-14 07:00:00,,"{'1. open': '4.1400', '2. high': '4.1400', '3. low': '4.1300', '4. close': '4.1300', '5. volume': '502'}"
2023-07-14 06:00:00,,"{'1. open': '4.2000', '2. high': '4.2000', '3. low': '4.1400', '4. close': '4.1400', '5. volume': '76'}"
2023-07-13 19:00:00,,"{'1. open': '4.1400', '2. high': '4.1400', '3. low': '4.1400', '4. close': '4.1400', '5. volume': '101101'}"
2023-07-13 18:00:00,,"{'1. open': '4.1400', '2. high': '4.1400', '3. low': '4.1400', '4. close': '4.1400', '5. volume': '101101'}"
2023-07-13 17:00:00,,"{'1. open': '4.1400', '2. high': '4.1400', '3. low': '4.1200', '4. close': '4.1300', '5. volume': '197'}"
2023-07-13 16:00:00,,"{'1. open': '4.1400', '2. high': '4.1600', '3. low': '4.1300', '4. close': '4.1400', '5. volume': '333163'}"
2023-07-13 15:00:00,,"{'1. open': '4.1400', '2. high': '4.1500', '3. low': '4.1200', '4. close': '4.1400', '5. volume': '276601'}"
2023-07-13 14:00:00,,"{'1. open': '4.1070', '2. high': '4.1400', '3. low': '4.1050', '4. close': '4.1390', '5. volume': '163450'}"
2023-07-13 13:00:00,,"{'1. open': '4.1250', '2. high': '4.1400', '3. low': '4.1000', '4. close': '4.1100', '5. volume': '308702'}"
2023-07-13 12:00:00,,"{'1. open': '4.1850', '2. high': '4.1850', '3. low': '4.1250', '4. close': '4.1250', '5. volume': '360564'}"
2023-07-13 11:00:00,,"{'1. open': '4.2100', '2. high': '4.2100', '3. low': '4.1600', '4. close': '4.1890', '5. volume': '162174'}"
2023-07-13 10:00:00,,"{'1. open': '4.2250', '2. high': '4.2700', '3. low': '4.1800', '4. close': '4.2100', '5. volume': '448190'}"
2023-07-13 09:00:00,,"{'1. open': '4.1100', '2. high': '4.2300', '3. low': '4.0800', '4. close': '4.2230', '5. volume': '190170'}"
2023-07-13 08:00:00,,"{'1. open': '4.1300', '2. high': '4.1500', '3. low': '4.1000', '4. close': '4.1000', '5. volume': '3900'}"
2023-07-13 07:00:00,,"{'1. open': '4.1300', '2. high': '4.1500', '3. low': '4.1300', '4. close': '4.1300', '5. volume': '347'}"
2023-07-12 19:00:00,,"{'1. open': '4.1000', '2. high': '4.1000', '3. low': '4.0800', '4. close': '4.0900', '5. volume': '85216'}"
2023-07-12 18:00:00,,"{'1. open': '4.1100', '2. high': '4.1300', '3. low': '4.1000', '4. close': '4.1000', '5. volume': '85516'}"
2023-07-12 17:00:00,,"{'1. open': '4.1100', '2. high': '4.1100', '3. low': '4.0700', '4. close': '4.0800', '5. volume': '322'}"
2023-07-12 16:00:00,,"{'1. open': '4.1100', '2. high': '4.1400', '3. low': '4.1000', '4. close': '4.1090', '5. volume': '283684'}"
2023-07-12 15:00:00,,"{'1. open': '4.1350', '2. high': '4.1400', '3. low': '4.0900', '4. close': '4.1100', '5. volume': '264948'}"
2023-07-12 14:00:00,,"{'1. open': '4.1410', '2. high': '4.1500', '3. low': '4.1300', '4. close': '4.1400', '5. volume': '92565'}"
