Date & Hour;Open;High;Low;Close;Volume
2022-10-26 04:00:00;116.4000;116.8000;115.0000;116.5200;92024
2022-10-25 19:00:00;115.6000;115.6000;115.0500;115.3500;181477
2022-10-25 18:00:00;117.7800;117.8000;114.7500;115.6000;875274
2022-10-25 17:00:00;118.8300;118.9800;117.5100;117.5500;247096
2022-10-25 16:00:00;120.6300;120.8300;117.8100;118.8300;7082169
2022-10-25 15:00:00;120.2500;120.9860;120.2100;120.6300;6577014
2022-10-25 14:00:00;119.9900;120.5770;119.9500;120.2400;3056523
2022-10-25 13:00:00;119.9700;120.2200;119.3800;119.9880;3820229
2022-10-25 12:00:00;120.6080;120.9300;119.8600;119.9720;3418623
2022-10-25 11:00:00;119.8500;120.8800;119.7600;120.5970;4526487
2022-10-25 10:00:00;120.9000;121.1400;119.3600;119.8500;6454411
2022-10-25 09:00:00;119.3400;121.3150;118.9500;120.8900;6639385
2022-10-25 08:00:00;119.3000;119.7400;118.8300;119.3400;94648
2022-10-25 07:00:00;119.4000;119.7100;119.2200;119.2700;44390
2022-10-25 06:00:00;119.0900;119.4400;118.9800;119.4300;6864
2022-10-25 05:00:00;119.0500;119.0500;118.5700;118.9500;2231
2022-10-25 04:00:00;119.5300;119.6600;118.4900;119.0000;19423
2022-10-24 19:00:00;119.0700;119.2600;119.0000;119.0600;38508
2022-10-24 18:00:00;118.8000;119.2300;118.7500;119.1000;38038
2022-10-24 17:00:00;118.6200;119.3800;118.6200;118.8000;179304
2022-10-24 16:00:00;119.9100;119.9100;117.2210;118.6100;4811418
2022-10-24 15:00:00;119.7190;120.3600;119.6200;119.9100;6429348
2022-10-24 14:00:00;118.5800;119.7100;118.5250;119.7100;3185389
2022-10-24 13:00:00;119.3400;119.3600;118.4100;118.5780;3462317
2022-10-24 12:00:00;119.2450;119.7800;118.8600;119.3460;3196707
2022-10-24 11:00:00;118.6600;119.3790;118.0200;119.2400;4239827
2022-10-24 10:00:00;119.0900;119.1500;116.5700;118.6400;7554586
2022-10-24 09:00:00;120.3700;120.4600;118.6800;119.0850;6894385
2022-10-24 08:00:00;120.0700;121.0800;119.0220;120.3700;178965
2022-10-24 07:00:00;120.0000;121.0100;119.9400;120.8500;88750
2022-10-24 06:00:00;119.6500;120.1600;119.3300;120.1600;13482
2022-10-24 05:00:00;118.8500;119.6500;118.6100;119.3500;15736
2022-10-24 04:00:00;119.0200;119.2000;118.2000;118.7900;16300
2022-10-21 19:00:00;119.7100;119.8600;119.6600;119.8500;23992
2022-10-21 18:00:00;119.4200;119.7500;119.4000;119.7000;34888
2022-10-21 17:00:00;119.5000;119.5000;119.3300;119.4000;40453
2022-10-21 16:00:00;119.3100;119.6000;119.2100;119.5100;4903294
2022-10-21 15:00:00;118.7300;119.5900;118.6200;119.3100;7937010
2022-10-21 14:00:00;118.4800;118.8980;118.3200;118.7200;4095505
2022-10-21 13:00:00;117.8000;118.4800;117.5800;118.4700;3210937
2022-10-21 12:00:00;117.2200;118.0900;116.8400;117.7900;4908268
2022-10-21 11:00:00;115.6800;117.2300;115.3600;117.2300;5188791
2022-10-21 10:00:00;116.4350;117.0200;115.5200;115.6600;7071097
2022-10-21 09:00:00;113.9490;116.5900;113.9300;116.4500;9283241
2022-10-21 08:00:00;114.2500;114.9620;113.2000;113.6700;150132
2022-10-21 07:00:00;114.2100;114.4400;113.8000;113.9000;97699
2022-10-21 06:00:00;114.1800;114.2600;113.8000;114.1800;15742
2022-10-21 05:00:00;114.1200;114.2000;113.8100;114.2000;6004
2022-10-21 04:00:00;114.5000;114.5000;113.8100;113.9400;8107
2022-10-20 19:00:00;114.1800;114.6300;114.1000;114.4000;40522
2022-10-20 18:00:00;114.6200;114.8100;114.1500;114.2000;43119
2022-10-20 17:00:00;114.9000;115.0000;114.6000;114.6000;45443
2022-10-20 16:00:00;115.2500;115.6800;114.2600;114.8600;4934157
2022-10-20 15:00:00;115.3100;115.7200;114.8900;115.2200;6229010
2022-10-20 14:00:00;116.0100;116.1280;114.7600;115.3200;4532341
2022-10-20 13:00:00;116.6700;116.7200;115.7300;116.0150;3773536
2022-10-20 12:00:00;117.6920;117.7300;116.1700;116.6800;4190077
2022-10-20 11:00:00;118.1050;118.2400;116.9800;117.6800;4761395
2022-10-20 10:00:00;116.1000;118.1400;115.9500;118.1030;6524184
2022-10-20 09:00:00;114.2900;116.8500;113.5100;116.0900;6279680
2022-10-20 08:00:00;115.5300;116.0700;114.2070;114.2070;202605
2022-10-20 07:00:00;114.8300;115.5000;114.7900;115.3000;42061
2022-10-20 06:00:00;114.2100;115.3400;114.2000;115.0500;15551
2022-10-20 05:00:00;113.8400;114.3900;113.8400;114.1900;3885
2022-10-20 04:00:00;113.5900;114.1500;113.5900;113.7200;5490
2022-10-19 19:00:00;114.2800;114.3000;113.8000;114.2000;59292
2022-10-19 18:00:00;114.9500;114.9500;114.2700;114.3000;55253
2022-10-19 17:00:00;115.0500;115.1000;114.8200;114.9100;30862
2022-10-19 16:00:00;115.0900;115.7300;114.6500;115.0500;4836654
2022-10-19 15:00:00;114.4000;115.2000;113.9200;115.1000;5277629
2022-10-19 14:00:00;114.2400;115.0840;114.1000;114.3950;2949503
2022-10-19 13:00:00;114.5500;114.6300;113.7300;114.2500;3448729
2022-10-19 12:00:00;115.2500;115.4100;114.4300;114.5500;3034390
2022-10-19 11:00:00;115.3200;116.1200;114.7500;115.2650;4770983
2022-10-19 10:00:00;113.7100;116.5930;113.5300;115.3300;7724396
2022-10-19 09:00:00;115.6000;115.6900;113.2200;113.7300;7642503
2022-10-19 08:00:00;117.2500;117.5500;115.3700;115.6500;376568
2022-10-19 07:00:00;116.9000;117.5000;116.0800;116.6600;89964
2022-10-19 06:00:00;117.5900;117.7200;116.6800;116.9600;40826
2022-10-19 05:00:00;117.0000;117.5900;117.0000;117.5900;14905
2022-10-19 04:00:00;118.0000;118.0000;116.0000;117.0000;78922
2022-10-18 19:00:00;118.5000;119.0000;118.0000;118.1000;87754
2022-10-18 18:00:00;118.7100;118.7700;118.4000;118.5000;72475
2022-10-18 17:00:00;118.5500;118.9840;118.4900;118.8300;85215
2022-10-18 16:00:00;116.3600;119.0500;115.5100;118.5100;4383656
2022-10-18 15:00:00;115.7040;116.5600;115.0200;116.4300;7862865
2022-10-18 14:00:00;116.8200;116.9600;115.1800;115.7200;5679989
2022-10-18 13:00:00;116.3400;116.9600;115.6100;116.8200;5019230
2022-10-18 12:00:00;115.8450;116.9400;115.4400;116.3300;5543358
2022-10-18 11:00:00;116.5220;116.5800;114.7900;115.8500;6644522
2022-10-18 10:00:00;116.7100;117.5300;115.7700;116.5100;8013300
2022-10-18 09:00:00;118.3500;119.5200;116.1600;116.7250;9682118
2022-10-18 08:00:00;116.1800;118.3900;113.5060;118.2700;630322
2022-10-18 07:00:00;116.1400;117.0500;116.0500;117.0100;138800
2022-10-18 06:00:00;116.2200;116.4900;116.0000;116.0600;25689
2022-10-18 05:00:00;115.8200;116.2300;115.3000;116.2200;44739
2022-10-18 04:00:00;116.1100;116.4400;115.0000;115.8200;35310
2022-10-17 19:00:00;114.7800;115.2000;114.6800;115.1200;71564
2022-10-17 18:00:00;114.1200;114.8000;114.1000;114.7900;104209
2022-10-17 17:00:00;113.8800;114.1000;113.8000;114.1000;52697
2022-10-17 16:00:00;113.8200;114.0900;113.7100;113.8800;8015008
2022-10-17 15:00:00;113.6130;114.1900;113.2500;113.8200;8906244
2022-10-17 14:00:00;113.3100;114.0200;113.0600;113.6100;4872392
2022-10-17 13:00:00;113.0000;113.3700;112.7800;113.3100;3392701
2022-10-17 12:00:00;113.3950;113.6200;112.6400;112.9860;4210026
2022-10-17 11:00:00;112.2900;113.7500;112.0100;113.3950;6186859
2022-10-17 10:00:00;111.8600;113.4200;111.6700;112.2900;9285606
2022-10-17 09:00:00;109.0700;112.1000;109.0700;111.8500;8624890
2022-10-17 08:00:00;108.7490;109.1100;106.6330;109.0400;335443
2022-10-17 07:00:00;108.9200;108.9600;108.4400;108.7100;80347
2022-10-17 06:00:00;108.5200;109.0300;108.4000;108.9800;20493
2022-10-17 05:00:00;108.5000;108.7700;108.4200;108.6100;8016
2022-10-17 04:00:00;108.1100;108.6300;108.0800;108.4800;54972
2022-10-14 19:00:00;106.6200;106.7400;106.5200;106.6000;38523
2022-10-14 18:00:00;106.6200;106.7200;106.6000;106.6100;30758
2022-10-14 17:00:00;106.8100;106.8890;106.5600;106.6500;61153
2022-10-14 16:00:00;106.9400;107.0000;106.6900;106.8300;7394491
2022-10-14 15:00:00;107.8800;108.0300;106.6000;106.9400;12205875
2022-10-14 14:00:00;108.8800;108.8800;107.3700;107.8800;5390682
2022-10-14 13:00:00;108.8900;109.1900;108.2200;108.8800;4473698
2022-10-14 12:00:00;109.3100;109.8100;108.5640;108.8900;5079270
2022-10-14 11:00:00;110.6400;111.2800;108.8800;109.3280;5709127
2022-10-14 10:00:00;112.2850;112.2900;109.8100;110.6200;8491560
2022-10-14 09:00:00;114.1400;114.9600;112.1600;112.2880;6816864
2022-10-14 08:00:00;112.7360;114.8200;111.8900;114.1000;319304
2022-10-14 07:00:00;112.7200;112.8200;111.8800;111.8800;58738
2022-10-14 06:00:00;112.0900;112.8900;111.9800;112.5200;24598
2022-10-14 05:00:00;111.7900;112.1500;111.2100;112.1000;14293
2022-10-14 04:00:00;112.9500;112.9500;111.6500;111.7900;16967
2022-10-13 19:00:00;112.2800;112.3500;112.1600;112.2000;19268
2022-10-13 18:00:00;112.3000;112.4000;112.1600;112.2900;27329
2022-10-13 17:00:00;112.2000;112.3110;112.1500;112.2500;26745
2022-10-13 16:00:00;112.4600;112.7600;112.1880;112.2500;5279567
2022-10-13 15:00:00;112.3500;113.3000;111.9600;112.4600;9723509
2022-10-13 14:00:00;112.1200;112.4800;111.2450;112.3430;4974511
2022-10-13 13:00:00;110.9500;112.8800;110.8800;112.1400;5921341
2022-10-13 12:00:00;111.7500;112.1000;110.3500;110.9400;7059057
2022-10-13 11:00:00;108.3750;113.4400;108.1500;111.7000;11553644
2022-10-13 10:00:00;108.0200;109.6900;107.9300;108.3800;11703305
2022-10-13 09:00:00;108.8400;108.9500;105.3450;108.0200;15134018
2022-10-13 08:00:00;113.2590;114.4100;108.0100;108.7800;1140909
2022-10-13 07:00:00;113.4000;113.9700;113.2000;113.6800;33153
2022-10-13 06:00:00;113.2300;113.6100;113.2300;113.3700;11512
2022-10-13 05:00:00;113.3700;113.6500;113.3500;113.3500;9794
2022-10-13 04:00:00;112.7300;113.3800;112.5800;113.1800;7495
2022-10-12 19:00:00;112.9000;113.1100;112.8400;113.0600;20511
2022-10-12 18:00:00;112.9500;113.0100;112.9000;112.9000;29654
2022-10-12 17:00:00;112.9100;112.9600;112.8600;112.9400;21276
2022-10-12 16:00:00;112.8900;113.0000;112.5800;112.9900;3956761
2022-10-12 15:00:00;112.8910;113.5800;112.6250;112.8900;5452383
2022-10-12 14:00:00;112.5600;113.8300;112.1700;112.9000;6003482
2022-10-12 13:00:00;112.8000;113.1200;112.4300;112.5700;3130251
2022-10-12 12:00:00;113.0600;113.3900;112.3300;112.8050;3403982
2022-10-12 11:00:00;111.8300;113.1100;111.7750;113.0550;4206283
2022-10-12 10:00:00;112.9300;113.0900;111.4000;111.8200;6088168
2022-10-12 09:00:00;112.8000;113.4500;111.4600;112.8900;5762785
2022-10-12 08:00:00;113.1020;113.7900;111.9300;112.8000;351819
2022-10-12 07:00:00;113.1300;113.4500;113.1000;113.2700;25087
2022-10-12 06:00:00;113.4300;113.5400;113.0500;113.0500;5328
2022-10-12 05:00:00;113.1400;113.8700;113.1400;113.4000;8459
2022-10-12 04:00:00;112.9500;113.2500;112.9300;113.1700;8690
2022-10-11 19:00:00;112.3100;112.3900;112.0500;112.2500;35190
2022-10-11 18:00:00;112.3000;112.5000;112.2500;112.3600;46110
2022-10-11 17:00:00;112.4300;112.4400;112.2130;112.2900;30769
2022-10-11 16:00:00;112.2100;112.4500;111.9300;112.4400;4342985
2022-10-11 15:00:00;112.2700;112.4500;111.4700;112.2000;8866951
2022-10-11 14:00:00;114.5100;114.6900;112.2000;112.2800;4715786
2022-10-11 13:00:00;114.9000;115.4800;114.2300;114.5100;4968229
2022-10-11 12:00:00;113.2300;114.9900;112.6000;114.8800;5396282
2022-10-11 11:00:00;111.4500;113.8800;111.4100;113.2200;5092008
2022-10-11 10:00:00;110.7100;112.4300;110.3900;111.4500;6776645
2022-10-11 09:00:00;113.2100;113.3300;110.6600;110.7100;6177191
2022-10-11 08:00:00;112.9800;113.9000;112.7500;113.2500;165906
2022-10-11 07:00:00;112.9500;113.0900;112.8000;113.0000;32898
2022-10-11 06:00:00;112.7900;113.0300;112.4100;113.0000;13477
2022-10-11 05:00:00;112.7000;112.8800;112.4000;112.8000;8673
2022-10-11 04:00:00;113.1800;113.2700;112.5100;112.5900;7671
2022-10-10 19:00:00;113.9400;114.1800;113.9000;113.9300;26990
2022-10-10 18:00:00;113.6000;114.1000;113.5800;113.8500;25568
2022-10-10 17:00:00;113.7700;113.7800;113.5300;113.5600;38306
2022-10-10 16:00:00;113.6700;113.8700;113.6100;113.8000;2719683
2022-10-10 15:00:00;113.7200;114.3600;113.4700;113.6100;5511076
2022-10-10 14:00:00;114.0700;114.1950;113.3900;113.7300;4009734
2022-10-10 13:00:00;112.6500;114.6600;112.4300;114.0700;4333940
2022-10-10 12:00:00;114.0300;114.0400;112.6500;112.6500;3628655
2022-10-10 11:00:00;114.2800;114.4700;113.5700;114.0200;3833682
2022-10-10 10:00:00;115.0800;115.4200;113.9690;114.3000;5132164
2022-10-10 09:00:00;115.3600;116.2500;114.5400;115.0800;5219916
2022-10-10 08:00:00;114.1500;115.5100;114.1400;115.3700;166563
2022-10-10 07:00:00;114.1000;114.9000;114.1000;114.7200;54777
2022-10-10 06:00:00;114.4900;114.4900;114.0100;114.0600;5617
2022-10-10 05:00:00;113.9200;114.4600;113.9200;114.4400;7626
2022-10-10 04:00:00;114.0500;114.2000;113.5000;113.8300;15720
2022-10-07 19:00:00;114.3800;114.5800;114.3500;114.5500;19560
2022-10-07 18:00:00;114.6600;114.6800;114.3000;114.3700;24270
2022-10-07 17:00:00;114.7000;114.9800;114.6500;114.7000;47394
2022-10-07 16:00:00;114.5700;114.7900;114.5600;114.7200;7156497
2022-10-07 15:00:00;114.7800;115.0400;113.8800;114.5600;8956200
2022-10-07 14:00:00;114.4700;115.0500;114.4000;114.7780;3464203
2022-10-07 13:00:00;114.5100;114.7150;114.1200;114.4750;3419897
2022-10-07 12:00:00;115.4800;115.6300;114.4400;114.5150;3970685
2022-10-07 11:00:00;116.1900;116.3800;115.1000;115.4700;5559831
2022-10-07 10:00:00;116.0200;116.7600;115.7200;116.2000;5620385
2022-10-07 09:00:00;118.3000;120.3000;115.8000;116.0300;6015132
2022-10-07 08:00:00;119.8500;120.4000;117.3300;118.3000;541436
2022-10-07 07:00:00;119.8000;120.0200;119.7000;119.8400;21994
2022-10-07 06:00:00;119.9600;119.9800;119.4500;119.5000;5431
2022-10-07 05:00:00;119.7000;120.1700;119.7000;120.1500;7900
2022-10-07 04:00:00;119.4200;119.8000;119.3100;119.7300;3134
2022-10-06 19:00:00;119.8600;120.3000;119.8200;120.0600;31942
2022-10-06 18:00:00;119.7300;120.1000;119.6100;119.8900;33505
2022-10-06 17:00:00;119.9900;119.9900;119.7000;119.8000;45332
2022-10-06 16:00:00;120.3000;120.5800;119.8730;119.9800;3519797
2022-10-06 15:00:00;120.3100;120.8200;120.0000;120.3200;5670772
2022-10-06 14:00:00;120.8700;120.8950;119.9400;120.3100;3174407
2022-10-06 13:00:00;120.6700;121.0900;120.3700;120.8600;2631892
2022-10-06 12:00:00;120.2500;121.2300;120.0100;120.6700;3259317
2022-10-06 11:00:00;120.9900;121.3600;120.1800;120.2500;4547740
2022-10-06 10:00:00;120.5650;121.0400;119.5000;120.9860;6584357
2022-10-06 09:00:00;120.9500;121.5300;119.9500;120.5680;5433694
2022-10-06 08:00:00;120.1400;121.5000;119.9900;120.9500;155812
2022-10-06 07:00:00;119.9700;120.6100;119.9400;120.4600;32464
2022-10-06 06:00:00;119.6600;119.8900;119.6500;119.8500;4168
2022-10-06 05:00:00;120.2100;120.3800;119.6200;119.6200;7743
2022-10-06 04:00:00;121.6700;121.6700;120.0100;120.1700;14774
2022-10-05 19:00:00;121.0100;121.8800;120.9200;121.7000;42695
2022-10-05 18:00:00;120.7900;121.2000;120.6500;121.2000;24301
2022-10-05 17:00:00;120.6100;120.8400;120.6100;120.6800;12249
2022-10-05 16:00:00;120.9700;121.2300;120.6500;120.7300;3361479
2022-10-05 15:00:00;121.0700;121.7450;120.5400;120.9100;7216797
2022-10-05 14:00:00;120.0400;121.0700;119.9100;121.0580;3786223
2022-10-05 13:00:00;119.6400;120.7700;119.6000;120.0400;3453631
2022-10-05 12:00:00;119.0900;120.0600;118.7200;119.6450;4329745
2022-10-05 11:00:00;118.1100;119.1800;118.0500;119.0850;3580028
2022-10-05 10:00:00;119.7400;119.7600;117.6900;118.1050;7863826
2022-10-05 09:00:00;119.2500;120.2480;118.0500;119.7400;5590245
2022-10-05 08:00:00;120.1900;120.7880;119.1000;119.2400;110332
2022-10-05 07:00:00;120.1000;120.1900;119.6500;119.8100;29513
2022-10-05 06:00:00;119.7900;120.1800;119.7800;120.1500;12903
2022-10-05 05:00:00;120.1400;120.4200;119.5300;119.5700;26760
2022-10-05 04:00:00;120.2500;120.7000;119.8700;120.2700;46826
2022-10-04 19:00:00;120.8000;120.8400;120.6100;120.6800;25748
2022-10-04 18:00:00;121.0300;121.0800;120.7500;120.8100;28656
2022-10-04 17:00:00;121.0200;121.1000;121.0100;121.0500;46206
2022-10-04 16:00:00;121.0700;121.2990;120.9000;121.0900;6359404
2022-10-04 15:00:00;121.2910;121.4000;120.5500;121.0700;6970143
2022-10-04 14:00:00;121.3200;121.5400;120.8500;121.3000;4141618
2022-10-04 13:00:00;121.5490;121.6100;120.3910;121.3200;5105294
2022-10-04 12:00:00;122.5450;122.7400;121.3700;121.5550;4607660
2022-10-04 11:00:00;122.9800;123.0000;121.9800;122.5500;5232602
2022-10-04 10:00:00;121.8900;123.0000;121.7620;122.9800;9559029
2022-10-04 09:00:00;119.5400;121.9500;119.4000;121.8900;9549839
2022-10-04 08:00:00;118.7000;119.6400;115.5910;119.5400;276471
2022-10-04 07:00:00;118.9900;119.2900;118.5900;119.0500;84617
2022-10-04 06:00:00;118.3500;119.3400;118.2400;119.0500;66477
2022-10-04 05:00:00;118.2700;118.5000;117.8900;118.5000;14792
2022-10-04 04:00:00;117.7400;118.5000;117.7000;118.2000;31499
2022-10-03 19:00:00;115.9000;116.4300;115.8000;116.3700;21459
2022-10-03 18:00:00;116.0200;116.2900;115.7500;115.8800;23556
2022-10-03 17:00:00;116.0500;116.0900;115.6500;116.0100;33788
2022-10-03 16:00:00;115.8800;116.2400;115.7600;116.0500;6947163
2022-10-03 15:00:00;116.6900;116.8100;115.6900;115.9500;6873728
2022-10-03 14:00:00;115.4800;116.9100;115.4200;116.6700;4184364
2022-10-03 13:00:00;114.8900;115.6500;114.7600;115.4670;2977551
2022-10-03 12:00:00;114.7700;115.3440;114.4700;114.8900;3217737
2022-10-03 11:00:00;114.6300;115.2700;114.2300;114.7810;4461233
2022-10-03 10:00:00;112.6800;114.9700;112.6800;114.6400;6655792
2022-10-03 09:00:00;113.8500;114.6000;112.4500;112.6600;5408462
2022-10-03 08:00:00;113.2000;114.3000;112.7180;113.8400;267298
2022-10-03 07:00:00;112.9800;113.8000;112.8400;113.8000;65970
2022-10-03 06:00:00;112.4000;112.9800;112.4000;112.9500;16297
2022-10-03 05:00:00;112.1100;112.5000;111.7800;112.2600;15989
2022-10-03 04:00:00;113.0000;113.0000;112.0000;112.1200;17175
2022-11-30 19:00:00;96.6400;96.7700;96.5600;96.6600;83280
2022-11-30 18:00:00;96.7600;96.8500;96.5400;96.6400;85119
2022-11-30 17:00:00;96.8900;96.9500;96.5400;96.7200;166641
2022-11-30 16:00:00;96.5380;96.8980;96.3200;96.8600;17636841
2022-11-30 15:00:00;94.5700;96.5400;94.4500;96.5400;17961625
2022-11-30 14:00:00;93.6500;95.4400;93.6400;94.5750;15820318
2022-11-30 13:00:00;91.8000;93.7700;91.6500;93.6500;10457852
2022-11-30 12:00:00;92.1100;92.1800;91.5250;91.8100;4933155
2022-11-30 11:00:00;92.1100;92.4700;91.9500;92.1050;5106423
2022-11-30 10:00:00;92.6300;93.1400;91.9800;92.1100;8546335
2022-11-30 09:00:00;92.1900;93.7000;91.5600;92.6200;9673058
2022-11-30 08:00:00;92.8800;93.0500;92.1000;92.1200;341910
2022-11-30 07:00:00;92.9000;92.9000;92.6400;92.6400;41540
2022-11-30 06:00:00;92.7500;92.9000;92.7000;92.8800;15548
2022-11-30 05:00:00;92.6900;92.7800;92.6600;92.7500;5104
2022-11-30 04:00:00;92.7200;92.9300;92.6100;92.6900;16679
2022-11-29 19:00:00;92.1700;92.3600;92.0700;92.2500;74316
2022-11-29 18:00:00;92.3600;92.4300;92.1700;92.2100;47960
2022-11-29 17:00:00;92.3600;92.5700;92.2800;92.3700;88772
2022-11-29 16:00:00;92.3900;92.4500;92.2600;92.3700;5143281
2022-11-29 15:00:00;92.3800;92.6070;92.1500;92.4000;8268618
2022-11-29 14:00:00;92.2500;92.5700;91.9750;92.3700;5256423
2022-11-29 13:00:00;92.3530;92.4000;91.6900;92.2400;5282129
2022-11-29 12:00:00;92.4100;92.6000;92.0000;92.3600;4934750
2022-11-29 11:00:00;92.5200;92.6100;91.4400;92.4100;10637979
2022-11-29 10:00:00;93.2100;93.6000;92.4800;92.5200;10076754
2022-11-29 09:00:00;94.4400;94.6500;92.9600;93.2100;7701152
2022-11-29 08:00:00;94.8000;94.8400;94.1700;94.4300;314376
2022-11-29 07:00:00;94.7900;94.8200;94.5000;94.7400;69115
2022-11-29 06:00:00;94.8400;94.8400;94.7000;94.7300;8630
2022-11-29 05:00:00;94.4700;94.9300;94.4400;94.8100;15488
2022-11-29 04:00:00;94.5800;95.1500;94.3700;94.5000;19669
2022-11-28 19:00:00;93.9400;94.1000;93.9100;94.0600;63892
2022-11-28 18:00:00;93.9900;94.0700;93.9100;93.9600;63807
2022-11-28 17:00:00;94.1130;94.1130;93.9400;94.0000;46041
2022-11-28 16:00:00;93.9600;94.2050;93.9000;94.1200;5725998
2022-11-28 15:00:00;93.9900;94.1070;93.4300;93.9600;9612911
2022-11-28 14:00:00;93.8600;94.2150;93.6800;93.9950;5903745
2022-11-28 13:00:00;94.4300;94.5800;93.8500;93.8650;5569197
2022-11-28 12:00:00;95.2050;95.2500;94.3100;94.4350;7052958
2022-11-28 11:00:00;94.1100;95.2400;94.0800;95.2050;9149802
2022-11-28 10:00:00;95.0100;95.5300;93.8100;94.1140;11199575
2022-11-28 09:00:00;94.3300;96.4000;93.5500;95.0200;12422837
2022-11-28 08:00:00;93.5000;94.4100;92.2500;94.3800;540093
2022-11-28 07:00:00;93.5000;94.4100;93.2500;93.8000;199915
2022-11-28 06:00:00;92.5500;93.6800;92.5200;93.6200;43362
