,Meta Data,Time Series (60min)
2023-05-30 06:00:00,,"{'1. open': '122.2100', '2. high': '122.3200', '3. low': '121.8400', '4. close': '122.0000', '5. volume': '71212'}"
2023-05-30 05:00:00,,"{'1. open': '121.9700', '2. high': '122.4900', '3. low': '121.8700', '4. close': '122.2400', '5. volume': '56631'}"
2023-05-30 04:00:00,,"{'1. open': '121.5900', '2. high': '122.1600', '3. low': '120.0500', '4. close': '121.9700', '5. volume': '106131'}"
2023-05-26 19:00:00,,"{'1. open': '120.2700', '2. high': '120.7100', '3. low': '120.2500', '4. close': '120.5900', '5. volume': '44754'}"
2023-05-26 18:00:00,,"{'1. open': '120.2000', '2. high': '120.3000', '3. low': '120.1000', '4. close': '120.2700', '5. volume': '66954'}"
2023-05-26 17:00:00,,"{'1. open': '115.0000', '2. high': '120.2800', '3. low': '111.8150', '4. close': '120.1990', '5. volume': '54975'}"
2023-05-26 16:00:00,,"{'1. open': '120.0900', '2. high': '120.4900', '3. low': '116.5770', '4. close': '120.2100', '5. volume': '18746211'}"
2023-05-26 15:00:00,,"{'1. open': '120.9100', '2. high': '121.0400', '3. low': '119.6100', '4. close': '120.0800', '5. volume': '15785341'}"
2023-05-26 14:00:00,,"{'1. open': '120.7800', '2. high': '121.1700', '3. low': '120.5300', '4. close': '120.9090', '5. volume': '7342614'}"
2023-05-26 13:00:00,,"{'1. open': '121.1000', '2. high': '121.5000', '3. low': '120.6700', '4. close': '120.7750', '5. volume': '8627401'}"
2023-05-26 12:00:00,,"{'1. open': '120.1850', '2. high': '121.1400', '3. low': '119.9700', '4. close': '121.1000', '5. volume': '8496173'}"
2023-05-26 11:00:00,,"{'1. open': '119.6550', '2. high': '121.1900', '3. low': '119.6550', '4. close': '120.1900', '5. volume': '18917823'}"
2023-05-26 10:00:00,,"{'1. open': '117.6600', '2. high': '119.8100', '3. low': '117.6400', '4. close': '119.6600', '5. volume': '13738666'}"
2023-05-26 09:00:00,,"{'1. open': '116.0800', '2. high': '117.8000', '3. low': '115.9900', '4. close': '117.6500', '5. volume': '11370985'}"
2023-05-26 08:00:00,,"{'1. open': '115.4510', '2. high': '116.3000', '3. low': '114.6000', '4. close': '116.0880', '5. volume': '429381'}"
2023-05-26 07:00:00,,"{'1. open': '115.4700', '2. high': '116.3000', '3. low': '115.4000', '4. close': '116.0000', '5. volume': '253150'}"
2023-05-26 06:00:00,,"{'1. open': '115.1500', '2. high': '115.4900', '3. low': '115.0200', '4. close': '115.4900', '5. volume': '10392'}"
2023-05-26 05:00:00,,"{'1. open': '115.1200', '2. high': '115.1700', '3. low': '115.0000', '4. close': '115.1400', '5. volume': '5152'}"
2023-05-26 04:00:00,,"{'1. open': '114.9000', '2. high': '115.5100', '3. low': '114.5600', '4. close': '115.1700', '5. volume': '9734'}"
2023-05-25 19:00:00,,"{'1. open': '114.9600', '2. high': '115.0000', '3. low': '114.8000', '4. close': '114.9500', '5. volume': '46488'}"
2023-05-25 18:00:00,,"{'1. open': '114.9500', '2. high': '115.0000', '3. low': '114.9200', '4. close': '114.9800', '5. volume': '18932'}"
2023-05-25 17:00:00,,"{'1. open': '116.7500', '2. high': '117.8900', '3. low': '107.9450', '4. close': '114.9500', '5. volume': '137019'}"
2023-05-25 16:00:00,,"{'1. open': '114.9900', '2. high': '115.2400', '3. low': '114.9200', '4. close': '114.9800', '5. volume': '16600723'}"
2023-05-25 15:00:00,,"{'1. open': '114.5350', '2. high': '115.3400', '3. low': '114.4650', '4. close': '115.0200', '5. volume': '10818169'}"
2023-05-25 14:00:00,,"{'1. open': '114.5050', '2. high': '115.0300', '3. low': '114.4000', '4. close': '114.5350', '5. volume': '6610072'}"
2023-05-25 13:00:00,,"{'1. open': '114.6950', '2. high': '114.7600', '3. low': '114.3600', '4. close': '114.5050', '5. volume': '5045989'}"
2023-05-25 12:00:00,,"{'1. open': '115.1600', '2. high': '115.3950', '3. low': '114.6600', '4. close': '114.6900', '5. volume': '5393234'}"
2023-05-25 11:00:00,,"{'1. open': '115.0350', '2. high': '115.2780', '3. low': '114.4400', '4. close': '115.1700', '5. volume': '6240232'}"
2023-05-25 10:00:00,,"{'1. open': '115.5700', '2. high': '115.9800', '3. low': '114.3100', '4. close': '115.0390', '5. volume': '10670060'}"
2023-05-25 09:00:00,,"{'1. open': '116.4200', '2. high': '117.2600', '3. low': '115.2400', '4. close': '115.5800', '5. volume': '9390784'}"
2023-05-25 08:00:00,,"{'1. open': '116.3100', '2. high': '117.7500', '3. low': '115.8110', '4. close': '116.4000', '5. volume': '764291'}"
2023-05-25 07:00:00,,"{'1. open': '116.2900', '2. high': '116.8300', '3. low': '116.2500', '4. close': '116.7800', '5. volume': '384682'}"
2023-05-25 06:00:00,,"{'1. open': '117.0100', '2. high': '117.3800', '3. low': '115.8700', '4. close': '116.2500', '5. volume': '73184'}"
2023-05-25 05:00:00,,"{'1. open': '117.1500', '2. high': '117.4000', '3. low': '116.8400', '4. close': '117.0300', '5. volume': '26593'}"
2023-05-25 04:00:00,,"{'1. open': '117.0700', '2. high': '117.4000', '3. low': '116.6700', '4. close': '117.1800', '5. volume': '58935'}"
2023-05-24 19:00:00,,"{'1. open': '117.3000', '2. high': '117.5800', '3. low': '116.9500', '4. close': '117.2000', '5. volume': '102587'}"
2023-05-24 18:00:00,,"{'1. open': '118.0200', '2. high': '118.0900', '3. low': '117.0100', '4. close': '117.2800', '5. volume': '277679'}"
2023-05-24 17:00:00,,"{'1. open': '114.9900', '2. high': '118.2000', '3. low': '113.4660', '4. close': '118.0900', '5. volume': '800589'}"
2023-05-24 16:00:00,,"{'1. open': '116.7800', '2. high': '116.9800', '3. low': '114.9900', '4. close': '116.2400', '5. volume': '10335432'}"
2023-05-24 15:00:00,,"{'1. open': '116.6300', '2. high': '117.3400', '3. low': '116.4650', '4. close': '116.7750', '5. volume': '10860412'}"
2023-05-24 14:00:00,,"{'1. open': '116.2700', '2. high': '116.8000', '3. low': '116.0600', '4. close': '116.6250', '5. volume': '5984874'}"
2023-05-24 13:00:00,,"{'1. open': '116.0280', '2. high': '116.4800', '3. low': '115.7200', '4. close': '116.2700', '5. volume': '4760589'}"
2023-05-24 12:00:00,,"{'1. open': '115.9100', '2. high': '116.2900', '3. low': '115.7200', '4. close': '116.0300', '5. volume': '4935919'}"
2023-05-24 11:00:00,,"{'1. open': '115.6000', '2. high': '116.4550', '3. low': '115.3200', '4. close': '115.9100', '5. volume': '6980436'}"
2023-05-24 10:00:00,,"{'1. open': '116.5600', '2. high': '116.7600', '3. low': '115.2100', '4. close': '115.5820', '5. volume': '9370790'}"
2023-05-24 09:00:00,,"{'1. open': '115.8300', '2. high': '116.8900', '3. low': '114.0550', '4. close': '116.5750', '5. volume': '11706685'}"
2023-05-24 08:00:00,,"{'1. open': '115.5210', '2. high': '116.4400', '3. low': '114.7900', '4. close': '115.8400', '5. volume': '564295'}"
2023-05-24 07:00:00,,"{'1. open': '115.5200', '2. high': '116.2500', '3. low': '115.3000', '4. close': '116.1100', '5. volume': '200534'}"
2023-05-24 06:00:00,,"{'1. open': '115.6000', '2. high': '115.7900', '3. low': '115.2800', '4. close': '115.5200', '5. volume': '53540'}"
2023-05-24 05:00:00,,"{'1. open': '115.5300', '2. high': '115.8100', '3. low': '115.5000', '4. close': '115.5800', '5. volume': '24944'}"
2023-05-24 04:00:00,,"{'1. open': '115.1700', '2. high': '115.5800', '3. low': '114.8000', '4. close': '115.3800', '5. volume': '38619'}"
2023-05-23 19:00:00,,"{'1. open': '115.3100', '2. high': '115.5500', '3. low': '115.2600', '4. close': '115.4700', '5. volume': '45272'}"
2023-05-23 18:00:00,,"{'1. open': '115.2700', '2. high': '115.4700', '3. low': '115.2500', '4. close': '115.3350', '5. volume': '45951'}"
2023-05-23 17:00:00,,"{'1. open': '115.3300', '2. high': '115.4700', '3. low': '112.9160', '4. close': '115.2850', '5. volume': '59051'}"
2023-05-23 16:00:00,,"{'1. open': '115.0200', '2. high': '115.7430', '3. low': '114.8700', '4. close': '115.3300', '5. volume': '13373181'}"
2023-05-23 15:00:00,,"{'1. open': '115.0500', '2. high': '115.2900', '3. low': '114.8000', '4. close': '115.0100', '5. volume': '9167066'}"
2023-05-23 14:00:00,,"{'1. open': '115.7100', '2. high': '115.8700', '3. low': '114.9110', '4. close': '115.0550', '5. volume': '6976048'}"
2023-05-23 13:00:00,,"{'1. open': '116.1400', '2. high': '116.5600', '3. low': '115.6610', '4. close': '115.7100', '5. volume': '10393949'}"
2023-05-23 12:00:00,,"{'1. open': '116.8900', '2. high': '117.1000', '3. low': '115.6600', '4. close': '116.1400', '5. volume': '6231539'}"
2023-05-23 11:00:00,,"{'1. open': '115.6900', '2. high': '117.1400', '3. low': '115.6500', '4. close': '116.8800', '5. volume': '8927540'}"
2023-05-23 10:00:00,,"{'1. open': '115.4000', '2. high': '116.0800', '3. low': '115.2700', '4. close': '115.6710', '5. volume': '7513773'}"
2023-05-23 09:00:00,,"{'1. open': '114.3600', '2. high': '115.7200', '3. low': '113.7800', '4. close': '115.3970', '5. volume': '7681077'}"
2023-05-23 08:00:00,,"{'1. open': '114.9600', '2. high': '116.3150', '3. low': '114.3600', '4. close': '114.3900', '5. volume': '302647'}"
2023-05-23 07:00:00,,"{'1. open': '114.8900', '2. high': '115.1400', '3. low': '114.3300', '4. close': '114.4000', '5. volume': '114350'}"
2023-05-23 06:00:00,,"{'1. open': '114.5800', '2. high': '114.9700', '3. low': '114.5800', '4. close': '114.8900', '5. volume': '9782'}"
2023-05-23 05:00:00,,"{'1. open': '114.9000', '2. high': '115.0900', '3. low': '114.5400', '4. close': '114.6000', '5. volume': '18842'}"
2023-05-23 04:00:00,,"{'1. open': '114.8500', '2. high': '115.1900', '3. low': '114.7300', '4. close': '114.9500', '5. volume': '15280'}"
2023-05-22 19:00:00,,"{'1. open': '115.0100', '2. high': '115.3500', '3. low': '114.9500', '4. close': '115.1900', '5. volume': '91521'}"
2023-05-22 18:00:00,,"{'1. open': '114.8600', '2. high': '115.0100', '3. low': '114.8400', '4. close': '114.9800', '5. volume': '49615'}"
2023-05-22 17:00:00,,"{'1. open': '116.2500', '2. high': '122.4910', '3. low': '114.7300', '4. close': '114.9200', '5. volume': '110404'}"
2023-05-22 16:00:00,,"{'1. open': '115.0300', '2. high': '115.0950', '3. low': '114.7800', '4. close': '114.7900', '5. volume': '7298263'}"
2023-05-22 15:00:00,,"{'1. open': '115.4500', '2. high': '115.6500', '3. low': '114.6710', '4. close': '115.0300', '5. volume': '8488492'}"
2023-05-22 14:00:00,,"{'1. open': '115.1720', '2. high': '115.7000', '3. low': '115.1500', '4. close': '115.4550', '5. volume': '5425778'}"
2023-05-22 13:00:00,,"{'1. open': '114.9230', '2. high': '115.3390', '3. low': '114.9000', '4. close': '115.1720', '5. volume': '4708777'}"
2023-05-22 12:00:00,,"{'1. open': '114.4850', '2. high': '115.1000', '3. low': '114.2500', '4. close': '114.9200', '5. volume': '9920175'}"
2023-05-22 11:00:00,,"{'1. open': '114.7400', '2. high': '115.3400', '3. low': '114.2500', '4. close': '114.5000', '5. volume': '10168951'}"
2023-05-22 10:00:00,,"{'1. open': '116.0000', '2. high': '116.2000', '3. low': '114.2500', '4. close': '114.7300', '5. volume': '15401281'}"
2023-05-22 09:00:00,,"{'1. open': '116.6710', '2. high': '117.5350', '3. low': '115.1600', '4. close': '116.0050', '5. volume': '11192391'}"
2023-05-22 08:00:00,,"{'1. open': '116.8200', '2. high': '117.2390', '3. low': '116.1200', '4. close': '116.6720', '5. volume': '286094'}"
2023-05-22 07:00:00,,"{'1. open': '116.8800', '2. high': '117.2000', '3. low': '116.7100', '4. close': '117.1100', '5. volume': '122142'}"
2023-05-22 06:00:00,,"{'1. open': '116.8500', '2. high': '117.2800', '3. low': '116.7300', '4. close': '116.8000', '5. volume': '37804'}"
2023-05-22 05:00:00,,"{'1. open': '116.6900', '2. high': '116.9800', '3. low': '116.5800', '4. close': '116.8300', '5. volume': '31728'}"
2023-05-22 04:00:00,,"{'1. open': '116.4400', '2. high': '116.9300', '3. low': '116.0000', '4. close': '116.6700', '5. volume': '48048'}"
2023-05-19 19:00:00,,"{'1. open': '116.0600', '2. high': '116.1300', '3. low': '116.0400', '4. close': '116.1300', '5. volume': '22785'}"
2023-05-19 18:00:00,,"{'1. open': '116.0200', '2. high': '116.1300', '3. low': '115.9400', '4. close': '116.1300', '5. volume': '36464'}"
2023-05-19 17:00:00,,"{'1. open': '116.0000', '2. high': '116.0400', '3. low': '115.9500', '4. close': '116.0000', '5. volume': '25513'}"
2023-05-19 16:00:00,,"{'1. open': '116.2650', '2. high': '116.2700', '3. low': '115.9600', '4. close': '116.0100', '5. volume': '4966609'}"
2023-05-19 15:00:00,,"{'1. open': '116.0800', '2. high': '116.4000', '3. low': '115.8700', '4. close': '116.2700', '5. volume': '6084089'}"
2023-05-19 14:00:00,,"{'1. open': '116.2600', '2. high': '116.3200', '3. low': '115.7000', '4. close': '116.0700', '5. volume': '4762817'}"
2023-05-19 13:00:00,,"{'1. open': '116.4700', '2. high': '116.8600', '3. low': '116.1800', '4. close': '116.2650', '5. volume': '3444905'}"
2023-05-19 12:00:00,,"{'1. open': '116.5400', '2. high': '117.0600', '3. low': '116.2400', '4. close': '116.4630', '5. volume': '3625794'}"
2023-05-19 11:00:00,,"{'1. open': '116.9500', '2. high': '117.0300', '3. low': '116.1900', '4. close': '116.5300', '5. volume': '6580104'}"
2023-05-19 10:00:00,,"{'1. open': '117.3450', '2. high': '117.4450', '3. low': '116.6700', '4. close': '116.9500', '5. volume': '6429603'}"
2023-05-19 09:00:00,,"{'1. open': '118.6200', '2. high': '118.7500', '3. low': '117.1900', '4. close': '117.3400', '5. volume': '7865195'}"
2023-05-19 08:00:00,,"{'1. open': '117.4490', '2. high': '118.7000', '3. low': '117.4490', '4. close': '118.6500', '5. volume': '323771'}"
2023-05-19 07:00:00,,"{'1. open': '117.4500', '2. high': '118.6000', '3. low': '117.4500', '4. close': '118.4400', '5. volume': '238959'}"
2023-05-19 06:00:00,,"{'1. open': '118.0500', '2. high': '118.1000', '3. low': '117.1700', '4. close': '117.4000', '5. volume': '12211'}"
2023-05-19 05:00:00,,"{'1. open': '118.4000', '2. high': '118.4500', '3. low': '117.9200', '4. close': '118.0200', '5. volume': '14714'}"
2023-05-19 04:00:00,,"{'1. open': '117.9600', '2. high': '118.4500', '3. low': '117.9600', '4. close': '118.4200', '5. volume': '22328'}"
2023-05-18 19:00:00,,"{'1. open': '118.4800', '2. high': '118.5000', '3. low': '118.3000', '4. close': '118.3600', '5. volume': '52228'}"
2023-05-18 18:00:00,,"{'1. open': '118.0000', '2. high': '118.6300', '3. low': '117.9800', '4. close': '118.4800', '5. volume': '103210'}"
2023-05-18 17:00:00,,"{'1. open': '118.1200', '2. high': '118.1300', '3. low': '118.0000', '4. close': '118.0000', '5. volume': '51327'}"
2023-05-18 16:00:00,,"{'1. open': '118.1600', '2. high': '118.1800', '3. low': '117.9500', '4. close': '118.1200', '5. volume': '5621285'}"
2023-05-18 15:00:00,,"{'1. open': '117.0400', '2. high': '118.2400', '3. low': '116.9300', '4. close': '118.1550', '5. volume': '9060733'}"
2023-05-18 14:00:00,,"{'1. open': '116.6580', '2. high': '117.1800', '3. low': '116.3350', '4. close': '117.0350', '5. volume': '5700180'}"
2023-05-18 13:00:00,,"{'1. open': '117.1350', '2. high': '117.7500', '3. low': '116.6000', '4. close': '116.6520', '5. volume': '4853269'}"
2023-05-18 12:00:00,,"{'1. open': '117.5900', '2. high': '117.6200', '3. low': '116.7710', '4. close': '117.1300', '5. volume': '6310556'}"
2023-05-18 11:00:00,,"{'1. open': '117.5400', '2. high': '118.1500', '3. low': '117.4600', '4. close': '117.5890', '5. volume': '6815927'}"
2023-05-18 10:00:00,,"{'1. open': '117.5050', '2. high': '118.6000', '3. low': '117.2900', '4. close': '117.5450', '5. volume': '10197524'}"
2023-05-18 09:00:00,,"{'1. open': '116.2600', '2. high': '117.9500', '3. low': '116.2000', '4. close': '117.4900', '5. volume': '9973763'}"
2023-05-18 08:00:00,,"{'1. open': '115.8900', '2. high': '116.6000', '3. low': '115.2000', '4. close': '116.2500', '5. volume': '518480'}"
2023-05-18 07:00:00,,"{'1. open': '115.8500', '2. high': '116.5500', '3. low': '115.8500', '4. close': '116.4700', '5. volume': '127432'}"
2023-05-18 06:00:00,,"{'1. open': '115.8100', '2. high': '115.9500', '3. low': '115.7400', '4. close': '115.9000', '5. volume': '10089'}"
2023-05-18 05:00:00,,"{'1. open': '115.9000', '2. high': '115.9000', '3. low': '115.7800', '4. close': '115.7800', '5. volume': '10547'}"
2023-05-18 04:00:00,,"{'1. open': '115.4800', '2. high': '115.9500', '3. low': '115.4800', '4. close': '115.9000', '5. volume': '13385'}"
2023-05-17 19:00:00,,"{'1. open': '115.4000', '2. high': '115.4200', '3. low': '115.2700', '4. close': '115.3000', '5. volume': '42485'}"
2023-05-17 18:00:00,,"{'1. open': '115.3900', '2. high': '115.4300', '3. low': '115.3000', '4. close': '115.3800', '5. volume': '23369'}"
2023-05-17 17:00:00,,"{'1. open': '115.3700', '2. high': '115.5000', '3. low': '115.3400', '4. close': '115.3900', '5. volume': '104105'}"
2023-05-17 16:00:00,,"{'1. open': '115.4500', '2. high': '115.5000', '3. low': '115.3500', '4. close': '115.3600', '5. volume': '6512665'}"
2023-05-17 15:00:00,,"{'1. open': '115.2300', '2. high': '115.7100', '3. low': '115.1200', '4. close': '115.4800', '5. volume': '7817286'}"
2023-05-17 14:00:00,,"{'1. open': '115.1700', '2. high': '115.6100', '3. low': '115.0200', '4. close': '115.2350', '5. volume': '5576949'}"
2023-05-17 13:00:00,,"{'1. open': '115.0150', '2. high': '115.4850', '3. low': '115.0150', '4. close': '115.1800', '5. volume': '5027144'}"
2023-05-17 12:00:00,,"{'1. open': '114.8800', '2. high': '115.1390', '3. low': '114.2200', '4. close': '115.0150', '5. volume': '5128784'}"
2023-05-17 11:00:00,,"{'1. open': '115.1500', '2. high': '115.3800', '3. low': '114.5200', '4. close': '114.8900', '5. volume': '5723289'}"
2023-05-17 10:00:00,,"{'1. open': '115.0450', '2. high': '115.4600', '3. low': '114.5400', '4. close': '115.1440', '5. volume': '8783308'}"
2023-05-17 09:00:00,,"{'1. open': '114.4000', '2. high': '115.8300', '3. low': '114.2000', '4. close': '115.0450', '5. volume': '11950884'}"
2023-05-17 08:00:00,,"{'1. open': '113.2890', '2. high': '114.5500', '3. low': '113.0900', '4. close': '114.4000', '5. volume': '348836'}"
2023-05-17 07:00:00,,"{'1. open': '113.2800', '2. high': '113.8800', '3. low': '113.1800', '4. close': '113.8700', '5. volume': '92964'}"
2023-05-17 06:00:00,,"{'1. open': '113.4200', '2. high': '113.4400', '3. low': '113.0300', '4. close': '113.1200', '5. volume': '20699'}"
2023-05-17 05:00:00,,"{'1. open': '113.5700', '2. high': '113.5800', '3. low': '113.4000', '4. close': '113.4800', '5. volume': '6138'}"
2023-05-17 04:00:00,,"{'1. open': '113.1000', '2. high': '113.7200', '3. low': '112.9300', '4. close': '113.5200', '5. volume': '14772'}"
2023-05-16 19:00:00,,"{'1. open': '113.1000', '2. high': '113.2400', '3. low': '112.9700', '4. close': '113.2000', '5. volume': '98690'}"
2023-05-16 18:00:00,,"{'1. open': '113.2700', '2. high': '113.3500', '3. low': '113.0100', '4. close': '113.1000', '5. volume': '80994'}"
2023-05-16 17:00:00,,"{'1. open': '113.5800', '2. high': '113.5800', '3. low': '113.2600', '4. close': '113.3000', '5. volume': '79595'}"
2023-05-16 16:00:00,,"{'1. open': '113.4000', '2. high': '113.7000', '3. low': '113.2300', '4. close': '113.5800', '5. volume': '5300887'}"
2023-05-16 15:00:00,,"{'1. open': '114.2050', '2. high': '114.3200', '3. low': '113.2100', '4. close': '113.4000', '5. volume': '8370920'}"
2023-05-16 14:00:00,,"{'1. open': '114.2500', '2. high': '114.3100', '3. low': '113.6550', '4. close': '114.2050', '5. volume': '6085948'}"
2023-05-16 13:00:00,,"{'1. open': '114.5850', '2. high': '114.7900', '3. low': '113.9700', '4. close': '114.2500', '5. volume': '5685944'}"
2023-05-16 12:00:00,,"{'1. open': '114.0500', '2. high': '114.7500', '3. low': '113.7800', '4. close': '114.5850', '5. volume': '7945997'}"
2023-05-16 11:00:00,,"{'1. open': '113.8900', '2. high': '114.0900', '3. low': '113.2100', '4. close': '114.0490', '5. volume': '6993202'}"
2023-05-16 10:00:00,,"{'1. open': '112.3500', '2. high': '113.9500', '3. low': '112.3100', '4. close': '113.8900', '5. volume': '8754357'}"
2023-05-16 09:00:00,,"{'1. open': '110.7000', '2. high': '113.0100', '3. low': '110.6600', '4. close': '112.3500', '5. volume': '8388207'}"
2023-05-16 08:00:00,,"{'1. open': '111.0700', '2. high': '111.5000', '3. low': '110.5500', '4. close': '110.7000', '5. volume': '145984'}"
2023-05-16 07:00:00,,"{'1. open': '111.1000', '2. high': '111.1500', '3. low': '110.9300', '4. close': '111.0600', '5. volume': '25697'}"
2023-05-16 06:00:00,,"{'1. open': '111.0500', '2. high': '111.1800', '3. low': '110.7700', '4. close': '110.9300', '5. volume': '20175'}"
2023-05-16 05:00:00,,"{'1. open': '111.2000', '2. high': '111.3800', '3. low': '111.1000', '4. close': '111.1000', '5. volume': '4103'}"
2023-05-16 04:00:00,,"{'1. open': '111.1000', '2. high': '111.2700', '3. low': '111.0800', '4. close': '111.2000', '5. volume': '13712'}"
2023-05-15 19:00:00,,"{'1. open': '111.0900', '2. high': '111.1100', '3. low': '111.0100', '4. close': '111.1100', '5. volume': '28136'}"
2023-05-15 18:00:00,,"{'1. open': '111.0500', '2. high': '111.1000', '3. low': '111.0000', '4. close': '111.0900', '5. volume': '23779'}"
2023-05-15 17:00:00,,"{'1. open': '111.0060', '2. high': '111.1000', '3. low': '110.9000', '4. close': '111.0400', '5. volume': '44092'}"
2023-05-15 16:00:00,,"{'1. open': '111.2500', '2. high': '111.2900', '3. low': '110.9000', '4. close': '111.0180', '5. volume': '4246688'}"
2023-05-15 15:00:00,,"{'1. open': '111.2300', '2. high': '111.3050', '3. low': '110.8400', '4. close': '111.2500', '5. volume': '5231074'}"
2023-05-15 14:00:00,,"{'1. open': '111.1900', '2. high': '111.4500', '3. low': '111.0050', '4. close': '111.2300', '5. volume': '4826455'}"
2023-05-15 13:00:00,,"{'1. open': '110.2400', '2. high': '111.2300', '3. low': '110.2200', '4. close': '111.1800', '5. volume': '4523294'}"
2023-05-15 12:00:00,,"{'1. open': '110.4900', '2. high': '110.6300', '3. low': '109.9900', '4. close': '110.2350', '5. volume': '4155116'}"
2023-05-15 11:00:00,,"{'1. open': '109.8750', '2. high': '110.7120', '3. low': '109.8500', '4. close': '110.4850', '5. volume': '5619596'}"
2023-05-15 10:00:00,,"{'1. open': '110.0300', '2. high': '110.2400', '3. low': '109.2500', '4. close': '109.8750', '5. volume': '8436621'}"
2023-05-15 09:00:00,,"{'1. open': '110.7230', '2. high': '112.2900', '3. low': '109.9600', '4. close': '110.0300', '5. volume': '8541616'}"
2023-05-15 08:00:00,,"{'1. open': '110.6200', '2. high': '110.9000', '3. low': '109.6200', '4. close': '110.6600', '5. volume': '121814'}"
