,Meta Data,Time Series (60min)
2023-09-28 06:00:00,,"{'1. open': '126.1400', '2. high': '126.1700', '3. low': '125.1700', '4. close': '125.3800', '5. volume': '51342'}"
2023-09-28 05:00:00,,"{'1. open': '125.9900', '2. high': '126.1000', '3. low': '125.3900', '4. close': '126.1000', '5. volume': '19491'}"
2023-09-28 04:00:00,,"{'1. open': '126.2400', '2. high': '126.5000', '3. low': '125.8400', '4. close': '125.8600', '5. volume': '12956'}"
2023-09-27 19:00:00,,"{'1. open': '126.2900', '2. high': '126.5600', '3. low': '126.2000', '4. close': '126.5400', '5. volume': '37442'}"
2023-09-27 18:00:00,,"{'1. open': '126.3500', '2. high': '126.4100', '3. low': '126.1000', '4. close': '126.2900', '5. volume': '35116'}"
2023-09-27 17:00:00,,"{'1. open': '126.1900', '2. high': '130.7380', '3. low': '121.4780', '4. close': '126.3500', '5. volume': '379456'}"
2023-09-27 16:00:00,,"{'1. open': '126.0200', '2. high': '130.1950', '3. low': '124.1600', '4. close': '126.1900', '5. volume': '9461305'}"
2023-09-27 15:00:00,,"{'1. open': '126.0650', '2. high': '126.8010', '3. low': '125.7800', '4. close': '126.0200', '5. volume': '8809320'}"
2023-09-27 14:00:00,,"{'1. open': '125.2200', '2. high': '126.3200', '3. low': '124.8400', '4. close': '126.0650', '5. volume': '6577625'}"
2023-09-27 13:00:00,,"{'1. open': '124.4650', '2. high': '125.5700', '3. low': '124.4550', '4. close': '125.2150', '5. volume': '6614399'}"
2023-09-27 12:00:00,,"{'1. open': '124.5650', '2. high': '124.9300', '3. low': '124.1550', '4. close': '124.4650', '5. volume': '6019618'}"
2023-09-27 11:00:00,,"{'1. open': '124.2800', '2. high': '125.1600', '3. low': '124.1600', '4. close': '124.5700', '5. volume': '8152903'}"
2023-09-27 10:00:00,,"{'1. open': '126.1300', '2. high': '126.1600', '3. low': '124.1300', '4. close': '124.2800', '5. volume': '14772618'}"
2023-09-27 09:00:00,,"{'1. open': '126.2500', '2. high': '128.3300', '3. low': '125.4000', '4. close': '126.1200', '5. volume': '8984420'}"
2023-09-27 08:00:00,,"{'1. open': '126.2500', '2. high': '126.7200', '3. low': '125.5100', '4. close': '126.2500', '5. volume': '379482'}"
2023-09-27 07:00:00,,"{'1. open': '126.2000', '2. high': '126.4600', '3. low': '125.8200', '4. close': '126.1500', '5. volume': '100273'}"
2023-09-27 06:00:00,,"{'1. open': '126.2000', '2. high': '126.2000', '3. low': '126.0000', '4. close': '126.1900', '5. volume': '22454'}"
2023-09-27 05:00:00,,"{'1. open': '126.3500', '2. high': '126.3600', '3. low': '126.0500', '4. close': '126.2000', '5. volume': '16859'}"
2023-09-27 04:00:00,,"{'1. open': '126.4600', '2. high': '126.6400', '3. low': '126.1000', '4. close': '126.3500', '5. volume': '46312'}"
2023-09-26 19:00:00,,"{'1. open': '125.8900', '2. high': '126.1300', '3. low': '125.8500', '4. close': '126.0800', '5. volume': '111861'}"
2023-09-26 18:00:00,,"{'1. open': '126.0000', '2. high': '126.0400', '3. low': '125.8200', '4. close': '125.9000', '5. volume': '55495'}"
2023-09-26 17:00:00,,"{'1. open': '125.9800', '2. high': '126.0400', '3. low': '125.7000', '4. close': '126.0000', '5. volume': '1144399'}"
2023-09-26 16:00:00,,"{'1. open': '125.9800', '2. high': '126.1000', '3. low': '125.7700', '4. close': '125.9700', '5. volume': '12054284'}"
2023-09-26 15:00:00,,"{'1. open': '125.9710', '2. high': '126.0700', '3. low': '125.2800', '4. close': '125.9800', '5. volume': '13675933'}"
2023-09-26 14:00:00,,"{'1. open': '127.0400', '2. high': '127.0400', '3. low': '125.7200', '4. close': '125.9790', '5. volume': '9454790'}"
2023-09-26 13:00:00,,"{'1. open': '127.6150', '2. high': '127.7250', '3. low': '126.7600', '4. close': '127.0400', '5. volume': '5220329'}"
2023-09-26 12:00:00,,"{'1. open': '127.0950', '2. high': '128.3400', '3. low': '126.9000', '4. close': '127.6150', '5. volume': '6941419'}"
2023-09-26 11:00:00,,"{'1. open': '127.0400', '2. high': '127.4500', '3. low': '126.7200', '4. close': '127.0900', '5. volume': '7163781'}"
2023-09-26 10:00:00,,"{'1. open': '128.2000', '2. high': '128.3300', '3. low': '126.7600', '4. close': '127.0500', '5. volume': '13074261'}"
2023-09-26 09:00:00,,"{'1. open': '130.5600', '2. high': '130.6500', '3. low': '128.0000', '4. close': '128.2100', '5. volume': '8494129'}"
2023-09-26 08:00:00,,"{'1. open': '130.6000', '2. high': '131.2700', '3. low': '130.0000', '4. close': '130.6100', '5. volume': '114354'}"
2023-09-26 07:00:00,,"{'1. open': '130.8700', '2. high': '131.1700', '3. low': '130.5400', '4. close': '130.9400', '5. volume': '45760'}"
2023-09-26 06:00:00,,"{'1. open': '130.5700', '2. high': '130.8700', '3. low': '130.5700', '4. close': '130.8700', '5. volume': '10113'}"
2023-09-26 05:00:00,,"{'1. open': '130.7100', '2. high': '130.8000', '3. low': '130.5400', '4. close': '130.5700', '5. volume': '4517'}"
2023-09-26 04:00:00,,"{'1. open': '130.4400', '2. high': '131.0900', '3. low': '130.4400', '4. close': '130.7800', '5. volume': '36007'}"
2023-09-25 19:00:00,,"{'1. open': '131.6000', '2. high': '131.6500', '3. low': '131.3000', '4. close': '131.5000', '5. volume': '28474'}"
2023-09-25 18:00:00,,"{'1. open': '131.6800', '2. high': '131.7000', '3. low': '131.5000', '4. close': '131.5500', '5. volume': '31957'}"
2023-09-25 17:00:00,,"{'1. open': '131.5350', '2. high': '164.3560', '3. low': '113.4660', '4. close': '131.6900', '5. volume': '43351'}"
2023-09-25 16:00:00,,"{'1. open': '131.2700', '2. high': '131.7000', '3. low': '131.1500', '4. close': '131.5200', '5. volume': '7485639'}"
2023-09-25 15:00:00,,"{'1. open': '131.3000', '2. high': '131.4100', '3. low': '130.7000', '4. close': '131.3100', '5. volume': '7907021'}"
2023-09-25 14:00:00,,"{'1. open': '131.5250', '2. high': '131.7600', '3. low': '131.2000', '4. close': '131.2900', '5. volume': '3715760'}"
2023-09-25 13:00:00,,"{'1. open': '131.2900', '2. high': '131.6200', '3. low': '131.0800', '4. close': '131.5100', '5. volume': '3447476'}"
2023-09-25 12:00:00,,"{'1. open': '131.1900', '2. high': '131.7800', '3. low': '130.8700', '4. close': '131.2800', '5. volume': '5095952'}"
2023-09-25 11:00:00,,"{'1. open': '130.3600', '2. high': '131.3700', '3. low': '130.3450', '4. close': '131.1850', '5. volume': '5059633'}"
2023-09-25 10:00:00,,"{'1. open': '131.0800', '2. high': '131.1800', '3. low': '130.0400', '4. close': '130.3510', '5. volume': '7089582'}"
2023-09-25 09:00:00,,"{'1. open': '129.7500', '2. high': '131.2200', '3. low': '128.7700', '4. close': '131.0870', '5. volume': '8257507'}"
2023-09-25 08:00:00,,"{'1. open': '130.4200', '2. high': '130.6300', '3. low': '129.1200', '4. close': '129.7750', '5. volume': '619831'}"
2023-09-25 07:00:00,,"{'1. open': '130.5300', '2. high': '130.6300', '3. low': '129.7700', '4. close': '130.0000', '5. volume': '114400'}"
2023-09-25 06:00:00,,"{'1. open': '129.8600', '2. high': '130.6000', '3. low': '129.8600', '4. close': '130.5000', '5. volume': '56386'}"
2023-09-25 05:00:00,,"{'1. open': '129.5600', '2. high': '130.0000', '3. low': '129.4800', '4. close': '129.9000', '5. volume': '20826'}"
2023-09-25 04:00:00,,"{'1. open': '130.0200', '2. high': '130.2000', '3. low': '128.9200', '4. close': '129.4900', '5. volume': '57804'}"
2023-09-22 19:00:00,,"{'1. open': '129.2600', '2. high': '129.3400', '3. low': '129.2100', '4. close': '129.3000', '5. volume': '29057'}"
2023-09-22 18:00:00,,"{'1. open': '129.2500', '2. high': '129.3200', '3. low': '129.2200', '4. close': '129.2800', '5. volume': '21828'}"
2023-09-22 17:00:00,,"{'1. open': '129.1550', '2. high': '129.3200', '3. low': '121.7040', '4. close': '129.2900', '5. volume': '1707683'}"
2023-09-22 16:00:00,,"{'1. open': '129.0800', '2. high': '129.3700', '3. low': '129.0000', '4. close': '129.1600', '5. volume': '16889263'}"
2023-09-22 15:00:00,,"{'1. open': '129.1500', '2. high': '130.0300', '3. low': '128.8600', '4. close': '129.0900', '5. volume': '8029136'}"
2023-09-22 14:00:00,,"{'1. open': '129.4800', '2. high': '129.6000', '3. low': '128.5200', '4. close': '129.1600', '5. volume': '4944501'}"
2023-09-22 13:00:00,,"{'1. open': '131.0300', '2. high': '131.0400', '3. low': '129.1800', '4. close': '129.4800', '5. volume': '6601770'}"
2023-09-22 12:00:00,,"{'1. open': '130.8100', '2. high': '131.2400', '3. low': '130.7400', '4. close': '131.0300', '5. volume': '3657023'}"
2023-09-22 11:00:00,,"{'1. open': '131.3800', '2. high': '132.0300', '3. low': '130.8200', '4. close': '130.8200', '5. volume': '5352036'}"
2023-09-22 10:00:00,,"{'1. open': '131.3300', '2. high': '131.5800', '3. low': '130.2300', '4. close': '131.3640', '5. volume': '7797429'}"
2023-09-22 09:00:00,,"{'1. open': '131.2300', '2. high': '131.7900', '3. low': '130.6400', '4. close': '131.3200', '5. volume': '9342828'}"
2023-09-22 08:00:00,,"{'1. open': '130.6400', '2. high': '131.3000', '3. low': '129.3300', '4. close': '131.2300', '5. volume': '466872'}"
2023-09-22 07:00:00,,"{'1. open': '131.0100', '2. high': '131.0800', '3. low': '130.4000', '4. close': '130.7700', '5. volume': '141006'}"
2023-09-22 06:00:00,,"{'1. open': '130.8100', '2. high': '131.1600', '3. low': '130.5900', '4. close': '131.0500', '5. volume': '109045'}"
2023-09-22 05:00:00,,"{'1. open': '130.0600', '2. high': '130.9000', '3. low': '129.9500', '4. close': '130.8100', '5. volume': '38720'}"
2023-09-22 04:00:00,,"{'1. open': '130.2500', '2. high': '130.3900', '3. low': '129.5800', '4. close': '130.0600', '5. volume': '43665'}"
2023-09-21 19:00:00,,"{'1. open': '129.2700', '2. high': '129.2900', '3. low': '129.0200', '4. close': '129.2000', '5. volume': '66170'}"
2023-09-21 18:00:00,,"{'1. open': '128.8700', '2. high': '129.2700', '3. low': '128.8500', '4. close': '129.2600', '5. volume': '65965'}"
2023-09-21 17:00:00,,"{'1. open': '128.8800', '2. high': '136.0840', '3. low': '128.6800', '4. close': '128.9000', '5. volume': '1706748'}"
2023-09-21 16:00:00,,"{'1. open': '129.3200', '2. high': '129.5100', '3. low': '128.7400', '4. close': '128.9000', '5. volume': '13039260'}"
2023-09-21 15:00:00,,"{'1. open': '129.9400', '2. high': '130.0900', '3. low': '129.3100', '4. close': '129.3200', '5. volume': '12748783'}"
2023-09-21 14:00:00,,"{'1. open': '130.9000', '2. high': '130.9480', '3. low': '129.8300', '4. close': '129.9500', '5. volume': '6845018'}"
2023-09-21 13:00:00,,"{'1. open': '130.6500', '2. high': '131.1750', '3. low': '130.5900', '4. close': '130.9000', '5. volume': '4835013'}"
2023-09-21 12:00:00,,"{'1. open': '130.9050', '2. high': '130.9550', '3. low': '130.4100', '4. close': '130.6550', '5. volume': '5012820'}"
2023-09-21 11:00:00,,"{'1. open': '131.0800', '2. high': '131.2400', '3. low': '130.4550', '4. close': '130.9010', '5. volume': '7218619'}"
2023-09-21 10:00:00,,"{'1. open': '130.9200', '2. high': '131.8190', '3. low': '130.6500', '4. close': '131.0890', '5. volume': '10222085'}"
2023-09-21 09:00:00,,"{'1. open': '131.6400', '2. high': '135.7850', '3. low': '130.5400', '4. close': '130.9110', '5. volume': '13030190'}"
2023-09-21 08:00:00,,"{'1. open': '133.5000', '2. high': '135.4300', '3. low': '131.2500', '4. close': '131.6400', '5. volume': '734655'}"
2023-09-21 07:00:00,,"{'1. open': '134.3000', '2. high': '134.3800', '3. low': '132.6000', '4. close': '132.7500', '5. volume': '199174'}"
2023-09-21 06:00:00,,"{'1. open': '134.4000', '2. high': '134.4100', '3. low': '134.1500', '4. close': '134.3000', '5. volume': '39991'}"
2023-09-21 05:00:00,,"{'1. open': '134.4600', '2. high': '134.7000', '3. low': '134.3400', '4. close': '134.4300', '5. volume': '12565'}"
2023-09-21 04:00:00,,"{'1. open': '135.0000', '2. high': '135.5100', '3. low': '134.4000', '4. close': '134.4100', '5. volume': '23309'}"
2023-09-20 19:00:00,,"{'1. open': '135.2000', '2. high': '135.2000', '3. low': '135.0000', '4. close': '135.0000', '5. volume': '68556'}"
2023-09-20 18:00:00,,"{'1. open': '135.1400', '2. high': '135.2800', '3. low': '135.0100', '4. close': '135.2000', '5. volume': '45736'}"
2023-09-20 17:00:00,,"{'1. open': '135.0600', '2. high': '135.9130', '3. low': '130.7280', '4. close': '135.2500', '5. volume': '2074514'}"
2023-09-20 16:00:00,,"{'1. open': '135.2800', '2. high': '138.6400', '3. low': '135.0000', '4. close': '135.0600', '5. volume': '8996350'}"
2023-09-20 15:00:00,,"{'1. open': '136.7900', '2. high': '136.9500', '3. low': '135.2000', '4. close': '135.2800', '5. volume': '8813843'}"
2023-09-20 14:00:00,,"{'1. open': '137.2250', '2. high': '137.6550', '3. low': '136.3910', '4. close': '136.8100', '5. volume': '6113223'}"
2023-09-20 13:00:00,,"{'1. open': '137.4400', '2. high': '137.5900', '3. low': '136.9100', '4. close': '137.2100', '5. volume': '2819425'}"
2023-09-20 12:00:00,,"{'1. open': '137.5000', '2. high': '137.5060', '3. low': '137.0800', '4. close': '137.4300', '5. volume': '2410982'}"
2023-09-20 11:00:00,,"{'1. open': '137.3000', '2. high': '137.6400', '3. low': '136.8700', '4. close': '137.5100', '5. volume': '4670100'}"
2023-09-20 10:00:00,,"{'1. open': '138.6900', '2. high': '138.8300', '3. low': '137.2300', '4. close': '137.3100', '5. volume': '5580318'}"
2023-09-20 09:00:00,,"{'1. open': '138.5300', '2. high': '139.3700', '3. low': '130.1500', '4. close': '138.6850', '5. volume': '6859968'}"
2023-09-20 08:00:00,,"{'1. open': '138.1200', '2. high': '138.5800', '3. low': '137.0900', '4. close': '138.5300', '5. volume': '1222758'}"
2023-09-20 07:00:00,,"{'1. open': '137.9900', '2. high': '138.2000', '3. low': '137.8300', '4. close': '138.0800', '5. volume': '40993'}"
2023-09-20 06:00:00,,"{'1. open': '138.2100', '2. high': '138.2100', '3. low': '137.8200', '4. close': '138.0000', '5. volume': '11202'}"
2023-09-20 05:00:00,,"{'1. open': '137.9400', '2. high': '138.1900', '3. low': '137.8000', '4. close': '138.1000', '5. volume': '12402'}"
2023-09-20 04:00:00,,"{'1. open': '137.8000', '2. high': '137.9000', '3. low': '137.5000', '4. close': '137.8900', '5. volume': '26323'}"
2023-09-19 19:00:00,,"{'1. open': '137.5700', '2. high': '137.5900', '3. low': '137.4000', '4. close': '137.4400', '5. volume': '31059'}"
2023-09-19 18:00:00,,"{'1. open': '137.5000', '2. high': '137.6000', '3. low': '137.5000', '4. close': '137.5650', '5. volume': '17788'}"
2023-09-19 17:00:00,,"{'1. open': '137.4450', '2. high': '169.9030', '3. low': '128.5960', '4. close': '137.5700', '5. volume': '26132'}"
2023-09-19 16:00:00,,"{'1. open': '137.5950', '2. high': '137.6910', '3. low': '99.4900', '4. close': '137.4900', '5. volume': '18956390'}"
2023-09-19 15:00:00,,"{'1. open': '136.9750', '2. high': '137.8800', '3. low': '136.9100', '4. close': '137.5950', '5. volume': '7946575'}"
2023-09-19 14:00:00,,"{'1. open': '137.1900', '2. high': '137.5850', '3. low': '136.9700', '4. close': '136.9750', '5. volume': '4696612'}"
2023-09-19 13:00:00,,"{'1. open': '136.5530', '2. high': '137.2700', '3. low': '136.4050', '4. close': '137.1850', '5. volume': '5407200'}"
2023-09-19 12:00:00,,"{'1. open': '136.0600', '2. high': '136.5950', '3. low': '135.9000', '4. close': '136.5600', '5. volume': '6622649'}"
2023-09-19 11:00:00,,"{'1. open': '135.7300', '2. high': '136.1600', '3. low': '135.5600', '4. close': '136.0680', '5. volume': '6554833'}"
2023-09-19 10:00:00,,"{'1. open': '136.7950', '2. high': '137.0130', '3. low': '135.6500', '4. close': '135.7400', '5. volume': '10481034'}"
2023-09-19 09:00:00,,"{'1. open': '139.7750', '2. high': '139.8500', '3. low': '136.7300', '4. close': '136.7980', '5. volume': '8903460'}"
2023-09-19 08:00:00,,"{'1. open': '139.9800', '2. high': '140.3050', '3. low': '139.7000', '4. close': '139.7600', '5. volume': '93957'}"
2023-09-19 07:00:00,,"{'1. open': '140.1000', '2. high': '140.2900', '3. low': '140.0000', '4. close': '140.1000', '5. volume': '20580'}"
2023-09-19 06:00:00,,"{'1. open': '140.1400', '2. high': '140.1800', '3. low': '140.0600', '4. close': '140.1600', '5. volume': '5320'}"
2023-09-19 05:00:00,,"{'1. open': '140.0700', '2. high': '140.1600', '3. low': '140.0000', '4. close': '140.1500', '5. volume': '5906'}"
2023-09-19 04:00:00,,"{'1. open': '140.0900', '2. high': '140.1400', '3. low': '139.9700', '4. close': '140.0200', '5. volume': '7318'}"
2023-09-18 19:00:00,,"{'1. open': '140.0900', '2. high': '140.1000', '3. low': '140.0100', '4. close': '140.0350', '5. volume': '17011'}"
2023-09-18 18:00:00,,"{'1. open': '140.0900', '2. high': '140.8300', '3. low': '140.0500', '4. close': '140.0500', '5. volume': '15453'}"
2023-09-18 17:00:00,,"{'1. open': '140.0400', '2. high': '146.0210', '3. low': '132.9890', '4. close': '140.0900', '5. volume': '883529'}"
2023-09-18 16:00:00,,"{'1. open': '139.9500', '2. high': '144.9600', '3. low': '139.7200', '4. close': '140.0350', '5. volume': '17751846'}"
2023-09-18 15:00:00,,"{'1. open': '139.3700', '2. high': '140.0000', '3. low': '139.3300', '4. close': '139.9500', '5. volume': '6014875'}"
2023-09-18 14:00:00,,"{'1. open': '139.6100', '2. high': '139.9800', '3. low': '139.2200', '4. close': '139.3800', '5. volume': '2912973'}"
2023-09-18 13:00:00,,"{'1. open': '139.5400', '2. high': '139.7100', '3. low': '139.3000', '4. close': '139.6000', '5. volume': '2908703'}"
2023-09-18 12:00:00,,"{'1. open': '139.9450', '2. high': '140.0550', '3. low': '139.4800', '4. close': '139.5300', '5. volume': '2810575'}"
2023-09-18 11:00:00,,"{'1. open': '139.6300', '2. high': '140.0890', '3. low': '139.3300', '4. close': '139.9420', '5. volume': '4220812'}"
2023-09-18 10:00:00,,"{'1. open': '140.6500', '2. high': '141.4900', '3. low': '139.5300', '4. close': '139.6360', '5. volume': '6642023'}"
2023-09-18 09:00:00,,"{'1. open': '139.9700', '2. high': '141.7500', '3. low': '139.6800', '4. close': '140.6650', '5. volume': '6218508'}"
2023-09-18 08:00:00,,"{'1. open': '140.8000', '2. high': '142.9900', '3. low': '139.6100', '4. close': '139.9900', '5. volume': '167729'}"
2023-09-18 07:00:00,,"{'1. open': '140.7700', '2. high': '140.8000', '3. low': '139.7000', '4. close': '139.8700', '5. volume': '128815'}"
2023-09-18 06:00:00,,"{'1. open': '140.7700', '2. high': '140.8900', '3. low': '140.5400', '4. close': '140.7200', '5. volume': '14240'}"
2023-09-18 05:00:00,,"{'1. open': '140.7900', '2. high': '140.8900', '3. low': '140.7500', '4. close': '140.7700', '5. volume': '10808'}"
2023-09-18 04:00:00,,"{'1. open': '140.7000', '2. high': '141.2100', '3. low': '140.5100', '4. close': '140.7800', '5. volume': '16557'}"
2023-09-15 19:00:00,,"{'1. open': '140.2700', '2. high': '140.3500', '3. low': '140.1000', '4. close': '140.1500', '5. volume': '29041'}"
2023-09-15 18:00:00,,"{'1. open': '140.3200', '2. high': '148.3250', '3. low': '140.2300', '4. close': '140.3300', '5. volume': '18681'}"
2023-09-15 17:00:00,,"{'1. open': '140.4100', '2. high': '140.4500', '3. low': '131.8800', '4. close': '140.3400', '5. volume': '62005'}"
2023-09-15 16:00:00,,"{'1. open': '140.4150', '2. high': '140.6900', '3. low': '140.2000', '4. close': '140.4200', '5. volume': '68443498'}"
2023-09-15 15:00:00,,"{'1. open': '140.6520', '2. high': '141.0500', '3. low': '140.3300', '4. close': '140.4000', '5. volume': '9518967'}"
2023-09-15 14:00:00,,"{'1. open': '140.9400', '2. high': '140.9500', '3. low': '140.3900', '4. close': '140.6600', '5. volume': '4640887'}"
2023-09-15 13:00:00,,"{'1. open': '141.3200', '2. high': '141.3700', '3. low': '140.4200', '4. close': '140.9350', '5. volume': '4410329'}"
2023-09-15 12:00:00,,"{'1. open': '141.0200', '2. high': '141.3600', '3. low': '140.6500', '4. close': '141.3200', '5. volume': '6288509'}"
2023-09-15 11:00:00,,"{'1. open': '140.4700', '2. high': '141.3400', '3. low': '140.3700', '4. close': '141.0200', '5. volume': '7166465'}"
2023-09-15 10:00:00,,"{'1. open': '142.0200', '2. high': '142.1850', '3. low': '140.0900', '4. close': '140.4800', '5. volume': '11881858'}"
2023-09-15 09:00:00,,"{'1. open': '143.1500', '2. high': '143.5700', '3. low': '141.5250', '4. close': '142.0300', '5. volume': '19512889'}"
2023-09-15 08:00:00,,"{'1. open': '143.9990', '2. high': '145.1300', '3. low': '143.0900', '4. close': '143.1900', '5. volume': '353012'}"
2023-09-15 07:00:00,,"{'1. open': '143.9700', '2. high': '144.1000', '3. low': '143.3000', '4. close': '143.3900', '5. volume': '110811'}"
2023-09-15 06:00:00,,"{'1. open': '144.0200', '2. high': '144.2400', '3. low': '143.8800', '4. close': '144.0000', '5. volume': '76276'}"
2023-09-15 05:00:00,,"{'1. open': '144.2500', '2. high': '144.3000', '3. low': '143.9300', '4. close': '144.0200', '5. volume': '17071'}"
2023-09-15 04:00:00,,"{'1. open': '144.7200', '2. high': '146.2200', '3. low': '144.1600', '4. close': '144.1700', '5. volume': '30289'}"
2023-09-14 19:00:00,,"{'1. open': '144.4500', '2. high': '144.4500', '3. low': '144.2500', '4. close': '144.2600', '5. volume': '56927'}"
2023-09-14 18:00:00,,"{'1. open': '144.5900', '2. high': '144.6800', '3. low': '144.4200', '4. close': '144.4500', '5. volume': '38610'}"
2023-09-14 17:00:00,,"{'1. open': '144.6200', '2. high': '144.7200', '3. low': '142.4360', '4. close': '144.5100', '5. volume': '603655'}"
2023-09-14 16:00:00,,"{'1. open': '144.5400', '2. high': '145.5300', '3. low': '142.1600', '4. close': '144.6300', '5. volume': '18476110'}"
2023-09-14 15:00:00,,"{'1. open': '145.5690', '2. high': '145.8600', '3. low': '144.5200', '4. close': '144.7100', '5. volume': '10353868'}"
2023-09-14 14:00:00,,"{'1. open': '145.3050', '2. high': '145.6500', '3. low': '145.2100', '4. close': '145.5680', '5. volume': '4921688'}"
2023-09-14 13:00:00,,"{'1. open': '145.2700', '2. high': '145.5650', '3. low': '145.0500', '4. close': '145.3100', '5. volume': '3751002'}"
2023-09-14 12:00:00,,"{'1. open': '145.1800', '2. high': '145.3500', '3. low': '144.4900', '4. close': '145.2750', '5. volume': '5545279'}"
2023-09-14 11:00:00,,"{'1. open': '144.9000', '2. high': '145.7300', '3. low': '144.4150', '4. close': '145.1700', '5. volume': '6399351'}"
2023-09-14 10:00:00,,"{'1. open': '143.8200', '2. high': '145.5350', '3. low': '143.2200', '4. close': '144.9000', '5. volume': '10609250'}"
2023-09-14 09:00:00,,"{'1. open': '145.2100', '2. high': '145.5700', '3. low': '142.9500', '4. close': '143.8000', '5. volume': '11000144'}"
2023-09-14 08:00:00,,"{'1. open': '145.8400', '2. high': '146.0000', '3. low': '144.8500', '4. close': '145.2800', '5. volume': '627675'}"
