,Meta Data,Time Series (60min)
2022-11-29 06:00:00,,"{'1. open': '94.8400', '2. high': '94.8400', '3. low': '94.7000', '4. close': '94.7300', '5. volume': '8630'}"
2022-11-29 05:00:00,,"{'1. open': '94.4700', '2. high': '94.9300', '3. low': '94.4400', '4. close': '94.8100', '5. volume': '15488'}"
2022-11-29 04:00:00,,"{'1. open': '94.5800', '2. high': '95.1500', '3. low': '94.3700', '4. close': '94.5000', '5. volume': '19669'}"
2022-11-28 19:00:00,,"{'1. open': '93.9400', '2. high': '94.1000', '3. low': '93.9100', '4. close': '94.0600', '5. volume': '63892'}"
2022-11-28 18:00:00,,"{'1. open': '93.9900', '2. high': '94.0700', '3. low': '93.9100', '4. close': '93.9600', '5. volume': '63807'}"
2022-11-28 17:00:00,,"{'1. open': '94.1130', '2. high': '94.1130', '3. low': '93.9400', '4. close': '94.0000', '5. volume': '46041'}"
2022-11-28 16:00:00,,"{'1. open': '93.9600', '2. high': '94.2050', '3. low': '93.9000', '4. close': '94.1200', '5. volume': '5725998'}"
2022-11-28 15:00:00,,"{'1. open': '93.9900', '2. high': '94.1070', '3. low': '93.4300', '4. close': '93.9600', '5. volume': '9612911'}"
2022-11-28 14:00:00,,"{'1. open': '93.8600', '2. high': '94.2150', '3. low': '93.6800', '4. close': '93.9950', '5. volume': '5903745'}"
2022-11-28 13:00:00,,"{'1. open': '94.4300', '2. high': '94.5800', '3. low': '93.8500', '4. close': '93.8650', '5. volume': '5569197'}"
2022-11-28 12:00:00,,"{'1. open': '95.2050', '2. high': '95.2500', '3. low': '94.3100', '4. close': '94.4350', '5. volume': '7052958'}"
2022-11-28 11:00:00,,"{'1. open': '94.1100', '2. high': '95.2400', '3. low': '94.0800', '4. close': '95.2050', '5. volume': '9149802'}"
2022-11-28 10:00:00,,"{'1. open': '95.0100', '2. high': '95.5300', '3. low': '93.8100', '4. close': '94.1140', '5. volume': '11199575'}"
2022-11-28 09:00:00,,"{'1. open': '94.3300', '2. high': '96.4000', '3. low': '93.5500', '4. close': '95.0200', '5. volume': '12422837'}"
2022-11-28 08:00:00,,"{'1. open': '93.5000', '2. high': '94.4100', '3. low': '92.2500', '4. close': '94.3800', '5. volume': '540093'}"
2022-11-28 07:00:00,,"{'1. open': '93.5000', '2. high': '94.4100', '3. low': '93.2500', '4. close': '93.8000', '5. volume': '199915'}"
2022-11-28 06:00:00,,"{'1. open': '92.5500', '2. high': '93.6800', '3. low': '92.5200', '4. close': '93.6200', '5. volume': '43362'}"
2022-11-28 05:00:00,,"{'1. open': '92.2800', '2. high': '92.5800', '3. low': '92.1500', '4. close': '92.4600', '5. volume': '14021'}"
2022-11-28 04:00:00,,"{'1. open': '93.1200', '2. high': '93.4800', '3. low': '92.3400', '4. close': '92.3400', '5. volume': '72276'}"
2022-11-25 16:00:00,,"{'1. open': '93.5800', '2. high': '93.6300', '3. low': '93.4000', '4. close': '93.5900', '5. volume': '26435'}"
2022-11-25 15:00:00,,"{'1. open': '93.5600', '2. high': '93.6700', '3. low': '93.5100', '4. close': '93.5800', '5. volume': '25060'}"
2022-11-25 14:00:00,,"{'1. open': '93.3700', '2. high': '93.7000', '3. low': '93.3000', '4. close': '93.5900', '5. volume': '74565'}"
2022-11-25 13:00:00,,"{'1. open': '93.4750', '2. high': '93.7170', '3. low': '93.1500', '4. close': '93.3700', '5. volume': '3200847'}"
2022-11-25 12:00:00,,"{'1. open': '93.6700', '2. high': '94.1300', '3. low': '93.4300', '4. close': '93.4400', '5. volume': '7891407'}"
2022-11-25 11:00:00,,"{'1. open': '93.8300', '2. high': '94.4300', '3. low': '93.3700', '4. close': '93.6750', '5. volume': '6910421'}"
2022-11-25 10:00:00,,"{'1. open': '93.4500', '2. high': '94.3020', '3. low': '93.3500', '4. close': '93.8220', '5. volume': '7909165'}"
2022-11-25 09:00:00,,"{'1. open': '93.9400', '2. high': '94.0000', '3. low': '93.0650', '4. close': '93.4450', '5. volume': '5034348'}"
2022-11-25 08:00:00,,"{'1. open': '94.2600', '2. high': '94.9180', '3. low': '93.8400', '4. close': '93.9300', '5. volume': '241178'}"
2022-11-25 07:00:00,,"{'1. open': '94.2600', '2. high': '94.3000', '3. low': '94.0600', '4. close': '94.1400', '5. volume': '87247'}"
2022-11-25 06:00:00,,"{'1. open': '94.5100', '2. high': '94.5600', '3. low': '94.2100', '4. close': '94.2100', '5. volume': '25585'}"
2022-11-25 05:00:00,,"{'1. open': '94.4800', '2. high': '94.6900', '3. low': '94.4100', '4. close': '94.5100', '5. volume': '15970'}"
2022-11-25 04:00:00,,"{'1. open': '95.0600', '2. high': '95.0600', '3. low': '94.4200', '4. close': '94.4800', '5. volume': '25693'}"
2022-11-23 19:00:00,,"{'1. open': '94.4600', '2. high': '94.6200', '3. low': '94.4390', '4. close': '94.6200', '5. volume': '90613'}"
2022-11-23 18:00:00,,"{'1. open': '94.4400', '2. high': '94.4800', '3. low': '94.4100', '4. close': '94.4400', '5. volume': '44012'}"
2022-11-23 17:00:00,,"{'1. open': '94.1900', '2. high': '94.4700', '3. low': '94.1900', '4. close': '94.4000', '5. volume': '112224'}"
2022-11-23 16:00:00,,"{'1. open': '94.1900', '2. high': '94.2400', '3. low': '94.1100', '4. close': '94.2100', '5. volume': '4808363'}"
2022-11-23 15:00:00,,"{'1. open': '94.2220', '2. high': '94.5800', '3. low': '93.9300', '4. close': '94.1800', '5. volume': '7194787'}"
2022-11-23 14:00:00,,"{'1. open': '93.6160', '2. high': '94.4300', '3. low': '93.2500', '4. close': '94.2200', '5. volume': '7210693'}"
2022-11-23 13:00:00,,"{'1. open': '93.0500', '2. high': '93.7400', '3. low': '92.9500', '4. close': '93.5900', '5. volume': '4256830'}"
2022-11-23 12:00:00,,"{'1. open': '93.6000', '2. high': '93.9200', '3. low': '92.8500', '4. close': '93.0400', '5. volume': '5039075'}"
2022-11-23 11:00:00,,"{'1. open': '94.1000', '2. high': '94.5400', '3. low': '93.4600', '4. close': '93.6050', '5. volume': '6939326'}"
2022-11-23 10:00:00,,"{'1. open': '93.3300', '2. high': '94.1700', '3. low': '93.0000', '4. close': '94.1020', '5. volume': '8256306'}"
2022-11-23 09:00:00,,"{'1. open': '93.5700', '2. high': '93.8200', '3. low': '92.8300', '4. close': '93.3100', '5. volume': '6851198'}"
2022-11-23 08:00:00,,"{'1. open': '93.6600', '2. high': '93.9900', '3. low': '93.3050', '4. close': '93.5500', '5. volume': '317687'}"
2022-11-23 07:00:00,,"{'1. open': '93.6500', '2. high': '93.9900', '3. low': '93.5400', '4. close': '93.9000', '5. volume': '80310'}"
2022-11-23 06:00:00,,"{'1. open': '93.5500', '2. high': '93.6500', '3. low': '93.4700', '4. close': '93.6500', '5. volume': '5845'}"
2022-11-23 05:00:00,,"{'1. open': '93.6500', '2. high': '93.6700', '3. low': '93.4800', '4. close': '93.4800', '5. volume': '7131'}"
2022-11-23 04:00:00,,"{'1. open': '93.6900', '2. high': '93.7200', '3. low': '93.3800', '4. close': '93.7000', '5. volume': '13982'}"
2022-11-22 19:00:00,,"{'1. open': '93.0700', '2. high': '93.2500', '3. low': '93.0000', '4. close': '93.0500', '5. volume': '63500'}"
2022-11-22 18:00:00,,"{'1. open': '93.0600', '2. high': '93.1200', '3. low': '93.0100', '4. close': '93.0500', '5. volume': '48492'}"
2022-11-22 17:00:00,,"{'1. open': '93.0300', '2. high': '93.0800', '3. low': '92.9200', '4. close': '93.0700', '5. volume': '38037'}"
2022-11-22 16:00:00,,"{'1. open': '93.2000', '2. high': '93.3200', '3. low': '92.9400', '4. close': '93.0400', '5. volume': '5825280'}"
2022-11-22 15:00:00,,"{'1. open': '92.7000', '2. high': '93.3300', '3. low': '92.6600', '4. close': '93.2050', '5. volume': '7163163'}"
2022-11-22 14:00:00,,"{'1. open': '93.1100', '2. high': '93.3300', '3. low': '92.4300', '4. close': '92.7050', '5. volume': '4781866'}"
2022-11-22 13:00:00,,"{'1. open': '92.7450', '2. high': '93.3500', '3. low': '92.6220', '4. close': '93.1050', '5. volume': '4534409'}"
2022-11-22 12:00:00,,"{'1. open': '92.5100', '2. high': '93.0200', '3. low': '92.4890', '4. close': '92.7450', '5. volume': '4166609'}"
2022-11-22 11:00:00,,"{'1. open': '92.9500', '2. high': '93.1200', '3. low': '92.2200', '4. close': '92.5200', '5. volume': '5943081'}"
2022-11-22 10:00:00,,"{'1. open': '91.2900', '2. high': '93.0700', '3. low': '91.1600', '4. close': '92.9500', '5. volume': '11285686'}"
2022-11-22 09:00:00,,"{'1. open': '93.2000', '2. high': '93.2300', '3. low': '90.8700', '4. close': '91.3090', '5. volume': '9437416'}"
2022-11-22 08:00:00,,"{'1. open': '92.7800', '2. high': '93.2300', '3. low': '92.2290', '4. close': '93.2100', '5. volume': '265382'}"
2022-11-22 07:00:00,,"{'1. open': '92.5800', '2. high': '93.0000', '3. low': '92.5000', '4. close': '92.8300', '5. volume': '43312'}"
2022-11-22 06:00:00,,"{'1. open': '92.6900', '2. high': '92.7400', '3. low': '92.2300', '4. close': '92.4400', '5. volume': '9733'}"
2022-11-22 05:00:00,,"{'1. open': '92.7000', '2. high': '92.7300', '3. low': '92.5400', '4. close': '92.7300', '5. volume': '8252'}"
2022-11-22 04:00:00,,"{'1. open': '92.2800', '2. high': '92.8300', '3. low': '92.1500', '4. close': '92.7000', '5. volume': '11401'}"
2022-11-21 19:00:00,,"{'1. open': '92.4100', '2. high': '92.6900', '3. low': '92.3300', '4. close': '92.5000', '5. volume': '64739'}"
2022-11-21 18:00:00,,"{'1. open': '92.3400', '2. high': '92.4100', '3. low': '92.2600', '4. close': '92.4000', '5. volume': '35336'}"
2022-11-21 17:00:00,,"{'1. open': '92.4960', '2. high': '92.5000', '3. low': '92.2600', '4. close': '92.2700', '5. volume': '87189'}"
2022-11-21 16:00:00,,"{'1. open': '92.4600', '2. high': '92.6600', '3. low': '92.2800', '4. close': '92.4800', '5. volume': '6560402'}"
2022-11-21 15:00:00,,"{'1. open': '91.9900', '2. high': '92.6600', '3. low': '91.9500', '4. close': '92.4590', '5. volume': '9216531'}"
2022-11-21 14:00:00,,"{'1. open': '91.7900', '2. high': '92.1100', '3. low': '91.6000', '4. close': '92.0000', '5. volume': '6390627'}"
2022-11-21 13:00:00,,"{'1. open': '91.1100', '2. high': '92.3000', '3. low': '90.9400', '4. close': '91.7810', '5. volume': '7950675'}"
2022-11-21 12:00:00,,"{'1. open': '91.3400', '2. high': '91.6200', '3. low': '90.9200', '4. close': '91.1100', '5. volume': '7596102'}"
2022-11-21 11:00:00,,"{'1. open': '90.9230', '2. high': '91.8250', '3. low': '90.8200', '4. close': '91.3350', '5. volume': '10793867'}"
2022-11-21 10:00:00,,"{'1. open': '92.9750', '2. high': '93.0500', '3. low': '90.5900', '4. close': '90.9200', '5. volume': '16076040'}"
2022-11-21 09:00:00,,"{'1. open': '93.5000', '2. high': '95.0200', '3. low': '92.9410', '4. close': '92.9800', '5. volume': '8442305'}"
2022-11-21 08:00:00,,"{'1. open': '93.1800', '2. high': '93.6600', '3. low': '92.8600', '4. close': '93.4800', '5. volume': '247125'}"
2022-11-21 07:00:00,,"{'1. open': '93.0600', '2. high': '93.2500', '3. low': '92.8400', '4. close': '93.1900', '5. volume': '120242'}"
2022-11-21 06:00:00,,"{'1. open': '93.1600', '2. high': '93.2100', '3. low': '93.0400', '4. close': '93.0400', '5. volume': '2645'}"
2022-11-21 05:00:00,,"{'1. open': '93.1500', '2. high': '93.1900', '3. low': '93.0000', '4. close': '93.1000', '5. volume': '8445'}"
2022-11-21 04:00:00,,"{'1. open': '93.8700', '2. high': '93.8700', '3. low': '92.9200', '4. close': '93.1500', '5. volume': '34976'}"
2022-11-18 19:00:00,,"{'1. open': '93.9000', '2. high': '94.0200', '3. low': '93.9000', '4. close': '93.9810', '5. volume': '39802'}"
2022-11-18 18:00:00,,"{'1. open': '93.9600', '2. high': '94.0500', '3. low': '93.8800', '4. close': '93.9000', '5. volume': '45521'}"
2022-11-18 17:00:00,,"{'1. open': '94.0400', '2. high': '94.0800', '3. low': '93.9300', '4. close': '94.0150', '5. volume': '45430'}"
2022-11-18 16:00:00,,"{'1. open': '94.1600', '2. high': '94.2440', '3. low': '93.9400', '4. close': '94.0600', '5. volume': '6211730'}"
2022-11-18 15:00:00,,"{'1. open': '93.4500', '2. high': '94.4200', '3. low': '93.4500', '4. close': '94.1500', '5. volume': '11724075'}"
2022-11-18 14:00:00,,"{'1. open': '93.1000', '2. high': '93.6370', '3. low': '93.0400', '4. close': '93.4510', '5. volume': '5946585'}"
2022-11-18 13:00:00,,"{'1. open': '92.7600', '2. high': '93.4700', '3. low': '92.7100', '4. close': '93.1100', '5. volume': '5368260'}"
2022-11-18 12:00:00,,"{'1. open': '93.5050', '2. high': '93.6800', '3. low': '92.4800', '4. close': '92.7600', '5. volume': '7304058'}"
2022-11-18 11:00:00,,"{'1. open': '93.8800', '2. high': '94.3000', '3. low': '93.3950', '4. close': '93.5000', '5. volume': '6667491'}"
2022-11-18 10:00:00,,"{'1. open': '94.6800', '2. high': '94.7030', '3. low': '93.7100', '4. close': '93.8800', '5. volume': '9404075'}"
2022-11-18 09:00:00,,"{'1. open': '96.2400', '2. high': '96.4300', '3. low': '94.5500', '4. close': '94.6600', '5. volume': '9063154'}"
2022-11-18 08:00:00,,"{'1. open': '95.9500', '2. high': '96.2500', '3. low': '94.6130', '4. close': '96.2500', '5. volume': '358563'}"
2022-11-18 07:00:00,,"{'1. open': '96.0000', '2. high': '96.1500', '3. low': '95.8900', '4. close': '96.0200', '5. volume': '85064'}"
2022-11-18 06:00:00,,"{'1. open': '96.0800', '2. high': '96.1500', '3. low': '95.8000', '4. close': '95.9500', '5. volume': '28430'}"
2022-11-18 05:00:00,,"{'1. open': '95.5300', '2. high': '96.2000', '3. low': '95.5100', '4. close': '96.1900', '5. volume': '8609'}"
2022-11-18 04:00:00,,"{'1. open': '95.1100', '2. high': '95.8000', '3. low': '95.1100', '4. close': '95.6300', '5. volume': '11697'}"
2022-11-17 19:00:00,,"{'1. open': '95.0800', '2. high': '95.1500', '3. low': '94.9900', '4. close': '95.0800', '5. volume': '75439'}"
2022-11-17 18:00:00,,"{'1. open': '95.0900', '2. high': '95.2200', '3. low': '95.0200', '4. close': '95.0800', '5. volume': '53564'}"
2022-11-17 17:00:00,,"{'1. open': '95.2900', '2. high': '95.2900', '3. low': '94.8500', '4. close': '95.1300', '5. volume': '124996'}"
2022-11-17 16:00:00,,"{'1. open': '94.8600', '2. high': '95.2900', '3. low': '94.7300', '4. close': '95.2700', '5. volume': '6875846'}"
2022-11-17 15:00:00,,"{'1. open': '94.7300', '2. high': '94.9000', '3. low': '94.0300', '4. close': '94.8700', '5. volume': '15773227'}"
2022-11-17 14:00:00,,"{'1. open': '95.9600', '2. high': '96.0200', '3. low': '94.7300', '4. close': '94.7400', '5. volume': '8117773'}"
2022-11-17 13:00:00,,"{'1. open': '96.2600', '2. high': '96.4700', '3. low': '95.7500', '4. close': '95.9520', '5. volume': '5813093'}"
2022-11-17 12:00:00,,"{'1. open': '96.2670', '2. high': '96.4500', '3. low': '95.6300', '4. close': '96.2600', '5. volume': '7620109'}"
2022-11-17 11:00:00,,"{'1. open': '95.3500', '2. high': '96.3100', '3. low': '95.2700', '4. close': '96.2700', '5. volume': '7049704'}"
2022-11-17 10:00:00,,"{'1. open': '95.0650', '2. high': '96.0600', '3. low': '94.9100', '4. close': '95.3660', '5. volume': '8260409'}"
2022-11-17 09:00:00,,"{'1. open': '95.2300', '2. high': '96.9700', '3. low': '94.7200', '4. close': '95.0720', '5. volume': '10415079'}"
2022-11-17 08:00:00,,"{'1. open': '96.5300', '2. high': '97.1910', '3. low': '95.2300', '4. close': '95.2500', '5. volume': '722950'}"
2022-11-17 07:00:00,,"{'1. open': '96.7700', '2. high': '96.8000', '3. low': '96.0000', '4. close': '96.0400', '5. volume': '58621'}"
2022-11-17 06:00:00,,"{'1. open': '96.5000', '2. high': '96.9700', '3. low': '96.0000', '4. close': '96.6700', '5. volume': '39827'}"
2022-11-17 05:00:00,,"{'1. open': '97.1600', '2. high': '97.2500', '3. low': '96.2500', '4. close': '96.3600', '5. volume': '26459'}"
2022-11-17 04:00:00,,"{'1. open': '97.6800', '2. high': '97.6800', '3. low': '97.0000', '4. close': '97.1000', '5. volume': '13305'}"
2022-11-16 19:00:00,,"{'1. open': '97.5800', '2. high': '97.6000', '3. low': '97.4500', '4. close': '97.5800', '5. volume': '44201'}"
2022-11-16 18:00:00,,"{'1. open': '97.5400', '2. high': '97.6300', '3. low': '97.4100', '4. close': '97.5700', '5. volume': '42972'}"
2022-11-16 17:00:00,,"{'1. open': '97.4400', '2. high': '97.5500', '3. low': '97.1200', '4. close': '97.5400', '5. volume': '49477'}"
2022-11-16 16:00:00,,"{'1. open': '97.1200', '2. high': '97.7300', '3. low': '97.1000', '4. close': '97.4100', '5. volume': '6270492'}"
2022-11-16 15:00:00,,"{'1. open': '97.2200', '2. high': '97.5800', '3. low': '96.4000', '4. close': '97.1500', '5. volume': '12349329'}"
2022-11-16 14:00:00,,"{'1. open': '97.4250', '2. high': '97.6200', '3. low': '96.9000', '4. close': '97.2300', '5. volume': '6663031'}"
2022-11-16 13:00:00,,"{'1. open': '98.1690', '2. high': '98.3800', '3. low': '97.3100', '4. close': '97.4250', '5. volume': '6112808'}"
2022-11-16 12:00:00,,"{'1. open': '97.9500', '2. high': '98.4600', '3. low': '97.5600', '4. close': '98.1710', '5. volume': '8002683'}"
2022-11-16 11:00:00,,"{'1. open': '96.2300', '2. high': '98.4880', '3. low': '96.2000', '4. close': '97.9450', '5. volume': '12412666'}"
2022-11-16 10:00:00,,"{'1. open': '96.4750', '2. high': '96.6900', '3. low': '95.5400', '4. close': '96.2470', '5. volume': '11486363'}"
2022-11-16 09:00:00,,"{'1. open': '97.1600', '2. high': '97.2500', '3. low': '95.7000', '4. close': '96.4730', '5. volume': '12577171'}"
2022-11-16 08:00:00,,"{'1. open': '97.7000', '2. high': '99.4210', '3. low': '97.1300', '4. close': '97.1600', '5. volume': '717145'}"
2022-11-16 07:00:00,,"{'1. open': '97.5800', '2. high': '98.1600', '3. low': '97.4000', '4. close': '98.1500', '5. volume': '149066'}"
2022-11-16 06:00:00,,"{'1. open': '99.2700', '2. high': '99.3100', '3. low': '97.0600', '4. close': '97.4700', '5. volume': '125364'}"
2022-11-16 05:00:00,,"{'1. open': '99.3700', '2. high': '99.6500', '3. low': '99.2200', '4. close': '99.2500', '5. volume': '13913'}"
2022-11-16 04:00:00,,"{'1. open': '99.0200', '2. high': '99.5000', '3. low': '99.0200', '4. close': '99.4900', '5. volume': '26592'}"
2022-11-15 19:00:00,,"{'1. open': '98.7100', '2. high': '98.7800', '3. low': '98.0000', '4. close': '98.0700', '5. volume': '165563'}"
2022-11-15 18:00:00,,"{'1. open': '98.7000', '2. high': '98.7600', '3. low': '98.5500', '4. close': '98.7200', '5. volume': '72810'}"
2022-11-15 17:00:00,,"{'1. open': '98.7800', '2. high': '98.8000', '3. low': '98.6000', '4. close': '98.7500', '5. volume': '118160'}"
2022-11-15 16:00:00,,"{'1. open': '98.9900', '2. high': '99.1900', '3. low': '98.5600', '4. close': '98.7100', '5. volume': '6852474'}"
2022-11-15 15:00:00,,"{'1. open': '99.1690', '2. high': '99.4500', '3. low': '98.3700', '4. close': '98.9800', '5. volume': '10980008'}"
2022-11-15 14:00:00,,"{'1. open': '98.3500', '2. high': '99.5900', '3. low': '97.7100', '4. close': '99.1700', '5. volume': '10309409'}"
2022-11-15 13:00:00,,"{'1. open': '99.6600', '2. high': '100.1400', '3. low': '97.3400', '4. close': '98.3500', '5. volume': '14615824'}"
2022-11-15 12:00:00,,"{'1. open': '100.8100', '2. high': '100.8600', '3. low': '99.2400', '4. close': '99.6570', '5. volume': '10594560'}"
2022-11-15 11:00:00,,"{'1. open': '100.3080', '2. high': '100.9100', '3. low': '100.0000', '4. close': '100.8050', '5. volume': '11242040'}"
2022-11-15 10:00:00,,"{'1. open': '102.0800', '2. high': '102.4610', '3. low': '100.0400', '4. close': '100.3200', '5. volume': '14588374'}"
2022-11-15 09:00:00,,"{'1. open': '103.1200', '2. high': '103.7900', '3. low': '101.2100', '4. close': '102.0750', '5. volume': '15240949'}"
2022-11-15 08:00:00,,"{'1. open': '99.9100', '2. high': '103.4900', '3. low': '98.8800', '4. close': '103.1000', '5. volume': '2120721'}"
2022-11-15 07:00:00,,"{'1. open': '100.2600', '2. high': '102.1000', '3. low': '99.8200', '4. close': '101.1000', '5. volume': '460847'}"
2022-11-15 06:00:00,,"{'1. open': '99.6400', '2. high': '100.3500', '3. low': '99.6400', '4. close': '100.3500', '5. volume': '77042'}"
2022-11-15 05:00:00,,"{'1. open': '99.2100', '2. high': '99.6400', '3. low': '99.1900', '4. close': '99.5800', '5. volume': '33781'}"
2022-11-15 04:00:00,,"{'1. open': '99.8600', '2. high': '99.9000', '3. low': '99.0300', '4. close': '99.2900', '5. volume': '71121'}"
2022-11-14 19:00:00,,"{'1. open': '98.7800', '2. high': '98.7900', '3. low': '98.5500', '4. close': '98.6000', '5. volume': '61746'}"
2022-11-14 18:00:00,,"{'1. open': '98.8100', '2. high': '98.9200', '3. low': '98.7200', '4. close': '98.8000', '5. volume': '61770'}"
2022-11-14 17:00:00,,"{'1. open': '98.6300', '2. high': '99.1700', '3. low': '98.6100', '4. close': '98.7300', '5. volume': '125719'}"
2022-11-14 16:00:00,,"{'1. open': '98.4900', '2. high': '98.7400', '3. low': '98.4100', '4. close': '98.6500', '5. volume': '8558149'}"
2022-11-14 15:00:00,,"{'1. open': '99.5500', '2. high': '99.9750', '3. low': '98.2800', '4. close': '98.4500', '5. volume': '11888844'}"
2022-11-14 14:00:00,,"{'1. open': '99.9300', '2. high': '100.0900', '3. low': '99.2000', '4. close': '99.5400', '5. volume': '6739790'}"
2022-11-14 13:00:00,,"{'1. open': '99.1700', '2. high': '100.1100', '3. low': '99.0100', '4. close': '99.9250', '5. volume': '6620987'}"
2022-11-14 12:00:00,,"{'1. open': '98.7500', '2. high': '99.4800', '3. low': '98.4300', '4. close': '99.1630', '5. volume': '8089682'}"
2022-11-14 11:00:00,,"{'1. open': '98.9500', '2. high': '99.1800', '3. low': '97.8400', '4. close': '98.7590', '5. volume': '11628237'}"
2022-11-14 10:00:00,,"{'1. open': '97.8150', '2. high': '100.1200', '3. low': '97.7100', '4. close': '98.9550', '5. volume': '14009861'}"
2022-11-14 09:00:00,,"{'1. open': '99.2000', '2. high': '99.4800', '3. low': '97.2900', '4. close': '97.8280', '5. volume': '11538494'}"
2022-11-14 08:00:00,,"{'1. open': '99.8030', '2. high': '100.5390', '3. low': '98.7500', '4. close': '99.2400', '5. volume': '529042'}"
2022-11-14 07:00:00,,"{'1. open': '99.8000', '2. high': '99.9200', '3. low': '98.7200', '4. close': '99.4000', '5. volume': '154815'}"
2022-11-14 06:00:00,,"{'1. open': '99.7200', '2. high': '99.8400', '3. low': '99.6300', '4. close': '99.7900', '5. volume': '17590'}"
2022-11-14 05:00:00,,"{'1. open': '99.7100', '2. high': '99.8300', '3. low': '99.5000', '4. close': '99.6700', '5. volume': '18841'}"
