,Meta Data,Time Series (60min)
2022-12-29 06:00:00,,"{'1. open': '82.7000', '2. high': '82.7700', '3. low': '82.5700', '4. close': '82.7200', '5. volume': '7872'}"
2022-12-29 05:00:00,,"{'1. open': '82.5900', '2. high': '82.7000', '3. low': '82.4900', '4. close': '82.6700', '5. volume': '4953'}"
2022-12-29 04:00:00,,"{'1. open': '82.3100', '2. high': '82.6000', '3. low': '82.0000', '4. close': '82.6000', '5. volume': '24394'}"
2022-12-28 19:00:00,,"{'1. open': '82.0000', '2. high': '82.1300', '3. low': '81.8700', '4. close': '82.0400', '5. volume': '53590'}"
2022-12-28 18:00:00,,"{'1. open': '81.9000', '2. high': '82.0000', '3. low': '81.8700', '4. close': '81.9800', '5. volume': '66547'}"
2022-12-28 17:00:00,,"{'1. open': '81.9000', '2. high': '81.9200', '3. low': '81.8200', '4. close': '81.9000', '5. volume': '302618'}"
2022-12-28 16:00:00,,"{'1. open': '81.8200', '2. high': '81.9800', '3. low': '81.7700', '4. close': '81.9000', '5. volume': '3898529'}"
2022-12-28 15:00:00,,"{'1. open': '82.0800', '2. high': '82.1420', '3. low': '81.8100', '4. close': '81.8300', '5. volume': '7369388'}"
2022-12-28 14:00:00,,"{'1. open': '82.2200', '2. high': '82.4800', '3. low': '81.9900', '4. close': '82.0900', '5. volume': '4056623'}"
2022-12-28 13:00:00,,"{'1. open': '82.3300', '2. high': '82.6900', '3. low': '82.0800', '4. close': '82.2180', '5. volume': '4411663'}"
2022-12-28 12:00:00,,"{'1. open': '81.9050', '2. high': '82.3900', '3. low': '81.6900', '4. close': '82.3290', '5. volume': '5082186'}"
2022-12-28 11:00:00,,"{'1. open': '82.0900', '2. high': '82.4380', '3. low': '81.8700', '4. close': '81.9000', '5. volume': '7456710'}"
2022-12-28 10:00:00,,"{'1. open': '83.2200', '2. high': '83.4800', '3. low': '82.0600', '4. close': '82.0850', '5. volume': '8953810'}"
2022-12-28 09:00:00,,"{'1. open': '82.9300', '2. high': '83.4600', '3. low': '82.0400', '4. close': '83.2230', '5. volume': '7591463'}"
2022-12-28 08:00:00,,"{'1. open': '83.2800', '2. high': '83.4400', '3. low': '82.7800', '4. close': '82.8810', '5. volume': '282393'}"
2022-12-28 07:00:00,,"{'1. open': '83.1800', '2. high': '83.3400', '3. low': '83.0000', '4. close': '83.3200', '5. volume': '41523'}"
2022-12-28 06:00:00,,"{'1. open': '83.1500', '2. high': '83.3000', '3. low': '83.0000', '4. close': '83.2000', '5. volume': '25349'}"
2022-12-28 05:00:00,,"{'1. open': '83.1000', '2. high': '83.1800', '3. low': '82.9600', '4. close': '83.1800', '5. volume': '8698'}"
2022-12-28 04:00:00,,"{'1. open': '83.1000', '2. high': '83.3300', '3. low': '82.9400', '4. close': '83.1200', '5. volume': '24394'}"
2022-12-27 19:00:00,,"{'1. open': '83.0200', '2. high': '83.0900', '3. low': '82.7700', '4. close': '82.7800', '5. volume': '48418'}"
2022-12-27 18:00:00,,"{'1. open': '83.0000', '2. high': '83.1200', '3. low': '82.9800', '4. close': '83.0200', '5. volume': '38489'}"
2022-12-27 17:00:00,,"{'1. open': '82.9600', '2. high': '83.1000', '3. low': '82.9500', '4. close': '83.0000', '5. volume': '71923'}"
2022-12-27 16:00:00,,"{'1. open': '83.0330', '2. high': '83.1100', '3. low': '82.9200', '4. close': '82.9570', '5. volume': '5329944'}"
2022-12-27 15:00:00,,"{'1. open': '83.3700', '2. high': '83.5500', '3. low': '83.0000', '4. close': '83.0600', '5. volume': '8307407'}"
2022-12-27 14:00:00,,"{'1. open': '83.3300', '2. high': '83.6100', '3. low': '83.2100', '4. close': '83.3660', '5. volume': '4573076'}"
2022-12-27 13:00:00,,"{'1. open': '83.8460', '2. high': '84.0100', '3. low': '83.2800', '4. close': '83.3200', '5. volume': '4199603'}"
2022-12-27 12:00:00,,"{'1. open': '84.2500', '2. high': '84.4900', '3. low': '83.7200', '4. close': '83.8450', '5. volume': '4604080'}"
2022-12-27 11:00:00,,"{'1. open': '84.4900', '2. high': '84.5950', '3. low': '84.0600', '4. close': '84.2510', '5. volume': '5755654'}"
2022-12-27 10:00:00,,"{'1. open': '83.6800', '2. high': '84.9800', '3. low': '83.2900', '4. close': '84.4850', '5. volume': '8653786'}"
2022-12-27 09:00:00,,"{'1. open': '84.9500', '2. high': '85.3500', '3. low': '83.2600', '4. close': '83.6900', '5. volume': '6556441'}"
2022-12-27 08:00:00,,"{'1. open': '85.6300', '2. high': '86.0000', '3. low': '84.8940', '4. close': '84.9500', '5. volume': '290406'}"
2022-12-27 07:00:00,,"{'1. open': '85.6300', '2. high': '85.6500', '3. low': '85.1700', '4. close': '85.2500', '5. volume': '49543'}"
2022-12-27 06:00:00,,"{'1. open': '85.7400', '2. high': '85.7800', '3. low': '85.6100', '4. close': '85.6100', '5. volume': '14125'}"
2022-12-27 05:00:00,,"{'1. open': '85.7500', '2. high': '85.7700', '3. low': '85.7000', '4. close': '85.7600', '5. volume': '12188'}"
2022-12-27 04:00:00,,"{'1. open': '86.3000', '2. high': '86.3000', '3. low': '85.6800', '4. close': '85.7300', '5. volume': '35315'}"
2022-12-23 19:00:00,,"{'1. open': '85.1700', '2. high': '85.2000', '3. low': '85.0200', '4. close': '85.1000', '5. volume': '29221'}"
2022-12-23 18:00:00,,"{'1. open': '85.0700', '2. high': '85.1700', '3. low': '85.0300', '4. close': '85.1700', '5. volume': '23468'}"
2022-12-23 17:00:00,,"{'1. open': '85.0500', '2. high': '85.0900', '3. low': '85.0000', '4. close': '85.0400', '5. volume': '55922'}"
2022-12-23 16:00:00,,"{'1. open': '85.2500', '2. high': '85.2800', '3. low': '84.9000', '4. close': '85.0000', '5. volume': '3317991'}"
2022-12-23 15:00:00,,"{'1. open': '85.2200', '2. high': '85.7800', '3. low': '85.0900', '4. close': '85.2600', '5. volume': '9093359'}"
2022-12-23 14:00:00,,"{'1. open': '84.5500', '2. high': '85.2500', '3. low': '84.4900', '4. close': '85.2200', '5. volume': '5152214'}"
2022-12-23 13:00:00,,"{'1. open': '84.5700', '2. high': '84.8000', '3. low': '84.3600', '4. close': '84.5430', '5. volume': '3692019'}"
2022-12-23 12:00:00,,"{'1. open': '84.4000', '2. high': '84.9200', '3. low': '84.3000', '4. close': '84.5700', '5. volume': '4258457'}"
2022-12-23 11:00:00,,"{'1. open': '84.4250', '2. high': '84.5300', '3. low': '83.7600', '4. close': '84.4000', '5. volume': '5982907'}"
2022-12-23 10:00:00,,"{'1. open': '83.5500', '2. high': '85.2800', '3. low': '83.2000', '4. close': '84.4280', '5. volume': '10374481'}"
2022-12-23 09:00:00,,"{'1. open': '83.9000', '2. high': '84.1900', '3. low': '82.9340', '4. close': '83.5400', '5. volume': '6732829'}"
2022-12-23 08:00:00,,"{'1. open': '83.8400', '2. high': '84.6100', '3. low': '83.1000', '4. close': '83.9500', '5. volume': '577013'}"
2022-12-23 07:00:00,,"{'1. open': '84.0500', '2. high': '84.0500', '3. low': '83.8000', '4. close': '83.9400', '5. volume': '45046'}"
2022-12-23 06:00:00,,"{'1. open': '84.1300', '2. high': '84.2500', '3. low': '83.9000', '4. close': '83.9000', '5. volume': '10115'}"
2022-12-23 05:00:00,,"{'1. open': '83.7400', '2. high': '84.2400', '3. low': '83.7400', '4. close': '84.1700', '5. volume': '13669'}"
2022-12-23 04:00:00,,"{'1. open': '83.6900', '2. high': '83.8300', '3. low': '83.4100', '4. close': '83.7800', '5. volume': '15338'}"
2022-12-22 19:00:00,,"{'1. open': '83.6400', '2. high': '83.6500', '3. low': '83.2500', '4. close': '83.3000', '5. volume': '91525'}"
2022-12-22 18:00:00,,"{'1. open': '83.7000', '2. high': '83.7000', '3. low': '83.4500', '4. close': '83.6500', '5. volume': '65688'}"
2022-12-22 17:00:00,,"{'1. open': '83.6200', '2. high': '83.7900', '3. low': '83.4100', '4. close': '83.7000', '5. volume': '136695'}"
2022-12-22 16:00:00,,"{'1. open': '83.7950', '2. high': '84.0400', '3. low': '83.5500', '4. close': '83.6100', '5. volume': '6596431'}"
2022-12-22 15:00:00,,"{'1. open': '83.1000', '2. high': '83.9270', '3. low': '82.9200', '4. close': '83.8000', '5. volume': '13929155'}"
2022-12-22 14:00:00,,"{'1. open': '82.4650', '2. high': '83.1500', '3. low': '82.4350', '4. close': '83.0950', '5. volume': '7216337'}"
2022-12-22 13:00:00,,"{'1. open': '82.7750', '2. high': '82.7750', '3. low': '82.2500', '4. close': '82.4600', '5. volume': '6832429'}"
2022-12-22 12:00:00,,"{'1. open': '83.5350', '2. high': '83.5800', '3. low': '82.5600', '4. close': '82.7800', '5. volume': '8973535'}"
2022-12-22 11:00:00,,"{'1. open': '83.9350', '2. high': '84.3800', '3. low': '83.4200', '4. close': '83.5320', '5. volume': '7793737'}"
2022-12-22 10:00:00,,"{'1. open': '85.3000', '2. high': '85.3000', '3. low': '83.7300', '4. close': '83.9400', '5. volume': '9738271'}"
2022-12-22 09:00:00,,"{'1. open': '85.6180', '2. high': '85.6800', '3. low': '84.5500', '4. close': '85.3050', '5. volume': '7661149'}"
2022-12-22 08:00:00,,"{'1. open': '86.6780', '2. high': '86.8700', '3. low': '85.5200', '4. close': '85.6300', '5. volume': '320576'}"
2022-12-22 07:00:00,,"{'1. open': '86.7000', '2. high': '86.7000', '3. low': '86.3000', '4. close': '86.4200', '5. volume': '64095'}"
2022-12-22 06:00:00,,"{'1. open': '86.8500', '2. high': '86.8500', '3. low': '86.6000', '4. close': '86.6000', '5. volume': '16283'}"
2022-12-22 05:00:00,,"{'1. open': '86.9400', '2. high': '86.9500', '3. low': '86.7400', '4. close': '86.8700', '5. volume': '12597'}"
2022-12-22 04:00:00,,"{'1. open': '87.0400', '2. high': '87.1000', '3. low': '86.9300', '4. close': '86.9500', '5. volume': '8563'}"
2022-12-21 19:00:00,,"{'1. open': '86.8000', '2. high': '86.8400', '3. low': '86.7300', '4. close': '86.8200', '5. volume': '39993'}"
2022-12-21 18:00:00,,"{'1. open': '86.8600', '2. high': '86.8600', '3. low': '86.7400', '4. close': '86.8000', '5. volume': '39290'}"
2022-12-21 17:00:00,,"{'1. open': '86.8300', '2. high': '86.8800', '3. low': '86.7410', '4. close': '86.7830', '5. volume': '35096'}"
2022-12-21 16:00:00,,"{'1. open': '86.7800', '2. high': '86.9200', '3. low': '86.7500', '4. close': '86.8300', '5. volume': '4629917'}"
2022-12-21 15:00:00,,"{'1. open': '86.8000', '2. high': '87.0100', '3. low': '86.5400', '4. close': '86.7800', '5. volume': '7657133'}"
2022-12-21 14:00:00,,"{'1. open': '86.7800', '2. high': '87.2250', '3. low': '86.6100', '4. close': '86.8000', '5. volume': '4591600'}"
2022-12-21 13:00:00,,"{'1. open': '86.9900', '2. high': '87.0800', '3. low': '86.5600', '4. close': '86.7790', '5. volume': '4102150'}"
2022-12-21 12:00:00,,"{'1. open': '86.6600', '2. high': '87.0200', '3. low': '86.4500', '4. close': '86.9900', '5. volume': '4906925'}"
2022-12-21 11:00:00,,"{'1. open': '86.8000', '2. high': '86.9100', '3. low': '86.3100', '4. close': '86.6550', '5. volume': '7155738'}"
2022-12-21 10:00:00,,"{'1. open': '85.8000', '2. high': '86.9300', '3. low': '85.7100', '4. close': '86.8000', '5. volume': '11133992'}"
2022-12-21 09:00:00,,"{'1. open': '86.3500', '2. high': '86.4000', '3. low': '85.2100', '4. close': '85.7950', '5. volume': '8102288'}"
2022-12-21 08:00:00,,"{'1. open': '86.2600', '2. high': '86.6500', '3. low': '85.6100', '4. close': '86.3500', '5. volume': '290523'}"
2022-12-21 07:00:00,,"{'1. open': '86.1500', '2. high': '86.4700', '3. low': '86.0800', '4. close': '86.4700', '5. volume': '113048'}"
2022-12-21 06:00:00,,"{'1. open': '86.1000', '2. high': '86.1600', '3. low': '86.0000', '4. close': '86.1600', '5. volume': '12584'}"
2022-12-21 05:00:00,,"{'1. open': '86.3000', '2. high': '86.3000', '3. low': '86.0300', '4. close': '86.0300', '5. volume': '9506'}"
2022-12-21 04:00:00,,"{'1. open': '86.0400', '2. high': '86.4300', '3. low': '86.0400', '4. close': '86.4100', '5. volume': '8521'}"
2022-12-20 19:00:00,,"{'1. open': '85.9600', '2. high': '86.0700', '3. low': '85.9000', '4. close': '86.0600', '5. volume': '68741'}"
2022-12-20 18:00:00,,"{'1. open': '85.8800', '2. high': '86.0600', '3. low': '85.8000', '4. close': '85.9600', '5. volume': '120751'}"
2022-12-20 17:00:00,,"{'1. open': '85.6200', '2. high': '85.8700', '3. low': '85.4900', '4. close': '85.8700', '5. volume': '122468'}"
2022-12-20 16:00:00,,"{'1. open': '85.2200', '2. high': '85.6400', '3. low': '85.0000', '4. close': '85.6400', '5. volume': '7135252'}"
2022-12-20 15:00:00,,"{'1. open': '85.2480', '2. high': '85.3400', '3. low': '85.0000', '4. close': '85.2100', '5. volume': '7545265'}"
2022-12-20 14:00:00,,"{'1. open': '85.5400', '2. high': '85.7800', '3. low': '85.1300', '4. close': '85.2410', '5. volume': '5392352'}"
2022-12-20 13:00:00,,"{'1. open': '85.4830', '2. high': '85.9650', '3. low': '85.0700', '4. close': '85.5400', '5. volume': '5102270'}"
2022-12-20 12:00:00,,"{'1. open': '85.2900', '2. high': '85.6970', '3. low': '85.0010', '4. close': '85.4850', '5. volume': '5539347'}"
2022-12-20 11:00:00,,"{'1. open': '85.6500', '2. high': '85.9300', '3. low': '84.4900', '4. close': '85.2850', '5. volume': '7621039'}"
2022-12-20 10:00:00,,"{'1. open': '85.6400', '2. high': '86.6100', '3. low': '85.4100', '4. close': '85.6590', '5. volume': '12811425'}"
2022-12-20 09:00:00,,"{'1. open': '85.0420', '2. high': '85.6900', '3. low': '84.3300', '4. close': '85.6300', '5. volume': '10959300'}"
2022-12-20 08:00:00,,"{'1. open': '84.9200', '2. high': '85.4800', '3. low': '83.4100', '4. close': '85.0400', '5. volume': '414459'}"
2022-12-20 07:00:00,,"{'1. open': '84.8600', '2. high': '85.4800', '3. low': '84.6500', '4. close': '84.7000', '5. volume': '141340'}"
2022-12-20 06:00:00,,"{'1. open': '84.6000', '2. high': '84.9300', '3. low': '84.6000', '4. close': '84.7200', '5. volume': '17478'}"
2022-12-20 05:00:00,,"{'1. open': '84.9500', '2. high': '85.1500', '3. low': '84.6000', '4. close': '84.6400', '5. volume': '34209'}"
2022-12-20 04:00:00,,"{'1. open': '84.8800', '2. high': '84.9800', '3. low': '84.5100', '4. close': '84.8900', '5. volume': '34935'}"
2022-12-19 19:00:00,,"{'1. open': '85.0800', '2. high': '85.1700', '3. low': '85.0000', '4. close': '85.1100', '5. volume': '70140'}"
2022-12-19 18:00:00,,"{'1. open': '84.9500', '2. high': '85.2500', '3. low': '84.9500', '4. close': '85.1100', '5. volume': '83843'}"
2022-12-19 17:00:00,,"{'1. open': '85.0000', '2. high': '85.0000', '3. low': '84.8600', '4. close': '84.9500', '5. volume': '96880'}"
2022-12-19 16:00:00,,"{'1. open': '84.9300', '2. high': '85.1500', '3. low': '84.8900', '4. close': '84.9800', '5. volume': '8175057'}"
2022-12-19 15:00:00,,"{'1. open': '84.6450', '2. high': '85.2100', '3. low': '84.5100', '4. close': '84.9300', '5. volume': '12602237'}"
2022-12-19 14:00:00,,"{'1. open': '85.1750', '2. high': '85.2000', '3. low': '84.5900', '4. close': '84.6460', '5. volume': '10843629'}"
2022-12-19 13:00:00,,"{'1. open': '85.2780', '2. high': '85.8700', '3. low': '85.1350', '4. close': '85.1700', '5. volume': '6363401'}"
2022-12-19 12:00:00,,"{'1. open': '85.3200', '2. high': '85.5200', '3. low': '85.1400', '4. close': '85.2780', '5. volume': '5914788'}"
2022-12-19 11:00:00,,"{'1. open': '85.9450', '2. high': '85.9520', '3. low': '85.0300', '4. close': '85.3240', '5. volume': '10621977'}"
2022-12-19 10:00:00,,"{'1. open': '86.8500', '2. high': '87.0400', '3. low': '85.9200', '4. close': '85.9400', '5. volume': '9826520'}"
2022-12-19 09:00:00,,"{'1. open': '87.9500', '2. high': '88.1200', '3. low': '86.6520', '4. close': '86.8550', '5. volume': '6862524'}"
2022-12-19 08:00:00,,"{'1. open': '88.0700', '2. high': '88.4400', '3. low': '87.3000', '4. close': '87.9600', '5. volume': '231121'}"
2022-12-19 07:00:00,,"{'1. open': '88.1000', '2. high': '88.4400', '3. low': '88.0600', '4. close': '88.3500', '5. volume': '52468'}"
2022-12-19 06:00:00,,"{'1. open': '88.2100', '2. high': '88.3400', '3. low': '88.0600', '4. close': '88.1000', '5. volume': '18948'}"
2022-12-19 05:00:00,,"{'1. open': '88.0800', '2. high': '88.3400', '3. low': '88.0300', '4. close': '88.2100', '5. volume': '10155'}"
2022-12-19 04:00:00,,"{'1. open': '88.0400', '2. high': '88.2500', '3. low': '88.0100', '4. close': '88.0700', '5. volume': '14415'}"
2022-12-16 19:00:00,,"{'1. open': '87.6300', '2. high': '87.6500', '3. low': '87.5000', '4. close': '87.5400', '5. volume': '41652'}"
2022-12-16 18:00:00,,"{'1. open': '87.8100', '2. high': '87.8200', '3. low': '87.5500', '4. close': '87.6200', '5. volume': '43462'}"
2022-12-16 17:00:00,,"{'1. open': '87.6500', '2. high': '87.8600', '3. low': '87.5600', '4. close': '87.8000', '5. volume': '62643'}"
2022-12-16 16:00:00,,"{'1. open': '87.7400', '2. high': '88.0700', '3. low': '87.5600', '4. close': '87.6500', '5. volume': '48743928'}"
2022-12-16 15:00:00,,"{'1. open': '87.0550', '2. high': '88.4000', '3. low': '86.8500', '4. close': '87.7490', '5. volume': '15169296'}"
2022-12-16 14:00:00,,"{'1. open': '87.2600', '2. high': '87.5200', '3. low': '86.7300', '4. close': '87.0570', '5. volume': '6882361'}"
2022-12-16 13:00:00,,"{'1. open': '87.1850', '2. high': '87.5800', '3. low': '87.1750', '4. close': '87.2550', '5. volume': '4414821'}"
2022-12-16 12:00:00,,"{'1. open': '87.0800', '2. high': '87.5400', '3. low': '86.9600', '4. close': '87.1800', '5. volume': '5244518'}"
2022-12-16 11:00:00,,"{'1. open': '87.9400', '2. high': '88.0000', '3. low': '87.0000', '4. close': '87.0750', '5. volume': '7329379'}"
2022-12-16 10:00:00,,"{'1. open': '88.8800', '2. high': '88.8900', '3. low': '87.5230', '4. close': '87.9390', '5. volume': '8736529'}"
2022-12-16 09:00:00,,"{'1. open': '88.0500', '2. high': '89.3500', '3. low': '87.5800', '4. close': '88.8850', '5. volume': '14974078'}"
2022-12-16 08:00:00,,"{'1. open': '87.7510', '2. high': '88.5100', '3. low': '87.4220', '4. close': '88.0500', '5. volume': '329619'}"
2022-12-16 07:00:00,,"{'1. open': '87.8300', '2. high': '88.4500', '3. low': '87.8300', '4. close': '88.2200', '5. volume': '94063'}"
2022-12-16 06:00:00,,"{'1. open': '87.5200', '2. high': '87.8400', '3. low': '87.4100', '4. close': '87.8000', '5. volume': '20274'}"
2022-12-16 05:00:00,,"{'1. open': '87.4700', '2. high': '87.5500', '3. low': '87.3100', '4. close': '87.5000', '5. volume': '24133'}"
2022-12-16 04:00:00,,"{'1. open': '87.2600', '2. high': '87.9400', '3. low': '87.1500', '4. close': '87.4500', '5. volume': '52686'}"
2022-12-15 19:00:00,,"{'1. open': '88.3300', '2. high': '88.3700', '3. low': '88.0600', '4. close': '88.0700', '5. volume': '62051'}"
2022-12-15 18:00:00,,"{'1. open': '88.2900', '2. high': '88.3600', '3. low': '88.2000', '4. close': '88.2800', '5. volume': '34113'}"
2022-12-15 17:00:00,,"{'1. open': '88.3200', '2. high': '88.3600', '3. low': '88.2250', '4. close': '88.2800', '5. volume': '43158'}"
2022-12-15 16:00:00,,"{'1. open': '88.4500', '2. high': '88.6000', '3. low': '88.1600', '4. close': '88.3400', '5. volume': '7943266'}"
2022-12-15 15:00:00,,"{'1. open': '88.2450', '2. high': '88.6400', '3. low': '87.9600', '4. close': '88.4800', '5. volume': '12137735'}"
2022-12-15 14:00:00,,"{'1. open': '88.0100', '2. high': '88.3100', '3. low': '87.7600', '4. close': '88.2400', '5. volume': '6089323'}"
2022-12-15 13:00:00,,"{'1. open': '88.0200', '2. high': '88.2000', '3. low': '87.7300', '4. close': '88.0080', '5. volume': '5499906'}"
2022-12-15 12:00:00,,"{'1. open': '87.6400', '2. high': '88.3150', '3. low': '87.6400', '4. close': '88.0100', '5. volume': '7000697'}"
2022-12-15 11:00:00,,"{'1. open': '88.3850', '2. high': '88.5250', '3. low': '87.4700', '4. close': '87.6380', '5. volume': '9582938'}"
2022-12-15 10:00:00,,"{'1. open': '89.3150', '2. high': '89.4850', '3. low': '88.3200', '4. close': '88.3850', '5. volume': '9521131'}"
2022-12-15 09:00:00,,"{'1. open': '89.9500', '2. high': '90.1000', '3. low': '88.7000', '4. close': '89.3230', '5. volume': '9386461'}"
2022-12-15 08:00:00,,"{'1. open': '90.2900', '2. high': '91.1800', '3. low': '89.6600', '4. close': '89.9600', '5. volume': '473463'}"
2022-12-15 07:00:00,,"{'1. open': '90.3300', '2. high': '90.4900', '3. low': '90.2000', '4. close': '90.4500', '5. volume': '40268'}"
2022-12-15 06:00:00,,"{'1. open': '90.0600', '2. high': '90.3600', '3. low': '90.0100', '4. close': '90.3300', '5. volume': '9152'}"
2022-12-15 05:00:00,,"{'1. open': '90.2100', '2. high': '90.2700', '3. low': '90.0000', '4. close': '90.0600', '5. volume': '11948'}"
2022-12-15 04:00:00,,"{'1. open': '91.0100', '2. high': '91.0100', '3. low': '90.0200', '4. close': '90.1100', '5. volume': '50824'}"
2022-12-14 19:00:00,,"{'1. open': '91.6500', '2. high': '91.7500', '3. low': '91.5300', '4. close': '91.7000', '5. volume': '50289'}"
2022-12-14 18:00:00,,"{'1. open': '91.6300', '2. high': '91.7500', '3. low': '91.5700', '4. close': '91.6500', '5. volume': '46395'}"
2022-12-14 17:00:00,,"{'1. open': '91.7000', '2. high': '91.7000', '3. low': '91.5800', '4. close': '91.6500', '5. volume': '42572'}"
2022-12-14 16:00:00,,"{'1. open': '91.5800', '2. high': '91.9000', '3. low': '91.4110', '4. close': '91.7100', '5. volume': '7140449'}"
2022-12-14 15:00:00,,"{'1. open': '91.1600', '2. high': '92.6300', '3. low': '90.8100', '4. close': '91.5900', '5. volume': '12066807'}"
2022-12-14 14:00:00,,"{'1. open': '92.9000', '2. high': '92.9100', '3. low': '89.8700', '4. close': '91.1450', '5. volume': '12166092'}"
2022-12-14 13:00:00,,"{'1. open': '92.1250', '2. high': '93.0400', '3. low': '91.8800', '4. close': '92.9200', '5. volume': '6080837'}"
2022-12-14 12:00:00,,"{'1. open': '92.9750', '2. high': '93.0400', '3. low': '92.0900', '4. close': '92.1200', '5. volume': '4188526'}"
2022-12-14 11:00:00,,"{'1. open': '93.0600', '2. high': '93.4580', '3. low': '92.8700', '4. close': '92.9750', '5. volume': '6479982'}"
2022-12-14 10:00:00,,"{'1. open': '92.6050', '2. high': '93.2390', '3. low': '92.5000', '4. close': '93.0680', '5. volume': '7136136'}"
2022-12-14 09:00:00,,"{'1. open': '92.5900', '2. high': '93.3800', '3. low': '92.2800', '4. close': '92.6060', '5. volume': '5602690'}"
2022-12-14 08:00:00,,"{'1. open': '92.5090', '2. high': '93.3000', '3. low': '92.2720', '4. close': '92.5700', '5. volume': '157230'}"
