,Meta Data,Time Series (60min)
2023-01-30 06:00:00,,"{'1. open': '100.7900', '2. high': '100.8500', '3. low': '100.5100', '4. close': '100.5700', '5. volume': '22888'}"
2023-01-30 05:00:00,,"{'1. open': '100.3500', '2. high': '101.0000', '3. low': '100.3100', '4. close': '100.8000', '5. volume': '57421'}"
2023-01-30 04:00:00,,"{'1. open': '100.8000', '2. high': '102.0800', '3. low': '100.2400', '4. close': '100.4000', '5. volume': '56698'}"
2023-01-27 19:00:00,,"{'1. open': '102.1800', '2. high': '102.1800', '3. low': '102.0300', '4. close': '102.1000', '5. volume': '43875'}"
2023-01-27 18:00:00,,"{'1. open': '102.1200', '2. high': '102.1700', '3. low': '102.0500', '4. close': '102.1600', '5. volume': '37170'}"
2023-01-27 17:00:00,,"{'1. open': '102.1100', '2. high': '102.2400', '3. low': '102.0000', '4. close': '102.1000', '5. volume': '180055'}"
2023-01-27 16:00:00,,"{'1. open': '102.2400', '2. high': '102.3700', '3. low': '102.0100', '4. close': '102.1300', '5. volume': '7250860'}"
2023-01-27 15:00:00,,"{'1. open': '102.5600', '2. high': '103.4850', '3. low': '102.0000', '4. close': '102.2500', '5. volume': '14804893'}"
2023-01-27 14:00:00,,"{'1. open': '102.3950', '2. high': '102.7400', '3. low': '102.2130', '4. close': '102.5590', '5. volume': '5658204'}"
2023-01-27 13:00:00,,"{'1. open': '102.0650', '2. high': '102.4500', '3. low': '101.4600', '4. close': '102.3930', '5. volume': '4936299'}"
2023-01-27 12:00:00,,"{'1. open': '102.0500', '2. high': '102.4200', '3. low': '101.9100', '4. close': '102.0700', '5. volume': '6528286'}"
2023-01-27 11:00:00,,"{'1. open': '101.8200', '2. high': '102.3500', '3. low': '101.2500', '4. close': '102.0400', '5. volume': '7710765'}"
2023-01-27 10:00:00,,"{'1. open': '100.6200', '2. high': '102.6800', '3. low': '100.4200', '4. close': '101.8100', '5. volume': '16642588'}"
2023-01-27 09:00:00,,"{'1. open': '99.4800', '2. high': '101.3000', '3. low': '99.0200', '4. close': '100.5930', '5. volume': '13157293'}"
2023-01-27 08:00:00,,"{'1. open': '99.5000', '2. high': '99.6800', '3. low': '98.0000', '4. close': '99.4500', '5. volume': '548055'}"
2023-01-27 07:00:00,,"{'1. open': '98.8000', '2. high': '99.5600', '3. low': '98.6500', '4. close': '99.1200', '5. volume': '206739'}"
2023-01-27 06:00:00,,"{'1. open': '98.8300', '2. high': '98.8800', '3. low': '98.6600', '4. close': '98.7700', '5. volume': '6866'}"
2023-01-27 05:00:00,,"{'1. open': '98.6200', '2. high': '98.7900', '3. low': '98.6200', '4. close': '98.7000', '5. volume': '4365'}"
2023-01-27 04:00:00,,"{'1. open': '98.5900', '2. high': '98.7000', '3. low': '98.0000', '4. close': '98.6000', '5. volume': '9504'}"
2023-01-26 19:00:00,,"{'1. open': '98.5500', '2. high': '98.7000', '3. low': '98.5000', '4. close': '98.7000', '5. volume': '60740'}"
2023-01-26 18:00:00,,"{'1. open': '98.6600', '2. high': '98.8000', '3. low': '98.4000', '4. close': '98.5200', '5. volume': '50247'}"
2023-01-26 17:00:00,,"{'1. open': '98.9100', '2. high': '98.9100', '3. low': '98.6200', '4. close': '98.6700', '5. volume': '98384'}"
2023-01-26 16:00:00,,"{'1. open': '99.2200', '2. high': '99.2800', '3. low': '98.8500', '4. close': '98.9100', '5. volume': '5541031'}"
2023-01-26 15:00:00,,"{'1. open': '98.5800', '2. high': '99.2500', '3. low': '98.3400', '4. close': '99.1700', '5. volume': '9434119'}"
2023-01-26 14:00:00,,"{'1. open': '98.2950', '2. high': '98.7300', '3. low': '98.0000', '4. close': '98.5800', '5. volume': '4576667'}"
2023-01-26 13:00:00,,"{'1. open': '97.7650', '2. high': '98.4400', '3. low': '97.6000', '4. close': '98.2900', '5. volume': '4656632'}"
2023-01-26 12:00:00,,"{'1. open': '97.7500', '2. high': '98.2600', '3. low': '97.5300', '4. close': '97.7600', '5. volume': '5043782'}"
2023-01-26 11:00:00,,"{'1. open': '97.6000', '2. high': '97.8500', '3. low': '96.9200', '4. close': '97.7400', '5. volume': '6964887'}"
2023-01-26 10:00:00,,"{'1. open': '98.5300', '2. high': '99.3500', '3. low': '97.4100', '4. close': '97.6100', '5. volume': '11257695'}"
2023-01-26 09:00:00,,"{'1. open': '98.3200', '2. high': '99.4900', '3. low': '98.0800', '4. close': '98.5100', '5. volume': '11536295'}"
2023-01-26 08:00:00,,"{'1. open': '97.5500', '2. high': '98.4400', '3. low': '97.2500', '4. close': '98.3100', '5. volume': '677228'}"
2023-01-26 07:00:00,,"{'1. open': '97.4700', '2. high': '98.2000', '3. low': '97.4500', '4. close': '98.1800', '5. volume': '73565'}"
2023-01-26 06:00:00,,"{'1. open': '97.6200', '2. high': '97.7000', '3. low': '97.3800', '4. close': '97.4100', '5. volume': '19582'}"
2023-01-26 05:00:00,,"{'1. open': '97.4100', '2. high': '97.6000', '3. low': '97.4100', '4. close': '97.5900', '5. volume': '9114'}"
2023-01-26 04:00:00,,"{'1. open': '97.7600', '2. high': '97.7600', '3. low': '97.2600', '4. close': '97.3600', '5. volume': '19512'}"
2023-01-25 19:00:00,,"{'1. open': '97.2000', '2. high': '97.3500', '3. low': '97.1600', '4. close': '97.2400', '5. volume': '110608'}"
2023-01-25 18:00:00,,"{'1. open': '96.7400', '2. high': '97.3800', '3. low': '96.7100', '4. close': '97.1600', '5. volume': '157686'}"
2023-01-25 17:00:00,,"{'1. open': '96.9450', '2. high': '97.1800', '3. low': '96.6500', '4. close': '96.7300', '5. volume': '273925'}"
2023-01-25 16:00:00,,"{'1. open': '97.1800', '2. high': '97.5800', '3. low': '96.6600', '4. close': '97.0000', '5. volume': '5940780'}"
2023-01-25 15:00:00,,"{'1. open': '96.3700', '2. high': '97.2400', '3. low': '96.3700', '4. close': '97.1700', '5. volume': '10354522'}"
2023-01-25 14:00:00,,"{'1. open': '96.0300', '2. high': '96.6300', '3. low': '95.7900', '4. close': '96.3700', '5. volume': '6975186'}"
2023-01-25 13:00:00,,"{'1. open': '94.9500', '2. high': '96.2000', '3. low': '94.9400', '4. close': '96.0200', '5. volume': '6895151'}"
2023-01-25 12:00:00,,"{'1. open': '94.7700', '2. high': '95.1900', '3. low': '94.6040', '4. close': '94.9500', '5. volume': '6836900'}"
2023-01-25 11:00:00,,"{'1. open': '93.8800', '2. high': '95.0700', '3. low': '93.7700', '4. close': '94.7700', '5. volume': '13607283'}"
2023-01-25 10:00:00,,"{'1. open': '91.9900', '2. high': '93.8900', '3. low': '91.5200', '4. close': '93.8850', '5. volume': '16760014'}"
2023-01-25 09:00:00,,"{'1. open': '92.9800', '2. high': '93.5700', '3. low': '91.9500', '4. close': '92.0000', '5. volume': '14702932'}"
2023-01-25 08:00:00,,"{'1. open': '94.1500', '2. high': '96.5600', '3. low': '92.8600', '4. close': '92.9600', '5. volume': '987773'}"
2023-01-25 07:00:00,,"{'1. open': '94.2500', '2. high': '94.3500', '3. low': '93.5800', '4. close': '93.5800', '5. volume': '390484'}"
2023-01-25 06:00:00,,"{'1. open': '94.4800', '2. high': '94.6600', '3. low': '94.0500', '4. close': '94.2500', '5. volume': '60035'}"
2023-01-25 05:00:00,,"{'1. open': '94.7100', '2. high': '94.8000', '3. low': '94.4500', '4. close': '94.4700', '5. volume': '34826'}"
2023-01-25 04:00:00,,"{'1. open': '95.1300', '2. high': '95.1300', '3. low': '94.6500', '4. close': '94.7000', '5. volume': '47785'}"
2023-01-24 19:00:00,,"{'1. open': '94.7500', '2. high': '95.1200', '3. low': '94.7100', '4. close': '94.9000', '5. volume': '458244'}"
2023-01-24 18:00:00,,"{'1. open': '99.4000', '2. high': '99.8500', '3. low': '94.0000', '4. close': '94.7500', '5. volume': '3351564'}"
2023-01-24 17:00:00,,"{'1. open': '99.5600', '2. high': '99.8900', '3. low': '98.6000', '4. close': '99.4100', '5. volume': '1433204'}"
2023-01-24 16:00:00,,"{'1. open': '96.3250', '2. high': '99.8500', '3. low': '96.3200', '4. close': '99.5700', '5. volume': '7529102'}"
2023-01-24 15:00:00,,"{'1. open': '96.9450', '2. high': '96.9800', '3. low': '96.2200', '4. close': '96.3300', '5. volume': '7739761'}"
2023-01-24 14:00:00,,"{'1. open': '97.1800', '2. high': '97.2000', '3. low': '96.6950', '4. close': '96.9450', '5. volume': '4089078'}"
2023-01-24 13:00:00,,"{'1. open': '97.1850', '2. high': '97.3710', '3. low': '96.9200', '4. close': '97.1770', '5. volume': '4192276'}"
2023-01-24 12:00:00,,"{'1. open': '97.2700', '2. high': '97.5600', '3. low': '96.9300', '4. close': '97.1800', '5. volume': '4298787'}"
2023-01-24 11:00:00,,"{'1. open': '96.9600', '2. high': '97.4500', '3. low': '96.7300', '4. close': '97.2700', '5. volume': '5489792'}"
2023-01-24 10:00:00,,"{'1. open': '97.0650', '2. high': '97.1900', '3. low': '96.0000', '4. close': '96.9580', '5. volume': '9172522'}"
2023-01-24 09:00:00,,"{'1. open': '96.8700', '2. high': '98.0900', '3. low': '96.6900', '4. close': '97.0600', '5. volume': '8390784'}"
2023-01-24 08:00:00,,"{'1. open': '97.2000', '2. high': '97.7630', '3. low': '96.7000', '4. close': '96.8800', '5. volume': '233811'}"
2023-01-24 07:00:00,,"{'1. open': '97.1800', '2. high': '97.2800', '3. low': '97.1400', '4. close': '97.2200', '5. volume': '23085'}"
2023-01-24 06:00:00,,"{'1. open': '97.1600', '2. high': '97.2100', '3. low': '97.0200', '4. close': '97.1400', '5. volume': '9217'}"
2023-01-24 05:00:00,,"{'1. open': '97.2700', '2. high': '97.3100', '3. low': '97.0100', '4. close': '97.1300', '5. volume': '6898'}"
2023-01-24 04:00:00,,"{'1. open': '97.3000', '2. high': '97.5100', '3. low': '97.2800', '4. close': '97.4000', '5. volume': '10644'}"
2023-01-23 19:00:00,,"{'1. open': '97.3700', '2. high': '97.5000', '3. low': '97.3000', '4. close': '97.3800', '5. volume': '34184'}"
2023-01-23 18:00:00,,"{'1. open': '97.4000', '2. high': '97.4500', '3. low': '97.3600', '4. close': '97.4200', '5. volume': '24581'}"
2023-01-23 17:00:00,,"{'1. open': '97.4900', '2. high': '97.5200', '3. low': '97.3500', '4. close': '97.4090', '5. volume': '113826'}"
2023-01-23 16:00:00,,"{'1. open': '97.4800', '2. high': '97.5300', '3. low': '97.3600', '4. close': '97.5000', '5. volume': '5680503'}"
2023-01-23 15:00:00,,"{'1. open': '96.9400', '2. high': '97.6000', '3. low': '96.7100', '4. close': '97.4800', '5. volume': '9888941'}"
2023-01-23 14:00:00,,"{'1. open': '97.3300', '2. high': '97.4700', '3. low': '96.7100', '4. close': '96.9400', '5. volume': '6717784'}"
2023-01-23 13:00:00,,"{'1. open': '97.2100', '2. high': '97.7500', '3. low': '97.1600', '4. close': '97.3350', '5. volume': '6761814'}"
2023-01-23 12:00:00,,"{'1. open': '97.5200', '2. high': '97.5200', '3. low': '96.8100', '4. close': '97.2180', '5. volume': '6515723'}"
2023-01-23 11:00:00,,"{'1. open': '97.0750', '2. high': '97.7200', '3. low': '97.0750', '4. close': '97.5150', '5. volume': '8218614'}"
2023-01-23 10:00:00,,"{'1. open': '96.9700', '2. high': '97.7500', '3. low': '96.4500', '4. close': '97.0700', '5. volume': '11277377'}"
2023-01-23 09:00:00,,"{'1. open': '97.8500', '2. high': '97.8800', '3. low': '95.8600', '4. close': '96.9720', '5. volume': '10194019'}"
2023-01-23 08:00:00,,"{'1. open': '97.7400', '2. high': '98.3800', '3. low': '97.1220', '4. close': '97.8500', '5. volume': '504716'}"
2023-01-23 07:00:00,,"{'1. open': '97.2000', '2. high': '98.0900', '3. low': '97.2000', '4. close': '97.9700', '5. volume': '146292'}"
2023-01-23 06:00:00,,"{'1. open': '97.1500', '2. high': '97.2400', '3. low': '97.1200', '4. close': '97.1200', '5. volume': '4354'}"
2023-01-23 05:00:00,,"{'1. open': '97.3200', '2. high': '97.3200', '3. low': '97.1000', '4. close': '97.1600', '5. volume': '11229'}"
2023-01-23 04:00:00,,"{'1. open': '97.1000', '2. high': '97.6000', '3. low': '97.0100', '4. close': '97.3000', '5. volume': '22707'}"
2023-01-20 19:00:00,,"{'1. open': '97.3900', '2. high': '97.4900', '3. low': '97.3200', '4. close': '97.4900', '5. volume': '49435'}"
2023-01-20 18:00:00,,"{'1. open': '97.2300', '2. high': '97.3700', '3. low': '97.1700', '4. close': '97.3500', '5. volume': '94573'}"
2023-01-20 17:00:00,,"{'1. open': '97.2100', '2. high': '97.2500', '3. low': '97.1600', '4. close': '97.2400', '5. volume': '107417'}"
2023-01-20 16:00:00,,"{'1. open': '97.2000', '2. high': '97.2500', '3. low': '97.0200', '4. close': '97.2100', '5. volume': '7835488'}"
2023-01-20 15:00:00,,"{'1. open': '96.5900', '2. high': '97.3540', '3. low': '96.5900', '4. close': '97.1800', '5. volume': '10312099'}"
2023-01-20 14:00:00,,"{'1. open': '96.4600', '2. high': '96.7550', '3. low': '96.2700', '4. close': '96.5900', '5. volume': '4501999'}"
2023-01-20 13:00:00,,"{'1. open': '95.5500', '2. high': '96.4950', '3. low': '95.1950', '4. close': '96.4550', '5. volume': '5861838'}"
2023-01-20 12:00:00,,"{'1. open': '95.6410', '2. high': '95.8300', '3. low': '95.3900', '4. close': '95.5450', '5. volume': '3860235'}"
2023-01-20 11:00:00,,"{'1. open': '94.8500', '2. high': '95.9400', '3. low': '94.8200', '4. close': '95.6400', '5. volume': '6181809'}"
2023-01-20 10:00:00,,"{'1. open': '94.7000', '2. high': '95.4000', '3. low': '94.3300', '4. close': '94.8480', '5. volume': '8411946'}"
2023-01-20 09:00:00,,"{'1. open': '94.3700', '2. high': '94.8770', '3. low': '93.2030', '4. close': '94.6960', '5. volume': '10382061'}"
2023-01-20 08:00:00,,"{'1. open': '94.2400', '2. high': '94.7000', '3. low': '93.9300', '4. close': '94.3600', '5. volume': '318785'}"
2023-01-20 07:00:00,,"{'1. open': '94.0300', '2. high': '94.4800', '3. low': '93.9800', '4. close': '94.4200', '5. volume': '62860'}"
2023-01-20 06:00:00,,"{'1. open': '94.0000', '2. high': '94.0500', '3. low': '93.8100', '4. close': '94.0200', '5. volume': '12765'}"
2023-01-20 05:00:00,,"{'1. open': '94.1000', '2. high': '94.1900', '3. low': '93.9900', '4. close': '94.0500', '5. volume': '9430'}"
2023-01-20 04:00:00,,"{'1. open': '94.2000', '2. high': '94.3900', '3. low': '94.0200', '4. close': '94.1200', '5. volume': '20361'}"
2023-01-19 19:00:00,,"{'1. open': '93.8400', '2. high': '94.0200', '3. low': '93.8200', '4. close': '94.0000', '5. volume': '39520'}"
2023-01-19 18:00:00,,"{'1. open': '93.8900', '2. high': '93.8900', '3. low': '93.7600', '4. close': '93.8400', '5. volume': '49070'}"
2023-01-19 17:00:00,,"{'1. open': '93.8500', '2. high': '93.9100', '3. low': '93.6300', '4. close': '93.8550', '5. volume': '158986'}"
2023-01-19 16:00:00,,"{'1. open': '93.6800', '2. high': '94.4000', '3. low': '93.5700', '4. close': '93.8600', '5. volume': '6535453'}"
2023-01-19 15:00:00,,"{'1. open': '94.1300', '2. high': '94.3170', '3. low': '93.5900', '4. close': '93.6800', '5. volume': '8355071'}"
2023-01-19 14:00:00,,"{'1. open': '93.7700', '2. high': '94.4900', '3. low': '93.6400', '4. close': '94.1290', '5. volume': '6367089'}"
2023-01-19 13:00:00,,"{'1. open': '93.3580', '2. high': '94.2600', '3. low': '93.2800', '4. close': '93.7650', '5. volume': '5701500'}"
2023-01-19 12:00:00,,"{'1. open': '93.2100', '2. high': '93.6800', '3. low': '93.1300', '4. close': '93.3500', '5. volume': '5198086'}"
2023-01-19 11:00:00,,"{'1. open': '93.5800', '2. high': '93.9360', '3. low': '92.8600', '4. close': '93.2100', '5. volume': '6772861'}"
2023-01-19 10:00:00,,"{'1. open': '94.6500', '2. high': '94.6600', '3. low': '93.4310', '4. close': '93.5800', '5. volume': '8996996'}"
2023-01-19 09:00:00,,"{'1. open': '94.0200', '2. high': '95.4400', '3. low': '93.8500', '4. close': '94.6000', '5. volume': '10381097'}"
2023-01-19 08:00:00,,"{'1. open': '94.3050', '2. high': '95.2900', '3. low': '93.4600', '4. close': '94.0500', '5. volume': '460474'}"
2023-01-19 07:00:00,,"{'1. open': '94.1600', '2. high': '94.4500', '3. low': '93.6200', '4. close': '93.6500', '5. volume': '94950'}"
2023-01-19 06:00:00,,"{'1. open': '94.4800', '2. high': '94.4800', '3. low': '93.9000', '4. close': '94.1600', '5. volume': '28585'}"
2023-01-19 05:00:00,,"{'1. open': '94.7200', '2. high': '94.7500', '3. low': '94.2500', '4. close': '94.3400', '5. volume': '21113'}"
2023-01-19 04:00:00,,"{'1. open': '95.1900', '2. high': '95.3000', '3. low': '94.6000', '4. close': '94.7000', '5. volume': '40270'}"
2023-01-18 19:00:00,,"{'1. open': '95.3700', '2. high': '95.4000', '3. low': '95.1000', '4. close': '95.1990', '5. volume': '59982'}"
2023-01-18 18:00:00,,"{'1. open': '95.1900', '2. high': '95.4400', '3. low': '95.1900', '4. close': '95.3200', '5. volume': '38817'}"
2023-01-18 17:00:00,,"{'1. open': '95.2900', '2. high': '95.3400', '3. low': '95.1000', '4. close': '95.1800', '5. volume': '95810'}"
2023-01-18 16:00:00,,"{'1. open': '95.4800', '2. high': '95.4800', '3. low': '95.0100', '4. close': '95.3400', '5. volume': '5586534'}"
2023-01-18 15:00:00,,"{'1. open': '96.1050', '2. high': '96.2250', '3. low': '95.3800', '4. close': '95.4700', '5. volume': '8004383'}"
2023-01-18 14:00:00,,"{'1. open': '96.2100', '2. high': '96.4070', '3. low': '95.8500', '4. close': '96.1100', '5. volume': '4327522'}"
2023-01-18 13:00:00,,"{'1. open': '96.0000', '2. high': '96.3500', '3. low': '95.4220', '4. close': '96.2050', '5. volume': '5871092'}"
2023-01-18 12:00:00,,"{'1. open': '96.4210', '2. high': '96.8700', '3. low': '95.8400', '4. close': '95.9900', '5. volume': '5992095'}"
2023-01-18 11:00:00,,"{'1. open': '97.1300', '2. high': '97.5100', '3. low': '95.9150', '4. close': '96.4300', '5. volume': '10288032'}"
2023-01-18 10:00:00,,"{'1. open': '97.8600', '2. high': '99.3200', '3. low': '96.7700', '4. close': '97.1370', '5. volume': '18840909'}"
2023-01-18 09:00:00,,"{'1. open': '96.9000', '2. high': '98.0800', '3. low': '96.8100', '4. close': '97.8600', '5. volume': '10026478'}"
2023-01-18 08:00:00,,"{'1. open': '96.3100', '2. high': '97.0500', '3. low': '96.0700', '4. close': '96.9200', '5. volume': '584474'}"
2023-01-18 07:00:00,,"{'1. open': '96.4000', '2. high': '96.6300', '3. low': '96.2500', '4. close': '96.5400', '5. volume': '97067'}"
2023-01-18 06:00:00,,"{'1. open': '96.4500', '2. high': '96.4800', '3. low': '96.3000', '4. close': '96.4500', '5. volume': '14393'}"
2023-01-18 05:00:00,,"{'1. open': '96.2000', '2. high': '96.5000', '3. low': '96.1000', '4. close': '96.4700', '5. volume': '14191'}"
2023-01-18 04:00:00,,"{'1. open': '96.7400', '2. high': '96.7400', '3. low': '95.9600', '4. close': '96.2100', '5. volume': '26735'}"
2023-01-17 19:00:00,,"{'1. open': '95.6300', '2. high': '95.6800', '3. low': '95.5100', '4. close': '95.6000', '5. volume': '64905'}"
2023-01-17 18:00:00,,"{'1. open': '95.8300', '2. high': '95.8300', '3. low': '95.5800', '4. close': '95.6500', '5. volume': '110236'}"
2023-01-17 17:00:00,,"{'1. open': '95.8900', '2. high': '95.9300', '3. low': '95.8000', '4. close': '95.8200', '5. volume': '61477'}"
2023-01-17 16:00:00,,"{'1. open': '96.1000', '2. high': '96.1000', '3. low': '95.8300', '4. close': '95.8800', '5. volume': '6271894'}"
2023-01-17 15:00:00,,"{'1. open': '96.4200', '2. high': '96.6000', '3. low': '95.8700', '4. close': '96.1100', '5. volume': '9477055'}"
2023-01-17 14:00:00,,"{'1. open': '96.4350', '2. high': '96.6700', '3. low': '96.0000', '4. close': '96.4200', '5. volume': '5411371'}"
2023-01-17 13:00:00,,"{'1. open': '96.8800', '2. high': '96.9170', '3. low': '96.4200', '4. close': '96.4350', '5. volume': '4989227'}"
2023-01-17 12:00:00,,"{'1. open': '96.8850', '2. high': '97.2300', '3. low': '96.6800', '4. close': '96.8760', '5. volume': '5343955'}"
2023-01-17 11:00:00,,"{'1. open': '96.5090', '2. high': '97.1200', '3. low': '95.7300', '4. close': '96.8800', '5. volume': '8006266'}"
2023-01-17 10:00:00,,"{'1. open': '97.0800', '2. high': '97.7600', '3. low': '96.2100', '4. close': '96.5000', '5. volume': '11218924'}"
2023-01-17 09:00:00,,"{'1. open': '98.5800', '2. high': '98.8900', '3. low': '96.9300', '4. close': '97.0880', '5. volume': '10976968'}"
2023-01-17 08:00:00,,"{'1. open': '98.1200', '2. high': '98.8100', '3. low': '97.4600', '4. close': '98.5600', '5. volume': '382568'}"
2023-01-17 07:00:00,,"{'1. open': '97.9500', '2. high': '98.7800', '3. low': '97.8800', '4. close': '98.4500', '5. volume': '168309'}"
2023-01-17 06:00:00,,"{'1. open': '98.0100', '2. high': '98.0900', '3. low': '97.8400', '4. close': '97.8400', '5. volume': '15044'}"
2023-01-17 05:00:00,,"{'1. open': '97.9300', '2. high': '98.1100', '3. low': '97.8000', '4. close': '98.0500', '5. volume': '10964'}"
2023-01-17 04:00:00,,"{'1. open': '97.9100', '2. high': '98.5000', '3. low': '97.6300', '4. close': '98.0000', '5. volume': '15819'}"
2023-01-13 19:00:00,,"{'1. open': '98.1000', '2. high': '98.3300', '3. low': '98.0800', '4. close': '98.3000', '5. volume': '72966'}"
2023-01-13 18:00:00,,"{'1. open': '98.0700', '2. high': '98.1400', '3. low': '98.0300', '4. close': '98.1000', '5. volume': '51910'}"
2023-01-13 17:00:00,,"{'1. open': '98.0600', '2. high': '98.0800', '3. low': '98.0100', '4. close': '98.0500', '5. volume': '45936'}"
2023-01-13 16:00:00,,"{'1. open': '98.0500', '2. high': '98.2500', '3. low': '98.0100', '4. close': '98.0800', '5. volume': '7328821'}"
2023-01-13 15:00:00,,"{'1. open': '98.0300', '2. high': '98.3700', '3. low': '97.7600', '4. close': '98.1200', '5. volume': '12662256'}"
2023-01-13 14:00:00,,"{'1. open': '97.9200', '2. high': '98.3550', '3. low': '97.8000', '4. close': '98.0200', '5. volume': '7237343'}"
2023-01-13 13:00:00,,"{'1. open': '97.1800', '2. high': '98.2000', '3. low': '97.1700', '4. close': '97.9300', '5. volume': '9863295'}"
2023-01-13 12:00:00,,"{'1. open': '96.8300', '2. high': '97.2300', '3. low': '96.7100', '4. close': '97.1750', '5. volume': '6757642'}"
2023-01-13 11:00:00,,"{'1. open': '96.5800', '2. high': '96.8300', '3. low': '95.6500', '4. close': '96.8250', '5. volume': '8633402'}"
2023-01-13 10:00:00,,"{'1. open': '95.5400', '2. high': '97.0600', '3. low': '95.4400', '4. close': '96.5800', '5. volume': '13045318'}"
2023-01-13 09:00:00,,"{'1. open': '93.2200', '2. high': '96.0000', '3. low': '93.0500', '4. close': '95.5500', '5. volume': '9485241'}"
2023-01-13 08:00:00,,"{'1. open': '95.0000', '2. high': '95.2700', '3. low': '93.1000', '4. close': '93.2400', '5. volume': '586653'}"
